melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078
-0.514277366	-1.231842202	-0.8449377676	-0.4084246006	0.971960517	1.41793794	-1.477250877	0.1785886175	0.4351926251	1.299112771	-2.150384905	0.3186388877	-1.014624836	-1.003370017	0.2503721198	0.1319033172	0.4998885735	0.2270929628	2.17300215	-1.566555559	0.4124236217	0.4679144378	-0.2008350923	-0.2101214616	-0.3475942183	-0.7688469279	-0.9313091012	-1.394409471	-0.1728390515	0.1710920354	-0.2344663018	-0.8525929871	0.4326338267	-0.7105126572	-1.263848704	0.9513794943	0.7681405753	0.4729183155	0.5129540403	0.4977176148	2.928614596	-0.8341564876	-0.06991675985	1.406169046	0.5671199203	-1.673315191	-0.6759707773	0.6864220606	-1.481831333	0.0136691825	-0.2892994518	-2.068686585	-1.072602554	-0.741522804	-0.1408783024	-0.4432759331	-1.553107895	-1.00630839	1.467800449	1.822499585	-0.9479043521	0.1470916226	0.003327167909	-1.418449026	-1.165651508	-0.1916590568	0.1943193492	0.4328588391	-1.585701992	-2.465419812	0.4064105357	-1.050620109	0.8690418071	-0.1547437616	-0.7927409096	0.9002391015	-0.1170553486	-0.3369317044	-1.090112449
0.4303058883	1.565526324	1.540840969	-0.8808608784	-0.5220655961	-0.6857117137	-1.858800267	-0.9803974381	-0.3231609147	-0.1453682976	-1.305306439	0.2512847976	-2.396366878	-0.5140706812	-0.4313913801	-0.325827642	-0.5158332861	-0.5275425822	-0.1302777285	-1.274532745	0.03525755647	-0.1184858837	0.4359277195	0.2934682108	-1.028912472	-0.4645032229	-0.6594108603	-2.715793286	-0.8901970649	0.7329317651	-2.214836573	-0.7940556726	0.8545435594	-1.055041536	-2.21615504	1.190950646	0.2267600609	-0.7814418126	-0.232897913	-0.3488817724	0.5886985718	1.535208664	1.153280314	0.3494679293	0.3848575461	-0.4124916052	-0.3516508973	-0.3007343574	-1.0833943	0.2062037371	1.267379012	-2.214586227	-0.02024287605	0.6073805952	-0.6936351095	-0.6919218776	0.7568782584	-0.4987885976	0.4475100664	0.1365154513	0.2154172129	-0.3258191259	-0.3724273496	0.1249948096	-1.753997576	-0.6061598111	-1.076665587	0.2255760075	1.614869859	-0.2193289233	1.040016716	-1.448894911	0.1794402303	-0.177821885	0.496523973	0.4523452468	0.06066361982	-1.778125645	-0.8550432914
0.3971061761	-0.6209873579	-0.3384441868	0.3371916677	2.589164773	0.4048431634	1.319314871	0.8781506439	-0.5207757213	3.189912225	-0.4897510759	1.278143239	0.4980625704	2.614994892	0.2111635685	-0.106411074	-0.3192931145	-1.013028284	-0.5855063306	0.5309888835	0.7923619127	-0.3506374534	-0.3779344013	-1.001307601	-0.7140341668	0.2660754169	-0.125844317	-2.775001798	-1.759271485	-0.191309743	-1.637468794	-0.3953191924	-0.5738312622	-1.155111	-2.931458578	0.9618900852	-1.546115545	-0.7535411693	0.2193081837	-0.9981268165	1.469284745	-1.244788513	-0.2730057217	0.4676794505	-0.82167704	-0.06562268616	1.737233407	0.8956281631	-0.07688851718	1.691832314	-0.964946303	1.313558576	1.844212577	-2.742163451	1.321666012	0.4570840908	-0.5431328312	-1.365898654	-1.380948494	0.301211662	1.922703656	-1.542417387	0.4385726822	0.5761147376	0.244188927	-1.091995546	-0.8839301905	-1.484936279	-0.1919481226	-0.8567073517	-4.555356079	-0.3057278458	1.794203263	-0.7511094156	-1.483873601	0.1655871791	0.9060614028	-1.50061053	-1.044117038
0.1977392824	0.3731988998	1.389959172	1.661455815	1.410428826	-1.32232593	3.055605581	-0.7272622951	-1.308715364	2.529991269	-0.3454991162	1.66646849	1.329666934	3.348050429	-0.2426900614	0.5153093418	-1.443155289	-0.651762741	0.7670002382	-1.153753731	0.4519220533	1.380535872	0.2412926356	0.5716594145	-0.3482544186	0.3428978523	1.488136667	-2.075399145	-0.7210705084	-1.150373838	-0.472001076	-1.232794516	-0.007874565834	-1.366974039	-0.7103225385	-2.665104665	-0.5691309241	-1.519338471	0.1075512895	0.553005358	-0.8731576229	0.4414695216	0.4885391659	0.3807890334	-1.015984587	0.9988487785	-1.917896974	0.3061363396	-0.5312575914	2.271137933	-0.4382693043	4.514092562	1.920404699	-3.350374859	-2.100297303	0.3628433168	-1.022646606	0.9828660876	2.074661809	-1.179116157	0.2984782054	2.929426736	-2.036584341	3.022451421	-1.086262864	1.485184154	-0.9393806481	-0.9974472001	-0.7547708027	1.1604769	-4.103506961	-1.553959349	-1.554659902	-0.2770619956	0.2484431299	-2.241027464	2.474797035	0.5317650065	-1.176560868
-0.001532758219	1.035106581	1.9118997	0.2310387032	-0.8316198975	-0.211642472	-0.8917441778	-0.2728088129	0.002130208313	-0.465847413	-1.231783671	0.1624288974	-1.528239035	0.2554620617	-0.6146044961	-0.03625248723	-0.4457785005	-0.8916138787	-0.663103762	-1.250736104	1.004756918	0.5194961528	-0.4610526854	0.990958584	-0.4185662514	1.428563384	2.146685641	-0.96205663	0.7089574995	0.2179521876	0.3532042518	0.0868322045	1.29414065	-1.017778472	-1.50964505	-0.3173845659	-0.4980915674	-0.7594630058	0.9842208703	-0.3659017558	0.1729525684	-0.5332832796	2.388057568	1.096128069	1.984368057	0.4980924483	-0.3511212508	0.4493848902	0.5631370852	1.636457591	-1.081403255	0.1669326006	-0.1998832384	-0.7437643623	-0.6263322981	0.2298439827	0.3780124774	0.6792623608	1.529663836	-0.2867936517	0.8227853095	2.223945804	-1.741536001	-0.2578736382	1.861771487	0.0772532156	-0.9951711188	-0.4537629933	-0.363699976	-0.2979331582	1.954064213	0.2570796762	-1.083896624	-0.6868165007	-0.8565143166	0.2946183637	2.915482423	-0.004093934599	0.2790314722
-1.266878997	-1.346462285	-0.6702609833	-0.4735467767	-0.2369493045	0.9188735856	-0.939810577	0.5046798812	0.7786702279	-0.6803553186	-2.281622183	-1.390566048	-0.09150386998	0.5387127152	-0.4490463557	-0.6534575026	0.5110580951	0.1875421636	0.4434780638	-1.65755919	0.5987024218	-0.7466271526	0.1254332086	0.09713895386	0.1570047835	1.376321663	0.8226865356	-1.284014655	0.2250492231	0.07421182134	0.6608237336	-0.278770554	-0.3195862764	-1.050260359	-1.468214819	1.917000777	1.125157489	-0.7857278346	1.212399361	2.204429996	2.480835773	-0.5012032265	0.8644664097	1.880826197	2.12978611	-0.6336513853	-0.8128330498	0.5462862092	0.08052189454	1.594959952	-0.5761005269	-0.03054031974	-0.7849893881	0.4257161305	1.17093402	-0.107332296	0.02394710547	0.5172224865	1.349092905	2.585531223	-1.106235454	-0.8930449181	2.121346905	-1.700227869	2.065381092	-0.9414052036	-0.1170202583	-0.6902499036	-0.005911726913	0.3803523832	2.757811937	1.591348346	2.308888077	-0.8548347918	1.483057298	0.6085728234	3.22666389	-0.2407993784	-0.3456720056
1.031811804	1.989319336	0.4172194462	-0.8756637327	0.2923653515	-0.9288549744	-1.413919728	-1.022578697	0.3302387097	0.5524726821	-1.064281305	0.2476205576	-0.6263067146	0.9696668354	-0.6211507555	-0.7670383947	-0.2843713405	0.2172139642	0.4932128157	-2.082896641	-0.7393306115	-0.6115914186	0.4913498805	0.7511802139	-0.222689695	0.293378433	-1.260075094	-2.365282837	-0.6487223558	0.007961782294	0.1709893549	-1.044142607	-0.26115522	-1.773562496	-1.994336331	1.213681948	2.313795302	-1.436019483	0.6934549466	0.6807087474	0.8776222639	3.139417842	1.014877626	1.22675653	1.22139986	-1.023997038	-0.121996906	-0.2719777696	-1.075558637	-0.5942739333	0.7553878432	-1.300106882	0.7549299951	0.002550475868	-0.2496283087	-0.5804612593	0.9563805282	0.06448889015	0.5271421352	2.488947129	0.342246651	-0.2480751816	0.8518242183	0.9209851386	0.9879697738	1.254170585	2.249798349	-0.9891866685	0.4765056418	0.8140813594	0.2224376314	-0.05873832056	0.9905305459	0.3921261519	0.9910781443	0.1624089268	1.610972151	-0.5258527735	-0.712653971
-0.5884062847	0.01584219498	1.180563096	2.000870036	-0.875233226	0.02474279267	-1.515365771	-0.1309316274	-0.1091337863	-0.7189533581	-0.02623092086	-1.608679685	-2.846992205	0.4367736409	-1.28501104	-0.4193128598	-0.6222674552	-0.7738715234	-0.5859073094	-1.1441341	0.5198556883	-0.1467212536	0.6452936765	0.3078039036	-0.1499287348	0.1470651	-1.536418487	-2.246222925	0.0004525221312	0.3274375576	-1.169934397	-0.7578192687	1.101858486	-2.232743456	-1.47457377	0.5213800999	-0.4528608836	-2.189892592	0.1808715747	-1.405970818	0.3854934228	0.2332023546	2.39553014	1.682949786	1.096556015	-0.4572555961	-0.4420763603	-0.8157610946	-1.092512816	-2.124191204	0.3304317175	-0.7978628284	0.1113035334	0.7588727485	1.979892997	-0.8238398375	0.6826262192	-1.468431891	-2.014709702	-0.05720550646	-0.8289708732	-0.8034867575	-0.6448559255	-1.064720467	1.794792766	1.512484942	-0.0573072035	0.1190429026	-1.468239088	0.5207549565	1.555574917	-1.192892496	-0.01937716471	-0.5178654516	-0.1499619623	-0.3244602204	0.5866770361	-1.026386016	0.4831033509
2.037065231	0.6419436149	0.2861428483	0.5974622749	-0.1928180876	2.034498422	3.117197723	2.31810399	1.126854189	-2.945774403	-0.6256452544	0.8112267385	5.579044687	-2.918055903	-1.831427285	-0.1045373296	-0.01984309308	-0.728977027	0.09179273775	3.092770356	2.31286618	0.2286692872	0.6132937142	-1.579625284	-1.099770067	0.6275530111	-1.581196296	-1.259399802	0.2244769444	-0.800767077	1.449227356	-0.2741862975	-4.678351593	-2.485427517	-2.58917479	-0.4518919503	-1.933365707	-1.300412686	-0.1956057534	-0.2658315298	-2.308872953	4.612857228	2.093869798	0.1617397416	0.0678329262	0.582054603	4.062266334	-1.71522453	-0.2944652965	-1.385694156	-1.657447893	1.769844817	0.6039129435	-5.515365635	0.4336609485	-2.482454474	-0.3605890767	-3.666731558	-2.470716958	-0.7958022454	2.538334731	1.91687642	-0.3890710453	6.924913896	-2.528303657	1.936959582	-1.775828623	1.033910557	-5.734556439	-0.1218582751	-6.654831933	0.6798288175	-2.812251781	-1.014335654	0.9156448125	-1.719755804	-2.049936683	1.332812619	-1.253331284
0.07956949122	-0.8821098311	-0.2397405646	0.4858718178	1.979893868	-1.270051865	10.29580361	1.650949839	-3.276176977	2.030881855	0.781315266	1.966732581	4.80388847	1.51930134	-0.8645100353	-0.1349838365	-1.863804036	-1.075881486	-2.68599132	3.319460967	-1.128199337	1.660454079	-0.6104653869	-0.877280138	0.1208366485	0.9857583117	-0.3844197538	2.14747108	1.924088903	-0.03886502629	1.970414216	0.2480886881	0.3903383944	-0.8906705865	3.456447631	-2.303741078	-2.651199312	-0.03823778545	-0.1028509877	0.8042002841	-4.359683242	2.216472781	-1.580828877	-0.1777889908	2.210164276	0.1957231507	-0.518409177	-0.8706050218	0.49526254	-0.1356354049	-5.331090608	-2.731661062	1.245266585	-0.4386420181	-1.509088365	-1.938387085	-2.738519294	1.374582025	-1.119778427	-1.273015744	0.05689312767	3.789520616	-2.363633525	1.634188024	-5.282521188	-1.153185094	-1.748376474	-0.9112946098	-3.059824818	1.55443307	0.1397599685	4.935384201	-3.421328744	1.042950923	-0.5950831425	0.5485189422	0.8551842895	0.8063148811	-0.654074844
-1.336027922	-1.280143076	-0.3575348658	1.339058557	-2.101749587	-1.231874628	12.06885858	-0.0749344261	-0.585943724	-0.4060811419	0.613398604	0.4499830509	4.991437825	-2.339084741	-1.19901339	1.011432967	0.5109934198	0.5955568229	-0.02574760633	3.318048455	1.917860223	-0.06095665522	1.656961294	-0.6758057213	1.423516092	0.9457759981	1.505309918	7.315310454	7.402031093	0.4184404167	4.640648066	0.3690412746	-2.721146552	1.273579511	4.80174266	-2.427128576	-2.955460879	-0.1591125503	0.6106906622	-1.297565459	-3.927013435	-4.209904359	2.040662685	1.259233792	0.2271982012	-0.3271344565	3.824822985	1.800634981	-0.7409068143	0.9579807218	-3.297379053	1.156670386	1.321708195	4.493042385	-1.065424281	-0.3490891318	0.7253153938	-0.08669815592	-2.451522269	1.499941416	4.255370961	-1.395748829	8.054027282	-4.004104596	1.731327141	1.822841683	0.7123227768	0.548607691	-1.1689877	1.50436957	1.976731461	2.237486825	-0.06982156977	2.292750199	2.374977129	-2.069494764	4.069726494	2.869499464	-2.852623681
2.043190502	1.148875322	-0.3866247209	0.3706366152	1.182413664	-0.8620283906	8.753849379	0.187239743	1.055958128	1.857908225	-0.9603509067	2.422678908	6.338511004	0.9766081264	-1.268917244	-0.4116635778	2.257067116	2.748362975	0.4046597741	-2.976853987	-6.480593481	1.067129674	-3.361171015	0.3828548104	2.292549025	0.6675193059	-0.1262415124	3.554867229	4.323991489	-0.340674868	4.571170839	-1.210286298	-0.9395570814	0.4170139055	5.51899782	1.3574029	-3.317215738	2.039892479	-1.211605646	2.857629823	1.441404645	0.1721376924	-4.689922812	-2.010624893	2.851639092	-3.138279712	-0.5075767958	-1.9887461	-1.20648946	-1.111716325	-1.309440872	10.26189715	-0.1029111679	1.664337737	2.302440547	-0.1150131568	1.22829643	2.946462867	-1.403555281	-0.3425358777	4.829344654	-2.847566562	4.753080803	1.911728346	1.610486794	0.9888678572	2.707860067	1.50695702	-1.117874862	1.978697049	2.611877248	2.30633847	-1.44523481	1.265262608	0.846274041	-2.737417068	5.57540111	-0.3318565436	-2.59533287
-0.6719609328	0.06853549042	0.8986300891	2.258749572	-2.345450219	-0.8706402809	-1.015255538	-0.1322441855	-1.388004993	0.1476818713	-1.907167236	0.2361021216	1.999231342	0.2051626669	-0.9091985279	-0.919940902	0.992501368	2.881320174	0.3369077311	1.462325521	-0.810438552	-0.008629165366	-1.075674671	-0.6008154743	1.072946242	0.3762009769	-1.604939582	0.8193380001	2.393912941	-0.7101085911	1.785632828	-0.7689383472	0.4738545451	-1.076853157	1.731355078	-0.8257011993	-1.021682507	1.058710157	0.4938734814	-0.03647871747	0.08963718342	2.074505144	-2.045914514	-3.333185583	3.024283219	-2.288665445	2.038355067	-0.2408688177	-0.5808430495	0.08424854031	-0.237509047	0.9519915627	-1.214662485	0.8198662893	4.490987013	1.483279177	1.307711879	2.236676396	-1.616726758	-0.177945596	2.778576209	-1.403305801	0.5524291928	1.564442964	-0.3485334732	2.332580502	-0.2638290119	-0.9516337042	-0.3526278471	0.8232585724	3.420643143	2.190427192	2.154109363	1.135026993	0.009191558831	1.939511303	3.351769799	4.170480145	-0.7138688966
