melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078
-1.040666263	-0.9532548577	-0.8761229837	-0.9241210165	-0.8372258634	-0.9280991446	-2.073459794	0.7220698439	-0.1893510197	1.598392103	1.526388856	0.7181623347	0.904298971	0.5505709847	-0.7589760278	0.602459612	0.6394285493	-2.514736745	0.1551422788	2.447348863	0.03304324188	0.178118567	-1.103546277	-0.2568746422	-0.6963632641	1.998773937	-1.281437169	0.5837382829	0.05577677048	0.7865132424	0.01777182019	0.105156123	-0.6549158269	0.9809297207	1.521800424	-1.880322965	0.4402975713	-0.3947095616	-0.6598008205	0.09253852124	-0.03613982502	-0.5256602686	0.5722971726	0.4175982856	1.116039981	-0.8126190703	-0.1938120801	1.762789611	-1.490671141	-0.03356950435	-0.2317987728	-1.152329832	0.06705570086	-0.01449532154	0.7245459748	1.02740612	0.6866423292	-0.05216917108	1.123353653	-0.393307815	-0.4604858435	-0.6088094914	0.007093647417	1.276775759	0.4280302234	-0.05418040774	0.1730535937	1.862466804	-2.26529754	-0.3046171903	1.674805963	0.9152670385	0.3578644859	-0.05636762455	-1.497118947	2.352888926	1.364355304	0.6041603324	-0.6348523054
-0.7312064977	-1.355350109	-0.9306793969	-0.9751133677	0.06961062821	0.2633898126	0.5184229139	1.1412585	1.234349534	-1.852838912	1.369809233	0.1628224349	1.808583551	0.2977937726	0.1843450613	0.2658373257	-0.04484069712	-0.146449794	0.2183191524	1.189028938	0.8978043567	0.3247601277	-1.188928248	0.9281343084	-0.7892014202	1.20478382	-0.8486462125	0.8029219683	-0.09604148841	0.1727067391	-0.1287455794	0.07302471614	-0.7317713201	-0.553268013	0.8640332795	-1.848346823	1.423722245	-0.8091822641	-0.2567458128	0.1805863394	-0.437096849	0.7746603022	0.07719898309	-0.242724674	1.3914593	-1.951672894	0.4676861712	1.105624596	-1.005967714	-1.418507414	-0.1696291517	-1.311437825	-1.044437999	0.7155546446	-0.6996327957	0.5965597653	1.527147787	-0.2086178133	-0.7286080965	0.2942100314	0.03551023888	-0.1778079223	-0.2623048487	0.5934229576	0.5506618623	-0.3438800525	0.4976940275	0.1497485585	-1.694631808	-1.396860348	-2.05595261	0.5016434388	-0.1840020825	1.562747839	-1.899259558	-0.7476535705	1.005462968	-0.7735945973	0.1127136601
0.3441814155	-0.5368571349	-1.367407674	-0.8936226773	1.729963064	1.777334085	0.9473738981	-0.07291716487	0.1521363149	-1.107944236	-0.08568231672	-0.3610104017	0.2279931125	0.1690722624	-0.1884503638	0.3515814718	-0.3946262472	-0.2457808729	0.3276236149	-0.7459355129	0.3464278441	1.586011539	-0.7006718006	-0.06842601383	-0.954224308	-0.08064139772	0.2672052589	-0.4584738749	-0.9475497072	0.3085829974	-1.224551142	0.004067820198	-2.202963304	-0.2384915267	0.7579995537	-1.995250111	0.9389292586	-1.086964265	0.7278444882	0.2555598011	-1.678476473	0.3505310794	0.005319974048	-0.482773383	-0.03677741994	0.09005734714	-0.4922653852	0.5234325633	-2.137487921	-0.04485492932	-0.7193978299	-0.4866309067	-1.532313459	-0.03811799866	-0.1848360694	0.4165481145	-0.5217001499	-0.03574235479	-0.7462712328	-0.4523992468	-0.481004561	-0.280916179	-0.8108739915	-0.4690021422	0.3034819995	0.3122743158	-1.131176791	0.4175865426	-0.7952235815	-0.8213471434	-1.22540831	-0.1565588897	0.09372566524	-0.7934773546	-0.8680236774	-0.5747001155	0.4869012911	-0.3862565999	2.047677578
2.294162598	1.14434357	-0.4594768142	-0.05218374844	0.1308691024	-0.3618597358	0.7569015805	-0.4012115048	-2.295704209	-0.4754828698	-0.749838648	-0.397070181	-0.8940127807	-0.05790054736	-1.318593769	0.1666421294	-0.9889113259	0.6672263495	0.3155601858	-0.4215150552	-0.1703874932	0.6914056041	0.5627983508	0.2766392914	-0.8794110601	-1.264623162	1.054375919	-0.03689543894	-1.473048242	-0.6609284771	-1.575777838	-0.02329492706	-2.030459909	0.4541947128	-0.08896845693	-2.422744678	-0.7371429331	-0.3069410995	-0.2236592264	0.08486843385	-2.27817436	0.5653702424	1.000982474	-2.231850021	-0.8792233005	1.105659989	-0.7776313122	0.725000435	-1.826243049	0.1123803858	-1.870277553	-0.1944940871	-0.3994749864	-0.2475476354	1.376060887	0.09413495733	-0.4446535229	0.04575603212	-0.6514804689	-1.332932317	-0.7548833056	-0.2746586537	-0.3719821307	-0.157617343	0.02134292367	0.7524250541	0.1272160545	-0.5841397089	-0.05483113512	-0.2088717564	0.4593513167	0.7731339515	0.4699601234	-1.387709092	0.3919223638	-0.3093378464	0.570059497	-0.8298844196	0.668376092
1.898076755	1.751666672	0.1387552826	0.5153562883	-0.3292345369	-0.1449692652	0.2263794714	-0.3193753691	-0.4543712308	-0.4343298416	-0.9121930344	-0.3231820844	-0.8668799479	-1.121091833	-0.46468566	0.008558002666	-0.7164872765	1.090287311	-0.2137374298	-0.5368384556	-0.270673711	-1.730199208	0.3719465244	0.4382447758	-1.300723978	-0.602822589	0.2925230838	-0.005169494288	-1.422984744	-0.3960676381	-1.454419967	0.2981811979	-1.433262957	-0.3681938206	0.1836968153	-1.8544083	-1.243304093	-0.3020874569	1.013122902	0.02429109817	-1.68238145	0.1552483203	1.283841173	-1.32198189	-0.8320164853	0.7005603943	0.7009749903	0.9278342152	-0.8337777602	-0.1098112794	-1.541811823	0.5277408794	-0.6631816558	-0.341776977	0.1263445173	-0.1189563419	0.2524936819	0.0514789131	0.5569674285	-1.100291292	-0.3544107926	-0.6032406269	0.5318505999	-0.3745728701	-2.014360528	0.7109585898	-0.3793445576	-0.8248966918	-1.180445953	-0.3199783824	0.4466097151	-0.1654150056	0.9550846218	-0.7540341195	0.7036857605	-0.9236960227	-0.2612244174	-0.05929592918	0.05823422387
0.7424080336	2.308550265	0.7073037821	1.327824825	0.01994178453	-0.03530715216	-0.2257516199	-0.6982359401	-0.3547853133	-0.1711113118	-0.4456371357	0.4634757075	0.1610341628	-1.256138476	0.1214982406	0.4584805959	-0.4544137933	0.4671715833	0.09369047132	-0.5017410552	0.2458653785	-1.056169604	-0.1701791333	-0.4610157465	-0.691545987	-0.865906417	-0.3112082849	0.2680734087	-0.7853098529	1.08332195	-0.9333450381	0.9625974595	-0.3219999915	0.177194804	0.6100083759	-1.500341039	-0.490556477	-0.1037881762	1.376956818	0.3434589737	-0.7365682348	0.505820516	1.589140235	-0.2863544574	-0.3396594203	1.518244179	1.513389909	1.295891698	0.1717642637	0.2457454302	-0.4961742293	0.050031031	-0.2668612771	0.2980086924	0.002658923314	0.6303018011	0.1127628322	0.4471885735	1.211690339	-0.4464559908	0.3398015006	-1.215603175	-0.7322797674	-0.2646258421	-1.475359565	0.4222716875	0.2306470353	-1.401996491	-1.883262513	-0.2259530453	-0.7607942261	0.5131366989	0.6063380397	-0.980298481	0.4079563481	-0.04625915774	-0.6142996708	0.488588029	-0.1949456425
-0.7471070693	-0.9154419229	2.32656775	-0.1886043673	-0.7531858357	-0.9875733538	-1.300724468	-0.2420466168	0.1344685871	1.109114852	-0.3178528113	0.4111697026	0.6566460225	-0.7940443062	1.154418209	0.5143276369	1.379120978	0.7164600595	0.5177405919	0.9680879581	0.6338644558	0.04177684173	-0.4067320306	0.7449494813	0.2230593168	0.8217879363	-0.01552064763	1.255356678	0.6509743939	1.067125789	-0.6980405064	1.505930784	0.9064400741	-0.06498552434	0.7778152024	-1.521562585	-0.1260119818	0.07508184215	0.5403878074	0.20556261	-0.3078987742	1.189875967	1.345449749	-0.270887991	0.6799272643	0.1565926782	1.908587058	0.5685496707	0.7044440415	-1.506027519	-0.6587568922	-0.0965799981	-0.2032712545	1.017135772	0.359050658	-0.1433975539	0.8451810766	0.3282833869	0.7062636151	-0.1087848443	1.383609948	-0.8418404231	0.1862296767	-0.248590328	-0.3086981344	-0.1181794017	0.227869476	-0.2158080259	-0.8948023859	-0.3438601172	-1.378275659	1.496824377	-0.6835342895	-0.5090376427	0.4879143822	-0.3661973633	-0.3255769836	-0.1870833775	0.4560362165
-0.899487482	-1.078977602	-0.4074222612	-0.7487575757	-0.9224106648	-0.429276775	-1.516073319	0.8325076314	0.3512971537	0.430755659	-0.851913876	0.2385527388	-0.5620923971	-0.4671894799	2.214837706	0.1606185921	0.990129453	0.6617187123	-0.06812240216	1.099763046	-0.3523638915	0.2207190128	-2.297081156	-0.1179927634	-0.3317293734	2.097525644	-0.5413022476	0.03810433216	0.5752638761	1.072202945	-1.18210763	1.151106875	0.361806277	0.1807115855	0.5707710971	-1.216324194	1.27966311	-1.049436965	0.7629448768	0.3967674055	-0.2856542576	0.9058553618	0.8149638913	0.1697079216	0.01741985892	-0.9101313919	2.064651228	0.2406826508	0.8196335119	-1.364878684	-0.3278862794	-0.4574126657	-0.4826519756	1.318136348	-0.4724173797	-0.8382552862	-0.3515486338	-0.07057228167	0.3196412891	-0.4382741461	1.542696708	-0.4115841562	2.017670654	0.034126125	0.464755377	0.09459828331	-0.4696768413	0.4559095808	-0.953581269	0.6554779877	-2.018206849	0.4570477334	-0.4718122186	-0.1660916235	0.7225514722	0.4734224674	-1.201626282	-0.7106306926	-0.5415893028
-0.7488750408	-1.097911122	-0.9018157079	-0.9112404687	-0.118175228	0.5724966798	0.7101546294	1.816010081	-0.1305696708	-1.018806072	-1.140860464	0.0764205827	-1.395508866	2.053297173	-0.4425193118	-0.01484016498	-0.745803444	-0.2987665104	-0.2194935148	0.3249493347	-0.1969269072	0.1642101753	-0.8000007284	-0.1738540284	0.1916685643	0.02202506208	-1.117855955	0.1364435393	0.356064465	-0.01798490959	-1.068177129	0.5804998885	-0.8308219325	0.4054269163	-0.9198628797	-0.253860679	1.84271958	-0.4879805126	-0.07469177619	0.3308643996	-0.4207236527	1.205687077	0.6552824397	-0.8230290433	-0.2009785358	-1.740167927	0.3927420258	-0.2976356251	-0.077089118	-0.6048821819	-0.2000867124	-0.4889481266	-0.4405355432	-0.146517074	1.255593342	-0.5917133832	-0.9972809072	0.08593972309	-0.04914758226	0.163104774	0.7881031145	1.599050169	-1.271544799	1.61913659	0.7857609808	0.3239714255	0.2415233295	1.134745184	-0.01594916714	0.3531468807	-0.2961806767	1.397271526	-1.394937022	-0.9641645908	-0.3883105565	1.431805154	-0.8003787053	-1.537794976	-0.9632929754
0.4844829607	-0.4439829797	-0.9481935829	-0.8212664215	1.45410343	1.522491056	0.8300163628	-0.9035044499	0.7924797898	-0.9163311936	-1.42978482	-0.08003916031	-2.035699768	0.4952914079	0.7608200219	-0.1086286653	-0.4388120878	-0.5875632867	-0.9653403697	-0.8510580408	-0.1767681098	0.4959073981	0.04957182409	-0.7667156051	-0.4667172634	-1.217654397	0.9127083807	-1.075659529	-0.03599501452	0.06028625797	-0.7834337104	0.09602458538	-2.082667026	-0.6776180032	-1.311730467	0.6952166446	0.1859690214	-0.5359133601	1.47206635	0.05902167488	-0.7183821136	0.09937723717	-0.3039470779	-0.06066538797	0.08036821339	-0.6295825423	0.1853931044	-0.9037321798	-0.01277360211	-0.07441186379	-0.4835696067	0.9224635801	-0.9983281765	-0.6935879766	0.3229694138	-0.7358729846	-1.083385942	-0.2300753862	0.04792490146	0.345946194	-0.1862879141	0.4724745226	-0.259159199	0.4595481853	-0.4307892563	0.3585265476	-0.4555757544	-0.1756793727	-0.6346530352	0.4341671427	-0.1434420578	-0.4937354765	-0.4122780955	-0.06692234794	-1.096910527	-0.688622847	-1.129254406	-1.309404738	1.485675198
2.144410077	1.216615737	-0.4050973154	0.07214219179	0.4740646461	-0.1836212121	0.0834161055	-0.6802576142	-0.2761371963	-0.3325797355	-1.673282133	-0.1515393279	-2.251492912	-0.3376209589	-0.5522388029	0.3722476077	-0.5415416223	-0.5636738536	-0.8462344522	-0.4111312231	-0.4926100498	0.1826844459	0.03222536412	-0.5901743275	-0.4010921268	-1.763568173	0.1530509887	-1.576796771	-0.7447658875	-0.1581903844	-1.214536481	-0.1056513513	-1.713788758	-0.003324673242	-1.094973806	0.004493139639	-0.5245444205	-0.3843449507	0.5829435394	0.02207239063	-1.109918792	-0.2801766645	0.1779654654	-0.3421695024	-1.242061712	1.571787768	0.007165904821	-0.3731252938	0.03174523894	0.6124279789	-1.229089914	0.2482677895	-0.1197505811	-0.6017117115	-0.1027942475	-1.083353127	-1.105290908	0.4478846615	-0.6561511413	0.5859503165	-0.9110501866	-1.613645781	-0.7517561196	-0.6631444941	-0.4763543673	0.3010722151	0.1589310492	-0.947079692	-0.1981312508	0.342149995	1.411941629	0.07713302479	0.2104564616	-0.7014574945	0.5049202201	0.1281847384	-1.397784254	-0.9478120047	0.1022251523
2.217229104	1.444254601	-0.0001812226812	0.2658221715	0.03518828853	-0.5868708225	0.9474078478	-0.8250186314	-0.4052488964	-0.2389920472	-1.16408941	-0.6377562904	-1.528852406	-0.2766069805	-0.608081785	0.8446703407	-0.8464321041	0.8345496646	-0.1935261255	-0.8013653261	-0.1512907542	-1.249338039	1.162610131	0.7351616548	0.1951268541	-1.026959503	0.4503073816	0.2512198546	-0.5881968625	-0.9987338734	-0.8582175023	0.1016970054	-0.5587479061	-0.612799687	-1.04449748	0.2770344486	-1.173509818	0.03787011072	0.2464137908	-0.1386184434	-0.4776786795	0.1738918035	-0.07872693749	-0.5329566762	-0.205893398	-0.07648372979	1.004643236	-0.6593810478	0.9415300208	-0.4004636976	-0.4446428025	0.8166982558	-0.05980746352	-0.2505071737	1.069449782	-1.009838723	0.4521275925	0.4445579799	-0.5838834159	0.9847654285	-0.7878258742	0.1030676801	0.4639771464	-1.314657959	-1.787018454	-0.03303876456	1.02205418	-1.155369927	-0.5036782906	0.1987988107	1.755436186	0.1830907584	0.1741304832	0.3082050568	0.9278242057	-1.553966826	-1.06415978	-0.2334050886	-0.9311496855
2.105260758	1.528541673	-0.1908898748	0.4193432023	0.6554796342	-0.1708218409	0.5826947036	-1.012360418	0.1140348708	-0.7259054107	-1.135979575	-0.05970902553	-1.073301658	-0.8716186857	-0.07148390582	1.235802616	-0.5497094572	0.3396891541	-0.1527635848	-0.697230687	0.4452550466	-0.8758808453	0.5641028977	0.4381464126	0.5310278238	-1.003758842	0.2819353116	-0.176891918	-0.05269491924	1.027195096	-0.3558941643	0.2451519751	0.5996296743	-0.06586123172	-0.3580032476	0.6254798785	-0.6888933446	0.03089624255	0.9113917325	0.2271319146	0.3034067294	0.76880844	1.084758385	0.7238686097	-0.3062332472	0.7749567819	0.9688411068	-0.0656945176	1.194979476	0.6663265326	0.7325854397	0.6226151851	-0.1304207854	0.1113341231	0.5424934536	-0.741566186	0.2729746052	0.6827692105	-0.1135006299	0.5566138889	-0.8281548276	-0.5569929945	0.103729961	-0.8459884041	-1.828616178	0.1151784065	0.1564938765	-1.774865981	-0.2763552862	0.8509483407	1.055181842	0.7325841363	0.6265207501	0.2710394197	0.5802283238	0.1385824333	-1.39199172	0.5736323954	-0.9123152288
