melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079
1.775007372	1.24776597	0.4311999391	0.5212290407	0.315550551	-0.4782517168	-1.398396686	1.745157717	0.4004824655	-0.7195336756	-0.1674800372	-0.5045146842	-0.8563816656	-0.8732613252	-0.4837389896	-0.4904583903	-0.3968487873	-1.208340425	-0.1882223052	0.3666973332	0.4433999744	0.09389930983	-0.7959467963	-0.3892427015	-0.9815815916	-0.2432543998	-0.1965521223	0.8174334139	-0.1105633008	-1.186491708	-0.7353871387	-0.3728849153	-0.6781011251	1.248875849	1.045048288	-0.3091463267	-0.6019309523	-0.9128627694	-0.4666260126	-0.01157267077	-0.2646666376	-0.508575694	0.4796729478	0.2205225028	0.2693138773	-0.3475148945	-1.024598821	-0.7399811467	0.7320021352	0.1095349956	0.5370863012	0.1169547276	0.1166855385	0.7110858415	-0.4151533773	0.5649022644	-0.515046373	-0.7158804553	0.3444763872	-0.2413264733	-0.2951077134	0.9825949546	0.1217858423	-0.3193474223	0.5696842241	-0.7934727616	-0.6026531783	0.06873910618	-0.9572871235	-2.133521724	-0.7613334267	-0.2413552245	-0.6034289598	-0.53073922	0.7426875878	-0.24204998	-1.142670822	0.1516461085	-0.2943056099	0.696926358
0.9943149707	-0.07992819428	-0.1053490755	-0.5932326665	2.040693828	0.07309578134	-1.766345644	0.5174984566	0.4633142134	-0.3892984663	-0.3886221094	-0.9062888087	-0.03917078659	0.3814316209	-1.240585428	-0.8880644728	0.01624308524	-0.5686022714	0.1667145172	-0.5217520512	-0.05049634297	0.2757272847	-0.006257345395	-1.137192951	-1.355231086	-1.512115465	1.136934095	1.12497163	0.1860003	-2.18358927	-1.176126511	-0.3062488906	-0.4709269291	0.1618292798	0.2081895561	-0.1402437455	-0.9577351489	-0.6067000794	-1.511459709	-0.6894448715	-0.5169721309	-1.727918273	-0.2706158254	0.1897886259	0.4717028874	-0.4974896411	-1.271473443	0.7335055352	0.1712824798	0.08881708592	-0.6987308577	0.5018164295	-0.4179032043	-0.04570122674	-0.6303525919	0.3537962442	-0.2719563777	-0.06479541391	0.1624746529	0.7972189148	-0.2680551118	-0.6031249631	0.4017735391	-1.365537875	-0.08168738524	-0.7115522599	-0.960922631	0.5927279142	-1.083604015	-0.8775118766	-0.3490985069	-0.770431029	-0.3647987253	-0.2652617817	1.00642268	-0.4445088107	-0.1319635075	-0.405466424	-0.1828820173	-0.7375443233
-1.187337304	-1.265710286	-1.275720478	-0.5111189216	-0.4371900967	0.1390515934	-2.211910117	-1.836761422	0.5667809251	0.8299441852	-1.043558777	-1.10773198	-0.335442229	1.351326664	-0.5009003485	-0.5985823375	0.7187192403	-0.609063249	-1.251853725	-0.1563417251	0.237815232	1.008171812	0.2611343446	0.3876186611	-0.858063203	-0.01219901186	-0.4879725118	1.470463913	0.1789044495	-1.498028692	-0.7007903156	-0.2736961786	0.01610919171	-0.3590215551	-0.4739988761	0.0720078674	-1.120290025	0.5332510522	-1.26185099	0.1376845703	0.2125387076	-0.8043128011	0.08793217031	-0.684631863	-0.6516336796	-0.5098675697	-0.25696276	-1.237265176	-0.03936190121	-0.136081286	-0.6558682157	-0.5502482304	-0.8812328091	-0.4736112374	0.90568356	0.1312512442	-0.4772976564	-1.138603184	-0.02845357801	1.157280985	-0.4772833584	-0.1899669441	-1.201204726	-0.3927211548	0.2213365956	-1.917759843	0.1304662407	-0.3835791354	-0.8213207254	-1.129955212	-0.6119527479	-1.050942054	-0.2569408571	0.9208437472	2.029300888	-0.07062081882	0.3325987757	-0.02991754936	-0.1164371853	0.2004616808
-0.966698021	0.7150022677	1.711898254	0.1009797315	-0.8432555384	-0.6933805458	-2.460673515	-1.298416594	0.6767995315	-0.1021594203	0.9453638	0.292455165	0.5679127682	0.0388373714	0.8196478496	-0.3026254053	-0.4512697476	-1.629480941	0.2795894185	-0.3364916517	1.378391576	-0.432678076	-0.05999988163	0.2627260342	0.735829389	1.711651613	0.1241366663	0.1724447079	-0.4258420709	-1.245034395	-0.6096629877	0.126274711	0.4658496139	-0.4829459834	-0.03537256087	0.3823757585	-0.0604717414	-0.644300567	0.276537699	1.594473531	-0.2938956694	-1.477440432	-0.7173388303	-0.3607550003	-0.4758099191	-0.06239113452	0.6088534025	-0.3411938139	0.4620229429	1.323112717	0.6777098803	-0.3157927273	0.1001360675	-0.207075402	1.3892131	0.3273312627	-0.05220618856	-0.3902199568	0.114661771	1.325566268	-0.1514036639	-0.8558966697	-1.018736694	0.5799552389	-0.06476343679	0.2500611054	2.096093684	-1.045174052	-0.3142889778	-0.8505181847	-0.1740860073	-0.5817479238	-0.1075338381	0.9335250082	0.6199697105	0.8650758679	-0.4516859605	0.1030630281	0.2481122056	0.293468238
1.487910337	1.27815579	1.010534662	0.4150838264	-0.5502649575	-0.3928101377	-1.352971618	1.018459277	0.8941726641	-0.7740662529	0.2108183507	-0.7865506612	0.3593092519	-0.154699488	-0.1349856984	-0.4759265768	-0.1010653854	-0.8385172793	0.7935632594	0.04781217746	1.608040258	-0.220958159	0.5055264711	-0.3225830746	2.722745665	-0.429057223	-0.5209716884	0.3768532149	-1.256551968	-0.5394573232	-0.04528482061	0.2586455379	0.4645020306	-0.2496596363	1.396066727	0.03316373158	0.6480709857	0.6342536091	1.506623013	1.823382426	-0.4328171405	0.2994755523	-0.2851521148	1.498098775	0.5490349304	0.6933924169	1.338602536	-1.87511643	0.9895933581	1.265762737	-0.04530196472	-0.3508038337	-0.1909920458	0.5135472633	0.1607654082	-0.7535275206	0.5118230725	-0.6055472499	1.456361711	0.7179772255	-0.01930365966	-0.006782915712	-0.1078240444	0.003601267897	-0.7959491903	0.1582723802	1.508452516	-0.2067763388	-0.3985652427	-0.1082000127	-0.3649786393	0.03062601942	-0.2769468434	0.06790442814	-0.05913539676	1.033455556	0.2791860936	-0.04563069209	-1.277742963	-0.3479861449
2.102645965	0.8227088855	0.3187344846	-0.4353679044	1.914176744	0.4163434519	-1.814418053	0.7605801266	0.4847461496	-0.877860216	-0.6490851476	-0.8810880487	-0.1881477399	-0.1142013896	-0.8784145659	-0.09640706491	0.1588268463	-0.4390218324	0.3668488202	0.2460788832	1.064972145	-0.2640928631	-0.1412748809	-0.0192540544	2.848576379	-0.9339753299	-0.4139282329	1.053735391	-2.265047342	-1.333835635	-0.1867018369	0.6437740776	0.4377506993	-0.6909655348	0.04524874512	-0.2937721352	0.09844251838	-0.8999947579	1.740122402	0.4237522632	-0.8252835581	-1.152416269	1.266288702	0.08680680438	1.02332022	0.4185500747	0.2489733344	-0.7393229954	0.7006485534	0.5259757491	-0.02581559705	0.6098373268	1.665828201	1.055029482	-0.6527316692	0.6004451085	0.7741259623	-1.318875472	0.9150660677	1.194888949	0.0789297009	-1.125791058	1.0130215	-1.034384335	0.2578651879	0.5585183622	0.4635301226	-1.231819016	-0.6455182018	0.8964300259	-0.6680221385	-0.2339240243	0.4949833471	0.4640350993	-0.05688922134	0.1058927213	0.2836590235	0.8859862974	-0.3435573581	-1.074504734
-0.5251140244	-0.7437861188	-0.7910372498	-0.7504851653	0.4877801216	1.624342313	-1.659231177	-1.163641488	-0.1663601955	0.3493016301	-0.9235715209	0.1833609693	-0.5205829799	1.426568647	-1.584339326	0.0006869556131	1.548359169	-0.7537082995	0.234341151	0.1486466999	1.158726016	0.09297240245	-0.01261504392	-0.2027369039	1.555391867	-1.433933891	0.3758854497	-0.1858533949	-0.9024111174	-1.620112283	-0.4767327854	0.2151867741	0.5859738672	-0.05609476356	-1.032755449	-0.6080322225	0.18540675	1.072403657	1.512696934	0.3437640388	0.2658604473	-0.8906835407	-0.8756599942	0.7423624832	-0.1554175616	0.4936116203	0.3326993805	1.294083647	-0.07445962761	-0.216011954	0.223501849	0.3460439142	0.1087995228	-0.4240933347	-0.1422227685	0.2434823336	0.3127497808	-1.28178567	0.7687038964	1.609527963	0.0836656427	-0.7948156386	-0.3600740914	-1.442265183	-0.2298481096	-0.6532727457	-0.4808859732	0.2117048323	0.3644393784	0.9161248791	0.04234023368	-1.079309437	0.9741149529	1.366321573	0.667495744	0.3906957521	-0.1025251725	0.9989684194	1.504296543	-0.6995774566
-1.34563898	-1.595034553	-1.526002635	0.6259154796	-1.081021464	-0.316613023	-0.5796424416	-0.9052565176	0.08025126315	2.26542556	-1.58802321	2.045048743	0.09291634758	0.8610427091	0.8228482404	-0.3911706326	-0.4792608455	-0.5401333035	1.675781386	0.6149987531	1.720673462	0.7442762234	1.011197097	0.9498113342	1.641779048	-0.4850188036	0.1911542386	-1.665319828	0.3084095769	0.1728681055	0.6684326686	0.2307553216	1.2629967	0.3664459171	0.288921198	-0.07400632399	0.7117883438	1.743319186	1.105650668	0.7390893986	0.856707053	0.08128956419	-0.5292046106	0.04154613359	-0.1479221304	1.324664856	1.150508633	-1.553030249	0.4628881828	-0.3059351748	-0.8015619705	-1.540235473	-1.139967964	-0.8306783672	0.3915778247	0.8570456397	0.1035243533	-0.6792518779	1.762671499	0.9499935302	-0.04505205584	0.4175771728	-0.7931368282	0.6637957488	-0.354027482	-0.5190370943	0.7972044188	-0.3350184498	0.8050594225	0.9474226806	-0.1265290413	0.4845409914	0.7419660173	0.4215458588	0.3170776779	1.390149289	-0.2425408559	0.708957501	0.289359939	1.428687411
-1.129893903	-1.38729107	-0.292656438	1.28787025	-1.36381751	-0.5620647862	-0.8313605919	-0.007610994622	-0.4947322603	0.4212268991	1.835726829	1.272998261	0.830878845	-0.2608133009	1.422281519	0.06515212326	0.4704872751	-0.902033872	1.475413618	1.191812563	0.8968265695	-0.3193460442	0.8021569545	0.5175044757	1.82788157	2.641065675	-0.296918349	-0.9406857907	0.3619334568	1.248203591	1.194596879	-0.2053533904	1.769913228	0.7774795646	0.008799879512	0.5919124951	1.810096011	-0.5651435404	0.9688837352	0.02779180068	0.3898223699	-0.01400552628	1.801099397	-0.7282351907	0.03222697551	1.244957423	1.159141763	-1.758919252	-0.210853907	0.03605090566	0.5638913056	-0.7591752359	-0.3737594091	1.100342952	0.8848862246	-0.3165383391	1.056730272	-1.1062893	0.6164259128	0.7013697657	-0.004540920084	-0.446502469	0.9652025276	-0.4649440065	0.6592277493	0.9025458888	-0.1361786877	-0.4730540121	0.8875886728	0.8653543611	-0.6421157017	1.071601604	0.7847709728	0.5123955953	-0.1561847806	0.5103493993	-0.1141685853	0.2982514016	1.228738022	0.3626389693
-0.651069469	0.5903165181	1.592938882	0.9149328601	-0.4274411836	-0.8201330011	-0.6633730723	1.530572923	-0.5356913424	-0.3015335538	1.321178731	-0.007596689449	0.9670026264	-0.2370832951	1.038269305	-0.2611041453	0.2910198218	-1.665635854	1.183813745	0.6346413279	-1.037283823	-0.8862000179	0.7384004388	-0.5721379648	0.2777830271	0.6029423011	0.9422872376	-0.9844615944	-0.1295131872	0.5837228882	1.338918465	0.02596616821	1.441232711	1.169140657	-0.5668773227	0.7918181018	1.438318338	-1.18217673	0.4255141564	0.1528950791	0.08872516548	-0.6268653889	0.7149138665	-0.6593433409	0.1136249942	1.515234522	0.2696022966	-0.2574877291	-1.187339539	0.0721947694	2.160763427	-0.184146256	-0.2905037061	1.627936474	0.4964267991	-0.02493900582	0.8238885547	-0.4156100142	-0.8351692577	0.6338198019	0.07299293512	-0.3442113677	0.8345911413	0.0724629389	0.9191668719	0.78190563	0.4485972386	-0.2645947716	0.3930136268	0.7393651563	0.1915201563	-0.05175465224	-0.08239522587	1.064315851	-0.652923508	0.01101607969	-1.415117954	0.562803661	1.95936138	0.5275133808
1.622639086	0.3495993867	0.07443310147	0.5896373685	0.7083410112	-0.09068521359	-0.02151062909	1.137119807	-0.8040966838	-0.3206778824	-0.5957142902	-0.4980456536	1.767621047	0.382265913	-0.8933703363	-1.039342911	-0.2403197189	-0.9399376044	1.729082746	0.4172305721	-1.620323108	0.6091699226	2.278717972	-1.302845623	-0.4865297025	-0.5431778602	1.413683199	-0.4809319987	0.3560814661	-0.7494538298	1.434700649	0.07863491709	0.3360321977	0.483061523	0.7311655874	1.207358573	0.9101399413	-0.4148935113	-0.6371640367	-0.3374773614	0.2231650167	-0.9024454625	-0.7264435606	0.2560341118	-0.01710010837	1.802994957	-0.8113284136	-0.3318837395	-0.5865568761	-0.5272740599	0.5760254988	-0.3887103716	0.7887758849	0.6042129667	1.138724389	-0.9508464283	0.6192585204	-0.673381564	-0.6387878827	0.5194513717	-0.2271579979	-0.9654106224	-0.2697149308	-0.01360019441	1.74044964	-0.1756725558	-0.09346409826	0.7321777933	0.365648166	1.335801577	0.4977694593	-0.3361859459	-0.3382179582	-0.3078192099	-1.007500897	0.721670549	0.834595524	1.189090439	0.5256502988	-0.6573458825
-0.6885532609	-1.076168561	-1.034342886	0.6262503354	-0.09197326317	1.369251041	-0.6712403366	-1.080199713	-1.229151438	1.180271579	-0.843449185	-0.3066006323	1.56052133	2.170901627	-1.071417936	-0.7272944587	3.085541882	-0.458910655	0.2623628386	0.5845135814	-1.286814325	1.315977953	0.9321852455	1.477280583	0.4627253784	0.9798814735	-0.295178802	1.269290878	0.813081711	0.2264370001	1.556178657	-0.4140323144	0.7071923132	0.524796732	-0.7179850304	0.9905051971	1.022012002	-0.5382129404	-0.6443587739	-0.6753816615	0.9442054979	-0.5670027543	0.4018196608	-0.2181081948	-0.3344159991	1.412689173	-0.101648463	-1.705864093	-1.182355913	-0.9228545511	-0.3878916378	-1.362216768	1.038894346	0.9341063679	1.350795466	-0.2033399992	0.1379403959	-1.930630348	-1.116405762	0.4617085309	-0.4930547425	-0.6874000825	-0.5794774678	-0.4970620578	1.483130001	-0.05214632965	-1.01483182	0.3140171679	0.435561049	1.11467676	-0.2110483251	0.07181987003	0.916124172	1.656536082	0.5231842678	0.01688870551	0.5772686126	0.8812297353	0.3558983142	-0.3574781863
