melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157
-0.7678460069	-1.303031714	-0.8788567055	-0.2582272927	-1.347626855	0.4975659682	-0.3965990812	0.3554537705	-1.074113076	0.8234331871	-0.4473357328	0.5424825578	-1.516985345	0.1614614819	0.8457640071	0.941595296	-0.7298631858	0.008376787037	-0.6201459459	-0.3306865794	-2.021327756	1.15075016	-1.16426511	0.3099890024	0.5550764353	0.369282514	-0.188448301	0.1224500812	0.1982350823	-0.5906414089	0.8768344555	-0.1055473576	2.11833407	0.6645489278	0.5756340752	-1.388559909	0.4746588476	0.7020683245	-0.967788115	-1.602154875	-0.1256797493	0.4811447172	1.088499325	0.6138327479	-0.6725438612	0.6113268213	0.7919327134	-0.2201041311	-0.7949888356	0.5041674435	-0.01794910743	0.1222463683	0.5556974748	1.355994064	0.9371834303	-0.1303700694	-1.161670661	-1.180253219	-1.082124199	2.098476902	-0.7986435083	1.2724588	-0.5652997045	-0.9711664875	0.05310371738	-1.191368	0.3797710929	-1.252557561	-0.7337742515	-0.7107450668	0.2068632097	-0.06836778072	0.009261855087	1.923776049	-0.1740748098	0.7185983227	-0.1332947645	-1.594940101	-0.7622676788	-2.004216277	-0.1385708296	-1.163795	0.5095949689	-0.3312504593	1.377685533	0.1628043548	0.3410542255	-2.216950483	-1.025919191	-0.1322487853	-0.6849792504	0.5573520177	-1.438219669	1.30034669	-0.7536607928	0.5832731966	-0.5282593688	-0.6739968155	-0.3057628926	-0.4227893206	0.2866876165	1.419853052	-0.08866635533	0.4228410758	-0.4994714878	2.148564077	-1.141625104	-0.3192349515	0.9016542294	-0.5823314415	1.21113471	1.82716517	-1.316525314	0.9893849578	-1.027043765	-0.7796891909	-0.4740360799	0.755146436	-0.5951566834	0.7858795949	-0.1139648612	0.4744544663	-0.236207676	-1.344409027	1.334898161	0.004045566777	0.1244827169	-0.3209511016	-0.06120077188	-1.630513768	0.6605748739	0.1302624522	-0.3450254607	-1.326632446	0.4909473369	-0.7626153822	-1.064284641	-0.8661551379	0.358838721	0.3561403231	1.113184056	-2.118064696	-0.2125122974	-1.465893396	0.1428051108	1.049839013	1.106995016	0.3095276746	0.3879918289	-1.036638796	-1.070116584	-0.4950237513	0.5123556002	0.6162843058	0.2202033902	-0.1260751239	-0.8566746829	0.7064801372
-0.9632931173	0.4661650826	1.633169839	1.43049101	-0.7307809139	1.421919496	1.679307076	-0.1528088983	-1.113870193	-1.034429604	-0.1884977778	0.3463373131	1.238026638	-0.4305805737	-0.1105713698	0.4852322334	-0.3111676955	0.11996963	0.637333688	0.8305791662	-0.6545055305	0.484833514	-1.700635866	-1.233968918	-0.1246988469	0.2609950133	-0.3236862555	-0.2998388015	0.2188941837	1.079016037	0.02894282043	0.07563248527	0.7890250478	-1.413880011	-0.4714901997	-2.033493148	-1.140365653	-0.03716112817	-0.9868448065	-1.328631793	-1.103547284	0.6738322254	-0.5188519437	-1.47123131	-0.443190316	-0.5281753887	0.1025606001	0.6254768875	1.664292312	1.278712126	-0.4198214306	0.5848098858	0.6186805023	1.748577865	0.4199752049	-0.4335388683	0.4347342588	-1.156109072	-0.6651748755	0.001077482002	0.4723012862	-0.7590320579	-0.4500706715	0.02051350804	1.180582681	-0.4979661473	-0.5475783616	2.026714122	-0.5598376267	-0.989907103	0.1437334387	-1.426477336	-0.6387109855	-0.3020281537	-0.4917774812	0.324264448	0.4414816325	-1.747458152	0.431255645	-0.3094155933	0.3642615979	-1.252379059	-0.8996301338	-0.8628647177	0.7218524737	0.200286918	0.04990978695	-2.554197232	-0.2717171438	-0.3154405798	-0.8444029535	0.1026315582	0.5121118356	-0.166260703	0.3566342332	-0.532119794	-0.6590816957	-0.5916744386	0.1154269767	1.015817966	-1.078960351	0.7001823238	-0.4780177501	-0.4078745633	-0.6104520937	0.3607593553	0.9378537162	-0.9203377117	-0.9698443264	0.365599477	1.999068413	1.357490892	-0.03505933138	-0.005175320601	0.2964371092	-0.3539646422	-0.2122304699	-0.06674239026	0.1099461121	-1.012464608	-0.1432522811	0.8512628695	-0.1643446199	-0.4227372165	1.168898732	-0.9331940737	-1.517216176	-0.01259734205	-1.110308775	-0.5053697801	-0.9143126457	0.4803891486	0.3430560698	-2.141940281	0.2992295626	-0.6459158595	1.078006622	0.5474142385	1.833414638	-0.2674730094	-2.16174706	-2.149482464	0.1150426648	-1.184453376	0.4685825097	0.5380511696	0.1498936221	0.3901481853	-0.25521333	-0.9566584234	-1.986748295	-0.06837621475	0.06652724121	0.1000779032	-1.21248054	1.125745243	-1.166546124	-0.004449585839
1.585162043	1.056646044	-1.2110941	-1.089645084	1.133336036	0.2389112458	-1.054614077	0.5548611871	-1.081464406	0.8098977027	0.7465623937	-0.6953900454	-0.121176751	-0.3852638599	-0.6269197274	0.8153557765	-0.8252860007	1.130524006	-0.740706044	0.2240774601	0.2626348696	-1.017760601	-1.955523032	-0.815937685	-0.1456941893	0.2715041426	0.7866078832	-0.196420634	1.198180789	-0.7413775241	-0.7214945682	0.7480806444	0.04229680005	0.3622256648	-1.026708223	-1.563258576	0.7645389022	-1.012578104	-0.3619857467	-0.6164162831	-0.7498207713	1.797600418	-0.9121134157	-1.048743004	-1.209827326	-0.9479681162	-0.3909158387	-0.8996871118	0.0498645993	-1.070966018	-1.700800286	1.211319565	0.1299479618	0.1329193454	0.2380657921	-1.026364864	-0.2544569779	-0.9881434513	-0.2992145892	-0.0974644813	0.1190811814	0.7609026108	-1.075887195	0.3010579489	-0.5113240972	0.4911905124	0.4944751106	3.21477789	-0.3817839959	-2.007287187	-0.1128545681	-0.8175471671	-1.271633398	1.509695033	-0.985998681	-0.7458167771	1.055620017	-1.326770404	1.031937799	0.1248262365	1.228679467	-0.7950750985	-0.3193223823	-0.5714512737	1.165688243	0.736454411	0.4842113232	-0.5263632161	0.4036072077	-0.2175345456	-1.304065324	-0.0506204073	-0.7508032285	-0.9728192417	-0.2522226469	-0.5086666698	1.033068054	0.4118802822	0.3765389904	1.372758877	0.8115162855	0.349404547	-0.3531266334	0.463810632	-1.060544237	-0.3730597331	-0.5482242898	-0.9197421351	-0.2394876143	-0.4875771221	-0.6895554711	0.1495280837	0.6427536709	-0.7148816498	0.8197549967	-0.2149897261	-0.02078341261	0.8377052294	-0.6228137603	-0.3598734261	-0.6248918902	1.407374756	-0.1594934683	-0.8157545013	-0.5248037709	-0.7398331482	-1.041099941	0.0516931229	-0.09506806469	-0.9815036535	-1.821205131	-0.5307207268	-1.49335153	-0.7744762937	0.2854030445	0.4248805645	0.6334532682	1.460981552	1.250775118	-0.484404698	-3.140806149	1.254422324	-0.05294428751	-0.7779069013	-1.055335216	0.3101889566	0.5078005721	0.3726959051	-1.653634631	-0.3169654099	-1.06420472	0.2831367141	0.5622817538	0.7469292885	-0.5141617551	-0.3795103819	0.02004091893	1.698174911
-1.252352371	-0.4692379022	-1.513283731	-0.9794696632	-1.701166528	-0.7258013719	0.1332397278	0.9669628488	-2.10211303	0.5769022994	-0.5168568279	-1.06097688	-1.730321624	-0.03403342372	0.144034736	0.6895201277	-0.2833912959	0.8469058242	-0.1387525375	1.024027054	0.001218699555	0.9663922588	-2.040275866	-0.03222345585	0.3025266521	0.6513250708	-1.549167477	0.2426635825	0.5773407518	-0.6641733981	0.7830911597	1.045249548	-0.4252605194	-0.3814571436	0.6072022701	-1.411913246	-0.03110746218	1.150784359	0.00335475026	-0.6724668668	-0.187527573	-0.4375189577	0.7695278836	2.081477102	-2.469448607	-0.06354333141	0.1995165106	-1.508101085	-0.3476669122	-1.393202711	-0.9984171844	0.8889447921	-0.1279226919	0.2537761344	0.9588910749	-1.106843211	-0.6608280511	-0.386765259	-0.5375156113	0.6743594461	-1.703170579	0.8014419847	-1.343300284	0.2117305417	-1.209630722	0.5704899971	0.9405316218	-1.064699806	-0.7426956405	-1.236605366	0.1415994202	0.3612354926	-1.259244664	1.888081594	-0.7608778736	1.637716363	1.299745606	-1.056063021	-0.1241270415	-1.353723165	-1.315062782	-0.4313714809	-0.08151860439	0.02582504806	2.206114619	0.6950859992	1.120952031	1.126215798	-0.03267250307	0.3211221061	-1.877940228	0.2881376014	-0.615589243	0.08754512021	-0.9892865249	-0.4450178793	1.476392287	0.1074693281	0.7569977621	-1.281157508	0.2576511604	0.5953062738	-0.4794527048	0.6642339605	-0.3642695421	0.3195277041	-0.2680449179	0.2303761111	1.136327551	-0.8072355359	-0.6958216534	0.7357363068	-0.4188890177	0.07917949663	-0.05139483627	-0.08543401072	-0.02855469305	0.335506739	-0.8055682745	0.1742437709	-0.03860536463	2.329969035	-0.4182091666	0.762666058	-0.08888551164	-0.2844967122	0.8748576256	0.3003375197	0.2857158784	-1.377551162	-1.015554659	-1.301314632	-0.9974487853	-0.1643938457	0.4858673642	-0.882388745	1.163465401	-0.1509988216	2.044627087	-0.06328261937	-0.2266909781	1.461451453	-0.309605303	2.110426859	0.259305991	1.329460311	0.5329458244	-0.9220939582	1.191021728	-0.1800863851	-1.346679112	0.7193138435	1.384645659	0.5933188237	-0.4404512858	-0.5437595298	-1.707881419	1.983840345
-1.161475665	0.4208229984	0.4340716915	1.641627355	-0.6985608929	0.2449937322	1.363305674	-0.06198277834	-1.567156305	-1.707683813	-1.372209103	0.4208406952	1.280011554	0.5210788812	0.6263051433	-0.1638715543	1.294449288	-0.2800723206	0.7090071511	0.2406107312	0.5843222737	0.1010086155	-0.7495549135	-1.144450325	0.3630463225	0.5088216567	-0.2933313395	0.1231500943	-0.2387725191	0.4455764453	0.3720845316	1.503735551	0.2719461323	-1.240011994	-0.8523123155	-0.9133683601	-1.401410324	0.292663102	-0.9239779178	0.2192980452	-1.298277963	0.2156116327	1.560822435	-0.02800705842	-0.8213410712	-0.02811801536	0.2021166912	0.5088802704	1.474406592	-0.3471017227	-0.3514122287	0.7854340588	-0.5244216034	1.343286534	1.04036141	-0.6899165402	1.524121491	-0.06814259699	0.07443061073	-0.9934579683	-1.402546157	-0.5201235917	-0.6907816124	-0.174412279	1.594487871	-0.09924555448	-1.247464159	0.4166872388	-1.613876056	0.3790167257	-0.1966747996	-1.674041914	-0.7829578058	-0.8836588319	0.1527235016	1.220240156	-0.1227846263	-0.7917972463	0.2172182739	0.8543978746	-0.1338243429	-0.1461765866	-0.5040546814	0.5816338052	2.150300941	-0.1499548304	0.2310538199	0.1579694036	1.019654182	0.3997438808	-0.3841734942	0.5380702196	-0.8344547624	1.050061592	2.111653302	-1.178376988	-0.07690802756	-0.9516244494	-0.3837447468	-1.055331059	-1.290531242	0.2291307164	-0.8765472276	-0.4524346244	-0.293006307	0.1392583718	0.6434805856	-0.9786181564	-0.6685491594	1.065361964	0.6289476493	1.538904202	0.7439058589	0.005835986092	-1.25013005	0.3862729347	-0.1893614215	1.155731284	0.2647412555	1.04426658	-0.5873402675	0.8481004626	-0.1512125868	0.7428391181	0.6560979033	-0.0527201079	0.3174498697	-0.2146963068	0.1716152545	-0.1936602989	-0.3147633484	-0.04546017936	-0.2031774516	-0.5177400613	0.9976498832	-0.8072757473	1.023291693	-1.503265447	2.846836565	-0.7377685113	-0.3325267236	-0.7113482374	0.420883877	0.6660571959	0.5527088926	1.157732523	0.1782767006	-0.535933612	-0.02387517513	-1.252239924	-1.620104628	1.114457146	1.03615903	0.5037827298	-0.4561596755	0.1934254058	-0.6003029058	-0.09607171771
1.244070625	1.006464371	-0.2754960348	-0.9773183012	0.9822626499	-0.045739892	-1.253243569	-0.3172468854	-0.4261328798	-0.05694436585	0.2482932416	0.2135088366	-0.3185450108	1.045183796	0.9498413197	-0.7388300362	-0.9385741712	-0.2709902336	-1.183450625	-0.01385859899	0.8550700078	-1.195823651	0.4878795827	-0.5277713807	0.5044276491	0.602800744	0.8809791094	0.3949469546	-0.2425929799	-0.6803388857	-0.06163076417	1.465785837	2.241076825	-0.6781576793	-1.01746823	-0.2604281775	1.903091285	-0.414613823	-1.08129439	0.507535307	0.02815091962	-0.01121495404	-0.3690907822	-0.6959318074	-0.003763659585	-1.703763462	-0.05648151327	-0.427641651	1.105947758	-1.542975341	0.4106252308	0.6909427102	-1.09129069	0.8664770075	0.4647992443	0.08955115189	-0.08226104779	-0.1638993053	-0.5942165966	1.100817003	-0.3682793558	-0.2625933206	0.08467883688	-0.592533905	0.7067353576	-0.7619561661	-0.7069876261	1.935001393	-1.566837565	0.9030521401	-0.3692950448	-0.3785518271	0.2082756177	0.6458527811	-0.1352014377	-0.2100507581	-1.865415496	0.2582515684	0.9816633199	0.4480657706	0.8566998335	-0.2689446661	0.0524683986	0.5743445002	1.708898229	0.8834423243	-0.4850859452	-0.5242138098	2.541982855	-0.429883739	-0.1063200202	0.8342021946	-0.8799689152	0.578463963	1.083289894	-1.431297813	-1.307273494	-1.244231839	-0.05791308494	-0.5874809018	-0.458014067	0.439768088	0.4924274787	-0.8111858262	-0.5851295346	0.9022495392	-0.3151574266	-1.228472602	-0.760055877	0.571881893	-0.3237576639	-0.8014195337	-0.1995322093	0.3944512832	1.252726879	0.2401680477	-0.3572822036	1.296899861	-0.3213381172	2.238884154	-1.610878792	-0.05258116766	0.2603824571	-1.74171077	-1.066657794	0.8067017051	0.5829136865	-0.07964167619	1.490607161	-1.118493669	1.515614496	-0.7257454165	-1.202056323	0.9786003884	0.9607876228	0.2289097036	0.02533832959	-1.133373068	0.2262904671	-0.4838157237	1.160867236	-0.2559589923	0.3836456129	-0.9022560515	-0.07233535343	0.9208167474	1.175101107	-0.2749510494	-0.4115978146	0.005154047973	0.3138457032	0.6044422534	0.4440094001	1.896404008	0.4207184225	0.6292106508	-0.5006314963	-1.016085159
-0.7241307885	-0.6395893812	-0.5036883769	-0.3217651211	-2.015062407	-0.6858077236	-0.3228616548	0.6248271446	-0.05854715753	0.950482419	0.8996063065	-0.5358626742	-2.225207411	0.9315457696	1.22462282	-0.2341382095	1.073269759	-0.230834388	-0.5561222252	0.2402880849	1.006961804	1.046500471	0.88127896	1.090884812	0.1373273911	0.6449546234	0.359445777	0.7548524962	0.2485416228	-0.448031817	-0.04229782837	1.486899964	1.68646685	-1.743381463	-0.2525474847	-0.2430897064	0.9594350092	-0.260960212	-0.01288962711	0.3073447411	-0.2521371988	1.474800628	-0.9686563236	1.879842979	-1.517347973	0.5487683946	0.02482361421	-0.6388962167	-0.2142094425	-0.1536500196	0.5204732399	0.3768542512	-1.038593681	-0.3530906019	0.4963743607	-0.2164389168	-0.9778321864	-0.2892245339	0.2328756316	2.167802462	-0.0589588048	-0.299082141	-0.4637827796	-0.7477571135	-1.205959481	-0.8693711709	0.4769308558	-0.7228873314	-1.247814866	0.7767796142	-0.138484086	0.228355102	-0.3209628002	2.500459863	-0.3239322474	1.513554956	-1.787880799	0.821584153	-1.033911262	-1.658573337	-0.349333117	0.06286765375	-0.2603464135	0.06951537621	1.91701763	1.438112234	-0.01874094775	0.1141680333	0.5368560783	-0.1882094208	-0.8364078987	0.4227556779	0.1553839842	-0.5120795853	-1.216474729	-0.777655403	-1.2689383	-0.4260100618	-0.3420533092	-0.3414635608	-0.6770144999	0.7589776776	-0.8119477358	1.637527976	-1.048667349	0.2053042421	-0.1778267884	-0.1681906766	0.6986081318	0.139954878	0.2191445731	-0.8250408203	-0.4348778108	0.3584153924	0.6510113412	0.4283146056	0.4187519602	-0.3672063525	0.0445664453	0.9176380817	0.1163919809	1.593967382	-1.094733302	-0.1335418904	-0.4684836841	-0.02721235232	0.117672243	0.1476379184	1.004827458	-1.256440995	1.604546373	-0.691735525	0.005080505437	0.1631339362	1.185448783	-1.136252189	-0.7205905033	-0.7365312347	0.7229978088	0.002158177792	2.592354532	1.383183853	-0.1204398256	0.07988073957	0.2502419752	-0.6112830622	0.09714410725	-0.9598852069	1.162354317	-0.1979322506	-0.3421612721	-0.6183105447	0.3213211039	0.8504627643	-0.5285364737	0.3889493117	-1.987704372	-1.109295912
-0.5742494392	-0.1207947906	1.071444935	1.136355973	-0.3061252888	0.03217039436	1.163619318	1.192456688	0.6617790743	-1.468666429	-0.2996216089	-0.5137833347	1.04244639	0.6558852994	0.5543112517	0.3405238393	2.535654469	-0.1058659599	0.9525391247	0.1812404369	1.159290776	0.1751277685	1.104265993	-0.574507445	0.3451592671	0.3584638432	-0.5530199841	0.6360320237	-0.7407951715	0.6522025667	0.7379210275	1.458274826	-0.0144479181	-0.7108871662	-1.605074694	-0.6028513201	-1.639414267	-0.4823581341	0.1314875441	0.5475060603	-2.495365167	0.3697271691	0.2939950049	0.8764952903	-1.014896521	-0.5300927143	-0.1492809188	0.5618397404	-0.1737927774	0.7226427388	-0.09618270236	0.848759418	-0.8231421772	-0.6907684536	0.2712494845	0.0225773084	1.09364087	-0.7897767681	0.682411531	0.0664066143	-0.8541569564	-0.8640661009	-0.3379656195	-0.7828195034	1.706237065	0.3685043303	-1.526788262	-0.4804940009	-1.266519678	0.9920308944	0.09689988078	-1.336692638	-0.6329677708	-1.136963368	-0.5107964404	1.010562824	-1.269769348	0.6193814846	0.01706889059	0.6205622066	-0.2829307349	0.08264544285	0.2594434335	0.4768401572	1.839308951	1.061055166	-0.1527436517	-0.07222712911	0.3974325008	-0.09389454882	-1.03770341	-0.5306151594	0.3994039822	-0.1513902605	1.181961343	-0.9732796069	-0.4670893157	-0.1562570166	-0.6292428308	-0.4455035196	-1.082659618	-0.3254361924	-1.241500227	0.2430432761	-1.679884997	-0.4628292082	0.02085177444	-0.1655371453	-0.3154123145	2.988745718	0.02753947735	0.1569593834	1.244060532	-1.390088982	-0.3409405874	0.7617265541	-0.407141262	-0.5979087905	-0.1610926353	-0.08414360408	0.02982609755	1.264582519	-1.037123357	1.157692869	0.8894610473	-0.6438123466	-0.08256276554	0.4514721502	0.5847328371	-0.05783455267	0.2051159466	0.06328967114	-0.1491805086	-0.2749057461	0.3501113584	-0.7362235106	0.3543555866	-0.1827381447	2.065120377	-1.387999824	-0.9699099205	0.6018439844	-0.6611291769	0.496356358	-1.168539859	-0.5236906798	0.2691065959	-1.435582812	0.01531022583	0.2824242595	-0.798951232	0.1137750831	0.487627208	1.208452882	-0.4457332096	0.3431993242	-1.742663745	0.9956771342
1.320631714	0.8025106977	1.326329897	-1.270100931	1.436153851	-0.08658595738	-0.9440841173	0.7979319556	1.146921302	-0.4273884169	-0.7769838372	-0.0211832675	-0.393334003	0.9257702895	0.4857540925	0.06107052306	-0.8747910446	0.4247678941	-0.8582714889	-0.08937403128	1.151362817	-0.7531428885	1.544039331	-0.8472788427	0.9234049021	0.259158119	0.8919799021	0.7530204221	-0.5307449434	-0.9450948851	0.5037576858	1.105131697	2.235988185	0.2016656461	-0.1744477904	-0.6270929434	1.256776485	0.3600250743	-0.365794894	0.2572215122	0.4156355479	-1.209856269	-0.4249298136	-0.6319711701	0.3314520831	-1.459245375	0.2864985506	0.1685636516	-0.5811749679	-1.358853099	0.6106854091	1.57800753	-1.139349852	-1.062161946	-0.5636879808	-0.118689134	-0.1639306178	-0.9319409376	0.5736077985	1.537734257	-1.125796067	-0.2007660351	0.3694805526	-0.4060965125	1.140271771	-0.009727640369	-0.9681340307	-0.2926952798	-1.361851291	1.713442406	-0.1494809268	-0.2158929989	1.049953817	0.08166093748	-0.2801508656	-0.03576126446	-1.058952242	0.7258569983	0.01843257844	1.151482132	-0.5812251227	-0.4320119333	0.2396367669	0.4337249734	2.00733474	0.163146108	-0.5113600169	-0.5518814424	1.539086149	-0.2356091001	-1.193284519	-0.874122904	-0.3770771576	0.7462266816	1.31847992	-1.154903129	-0.564299425	-0.2386861576	0.6616405023	-0.4156773646	-0.1376609773	-0.1027696972	0.1474005065	-1.593789534	-1.06293551	-0.1475191303	-0.7278078363	-0.7197876259	-0.4385268407	1.930434751	-0.7410380251	0.09146620557	0.2435567931	-0.9154463638	0.8849203746	1.028892315	-1.265564832	0.5615945967	0.1363493788	0.3185142606	-1.280094371	0.3214413066	-0.1424157195	-0.56611019	0.4839026969	0.1572188943	0.8334646948	0.9556945232	0.8839022498	0.3086378385	0.5013320725	0.2985034405	-0.707591183	0.5043858905	0.8867522511	0.9097965029	0.5093795714	-0.3894959714	-0.4355166471	-0.5238952198	-1.592261777	1.172158975	-0.2902793729	-0.6345578805	-1.113570686	1.86920046	2.074196562	-2.030953095	0.1274566335	1.252765818	0.9888365649	1.49032325	0.154689851	2.350826194	0.4808928371	1.215827957	-0.5559372224	1.723999572
-1.084303299	-0.8994326447	-0.4566303729	-1.283823782	-2.158197798	1.088107768	-0.8418940054	-0.7412175425	1.580686585	0.8713230318	2.925137568	0.4038096899	-2.285544804	0.3137437682	1.308528362	-0.3372793577	-0.09619864796	-0.1671035355	-0.1580921983	-0.6384694225	0.7399036262	-0.0009452346568	1.582064515	1.009055149	0.8875133753	-0.09014873427	2.160480429	0.5881036735	0.8859129654	-1.399779434	-0.237691039	0.7819491394	2.91043282	-0.4457421193	0.50575641	-0.6093104552	1.420722473	0.1697821889	-0.5855121717	0.472383342	2.021363739	-0.1898188072	0.6366984721	0.3799609496	-0.09664576814	-0.3265072329	0.9519104869	0.9201889756	3.304352827	0.1374521881	0.8932388971	-1.514301032	-0.8236073392	0.3609107413	-1.318994947	-0.6800494626	0.3284110592	-0.39019034	1.512687476	1.07917695	0.4169428762	-0.4024405486	-0.1595552787	-0.3447007917	-0.7446426681	-1.538374839	0.8923758417	-0.9503661719	-0.9307832202	1.407447913	-0.8709557381	0.1469070759	1.801375409	2.213236645	0.690314714	0.177682495	-0.6154498841	0.6354311359	-0.8023256627	-1.808100412	-0.9747714083	0.1469589414	-0.5498666413	0.202219395	2.17934542	-0.6509525847	0.008357517664	-1.362093648	-0.3483318374	-0.7491419078	-1.266616906	0.1074347897	-1.43210113	0.2334249292	1.934179401	-0.846295311	-2.261565156	-0.5639251853	0.002745463821	-0.3853031899	0.470952856	-0.2308415186	0.2746647631	1.718530616	-1.257669673	-0.4800940381	-1.184034051	-0.9576548092	1.578816468	-0.04006267199	-0.04210618633	-0.07157414365	0.4923757126	-1.062292957	-0.4309191793	0.4711388861	-0.4422835327	-0.02879741474	-0.432595329	0.2198704627	0.8470704157	-0.453608823	-1.066298806	0.6826344568	1.271948484	-0.6557957133	1.046652823	0.8302711479	-0.5000093094	-0.2846689983	0.8511365389	2.687140217	0.6676064545	1.043754413	1.289721281	-0.4600994799	1.087912801	-0.1911377991	0.2458131589	0.7502196586	0.5356470388	-0.0777913856	0.6890845082	0.1175993363	-0.1520608414	2.002439066	0.9171287703	-0.5526747435	-0.6765708011	-1.741773451	1.367780712	-0.7839935207	-0.3975342016	1.790238438	2.320115207	1.581356054	-0.5423984386	-0.8010693899
0.7290618764	0.2870191378	-0.6843077898	0.9760653198	-1.143089484	1.37596615	0.1131643627	-1.573842786	1.755912682	-0.6056393099	2.130009772	-2.484756719	-1.926946073	-0.3967189015	0.2942128972	0.3812666378	0.6692291023	-0.182301214	1.002963437	2.921086075	1.539251942	1.387877409	1.111491494	1.223669274	0.6722531825	0.2423677173	-0.4472631618	-0.4072821176	-0.6179215698	1.812338035	1.278192916	1.025778818	-1.248775213	0.5135285047	-2.457526153	-0.243666263	0.4605503163	-1.118964809	-0.6329417623	1.63716312	-0.4271232192	1.556479877	0.3432952433	-1.412156262	-1.215789198	1.701452704	0.8776991616	0.8574933274	3.697009736	1.115521055	1.9538195	0.2791012308	-0.9645939535	-0.7877861876	-0.8742574321	-0.7371319804	1.456706485	0.02292257545	1.412631124	1.050379177	0.9944692453	-0.977498085	-0.1419272722	0.2724135507	-0.8163131572	-0.4005939782	0.5962290368	-1.109252773	0.2550474276	1.27771597	-0.3873925734	0.3595740578	1.757500153	-0.195852697	0.70619043	-2.101998492	0.3732547594	0.4583323252	1.783398011	0.2059299553	-0.360629507	1.291196886	0.1352045715	0.1252771362	0.5507778764	-1.256733795	0.07956846414	-1.487118639	-0.1042950222	-0.635795073	0.2561962758	0.5400114036	0.008259126712	-0.2455224799	2.404930139	-0.3728911305	-0.6295034316	1.081603529	1.779093852	0.197365226	0.4855892993	-1.923888134	-1.44711125	0.8341206361	-0.8887069314	-2.774820005	-2.528646434	-0.03858300217	1.445010404	-1.670993481	-1.227679063	-1.823680917	2.239553454	-2.397048341	-1.51395729	0.8007966734	0.2277979924	-0.6334906109	1.629250028	0.0619164762	3.071434552	0.7037659019	0.2499872857	2.320472515	0.5294120258	-1.620466667	0.3697843914	-0.09067775258	-1.331060929	-1.785525844	-1.003734503	2.407284549	0.3722356335	1.761561448	0.809338448	1.162032816	2.842090977	0.3319939383	0.6184015542	-2.008010531	-0.1765245737	2.564948251	-2.985508075	1.376827397	0.1826797608	1.48590113	0.1551217865	1.845171672	-1.303575486	-0.5100112401	1.542170125	-0.8150506919	0.1567036849	1.482279391	-1.163131667	1.289679404	1.3957815	-0.7820339064
