melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077
-1.40457122	-0.5147982024	-0.9352581515	-0.124746044	0.797521119	0.04038965654	1.353595649	0.9924517522	-0.6942800624	-0.5058506691	0.03657303021	2.517339443	1.403391581	2.14982847	-0.8279438662	0.1681338923	-0.6571597129	0.860693991	-0.7025752019	1.37906464	1.582305217	-1.412362417	0.3675711757	2.690713882	0.2872046989	0.8459354886	-1.025580741	-0.1107513697	-1.280593641	-0.7712048464	-0.5817289778	0.7189603987	1.635315968	1.552375646	-1.583478361	-0.8524403882	1.680058795	0.7618792835	-0.1796724734	0.8236624138	0.1643400216	-1.704027301	-0.2679178689	-1.244616848	1.735693242	0.6258381966	-1.646864787	-0.8205397047	1.155416906	0.9014201718	-1.921133204	0.1074364344	-0.2059009684	1.91883862	1.56334874	-1.405074817	-0.1706587185	-1.77125914	1.174617431	1.67569179	1.910477885	-0.4431362291	-0.6810400854	-0.8594448476	1.744655874	-0.5352398559	-0.250123945	-0.75361371	-0.4913927247	0.4705107433	0.225720065	0.5741442137	1.176401785	0.5953664706	-0.7851771654	-1.195543742	-2.585985813	-0.2801596252
0.1168580803	-1.13047511	-0.7942322121	0.9315866802	-0.381420591	1.291109945	-0.2061732774	-0.02739235837	0.2009027367	-0.05322681173	-1.007916446	-0.1208419009	-0.08370863207	0.4713932602	0.4154401344	0.2401003426	0.4276269776	0.6944690601	-0.04462889013	-0.2657573258	-0.6360209169	-0.9297965563	0.882153372	-0.9248128315	-0.6475992526	0.7488362382	-0.1301726699	-0.6897228101	-1.04940467	-0.6054962297	-0.928117323	-1.243926291	0.6352916085	-1.031636751	-2.160105508	-0.3864076038	0.5134347791	0.2830328297	0.5840928234	-0.05065155092	-0.6513881748	-1.968775307	-0.420049176	-2.023394489	-0.512694411	-0.2205496679	0.6733676396	-0.5268657671	-0.6274252486	0.5047247336	-2.442096463	0.008717535795	-0.7669953122	0.7250012347	2.309914992	0.07865414635	-0.9152489561	-1.459764635	0.9718906805	0.7303828978	0.9886311494	-0.2827720315	-1.362689381	-0.5599925274	0.8911400756	-0.6672057923	0.235603563	-2.264099064	-1.656510972	0.5740730591	1.950792048	-1.190000364	0.4615712881	-0.2168209224	-1.168900462	-0.8900876307	-2.372405226	-2.041801092
0.6827740245	0.1078551283	0.6443752195	0.2659940317	-0.829030052	0.7818558946	-1.00994021	-0.6321058157	0.9397815086	-0.6269193037	-0.6446322502	-0.5070383623	-0.8587237668	-1.508642585	1.349545493	-0.9906014742	0.05023369212	-0.2451846231	-0.628905104	-0.3148842283	0.3268342189	0.5467347582	0.01353958733	0.1789081052	-0.2871124373	-1.023844285	-0.7664247498	-0.6429190184	-0.3393463055	-0.8172742507	0.06394562586	-1.253184076	-0.845465872	1.416028342	-1.205307141	-0.03161430652	0.7957274276	-0.205312003	-0.3372722026	-1.550659571	0.1502768094	-1.535175052	-0.05852466107	-0.2947161835	-1.113984281	0.7297628769	0.3009793586	-0.9185346647	-1.24248539	0.3415400587	-1.861042363	-1.232418186	-0.1758161657	-2.398879616	1.287368017	1.256597264	-0.8118214071	-1.863621711	-0.7785844594	0.03303035603	-0.2747653197	-0.9069197511	-0.8008893623	-0.4785462156	-0.01324684889	-0.4425046344	0.8870075069	-1.661422126	-0.3298402745	1.172863939	2.574858504	-0.7038442188	-0.01290294963	0.5137597522	0.554179252	-1.149699093	-0.5682189087	-1.455805996
-0.3158675608	0.589144307	0.1645171325	-0.6979622254	1.628733572	-0.9861697597	0.4949966201	1.450141389	0.4531760846	1.870713608	1.05267101	-0.3007394915	-0.2812460608	0.7376968194	-0.719070819	-1.533247111	-0.5517814098	-1.498229921	-1.783438496	0.1210525755	0.8473268476	0.7479629023	-0.8951001014	-0.01183997005	0.006364271028	-1.217628638	2.316220393	-1.027271244	1.887663254	0.2196374029	0.5073839553	-1.202273462	-0.4769090654	-1.3090467	-0.2400521084	-0.9749669539	1.598276511	-0.6300488726	-0.4541482588	-0.2748406582	0.4657646755	-1.999964031	-0.141693924	0.8734788208	0.263930565	2.009320106	-1.133431671	-0.267725644	-1.362007201	0.6808724614	0.0725487092	-0.8404245029	1.338427983	-0.9087827086	0.147098063	0.9562239878	-1.069332577	-1.671194931	-1.102517521	-0.3682773764	-0.471529934	-0.07181353432	-0.8492763571	0.7653586803	0.2071791106	-0.5583476646	-0.1211405081	-1.155562458	-0.7899200242	1.414974154	-0.2686556982	-0.7997373311	0.432329896	0.0926473817	0.2267608375	-0.5343664708	-0.8776793379	-0.1529989448
-0.5693900465	-1.112223372	-1.07570891	0.9474002755	-0.3936313234	0.4059436233	0.2032127534	-0.7552938484	-0.3871020489	-0.684543096	-0.7517969619	-0.2022217834	1.15201926	-0.1787894785	-0.01815639772	1.308992205	-0.7837655792	0.558797834	-0.02990815542	-0.6970758326	-0.4611163323	-0.5734505411	-1.280313172	-1.880727941	-0.7423460672	0.4209366921	-1.225052137	-0.07503183149	-1.129921889	-1.112134365	-0.3750600453	0.6454799988	0.6615755746	0.487734368	-1.204985514	-1.0400581	1.548117884	-0.8752663528	0.2353545452	-0.0369502056	0.4030684311	-1.075899438	-0.1215516306	-0.9774854191	-0.6519990251	0.7782180914	-0.2474554476	-1.616318468	-0.2180389943	0.86332881	0.2574595815	1.116245358	-0.9645986967	0.4802188192	0.3987386085	-1.100110938	-0.1017609565	-0.6725841907	0.1563438756	-0.1836841879	0.8829227053	0.5622593693	-1.221171653	0.514913205	0.3711460482	-0.4798145292	0.1168293211	-0.1176947347	-0.9765198302	0.5762779544	-0.01668734656	1.324261277	0.8114399999	0.4925022915	2.600261529	-0.994899004	-1.03178443	-0.3377730693
0.3482950603	-0.3460348202	-0.05262646435	1.003957321	-0.4002807235	1.228692592	-0.7871533072	-0.4603640123	0.3512982155	-0.0953925232	-1.236410962	-0.8186128442	-0.2942629199	0.0786217723	0.8089606761	-0.0552600905	1.09850526	-0.3479784214	-0.09043360275	-0.8839594414	-0.6965088263	-0.3447634382	-0.6067086587	-1.399474174	-0.9037390846	0.7666068311	-0.4053169454	0.5499520754	-0.04481116723	-0.2319060904	-0.4869714833	-0.9342578599	-0.4803664939	-0.5008347622	-0.6740703844	-0.02935691387	0.3093461596	-0.06527978299	0.2192114803	-0.9884276611	0.5651404316	-0.8032967393	1.148540422	-1.166599019	-1.264807732	-0.5488928579	0.4192192904	-0.8654139928	-1.02291616	0.3032871619	-0.08660924753	-0.6420235324	-1.634411353	0.3031659848	0.3037012817	-1.317948131	-0.3955185849	-1.119542615	0.01770253407	-0.5747940607	1.190582207	0.5920404002	-1.17548413	0.6456396713	-0.5534246664	-0.9944910173	2.32248156	-1.963279842	-0.4241590402	-1.476899937	0.6366811372	1.350028599	1.228365832	0.3974872458	0.01708695182	-0.8821871653	-0.2978565201	-0.5764843138
0.7342899819	1.077209211	1.119734705	-0.6050486958	-0.5055656289	0.1624477539	-1.36942004	-0.4572232696	1.457728288	-1.076779338	0.5154852812	-0.4947027993	-1.140993146	-1.859468489	0.9415213663	-1.140457357	-0.5546897572	-0.488215441	-1.58371465	-0.9495831265	0.7244012261	2.568054658	0.2231479762	1.136078979	-0.542860572	-0.03548361737	-0.4176987714	-0.7282929586	-0.1950790555	0.752926868	-1.101863037	-0.9831592633	-0.6850006916	1.894929462	0.5407044358	0.1682569412	0.5992623927	-0.4613601566	-2.150619062	-0.9507376361	0.1861858189	-0.6184423958	1.422734517	0.2444847275	-0.2427495757	0.0154383705	0.9653952543	-0.8426450693	-1.266148572	-0.6639629404	0.8822711129	-1.882096842	-0.5029266522	-0.2315257803	-0.3976186844	0.5145548188	-1.241110198	-0.6193001835	-0.4812809163	-1.129912608	0.144737337	0.07282220132	-1.827405321	-0.802634538	-0.9939642505	0.1782854286	1.369194721	-0.6537826009	0.04714634238	-0.6778988407	1.258528777	0.4046400553	1.482372408	0.1522234222	-0.4305316508	-1.427000875	0.4861755887	0.438001665
-1.383008754	-0.2802050425	-0.6093610631	-0.3268478609	1.70452658	-1.335346798	0.8983554302	3.038893542	-0.8905578694	0.7783969754	0.008850424158	0.8468584823	1.405609546	0.7143327082	-1.458429505	-0.7011608579	-0.7880483747	-0.3023166977	-1.021939285	2.06563442	0.4265481973	-0.7761063506	-1.042190008	1.416265797	-0.6747427063	0.4832814307	0.04826156788	-0.9378310109	-0.9725716409	-0.4983515285	-0.4915446807	0.3334361339	0.9889784618	1.783620517	-1.311265633	-0.9912048616	1.71534156	-0.8782666843	-0.5606337546	-0.005836295131	0.1396777006	-1.011184175	0.03411342771	2.622790541	0.9888091888	-0.6618839707	-1.638142776	-0.7571793254	-0.08643514994	-0.3347373625	0.493895422	-0.3298166601	-0.01415759254	0.2373483907	-1.012954792	1.790776693	-0.8175925878	-1.792724793	-2.010605061	-2.005165889	0.3222176229	-0.06354479399	-1.528297248	0.2702783833	-0.1683403504	0.2537270454	-0.1500423908	0.230133683	-1.719989188	-0.9145371602	-1.339699977	-0.9637330103	1.258386044	1.722329788	-1.328453291	-0.744674325	-1.617783219	-0.3037716554
-0.4709650324	-1.546919881	-0.6631130922	1.154746162	-0.3783688463	0.3716619963	0.2871440617	-0.5919950937	0.01114534706	-0.7190414697	-0.7408585727	-0.8443464013	-0.1618775584	-0.1694377049	0.1462070337	1.456161422	0.2906294335	0.1573552777	-0.01743847851	-0.01421670119	-0.8843705047	-1.029921741	-1.494005983	-0.5030686702	-0.5290953485	1.388133551	-0.5682171332	0.6608685464	-0.1012495511	-1.242508357	-0.5035451276	-0.3116841935	-0.2422590668	-0.8950013036	-0.1050753149	-0.6973518613	0.9720328428	-1.269552151	0.469478304	0.2405308207	0.09535050934	0.4886724275	-0.9350739823	-0.9719276343	-0.3421919535	-1.593097236	0.6178063754	-1.331651174	-0.8050326192	-0.4219148783	0.360594506	1.482791783	-1.362124691	-0.9572253189	0.2244476126	-0.1312562735	0.10207403	-1.194342195	1.58466977	-1.813784847	-1.190551543	0.3938999744	0.3871355854	-0.4003336544	0.6739886554	-0.2664517502	0.06389975041	-0.3606455218	-0.1293776719	-1.520397855	0.05572834789	0.1239058424	0.5795855823	-1.789635741	0.3775483422	-0.2823105598	0.004803262434	-1.209701173
1.098095986	0.4127824293	0.8538818751	0.6997099643	-1.305031632	1.043052923	-1.3347969	-0.4815604919	0.1793720219	0.05797391024	-0.4313735436	-0.4209410673	-0.949791699	-0.5132830978	1.973792255	0.4361266126	1.496250003	0.1246526041	0.271806652	0.2320264656	-1.584293712	-0.5780833002	-1.617473449	-1.034700576	0.3628675479	-0.363331284	0.2768913985	0.7065913981	0.1394511598	-0.1446197163	1.276299178	-1.45833334	-2.135703017	0.1412227131	-1.037346903	0.4511323031	-0.09203190126	-0.8189349091	-0.7676216976	-1.092953465	-0.1315965482	1.190679015	-0.5139283591	2.049930995	-1.120743434	-0.279546437	0.6307403937	-0.225398246	-1.100611298	0.4756675379	0.8075269325	0.2713519023	-1.530452196	-0.4844231812	-0.08317030846	1.684810126	1.133348519	-0.8460106534	0.396645077	-1.310396475	-0.8403535244	0.6019993223	-0.5677427219	-0.9230990437	0.9895724304	0.3284883119	1.623736166	0.01213415603	0.7930780359	-2.059527328	-1.13571757	-0.08410156219	-0.3290708682	-0.2405575823	0.1625482771	-1.128130145	0.684921928	-0.6896518054
0.9154850214	1.512772851	1.48838963	-0.8534750987	-0.6361202463	-0.3546264313	-1.406976885	-0.6898902756	1.507755284	-0.3935719297	1.230370943	-0.762703993	-0.5733064431	-1.433065688	0.7642706545	-0.6024318724	0.5779224438	-0.9767049854	-1.046280817	-0.1921642331	-0.9600931262	1.363135544	-0.4009077969	1.638307544	1.338768454	-1.068321544	2.200426049	-0.3222526474	1.393116784	2.237259426	-0.4711250791	-0.07917610067	-1.153510529	0.1442710109	-0.1869615678	1.067700853	0.3520123757	-0.1871230244	-0.2656554004	-0.3461840936	1.431689374	1.278255039	0.001460767457	-0.5087580815	-0.3640872497	1.634189544	1.665277139	0.07912157439	-1.599228525	0.72911426	1.373287344	-0.3316878599	0.5851595366	-0.1462522192	-0.08157029245	0.8533184661	1.40439625	-0.1655683178	-0.6250719622	-0.4963508049	1.052630149	0.7837561405	0.7595005973	-1.683973874	0.9742561045	0.555771438	1.081364632	1.254360348	2.959336622	-1.566898674	-0.6693332626	0.5782516907	0.8045465001	0.285849776	-0.8741669639	0.8255840435	-0.09872438497	-1.851496229
-0.9035597351	0.6459170252	0.05154427371	-1.135609496	1.453184667	-1.200818225	0.6325076289	0.5355922899	0.09238723346	1.354070553	2.30249131	1.116368638	1.247950224	1.387922698	-1.212772167	-0.7820005264	-0.887892242	-0.8788038595	-1.42546133	1.002447835	-0.4598916186	1.611192213	0.3703538391	1.036515869	1.633304405	-0.4341744535	0.6078686565	-0.1609953645	2.177997448	-0.5495672166	2.60241586	-0.2457370041	0.9588336148	-1.235920099	1.729455159	-0.1070287579	1.397584703	0.4767997478	-0.1979137027	0.2504929948	1.928612642	1.244276367	0.9181233379	0.6247928167	0.6491940482	1.858342703	-0.5803579815	1.365860231	-0.5669801249	0.7139314857	2.349497808	-0.6563737016	2.644386883	-0.06997196136	-0.6200908489	-1.374303802	0.8956533462	-1.423740597	-0.1145786444	0.01374435565	1.418112347	0.2862017546	0.3429679103	1.352208213	0.2158581606	0.5566843552	-0.4977115584	0.2536390257	2.188881582	-0.2851782872	-0.8704207836	0.01434794775	1.564859737	-0.764433186	0.1202570466	0.4468577653	0.8394218347	0.106239379
-1.031867231	-1.29985781	-1.533786157	1.150354082	-0.2399474911	0.8184915628	0.548239239	0.2501376695	-1.407175949	0.01923272816	-0.9886348147	0.1276077511	1.365143104	1.40956889	-0.3861859421	0.9233971924	-0.1658006141	1.432411728	0.5349433933	-0.2975039785	-1.216864164	-0.9368074626	0.7698238536	-1.142058352	0.9912958637	1.257635786	1.132366229	0.6450228818	-1.25696043	-1.34641465	-1.045274927	1.961576712	1.633687339	-0.5667290191	-0.884371293	0.2667382504	0.5510019926	0.3627178531	2.065620869	0.3139617218	1.129334339	2.092723546	-0.277224198	-1.56004254	0.8248236864	0.8685286939	-0.7045364409	0.811549676	0.3514173647	1.86879582	0.7362995297	-0.006918641703	0.673375388	0.7786335662	1.264650372	0.9467664906	0.5344283722	-0.2607370065	-0.6007626723	1.163638048	1.512415924	0.452112155	-0.2983902495	0.9034774649	0.5763301263	0.9015772667	0.6425744537	0.3650258998	0.9998248397	0.2076346908	-0.8967035674	-0.4384684496	1.164746919	1.392103945	1.616493902	1.636854575	-1.719878651	-0.8347892202
