melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137
-1.195796869	0.1399537253	-0.9166947632	-0.5975821356	-0.2698887258	-1.532759978	0.8966267798	-0.3453336575	2.42487975	0.6036138868	-1.022107941	2.400400324	0.7883529584	-1.223985308	-1.987296956	-0.8803484316	-0.02011119238	0.02331512826	0.9104348539	-1.437577629	1.288964217	0.8621693457	0.1540346308	0.7735243267	-0.1486468875	-1.400519067	1.008947865	-0.1070201363	1.247288152	1.875832285	0.1782909913	0.6793221969	-0.01885063837	-0.9906945922	-0.6123355828	0.629570543	0.570006084	-1.052651441	0.166839752	2.120144032	0.339446799	-0.8786248133	-0.4833649999	-0.0007109034055	-0.4576667239	0.3402347843	-0.6573440493	0.9868345739	0.4014042137	-0.3776901123	0.009013850815	-0.100251585	0.1181137656	0.251150919	0.9003508606	0.5452148775	1.869056678	1.2747054	0.7510687051	1.699682534	1.657146008	-0.5921139546	-0.2642801001	-0.08774330375	0.1922787338	-0.1842114511	-1.352494405	-0.369691752	2.757195143	0.8968063095	-0.05418659236	0.7519884022	0.3251232921	-1.512750475	1.09756934	-0.07670931063	-1.519277799	0.7163598989	0.4738869314	-1.570305747	-0.0311845044	0.09878202002	0.1017263039	-0.1386146645	-1.429871655	-0.257188229	-0.2891270735	-0.8578541945	-0.4034568384	0.9175556667	-0.8179049613	-0.1434580685	0.5478563591	0.624537595	0.2484745514	-1.497930627	-0.7612294236	-0.3187626822	-0.6921746982	0.1270458495	-0.8113651639	0.7123457368	1.266256868	1.533527869	0.3028940874	0.4918283111	0.2570044708	-0.3002200443	1.257776394	0.0428252663	0.3071331874	0.6223965663	0.2880338976	-0.5830426362	-1.062152388	1.117016995	0.04766070089	0.3525501945	-0.08815698019	-0.529996951	-0.7635822374	-2.468279632	0.261343373	0.4806225788	-1.472141912	0.1550797798	0.2114957978	-1.470353234	0.4630168729	-0.6639949215	0.07053635383	0.6714331222	-1.10845043	-0.2658957499	0.2826298524	1.680069497	-0.2836218308	-0.24836274
-1.07075709	-1.005234751	-1.631010597	0.7960627732	0.05966245992	-0.6054208456	-0.2261496632	-1.56549602	-1.014436199	2.147166494	0.9934115637	-0.4576718945	0.07852433051	-0.04602296973	-0.7357219459	0.4280467575	-0.7161661006	1.600971736	0.3695922948	-1.081866266	-0.4064909157	0.5535902491	-0.274486865	-0.006369125616	-1.24100342	-1.504175483	0.3568310985	0.8017934872	-0.7810735197	0.6066930385	-0.6813404626	-0.5511428494	-0.2790183734	-0.4482934006	-0.2127831327	0.8695915232	-0.7267613752	-0.1312000772	0.2896286548	-1.011337778	-0.4922568142	1.492863022	0.8852249312	-0.5272467638	0.2482811362	-1.561778124	-0.4946275887	0.3024548654	1.403972583	0.4367484833	-0.9299077788	-0.4167170646	0.9582574657	-1.060793388	1.064361623	-0.1884703811	1.284985616	-0.8000358825	-0.2025867809	-0.08556889051	0.7370614493	-1.15707433	-0.4664680093	-0.8840164261	0.8655040642	1.49095251	-0.4515610487	1.306363443	-0.3106389025	1.206316393	-0.7600336855	0.1561411864	-0.5824736126	-1.205921434	0.5729878115	0.6887459936	-0.3360867698	0.3415860651	-0.3654722522	-0.5623696252	0.4366509069	0.2319495788	0.5353123556	0.4550512806	-1.574456139	-0.9725062552	-0.3917707877	0.08263861287	0.5900961269	0.7027043465	-1.091043864	-0.8559281561	0.371762561	0.474867685	-0.8732094082	-1.504082288	0.1733268803	-1.086057316	-0.005043053422	-0.7961854463	-0.8816589833	1.449336507	-0.1310889653	1.054915069	1.045763873	0.6336369338	1.035469412	0.624653816	-0.4037570741	-0.5543736608	0.647109261	0.09044239256	1.075009626	-1.665656139	-0.1500409731	0.4617546731	0.2920760559	0.7905015768	0.6230639901	0.8499602069	0.429059189	-0.379949541	1.327565774	0.6569012475	-1.019336053	-0.1860342006	-1.124967378	-1.533944455	-0.5773681151	-0.960646644	0.03459404824	0.1678292359	1.272792819	-1.163646565	-1.174495498	0.6887437057	0.09710554646	-0.5000193477
0.615622315	-1.292736951	-0.3598257377	1.106099617	0.2226205879	-0.04337255187	-1.330412185	0.04231599383	-1.10473684	-0.1166122123	1.256155367	-1.030437569	-0.1360641581	1.186280961	1.222187446	1.707674225	-0.7236249501	1.912530203	-1.22405554	1.583468534	-1.47165976	-1.345054098	-0.8010740773	-0.882161972	-0.5907072647	-0.8901179734	-0.3320859124	0.5458670098	-0.9419278936	-0.9431097257	-0.2707703579	-0.5839393797	-0.5101162638	0.111206893	-0.6725330272	-0.5369493744	-0.6036289637	0.9996623075	-0.3735961046	-0.9466728037	-0.1452769774	1.712765385	0.8587897013	-0.425519073	1.181110915	-0.1685271821	0.6377961024	0.6689875539	-0.5531297722	0.1121460338	-0.9426617043	-0.7588481383	0.9754606617	-0.3409294075	-0.4666385125	-0.2815047355	0.4725896096	-0.6988186059	-0.9172037067	0.08691484106	-0.17516376	-1.912593276	-0.3901339175	-0.2032676203	-1.076180123	0.720602742	-0.07800619653	0.008908732944	-0.06788695225	-0.5781244714	-0.2167274505	-2.355276408	-0.2874854159	0.3079799123	-0.6335543724	-0.1530536982	1.027623775	0.8145359695	0.5778054249	0.3927505438	-0.8327544223	0.03230527819	0.7774571714	1.952081449	0.01399247874	-0.3883758338	-1.019877979	0.751010033	-1.742960039	0.1509542602	-0.3934242393	-0.4626492641	0.2789558705	0.2777452204	-1.941238781	-0.5138703881	-0.9189139296	-0.08955233693	1.127492732	0.259477919	0.6690261735	1.056429981	-0.6729401193	0.3657914138	-1.018582667	0.8649318897	0.1880722278	0.6290092509	-0.611125956	-1.254788502	0.6569259043	-0.9136245386	1.588416872	-1.382345991	1.468801698	0.7768156122	-0.07374695559	1.774927408	0.06754019165	1.615901092	0.4388954763	1.46767364	1.017018177	0.3528308775	-0.0724719765	-0.7603595928	-0.5195334231	-0.5881478278	-0.0376738079	-0.6357674317	0.1267508023	0.2020691358	2.607954241	-0.7339759276	-0.9438304906	0.3386994322	-0.7100561371	-0.3590300412
1.575388548	0.3523217306	1.717747718	0.09100033231	-0.2789061749	0.7671368963	-0.8664670184	1.355758512	-0.422241234	-1.120610592	0.05150545427	-0.8497548277	-1.029626562	1.939444057	0.5336854105	1.755803933	-0.3187808717	1.21905527	-1.523891644	0.9565925001	-1.734087673	-0.9126261531	-1.008285429	-1.131004047	0.2945744366	0.4482027957	-0.8416655291	-0.1422020008	-1.242556318	-1.291090055	0.2315446968	-0.5476597785	-0.2401774657	0.5980184407	1.848706082	-0.6587852754	0.8388444372	1.674679407	-1.28021034	-1.07580473	-0.1555053924	0.8249552963	0.4902420463	-0.3599416106	1.433298331	-0.1123152621	1.829223885	-1.417484864	0.004391813291	0.4215931002	0.6403825844	-0.5861999289	-0.2458105096	0.4031385567	-0.6658931786	-0.4760587554	-0.09372829131	1.001059901	0.156786315	0.4574950486	0.709965409	-0.7917329679	0.1497878693	1.47335493	0.1992674536	-0.30569979	-0.199846006	-1.118383932	1.27770117	-0.5814018309	0.1642815367	0.9687293228	-0.6515255021	1.47720259	-0.3027068112	-0.5618615862	1.67479723	-0.4090311971	0.7453020228	1.312630954	-1.284036339	0.7014863064	-0.3348853782	-0.5870879314	3.081402944	0.5814553973	-1.058848831	0.4097365806	-0.7056823613	0.6631869688	0.2979115678	-1.840305579	0.04052731753	0.2076181535	-0.02173079221	0.7998481472	-0.7643539438	0.1796772147	1.211022032	0.3517496854	1.737010807	-0.9073005253	-0.2795374117	0.2867978582	-0.3731782262	0.2361193229	-1.937865839	-0.341456533	-1.876216458	0.1343490011	0.6441056575	-1.531209409	1.290559937	0.2776757594	2.887035348	-0.1047078502	-0.2904162738	2.516252314	0.09382040353	1.0145561	-0.02981172609	-0.744071976	-0.256184632	0.05847915098	-0.5695849932	0.5370744619	1.233906663	0.7768410512	0.6368933134	0.1488440855	0.776243407	0.1080121353	2.549537559	1.042160335	-0.01981838692	-0.9502722675	0.2823190487	0.7874989193
0.8482093133	1.429513698	1.27179803	-1.087104365	-0.4947565924	0.93158631	0.7241528325	1.201441943	-0.9059367403	-1.2867853	-0.6378139746	-0.8104895361	-1.103517897	0.8135619186	-0.3384396477	0.01598992712	1.635765549	1.143925878	-0.6072113409	-0.1206693172	0.3336664909	-0.2494214401	0.04797903121	-1.246597535	1.707162417	1.199439591	-0.332857905	-1.300551016	-0.06609215545	0.3081742072	-0.9340246807	0.8358435743	0.1057770328	0.6948317353	0.8218583058	-0.4254306702	1.741927591	0.6714541822	1.060376729	0.4505415024	0.6631000427	-0.9188159671	-0.2074456855	0.614545722	1.265499089	1.78204908	1.604881605	-1.189277042	-0.7090078608	-1.730258495	1.574520914	1.635958868	-1.842411486	0.900272679	-1.15709954	-0.4766364479	-0.8060925922	-0.2512791414	0.8230332206	-0.4548759411	1.449333204	0.3007413648	1.219033819	1.391603291	1.609749629	-0.5456999151	-0.06919275862	-1.820786772	-1.234081134	-0.9296632554	0.4500251224	1.499212571	-0.2760963469	0.08439321541	0.2310929566	-0.8409588997	0.8785853416	-0.7253390167	1.106795564	0.9274356878	-0.8480185879	1.074677161	-0.7493938535	-1.152234819	-0.5809506957	0.8516489867	-0.0999262927	-0.04907789232	0.7440266454	1.633926303	0.9026686214	-0.06548713784	0.515694947	-0.7190759911	0.6365798876	-0.01521683731	-0.9135953995	1.437978331	0.4128133447	0.1722913786	-0.04738216962	-1.103743821	0.4721928505	0.5375423899	0.3112215207	0.1073958387	-2.073744201	-0.6166874663	-1.633690686	0.2279227178	-0.3889301474	0.1852046154	1.208265194	0.2885439979	2.527287862	0.357502273	0.2009038407	2.148691318	0.5362203653	0.7540915962	-0.7965998807	1.000792286	0.5299533039	-0.5575336977	-0.6228891247	0.2977145742	1.376370528	0.2262651953	1.201821549	0.6865816662	0.6764385889	-1.045378674	-1.275764324	1.946205354	0.6167247817	-1.894261432	0.1601425587	1.70118904
-0.8445333811	0.7975229173	-0.3534493885	-1.402826841	-0.6013753056	-1.00178071	1.897897833	0.6610320328	2.098237666	0.2409258317	-1.561652567	1.707641637	1.029893129	-1.066357758	-1.856953114	-1.325507977	0.752633924	0.505098071	0.4473396266	-1.831626103	0.9847201812	0.8678988774	0.8956745766	0.5281833542	0.7603021438	-0.8516622005	0.6792542581	-0.7271134141	1.291901901	1.463954177	1.341044462	1.485867947	0.02510546955	-0.7248947904	0.1392183299	-0.1259067923	1.121597356	-1.379156275	0.2048127422	1.539143922	0.3493195715	-2.249420401	-0.7099663829	0.3056975703	0.7339538142	0.2337771476	0.2962447856	-0.1827572106	-0.1559787065	-0.8661165481	0.755950249	1.474283342	-0.6868462129	1.352588446	0.7198910955	-0.1524375742	-0.1837937505	1.394170818	1.851131128	0.9263515439	0.9396127029	0.2949370172	-0.1678228305	0.8606891386	-0.9397815731	0.07118949637	-0.9231791681	-1.092615907	1.472387447	1.355642309	0.04344783263	0.9176708823	1.24876917	-0.9815973289	0.3410869519	-1.196726978	-0.583066619	0.1363681833	1.560686877	-0.9617694237	-0.2731615579	1.337362519	-0.3711417845	-0.1719958169	-1.722344614	0.5614937142	0.5571904525	-0.5826093865	0.2251790971	1.288744053	-1.416767554	-0.06658370353	1.27741794	0.1634534195	0.5586291647	-1.472899492	-0.8701533164	0.9059356641	0.7473179413	0.4210791226	-1.895460589	0.1624829407	3.017738674	0.8358125587	-0.07140929435	0.2740518777	0.05332435932	0.1396944044	0.1829726619	-0.8895179215	0.2578297058	0.1050676958	1.105624722	1.354059229	-0.1340542632	1.867212318	1.689512552	1.124150902	1.101470519	0.5872359476	0.9856591097	0.7688993843	-0.2030195489	-0.6189521961	-1.525765804	-0.3738793464	0.6156085447	-0.7615186184	-0.2264676161	-0.3340225603	0.3721581275	0.1403878588	-1.886241222	0.1106262934	0.2008690932	0.8366482347	0.1299490855	-0.9196704804
-1.754222461	-0.4547953952	-1.375315237	-0.1758408593	-0.401751205	-1.709318276	0.9904298962	-1.437305913	1.249790656	1.52914115	-0.5478109295	1.201579103	1.521319594	-0.8206027738	-1.923710133	-0.5732282503	-0.7265760879	1.048679122	0.7624425295	-1.594673026	1.14822081	2.734908359	0.8452476534	0.8488224558	-1.330160367	-1.792675798	0.8400921682	1.3147754	0.9300097371	1.922091079	-0.1960386653	-0.9444798429	-0.5214193254	-1.223116382	-0.1378680678	0.9308558595	-0.4352609473	-1.001893952	1.016784564	-0.5869601737	0.3103922609	-0.06909077776	0.3830492576	-0.4756291945	0.06151443779	1.163355992	-0.2752536228	1.207570918	0.4173039577	-0.2324331265	-0.7652824591	-0.05938944174	1.919037183	-0.01661932379	1.163461385	-0.3675659626	0.2081853029	-0.9292239251	0.3669064457	-0.9195674242	0.4986226755	0.6814077703	-0.7966609818	-0.2128263922	2.222178911	0.8742890706	-0.4337885511	1.050457698	1.061093128	1.48035847	-0.4500685715	0.6923139643	0.3115558084	-1.252385897	-0.2754614399	0.328208573	-0.1186488152	1.256279428	0.05968040548	-0.6161936381	0.8651523478	0.2910918293	-0.7791454186	0.01092480809	-0.661165849	0.07398574335	0.6260779449	-0.4635940862	-0.1483259864	-0.03313360185	0.07078228178	-1.509278611	1.128252995	0.7205769229	-0.2020911817	-2.241280023	-0.3592517443	0.8039428267	0.9605910992	-0.02992754962	-1.4790215	1.517599919	0.4298958595	-0.184363824	0.8802851378	0.7178294487	0.4043355048	0.9388361325	2.258761291	-0.3040401932	2.799839374	-0.8165719736	0.4181800833	0.0796522209	-0.5222520024	1.423200049	0.3727515633	0.7740820003	1.175836305	0.7083837981	0.6216733768	-2.136683594	0.4938809126	0.4463432873	-1.132888476	0.1125233365	-0.363159957	-0.4249722546	-1.669463084	-0.8726567994	-0.8132359064	0.5496465763	-0.7158626939	0.06452685753	-0.3659350074	1.118726396	-0.1056363557	-0.3864408255
-0.7489725414	-1.629380895	-1.271487993	1.079826909	0.2640217392	-0.8338221655	-0.3551097112	-1.908542129	-0.5441009885	0.9265192082	1.626507727	-0.4665139123	-0.07976855831	0.6131431913	0.3109217615	1.008973026	-1.069287591	2.708844931	-0.3255087369	1.041970603	-1.124298693	0.02159307346	-1.083109675	-0.1740924508	-1.41006147	-1.709503351	0.1954335279	1.609244154	-0.2731349857	-0.6066627649	-1.049483194	-1.455809601	-0.4848496447	-0.8943095491	-0.9218061993	0.3819678348	-1.309814571	0.5726452216	0.1750045526	-0.6928090824	-0.313587469	1.65905481	1.150026703	-1.183469263	0.4338376448	-1.43040758	-0.5647358908	1.349080529	1.618075088	0.1541404505	-0.5563221328	-1.397744631	1.475685024	-0.9176641226	0.230171205	-0.07530201538	-0.1580241454	0.7420618159	-2.069567901	0.8536276679	0.4499872183	0.1036393774	-0.5074652593	-1.251251582	-0.262110846	0.4760295918	0.1889231517	1.528725939	-0.6039661794	-0.7791864274	0.1779385816	-1.609050269	-0.006917940066	-0.3785797303	-0.8296298863	0.5844751104	1.114353913	1.897249802	0.1265080883	0.304781871	-0.190706701	-0.9582012147	-0.4501720918	0.6291534788	-1.512349631	0.5564472346	0.5463072978	-0.4095873657	0.1278692088	-0.3326946413	-0.08773987332	0.8499849562	0.6803264147	0.7734275629	-2.294782611	-1.439054581	0.5318449983	0.4038231608	2.196980568	0.4208508159	-1.183250754	1.784142751	1.010731216	0.7464853392	0.9340890365	0.6189637897	1.957871482	0.8821787397	0.2401403863	-0.5094103935	0.5302635816	-0.9547863384	-0.1376335923	0.03510387736	0.8673569966	0.7489368127	1.042819063	1.872217198	1.685578779	0.5142913455	1.215026484	0.8181135451	0.5334538256	0.09882940438	-0.5810600848	-0.0006782282386	-1.654480913	-0.1943382456	-0.9944191161	-0.6688276303	-1.413277565	0.348944438	1.296919141	-0.1563422733	-1.244904407	0.5328451843	0.4600490326	1.262926558
1.361991886	-0.02954224642	1.326735657	0.909435261	-0.4954013483	0.6208801244	-0.7005355173	0.9229372717	-0.704433903	-0.5800964327	0.5816557704	-0.6864193627	-0.8949063936	1.673425198	0.3732023667	1.51119799	-0.2954411043	1.765930046	-1.208573317	1.093565229	-1.110399518	-0.1089606207	-0.4651608353	-0.6971433842	0.1622655269	-0.007991888801	-0.5332469135	0.164958249	-1.287215565	-1.350530622	-0.2798710891	-0.2630679897	-0.6643822442	0.189275992	-0.6809566944	-0.4871825628	0.2162698443	1.359508103	-1.177948191	-1.170215742	-0.4099248279	0.8209611958	1.55941089	-1.615399596	1.313918203	-1.274967855	0.9941369516	-1.309527699	-0.01126153679	0.6954120926	0.412186492	-0.3583646559	-0.4313606161	0.8241198975	-0.1014711993	-0.4295974076	-0.09852499652	0.9628596523	-1.432886089	0.4835124284	0.7277679317	-0.1259104033	0.747282735	0.103648187	-0.4675999183	-0.1982706556	0.1547994722	-0.3794265259	1.073297317	-0.6998415548	-0.3424795113	0.7713923659	-0.9097202623	0.9699168407	0.4933775417	-0.3109863266	1.218174376	1.091318676	0.7864523693	1.542766677	-0.8225529236	-1.223105723	-0.6852260718	-0.258099463	0.9728101611	0.7102334953	-0.4603163443	-0.1445778163	-0.5130858337	0.3367728868	-0.04979920901	-0.6244191698	0.684354604	-0.5478725821	-1.08652089	-0.3947439529	-0.7667180602	-1.04209394	1.127088963	0.1131423599	-1.022061338	-0.6355680083	0.05164355016	0.7648391025	1.850331198	0.828399132	-0.2686072132	0.0297145221	-2.166348834	-0.3538553184	0.05464267825	-0.5489023491	0.04156285787	-0.09630318286	3.027698685	0.7264583616	0.528846672	2.05935324	1.308074492	0.9783405865	1.35621844	-0.04157253055	0.9301949969	0.5490160747	-1.176478833	0.190445595	-0.4009375291	0.7205732352	-0.1877920758	-0.04020836175	-1.193804974	0.3011234681	-0.1865266821	1.660031966	-1.478145261	-0.3719905707	1.145163933	-0.05806451083
1.0452265	1.280005054	1.192613172	-1.055535706	-0.5375819025	1.100375075	0.389062512	1.362520868	-1.108376549	-1.172751797	-0.267029028	-0.9619383511	-1.423181861	1.113623065	-0.1883134196	0.2635925712	1.210943452	1.246073934	-0.9412370477	0.9077563014	-0.4775984071	0.1295269198	-0.2365011191	-1.353900382	1.719647939	1.001897948	-0.4979978866	-1.063133697	-0.1292499609	-0.7062165687	-0.8419264754	1.248311672	0.01593347314	0.594276018	0.8823347478	-0.008943575764	1.479112511	0.6529272485	0.3771564828	0.7460605711	0.9289751168	0.004932013127	0.1497761798	-0.2090643811	1.177573382	1.530559063	1.797400362	-1.209702986	-0.8206478448	-1.352624516	1.39412569	1.023136347	-1.912614624	0.7406027717	-1.167995333	-0.8890670825	-0.4280619582	-0.4114988704	0.3446132001	-0.8936813814	1.210905788	0.446981927	1.711255995	0.6797846711	1.50526974	-1.09089517	-0.2465624707	-1.702720532	-0.7899796789	-0.5374342425	-0.2732252467	0.9514741142	-0.648977831	0.4601507438	1.156395306	-0.6479861311	0.7032697008	-0.9466805768	0.766990567	1.645115332	-0.8257421005	-0.5155428463	-0.1199132011	-0.6126518612	-0.05560554608	0.3554029396	0.292432845	-0.289139481	0.222003729	0.9403095869	1.056018662	-1.647295609	0.2630138784	-1.030420586	-0.1921661899	0.1435033255	-0.9458309078	0.124529828	0.2339474123	-0.3342400116	-1.835611711	-1.268272515	-0.1874059111	0.2981415621	-0.819464693	0.738959232	-1.040792945	-0.5974852582	-1.10601672	0.1324249441	-0.6765354458	-0.1389548625	-0.1490634151	-0.8797763673	3.098266545	0.3956504845	-1.099570503	2.550502368	1.543119728	0.9343561956	-0.6286199101	-0.4350956075	0.1688118791	0.1024849545	-0.3297355953	0.1777212929	0.8318784866	0.8503917812	0.4281896241	1.24613808	-0.6128342459	-2.175891828	-1.188092811	2.050509588	-0.3615434639	-1.155142186	0.009115371712	0.7942124862
-0.3362915855	0.3893652342	0.3760502301	-1.452353384	-0.04157900857	0.1703202402	1.166161283	0.5778741364	1.221596832	-0.7007052079	-1.238402009	0.2501587795	1.520838504	-0.1986437277	-1.236429405	-0.3917188087	1.056924521	0.2602680516	-0.08053095867	-0.8544861359	0.3328713667	1.056535889	1.095285559	0.2338008237	0.8500278932	0.1076865052	0.5370653246	-1.541938036	1.041191121	0.6335158178	0.6671170139	1.086022166	0.5705855759	-0.2346212964	0.7180760058	-0.8623122935	1.401167408	-0.5046309213	-0.06669875981	1.296470445	0.7890834792	-1.56122345	-0.7103358357	0.7806116563	1.288058937	-0.9222469677	1.405240914	-1.244111149	-0.2851088513	-0.2309725141	1.609291127	1.011265831	-1.822550472	1.311202149	-0.3548149575	-0.03924958261	-0.8093356426	0.6560981229	1.815044274	-1.31973151	0.8984201258	-0.05645743734	1.036617548	0.1472642757	-0.7918338297	-0.2213834679	-1.013526242	-1.658424151	-0.9299978373	-0.6323622585	-0.4678077142	1.103574049	0.1388195032	-0.2388478129	1.629468204	-1.241856209	-0.1314237301	-0.784077482	1.074508395	0.3542116934	-0.9958113794	0.1665188071	0.4705861028	-1.017685075	-0.8768606501	-1.232316745	0.6462961227	-1.015467481	1.272793997	1.354768054	-1.629742004	0.1031865429	1.386125547	-0.5267075597	0.1167292192	-0.5922674239	-0.1450024472	0.138474109	-0.1778089194	-0.2412265171	-3.224681075	-0.8320815302	0.4270165633	-0.02680349192	-0.8617474433	1.082217919	-0.6160761917	-0.5458856825	0.6233449864	-0.1343163346	-0.6313883038	-1.1101943	0.237949996	-0.2322307612	0.7338315054	1.106484549	1.744329144	1.933107604	-0.1499062422	-0.5390255501	-0.3528483076	0.8982318128	-2.292551938	-0.09088800268	-0.5976180988	-0.2715039989	0.2050802351	-1.078237609	-0.3532958604	0.9122860141	-1.924660529	-1.242685203	-0.3680166899	1.206225074	-0.7374547658	0.6088259173	-0.3260863301	-0.2263817925
-1.334901064	-0.4815505548	-0.9037824659	-0.4328033015	0.1558986827	-1.050682043	0.9730945781	-1.382417865	1.78535529	0.8301481208	-0.4107690312	1.996079534	1.310728239	-0.9135756561	-2.300469908	-0.6940044141	-0.1640576295	0.645323312	1.067714984	-1.14411839	1.436970376	0.4702996013	0.6720056784	1.109081665	-0.5365258182	-1.498272949	0.8694411321	0.4090313626	1.503385321	0.9835338259	0.654663888	-0.2103718721	0.06630177764	-0.678734744	-0.8640320123	-0.583025167	0.3252576118	-1.112579145	1.648018816	-0.2433966002	0.6879967219	-1.586896774	-0.2094414271	0.3943737296	0.4153618993	-0.1115974537	0.590510211	0.980203126	0.9881279875	-1.103939831	1.069586439	1.312848811	1.289417092	-0.5509485589	0.03919604017	0.1006520876	-0.5153365305	-0.3913280687	0.876176184	-0.2836449939	2.1251269	-0.4486708047	0.6784384239	-0.4151234882	-0.8552742304	0.01161615061	-0.1541751532	-0.301824661	2.249779003	1.42736873	-0.6256741455	1.510607026	-0.4551840138	-0.7587901864	1.834019458	0.1382354205	-0.8024589956	0.8777108305	0.6747212969	-0.03628494273	-0.8547738392	0.01835008518	-1.296850328	-0.2292809663	-0.7629846618	-1.29588655	-0.1246166228	-0.9115052454	0.2131010092	1.134393738	1.742490527	-0.446081403	1.126433496	0.3841522146	0.1286140394	-1.742709891	0.07425878806	0.6109601663	-0.876951342	-1.288118834	-3.345306934	-0.2482033697	-0.2709527689	-0.3926057291	-0.7968314907	1.685412274	-1.939281307	-0.9651855605	2.218204932	-0.3728635503	0.6752716361	-1.636324511	0.2046546374	-0.4712624503	0.2675284268	1.114509842	-0.5853047292	0.2844261798	0.5394695548	0.3696038596	-0.897211306	0.5669889048	1.41766188	0.6802616464	-0.4778218329	-0.1093543338	0.3922936471	-1.31351263	-0.4121774737	-0.4574599665	-1.034598425	0.06567508935	-1.206892413	1.012109857	-0.4122252948	-0.2464301259	-0.1657020415	0.7274961452
-1.046827252	-1.260546337	-2.067339456	1.040998391	0.1942629153	-0.8740884302	-0.2599440046	-1.785551457	0.7025154702	2.575500833	0.7204941572	-0.4701655629	0.002518371655	-0.1579758305	-0.9546257285	0.3534260233	-0.5402316872	1.355311181	0.7615893837	-0.1233441747	-0.2080174673	0.3353830251	-1.24874403	1.169313218	-1.535558231	-1.618435571	0.5813171288	1.133342125	0.1727172142	0.1980112016	-0.869055689	-1.30676422	-0.9567690533	-1.035333962	-0.5950179051	0.3252617577	-1.021950663	-0.6582114722	-0.6869572473	-0.301697956	0.05153980565	0.8255693238	0.5645557258	-1.349779678	1.156633864	-0.3354411615	0.4902052351	1.968450483	1.827885444	-0.4499151529	0.658785697	-0.8262391572	1.438059818	-1.890342229	0.6761219211	1.153174156	-0.602129684	1.859035711	-0.4017215311	1.134133521	1.500327726	0.01684049535	0.978714371	-0.9862886987	1.047469887	-0.8106303328	-0.2340839963	0.9882107875	-0.6853864608	0.6522248097	-1.07555822	-0.9475032911	-1.000354244	-1.205556432	0.8962805477	1.969118768	-0.2547294698	2.392692283	0.437264738	0.1889036357	-1.194724231	-0.2931864223	0.3079016735	0.3961543234	-1.163787525	-0.07552421979	0.1348299833	-1.345557626	0.6363327454	1.580401038	0.5676257552	1.320043089	0.7719755442	1.214282293	-1.386858863	-1.738883104	0.8560798135	-0.8891922816	-0.2318146067	0.3450880109	-1.215967966	-0.103598526	0.2998158792	0.351648705	-0.2127230229	1.720442675	0.3706722833	-0.2451979839	0.9225522592	-0.4883029112	0.1411387038	-0.09210012203	-0.3951132021	-0.3278614365	0.3279095959	0.7553677112	-0.4457420271	0.4436152543	1.134195075	1.213171955	1.920526181	1.172413597	0.7411760886	0.8968145127	-0.8061940933	0.1323151907	-0.7455756024	-1.205724961	0.3629869044	-0.5602937261	-0.2000336541	1.294828444	1.250954556	-0.4437029221	-0.3727327471	0.338686744	1.064841486	0.9619559594
