melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106
1.224619518	-1.081886554	1.173207336	-0.7256011523	-0.3910421384	0.09041284	0.7339555292	0.4248951204	0.3615883923	-0.522694706	1.963339176	-0.1720209219	-0.7351927819	0.06320066956	0.7051371973	-1.041073243	0.533999005	-2.519987929	1.498149218	-0.7217797233	-1.571505014	-1.73842161	-0.9074544021	-1.263418265	-0.564894553	-0.5642035307	-0.01483674367	-0.2170548718	-0.724050406	-1.022635709	0.6090270649	-0.975596462	-1.090132997	-0.4834345717	-1.051482236	0.5014706493	1.685797626	-0.2388386143	-0.02226889585	-1.308824436	-1.141994804	0.3973528112	-0.265208003	0.2387659568	-0.455202217	0.8777879461	0.6296710799	-0.1726662473	-0.03668624497	-1.930188797	-1.419303189	0.1705440592	0.2912584163	0.3004362393	-0.6007128077	-0.4202445592	-2.41423792	0.1744195159	0.8177531047	2.222993093	0.4959524109	1.599790461	0.05692367108	-1.804937981	1.734828696	0.496161082	-1.141164403	-0.01357923789	0.1159386549	0.2912180989	0.3724565157	-0.6695794582	-0.7995849105	-0.4213384363	-0.07612125512	-0.3701777402	-0.6329189495	-0.9806686353	1.016298485	-0.8332307055	-1.633634756	-0.7739946466	-0.9884425759	-2.557059983	-0.8909653649	-0.6927194791	-0.8435554415	-0.6456664915	-0.1722677016	0.9593645564	-0.02068652122	0.7073858473	-0.5171080976	-0.9693655513	-0.3802924938	-0.1516448673	-1.406642057	-0.494018917	-1.072428099	-0.8187437881	0.4040591925	-0.8384932667	-1.078084892	0.01803080734	-0.7376989779	-0.7479840196	-1.43199713
-1.284512767	-0.6805142895	0.224666163	0.009880374992	-0.5043041541	0.5599820771	0.07022247154	0.8798365891	-0.1614828149	0.5291287598	0.56935811	0.804722415	-0.4413894665	1.203397102	-0.1327508566	-0.6006189771	-1.093193881	-1.936600395	0.5322474233	-0.8830362228	-1.888646676	-1.990409447	-0.6813910359	-1.031512989	0.6774172183	-0.6078673504	0.1016695013	0.6786210587	0.8009872461	-0.6178546308	0.6180680343	-0.3265315401	-0.07291272707	-0.3151337587	-0.6636598986	0.7728206882	-0.1165478419	0.7672605092	1.464138377	0.4557538815	-1.683334745	-0.02267837547	0.3636267853	0.1699808681	-0.3366941944	-0.1050129261	-1.243265099	0.4543204529	0.6318998933	-2.199640145	-0.3673607826	0.09601524575	-1.172315663	0.3175456586	0.1496393207	-0.7495960759	0.1641921318	-1.172169914	-0.7351634604	0.1108013864	-1.572050428	-0.312601553	-0.2289863143	-0.8046567878	1.685577234	0.8546349674	-0.8121792685	-0.006625587571	-1.537508972	0.259577932	-0.5614666856	0.1157175255	-1.429582975	-0.4760933842	-0.004598629644	0.08141215134	1.555062467	-0.5903300742	2.133322364	-1.177558359	-1.202835463	0.4592640905	-0.2645214079	-0.4477493924	-0.6781494987	-1.022479069	-1.380438096	0.3419797672	-0.1325624369	0.3456420105	-0.2262965067	0.115862047	-0.7683880676	-1.385990974	0.3167499543	-0.9802584145	-1.046689372	-0.2432105304	-0.01148222764	-0.8628675566	-0.6699722697	-0.5054619119	-0.7997031017	0.8590937217	-1.308934922	0.006450461968	-0.9207651184
0.03676098422	1.343944248	0.6497985448	0.8728100279	-0.6957669542	0.3835979213	-0.09214146359	-0.8197000017	0.1343323218	-0.1909994021	0.9699431625	-0.642905038	-0.1114464718	0.2675006377	-0.9158231964	-0.5883126058	-0.1819002637	-1.930991915	-0.02217958312	-1.562783731	-1.330344747	-2.238463133	0.8863742303	-1.208555556	-0.2040367785	0.4561909551	1.588589631	1.083635599	0.1456820695	-0.7735410005	0.3972630377	-0.9855481345	-0.2953624828	1.124889501	-1.05979137	1.27589764	0.02238759254	0.8595779976	0.7212261384	-0.1079377262	-1.21716625	1.452100552	-0.003015242857	-0.5775720942	0.5704379398	0.1854381309	0.3833923654	0.8504055221	-0.4127186077	-1.500280687	1.10807014	-1.770950313	-1.145895647	1.284120703	0.2274448874	0.5661608913	-0.708150901	-0.9223357927	-0.1545341012	1.18350613	0.4816151319	-0.4368619498	-0.3074558716	-1.170215116	-0.3182296547	-0.1639412872	-0.7247646443	-0.8183001024	-0.06527606896	-0.3447712651	0.08486523844	0.1796881759	-0.5659445423	-2.060300115	0.2657478297	-0.3174658313	0.01955768621	-1.164584471	-0.4185781451	-0.8638729527	-1.834238872	0.6258652427	1.111412301	-0.7058045152	0.8732007675	1.112397333	-0.4410350103	1.017323684	-0.02508033642	0.4399412932	-2.058709102	1.294978936	0.08419532597	-0.3685368541	-0.5303089037	0.2486274857	-1.077718871	0.3814102553	0.5625809879	-1.215649925	-0.04807573062	0.2945893458	-0.2039955374	-0.5631058887	-2.119508691	0.2322519338	-1.153389936
0.723668795	-1.38114998	1.157580745	-1.105457161	-0.5311445129	-0.4178110492	0.6499635587	1.206060718	-0.6257839216	-1.291672412	1.505749435	-0.1732011582	-1.673012172	-0.8680705197	-0.496567611	-0.9114591942	0.02135962848	-2.003355719	0.8209886023	-1.568422377	-0.7732227864	-1.895198069	-0.42884705	-1.191707255	0.7853868211	0.4765858845	2.055459435	-1.33948609	-0.7536429314	-0.4866812124	-0.4025665833	-1.466984187	-0.2487961218	0.8492719665	-1.129382003	0.1287464522	1.39803245	0.5987195254	0.1195802138	-1.237999342	-1.328387368	2.457405498	0.4898182101	-0.302818483	-0.1761182054	1.338324829	1.296894377	0.8012660868	0.8524921583	-1.3176283	0.7005979052	-1.216217265	-0.1807608011	-0.1375379745	-0.1655455481	1.226638703	0.1589528273	-1.231991454	0.6195401295	1.368610155	1.349568976	1.652092321	-0.5491280504	-1.350542097	0.1413796405	0.3714818386	-0.8421198712	-0.4761573743	-0.3431292969	-1.807991382	0.9281611408	-0.1178778518	-0.1645013275	-0.9106461869	0.139897514	-0.5818071974	-0.6902563668	-0.7864628702	-0.5197878084	-0.5805440284	-1.33193178	-0.8707202992	-0.2212756997	-1.339213918	-0.1291605682	1.191918959	-0.512475443	-0.4424403399	-0.1142624442	2.101116051	-0.2343414534	0.6782196999	1.668760679	0.1192434903	-0.4065862243	0.2470756747	-1.14265972	-0.02934036792	-1.406472581	-0.6294711157	0.2188358618	-1.09784419	-0.7146272507	-1.050403892	-1.575687879	0.5385692833	-0.9461879012
-0.7239614927	0.1203307118	0.03510503174	1.23255986	-0.8532279042	-0.6596492959	-0.4487914647	-0.6104963566	-1.103159304	-0.8801442062	0.1571847649	0.7872656753	-0.4616630395	0.944485744	-0.2181435401	-0.6068958488	-0.08802690989	-1.420761129	-0.2037898342	-1.262956242	-1.591130786	-1.052251146	0.8568618228	-0.4422235275	0.5611732118	0.8764351519	1.006015875	0.5509338686	1.122036514	0.5024257217	-1.793554629	-1.23432953	-0.5612444818	-0.927524853	-0.03920961137	-0.2826135947	-0.4006893833	1.83986543	1.477366368	0.4341788956	-2.000276745	0.7192599412	1.322014314	-1.094941225	0.9743476031	1.665020394	-0.1541129593	-0.7530089888	2.607424085	-1.495810709	-0.02931599323	-0.3465373359	-0.6683052144	0.5995787267	0.9285185599	0.763234623	0.5813749449	-2.016700452	-1.134081021	-0.7821913324	0.9088356669	-1.047727223	-0.310518198	-0.7314846971	-0.5111501974	1.681440278	-1.02488566	-0.3194386095	-1.113252091	-0.8891548612	0.4801177037	-0.9223505872	0.75085248	-1.736450011	0.8273508442	-0.722763703	-0.5085911732	-0.6267047503	-0.8748857968	-0.8218852353	-0.5728880467	-1.248098725	1.252711776	0.2692417282	-1.416363373	-0.1393723177	-0.8808312628	-1.70721709	-0.8797876859	0.3610970621	-0.4586913806	-0.9664139424	0.1382502893	-0.4234038653	0.5819086048	-1.542261115	-0.9198762939	-0.2723456356	-0.4900852134	-1.263542791	-0.05612173392	-0.7013868744	-0.3581870723	-0.4513527463	-0.2519132344	-0.7700370246	-0.8612846306
1.304472003	0.6577840922	-0.5208083171	-1.113593396	-1.215099258	0.6541113423	-0.9207994295	-0.7536709167	-0.6155861455	0.4112429667	-0.9063290864	-0.6369470842	0.3708521293	-0.477922815	-1.277618747	-0.6623190818	0.5610157839	0.1296283156	-1.585042187	-1.343032251	-1.544351026	-0.3476639483	0.600017055	0.3442027955	-0.6132985007	1.35428224	-0.5297537094	0.6788812794	0.03045731137	1.158867986	-1.543417868	-1.208760799	-0.6381914366	-1.09448605	-1.254102426	-0.002794708941	-0.3920573694	-1.07286868	0.1541542638	0.9977386236	-1.498249705	-1.041709764	1.555397262	-1.514288635	-1.619829042	0.3142574904	-0.5867735515	-0.8753230518	0.4823386161	-1.011205688	0.1776283267	-0.8541332639	-1.23976781	0.3690728407	1.018841063	-0.4683961308	-0.386946869	-0.4573999472	-1.678421703	-1.279152251	-0.1166788215	0.5581303965	-0.4428055695	-0.4318146083	1.152056785	0.5420064657	-1.086059996	0.4247837971	0.1422123236	0.6204905193	1.06680679	-0.7295421487	0.02926642085	-0.7935412843	1.374384319	-0.8794173786	-0.9815339493	-1.271109138	0.341639052	-1.677860171	-1.513680892	-1.746922642	-0.08080656322	0.1822953031	-0.7883833165	-0.05625516119	-1.296429041	-1.546887763	-0.5768420769	0.2448756913	-1.277666563	-1.181953116	0.6816658073	1.090246709	0.5239735554	-0.9276192476	-0.570350464	0.4308441439	-0.494978306	-1.009405738	0.3040271474	0.6870783516	0.4459973477	-0.3291811855	-1.287330634	-1.834109711	-0.8770271319
-0.9062204356	-0.4883545995	-0.6793780095	0.07225731147	-1.036746489	0.9231814603	-0.8849969593	1.774820867	-0.545021606	0.1774572824	-0.3742601463	-1.146048255	-0.8187035906	0.4767347651	-1.693598294	-0.8856048785	-0.07730812049	-0.06192836111	-0.6997259981	-1.696818532	-1.617692643	0.1940771638	-1.627554639	0.6721449168	-0.2738063502	0.836894941	-0.8981588484	1.84975097	-0.69338062	0.9264682811	-0.6629738441	-0.5398736749	-0.6019993198	0.1579893542	-1.337954804	-0.01356429046	0.7631640181	0.2130708872	0.5032831407	-0.2586751665	0.2697486502	-0.3897935668	0.8935140441	-1.070713914	-1.953844601	-0.6047403156	-0.9202966627	-1.790189001	-1.153328216	-0.05938742647	-0.08879574583	0.3074020604	-0.6911715331	-0.05993667149	-0.2204015136	-1.567800747	-0.01208472901	0.4469241307	-0.3439376275	0.5268695292	-0.7324430055	-0.01194443801	0.154359886	0.4434743264	0.7762436106	-1.335038984	-0.7771880282	0.6506141715	-0.6802012426	0.156509311	0.8908924526	-0.9585129458	0.5424654764	-0.2703033095	-0.1611444491	-0.4305822096	0.8284755161	-0.642104197	1.967373819	-1.422960847	-1.875218731	-1.078099485	-0.4373061676	-0.8161208962	0.5504698809	0.1593649936	-1.765836903	0.4786313913	-0.5186490697	0.2994828082	-0.5730786251	-0.1102746466	-0.005868146207	1.556773962	0.2162964764	-0.1435390554	0.03332944696	0.8316913663	0.9212613151	-0.3165604364	-1.32291047	-0.03958569577	1.510773411	-0.7902608467	-1.082916038	-1.417541759	-1.08164723
0.5018679842	0.9791182828	-1.016158473	1.419102855	-1.026734859	0.08451458677	-1.350374722	-1.330212827	-0.4817529616	-0.8816770081	0.2303272509	0.6810021094	0.9513528388	-1.127226309	-0.6438063265	-0.08700979564	-0.4547670173	0.06240476015	-0.2971218767	-1.640585164	-1.435739165	0.9831515659	-0.06356577731	1.240345717	0.6585751337	1.917141527	-0.3070201576	-0.1141756201	0.524190232	0.2931011045	-0.9043437532	0.5290820322	-0.0514686632	-0.2706340726	-0.1823453739	-0.538783716	0.1029288981	-1.371069042	0.9841703858	1.223445124	1.061658843	0.5267866536	1.075064817	-0.2297918147	0.9019117322	0.03671527547	-0.8302252526	-0.9901067738	0.1748873371	0.05507423584	-0.2089647655	-1.924603047	0.2449681128	0.1304762199	0.9472166988	-0.9019793405	-0.4901113087	0.4413523304	-0.05931380452	-0.06656611764	-1.337009522	-0.9886754525	-0.0002420297359	0.106132358	0.002101445211	1.202776784	-0.4281750245	0.1552772652	0.1596241872	-1.026499216	-0.8364459142	-0.09533587906	0.2902351488	-1.652339329	-1.843937083	0.266194265	-0.3044639759	0.4589383944	1.997543056	-0.6287474859	-0.6440530478	1.252907406	1.607580603	-1.12467395	0.8577797482	0.03379955638	-0.2497773883	0.1375464028	0.01569793539	-0.6250250494	1.416184418	-0.8958658716	-1.059288349	-0.07370166262	-0.6335225857	0.3600194686	0.1893006556	-1.627969087	0.4253495502	-0.6209112979	-0.04307870902	-0.5169988555	1.198417879	-0.1215718762	-0.3743978254	-0.9443330241	-0.4330891553
-0.004546878626	-1.31488929	-0.4689883347	-0.791179575	-0.8909592961	-0.03995608478	-1.696584509	0.3676363656	-0.6213955765	-1.122000181	0.2432771163	-1.144325289	1.011580595	-0.05291387273	0.1151393263	0.02060693967	1.2692809	-0.1225256389	-1.144728242	-1.765574648	0.3032431436	1.810304536	-0.6671600296	1.082600747	-0.1798049963	-0.4248171616	-0.4680563258	-2.293589161	-1.178392458	-0.1851341181	-0.5459261939	0.8029908701	-0.2927691591	0.2638437126	-1.203313851	-0.2114021724	1.471690871	0.1399730505	-0.1256830846	-1.289493711	0.06385554641	-0.6880703068	0.8532776179	0.94735463	0.573283892	0.2477134465	-0.7132446612	0.1252220573	-0.08599969826	0.9295728452	-0.1037731529	-0.4480530851	-0.291807217	-0.7440320211	0.4844625347	0.01475758239	-0.6901199593	0.6965686985	-0.1631200564	1.206992766	-0.2355925572	0.5763272719	-0.03802362253	-1.016153962	1.35185134	1.047533482	0.574997353	0.5463077289	1.097115412	0.5177307418	-0.2197297143	1.349076897	0.2307023209	-0.8106014618	0.5954634247	0.05961318967	-0.87332834	0.705728865	0.3227079081	0.1328735102	-1.188897269	-0.6616887373	-0.7347042187	-1.499146922	0.9173726313	0.7752676824	-0.9738812538	0.2294847349	1.534335137	0.2415363323	0.2305534064	-1.00903577	-0.001056375945	0.6849691625	-0.1862704491	0.7344753522	0.6583254538	-0.1563433815	-0.7756313688	-0.241696936	0.2938424348	0.2928589188	1.040688611	-2.076678858	-0.1088302522	-0.9788012636	-0.4291630608
-0.1112299752	0.7828331084	-1.109455193	0.8651885042	-0.6773485767	0.2554620597	-1.506471949	-1.161663779	-0.7257291205	-0.2185401885	-0.4933062885	-0.5689287881	-0.1826808991	0.6039211073	-0.202492807	0.401156878	-0.2395490427	-0.1515357257	-0.8915941993	-0.792210916	1.163211324	1.355586566	-0.4946248882	1.26945487	0.4795074285	0.3883579643	-0.7083963681	0.1900639741	-0.827050885	0.3578413279	0.1235351504	0.3351459753	-0.3311061886	0.7454183078	-0.8730631287	-0.1062076756	0.5160017977	1.217184459	0.3793588416	-1.176394488	-0.08266339614	-1.522613258	0.6136363061	0.5402937018	0.6807434094	-0.6753616153	-0.1742764677	0.7321106075	-0.5143729166	1.669166708	0.2591417201	-0.5055306046	-0.7714380193	-0.9434359425	-0.6886150906	0.2125771977	0.8222438746	-0.06285129182	0.6916283976	0.08308438007	0.2309499188	-0.6830544962	0.07866775899	-0.3383611826	-0.9855550702	-0.248069245	0.7128183324	1.274954508	-0.9774984876	0.7933633587	0.4975317056	1.557616117	-0.7404367499	-2.198833783	-0.9827514206	-0.155832115	0.4552632353	1.038131542	-0.9582972321	-0.678277044	-0.6992125125	-0.1808657295	0.2022895512	-1.590894319	-0.5949955533	0.4730406675	-0.4274726089	1.750896461	1.563641613	-0.2787293145	-1.516246923	-0.2003646733	0.601458295	0.3614843644	1.041527879	0.8659857472	0.8801658547	2.174714299	0.6366816379	-0.6805715833	-0.06127648798	0.5010159733	0.9007481077	-2.411936681	0.7037521489	0.1497983751	-2.671623
-0.585845127	-1.74675432	-1.065388306	-1.037120227	-0.7294284951	-0.8996917318	-1.903665968	-0.6242925436	-0.9858734869	-0.06597908339	-0.1503970331	2.094383515	2.386565337	-0.05705660176	-1.088819612	0.9590913786	0.0991255109	0.3476939197	0.4191022526	-0.3958631941	1.159914826	1.320727573	-0.5507477026	1.603663963	0.161654541	2.436510812	-1.576417654	-3.21571405	1.746640131	0.7583390156	0.1769126159	-1.132234032	0.6751728182	-0.1968776573	0.4588051647	-0.2598443594	0.1245843609	-0.8770413786	1.100423594	-0.03838754381	0.9868192318	-0.580720775	0.9102293622	-0.4371993113	0.5867331333	0.1165776253	-1.814440694	0.4182561537	1.585038255	1.671869867	1.039829458	-1.299889378	-0.6311753321	-0.5153996121	0.9435909309	0.9265750225	0.191021613	-1.130626197	1.539104239	0.2840074755	-1.250419419	-0.7651128497	0.1290715191	0.2660610439	1.459134845	1.871965125	0.7421131839	0.08172943518	-0.2773642594	0.004800239514	-1.279501109	1.525537302	0.920321462	-1.350405321	-0.2631048122	0.5436268705	-0.68830264	1.864620433	0.1456670834	-0.4202448084	-0.2324613162	0.6055330722	0.6394588045	-0.7203554358	-0.3756608103	1.054570401	-0.3359091831	-0.07761174776	0.6581129338	0.6954070819	0.4253258633	-1.249205741	0.5346998337	0.801864578	-0.1197952248	2.913918854	0.5566637796	0.2632335467	-1.363260931	-0.9544606559	-0.1751766773	-0.1345308014	0.7034831959	-1.486397629	0.3765312998	0.3354689505	-1.372431716
-0.8114747621	0.816942128	-0.8183094877	1.120925271	-0.9041639069	-2.025312156	-1.167972551	-1.516350408	-0.4174329988	-1.301127736	0.5532241679	-0.9090030669	0.830932444	0.8470545356	-1.119891208	1.061672238	-1.340834145	0.2045747238	0.7518888944	-0.3857673265	1.418700767	2.277174644	-0.3558566215	2.397999561	-0.9804567629	0.6609010017	-1.618078796	-0.3693139045	-1.216710078	1.003144468	-1.039999975	-1.214652068	1.609592963	1.355475175	-1.060152345	-0.3538944128	-0.0128560586	1.400500383	0.1966858812	-0.6095659408	1.423047924	0.6496487107	1.092074545	-0.8686260129	-0.9276649049	0.4084998213	-0.4599146453	-0.2011022596	1.784627	2.808879938	2.788304512	-0.6761163648	-0.4277952785	0.4991600857	0.6674011496	0.872483675	-0.9685309861	-1.375160179	1.249153181	-0.1086586591	0.4358086192	-1.031597502	0.03902560327	0.1559046332	-1.862546904	0.7469743817	1.28875596	-0.5216845916	-0.6873372465	-0.6311733038	0.5413032719	2.39210657	-1.190858675	-1.823780882	-0.07684554295	0.7861178661	-0.5931449204	1.817826056	-1.419352937	0.8806797889	-1.356361594	-0.4324550958	0.5592614118	-0.900318143	0.9864535551	2.341746863	-0.308515579	3.209074798	1.500014667	-0.9243476119	-0.4872811538	-0.2354002584	0.5137481842	-0.2415473779	-0.7783047612	2.301357305	0.7661980624	0.9383537243	-0.4703514345	-1.227900983	-0.9174872742	-1.10360945	0.406348794	-1.316998116	0.2761790296	-1.838188776	-1.533878357
0.9773464562	-1.219934968	-0.3760392767	-1.431869826	-0.5477143064	-1.451490853	-1.054217415	0.2633830169	-0.6865167054	-1.125273343	0.6595771009	-0.4164210967	-1.014381582	-0.7627785896	-1.05264659	1.196270303	-0.7868775303	0.5494813674	0.4233431441	-0.4228096553	1.883455979	2.441130677	-0.8087251199	2.350878623	0.4516635453	0.9948287749	-1.128134664	-0.753692068	-2.442794751	1.094421241	-0.8293489186	-0.4907080504	1.502308318	1.857223699	-0.8867022735	-0.4004845021	0.6068458798	-0.2705528385	-0.0291193344	-1.253463093	0.8302258944	0.3863024914	0.9260349553	0.673221194	-1.389288722	1.156505099	0.2222416372	0.4574020612	2.09854824	2.446909153	2.115730435	-0.9375809817	-0.5140759021	-0.9105955968	0.1165589303	1.285372721	-1.385131291	-0.7806851447	1.238136059	0.9974101002	0.6495152832	1.643155505	-1.119751783	0.0008879672067	-0.7479645497	1.555744438	1.830397507	-0.1428075254	-0.3863107034	-1.053167659	0.3481325762	3.226723988	-1.539119661	-0.7600687482	-0.5939699068	0.432401648	-0.7090653838	1.110251806	-0.5069176657	0.08000222328	-0.8521922291	-1.296991176	-1.072848774	-0.8402810083	0.8068313919	2.649925428	-0.01261916122	0.5959578063	2.513199689	-0.5832593684	0.02307983992	0.6674666379	1.226951388	-0.1844419619	-1.602858252	2.686937244	0.2226999132	1.183306926	-0.3541292163	-0.4420749918	-0.8812897101	-1.475467016	-0.3192869058	-0.4073337731	1.375293275	-0.9245066211	-2.147874711
-1.087015637	-0.1425996208	-0.0688788097	0.4496137129	-1.246528252	-1.652177191	-0.6639080542	-1.40400335	-1.648943074	-1.003333607	0.07284413935	0.2388215944	1.103665086	1.076470848	-0.4084167546	1.559723621	-1.090415931	0.8894864409	0.9996933792	0.2492956003	2.357771468	1.23686164	0.1063882964	1.500339281	0.02730774975	0.9267208354	-0.819444152	0.5334054877	0.1708774066	2.868941769	-0.5202740781	-0.3069517767	1.871512478	-0.5423352182	-0.05326543301	0.08381444066	-1.171798311	0.7793174497	1.468810213	-0.1729708239	-0.1655189492	-0.555323338	1.378353277	1.627133246	0.6062160856	1.35239531	0.8447177421	0.8419375265	2.687030594	1.670337224	0.3095384711	-0.5506355038	-0.4991795002	0.005695581503	0.9300074544	1.936639885	0.3745678148	-1.236230234	0.3282986069	0.07850465325	-0.2204156238	-0.7198538793	-0.02672991322	-0.01310037784	-1.193986925	2.272038893	1.914999353	0.007562734062	-1.616163592	-0.779021297	-1.018332834	2.410160876	-0.7210801532	1.492390723	0.05804833567	0.4346925022	0.2278857583	1.82898532	1.152073952	0.4363591129	0.09875504577	-1.057789362	-0.3595359049	1.132494771	-1.02491096	1.757485414	-0.6892405163	-0.2571954838	0.9629148345	-1.584475449	1.670408293	-3.048636426	0.4246223349	-1.522590728	0.4108456374	1.992463756	0.7604674438	-0.0358580726	1.561217134	-0.1047465282	-1.575853604	-1.61192455	0.6136031504	-0.3322634487	0.5262911283	-0.2476601628	-2.292814253
1.173312558	1.291912041	-0.1885158766	-0.07299403467	-0.8493228713	-0.4001646616	0.06154071401	-0.9495505029	-0.8022317813	-0.5359522328	0.1629368706	-0.3874050675	0.7699744998	-0.9159777371	-0.7780672867	0.6030453559	0.3027883515	1.80240846	0.02243811003	0.608085072	2.209290904	1.399392879	1.201298735	0.8020917821	-0.7865189487	-0.2561962441	-1.38975375	0.7940595141	-2.12244522	3.19652287	0.4256504575	-0.3616138756	0.6626003947	-0.2482479759	-0.4256319639	-0.1253629572	-0.6060292619	-1.171011159	1.094155491	1.645134369	0.4640287679	-1.2553832	1.594392336	1.057281108	-1.099726707	0.01411910719	0.2959213868	1.106760789	1.562849835	2.118835802	0.1366027368	0.002214729087	-0.2594409955	-1.70112033	1.259609877	2.705188418	-1.302364313	0.1056363195	0.6043682516	-0.154308179	0.5163645322	-0.6138697557	-0.3537368687	0.05570822075	-0.282069662	0.160367839	1.153567173	0.414686164	1.330077067	0.5105173379	-1.333551405	2.283379087	0.05584323949	1.058143598	0.1296597407	0.4517254968	-0.4890313399	0.8676274873	-1.193926574	1.043345795	-0.9879705463	-0.1389984876	-1.424996947	0.9168471518	-0.2746432281	2.416081571	-2.017094658	1.685276248	0.6079263376	-1.578202426	2.639811945	-1.533273116	-0.3264404118	0.6706351487	0.5424752681	2.053988402	0.8706230946	1.500843737	-0.6529048231	-0.135127225	0.07449760513	-1.047823412	1.150420402	-2.312806589	0.004763062446	0.185570145	-0.7341424566
-0.7387936799	-0.935490212	-0.4402176416	-0.9384232044	-0.1980648592	0.3365364171	-0.4858456825	1.634429829	-0.5285621094	-0.1910702536	-0.4870493104	0.3564962617	0.5457606155	0.2782011365	-0.8346910647	1.136720291	2.141230289	1.757505984	-0.6595673095	0.7215468958	2.1703485	1.680655597	-1.785480603	0.6961105963	0.2987359021	0.3498294602	-0.5042395137	1.1986776	-2.675708898	0.6789484331	1.004307304	-0.1252385116	0.5214679345	0.6996814027	-0.1252387451	0.4274375256	1.512408881	-0.1870930382	0.9672829218	-1.524497712	1.299925453	-1.533574937	1.1618283	1.273345211	-1.106460913	-0.4499275474	-0.5828910409	0.9240260405	1.42921016	2.248117386	-0.7424686565	1.233529037	-0.2283258489	-1.251044654	1.158774516	2.41873519	-1.320834005	1.60780596	1.334471279	-0.2211449409	1.057016742	0.2898204016	0.1597031399	0.9891012282	-1.080865489	-0.4802223642	1.158897114	0.5606207636	0.2128379579	0.3177206922	0.6666732242	1.538608496	0.5740800038	1.039345309	-1.219802146	0.05253743026	0.02479655207	0.3458354649	-0.03177554723	0.01386201086	-2.298793481	0.5320482404	-1.677397415	0.5012246055	0.2879261126	1.004114026	-1.588970529	0.739306255	1.141648329	-0.1345932075	0.9334123199	1.484426439	0.4888026545	0.7412665295	-0.1514403491	1.436116923	0.6546468744	1.075588044	-1.08623426	-0.4616587401	-0.6604993473	-1.200810609	1.371580021	-0.4601734791	0.8487249876	1.205522607	-1.364189254
-1.01652486	0.2982177263	-0.3177972242	0.6261644168	-0.6163974624	0.08485851962	-0.7344765102	-0.5108044957	-0.8035036078	0.6802078488	-0.9071331705	0.359608364	1.239065722	0.4026065813	-0.1359860708	1.457751209	-1.235510765	0.9843681729	-0.1842195145	1.358506478	2.661058968	1.558972871	0.7685138106	0.3484283287	0.752670121	1.814786179	-0.4954312022	-0.7933809762	0.1885774321	-0.6320904274	0.9151250145	0.6792572251	0.5551163626	-0.6148686953	-0.127511302	1.150371167	-0.6777630425	0.3673335486	1.264678477	-1.194002924	2.095879024	-1.41579053	0.6932803292	1.231078094	1.354784357	0.05818521154	-0.5631277152	0.8651558073	0.8392084907	1.612881627	-0.4273988357	-1.372088045	0.437974479	-1.278531584	0.6207680603	0.4805750323	1.446722747	2.169724318	1.071241225	-2.125111054	1.268565793	-0.7512385807	1.167833691	2.180149732	-1.03940916	0.9250822739	0.4848969259	0.7035441388	0.7982271898	-0.1332497929	-0.3463642818	0.1990724585	-0.1033086132	-1.9251883	-1.146390408	0.3157474357	-0.06977179318	-0.2811390615	-1.856940126	-1.085294113	-0.5101605474	2.011244431	0.4430942698	-0.2055478182	-1.448437739	-1.184617805	0.3213339896	1.223822925	-0.1508986852	0.09392403381	-0.2482614724	0.9451054667	0.7337345964	-1.113605823	0.9735428781	-0.9318504158	0.5631761023	1.482000408	-0.8819423293	-0.6606751597	-1.278958936	-0.3519780873	1.792298055	0.6240318315	0.7862787677	0.1015552865	-2.15652571
