melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104
-0.5379830686	1.094920201	1.218746829	-1.219797596	1.750206219	0.8306727781	-1.39454757	0.3160629294	-1.32237206	0.9003126207	-1.27781877	-1.366122145	0.8602541486	0.937031578	0.4875588856	-0.2242773725	-0.8034416815	-1.319494798	2.055740035	-1.131223695	-0.5191470777	0.4345683766	1.834828295	0.1418841139	-0.2279382855	-1.11837649	0.1716248825	0.08309347532	-0.3904759681	1.436257519	1.306975005	1.887418378	-0.1374546286	-0.6766554397	0.2490781914	-1.242070174	1.720081873	0.8082582087	1.271386354	-0.9202021897	-1.353220534	0.2605799381	-1.719943908	-1.442287867	0.9435021916	-1.606167584	-0.4098188857	-0.3027191273	0.6105670103	-1.520520967	-0.6948520954	-0.2931213468	2.24470254	1.294890112	0.3569567305	1.215741588	-0.4523791953	0.161039596	0.4312422487	0.9734803135	1.007806844	-0.5814267728	-0.1935340418	0.2230630934	-0.6185652141	1.307749289	-0.04264300782	-0.1708296135	-0.02479280963	0.8031615819	0.2919889099	-1.077672062	0.6062533184	-1.066673123	0.7134020901	0.9588585082	-1.259438822	0.6673539914	2.082712321	0.9808593651	1.118993869	-1.077332516	0.749732977	-0.1566149898	1.833423872	0.1078888387	0.4942843595	-0.454503944	0.1903643291	0.962392734	0.3717825651	-0.5308903062	0.6442171055	-1.461738082	1.235477517	0.7225520365	0.743615149	-1.340625704	-0.5652486639	1.382744764	-0.3305430623	-0.9117962479	-1.242993477	-1.475092899	1.213972274
1.461615515	0.6067677895	0.9098476248	-0.6487367271	1.900282599	-1.387863634	-0.8756950802	0.464037853	-0.4893672103	0.2754290048	-0.7529773637	-0.2516197617	1.378096921	1.298280618	-1.465189374	0.8259099789	-1.647671147	-1.054356406	2.223207482	0.8050847372	0.284661796	-0.03471120391	1.739330738	-0.9805160909	-0.5902571606	-0.3553853435	0.365269737	-0.09756517017	-0.5883776868	0.9336703615	-0.1078629756	2.704448475	0.7261535304	-1.322743684	-1.568353921	-1.129825617	1.637573927	0.8755773114	2.035540265	-0.392988917	-0.3832549816	1.069660401	-0.4896485864	1.649818047	-0.4009476755	-1.538966383	0.8601983687	-0.8953188429	0.4333892354	0.1948569774	-0.4335450324	0.2258721767	1.27698638	-1.460748619	-0.5605576909	-0.9011877434	-0.05559442795	0.9278836773	-0.5115777446	-0.3411582506	0.9334352365	-0.2086189995	-0.9234536009	0.2588409012	0.3398653921	-0.2828315261	1.254778156	0.4645886494	0.8621405561	-0.9299378464	0.6599487724	0.6840499927	-1.331476367	0.1639186116	0.8348277835	0.5794289249	-0.4323550547	0.2747823164	0.6861778801	-0.5519325143	1.671673342	-0.02908349169	-1.8556589	0.4795584436	-0.01783636778	0.1781494027	-0.09373619531	-0.5694317843	-1.71740137	0.1085745615	0.6245096311	0.8337056821	0.0177718904	-1.864108315	0.6921770358	0.355157406	0.5600972988	1.161050497	-0.06677124217	1.325682031	-0.738130237	-1.420810409	-0.274209394	-1.427152047	-0.3512993505
0.2964724126	-1.006430958	-1.473838476	1.328140105	1.549777113	-0.2785918546	-0.5463749761	0.9609818904	0.9771893409	-1.492522039	-0.1264411255	-0.5469721785	1.211840632	1.230584545	-1.056112514	0.5992510406	-1.855942237	-0.3733479087	1.218472724	1.383653016	0.8530685857	0.4487538514	0.8372858624	0.2351346371	-0.5417734657	-0.8242696045	-1.547940539	-0.4359172216	-0.9333330739	1.003351457	-0.7241862608	2.531844297	-0.3729647591	-0.1560445948	-0.7868253955	-1.769747573	1.31849207	1.333660931	0.901811303	1.190766762	0.4288176069	0.7121194684	-0.07307647078	-1.28932182	-0.6199313571	-0.7066759479	-0.7818307665	0.6561143664	-0.09949585452	0.6887552718	-0.7098147044	0.1312781867	1.144740287	-1.125482009	0.945312286	0.6127291415	0.19926306	0.09957156366	-0.196150774	-1.1847241	0.7664888771	-0.1528507086	0.2320689413	0.3396939441	0.1987139059	-0.2091218564	0.4348822911	-0.22245264	0.2522111908	0.04094444292	0.7507757174	0.6227284336	-1.070852045	0.6711128951	0.1188143401	0.8798013039	-0.4241603929	-0.5413585026	-0.8141969482	-0.1943551711	0.9155516853	-0.5273983078	-0.5215704573	0.501250138	0.2604426673	0.9540064909	-0.6723977514	-0.296064769	0.099577134	0.8864238151	0.8741702198	0.6210657126	-0.3291463485	0.2403444514	0.7603639026	1.265244183	0.3217886021	0.1134217507	-0.9812992108	0.7030972742	-0.9361677325	-0.2290434342	0.8617643936	-0.4425866345	0.6134804938
-1.458689019	-0.3451085772	-1.157450459	-1.312792437	1.920244324	1.512754486	-1.387481439	1.748743797	-0.4972496394	-0.3334236313	-0.4845206049	0.6239597473	1.058384429	1.657981131	0.6672546559	0.3854986359	-0.5013057668	-0.8241103665	1.47401553	-1.337734113	0.17532628	0.9146135002	0.8442094256	-0.6771607545	0.1249690518	-1.083276688	-0.6422034493	-0.1298664524	-0.1080514239	1.097913646	1.067392197	2.710671926	0.142690029	0.8804218566	-0.3508423402	-1.025398368	0.9106145405	0.9275484406	-0.00950289375	0.6756137585	0.5317163492	-1.627567397	0.01271047166	-2.549610332	0.8178106402	0.1437879677	-0.997916755	0.08512222502	-0.05470593517	-0.994422832	0.1068794192	-0.5421564581	1.611764907	0.6023750941	0.5398430779	1.329232067	0.1349433192	-0.1934884207	-0.6378042513	1.106235228	0.8243055186	-0.004417515863	1.272242372	0.6865900435	0.774194755	1.074421663	0.4192071114	-0.2634893575	-0.7604857488	-0.4057334688	1.060240871	-1.895617702	2.021293168	0.4765945735	0.1520692629	0.9842391169	0.5261050723	-0.2607516542	-0.008161075971	0.9788424482	1.835380005	-1.374821081	1.681950963	-0.5123868365	-0.0293006597	-1.135266932	0.09632456835	-0.2553797304	0.9461729992	-0.02542754412	-0.05858073793	1.692690478	0.7750561882	-1.353594466	1.01554501	1.647933975	0.2660261133	0.610515615	-0.1823158777	0.8019419148	-1.561950081	-2.3901325	-0.5948253313	-0.1337466868	-0.3533674806
-0.2366039634	1.605936625	1.508190507	-1.235877699	2.286879793	1.244703309	-1.643561852	1.761717874	-1.210305531	1.80809346	-1.154592332	-0.7526092716	0.6840925807	1.711354293	-0.7206859124	0.9579974809	-0.9317661571	-1.609499265	1.441761694	0.5749483808	0.2445365737	0.4875709025	1.796862855	1.439615747	-0.1597854157	-1.27565943	1.240103792	-0.3004303171	-0.4753397979	0.7100704526	-0.3373418243	2.269124721	0.6081054554	-1.344184601	-0.4068326651	-1.225850125	0.3453425948	0.7377735971	-0.8535086768	-1.714372873	1.716620594	0.2815819023	-0.4175281231	0.3959267629	-0.1976074842	-0.1410908508	-0.7511727722	-0.866770477	-0.6123938541	0.0474159811	-1.138585141	0.0172675403	2.240543225	-0.791286822	-0.7192882089	-0.0207740538	0.1599378007	0.2561868802	-0.6939538908	-0.2191068866	1.273254424	-0.8087136836	0.4015129458	1.20484434	-0.2569312976	0.5882449321	-0.1507245049	0.6066883901	-0.06923538439	-0.2932887476	0.0105197382	-1.081577056	-0.7464027639	0.9077577646	0.3672028536	0.5445416685	-1.373203719	-0.2943111216	1.157656397	0.4702530631	2.252033426	-2.059513698	-0.6513235431	1.030893513	0.252931241	0.5719348491	0.63593849	-0.1171895074	-0.1073281584	1.249913791	0.5235246589	-1.009398588	0.2844552946	-1.366765515	0.9099766181	1.40296928	0.2984194326	-1.13475697	-0.179458995	0.2496989981	0.8060488887	-2.05873911	-0.2608366279	-1.416184822	0.5267286447
0.867293126	1.270169983	0.2962999026	-0.637795123	2.574134435	-1.644379142	-1.356602212	0.8800015301	-0.4995862456	0.1344523788	-1.114493752	-1.192742624	0.4377494613	1.520145795	-0.4894069143	1.435890281	-1.718693981	-0.6836600649	1.261075902	-0.2105076558	-0.09228959734	0.3688420711	2.286090807	-1.226343926	-0.5565755686	-0.646081665	-0.6628900456	-0.1151671466	-0.8129573882	0.2955744967	-0.4241421604	0.6831317752	0.3027020859	-0.1244844096	-1.268551169	-0.8777244953	1.069013767	1.171537401	0.190627385	0.06676953006	0.4829915838	-0.04787349651	-0.3015792247	0.4684830717	1.410267085	0.05691973825	1.55001774	0.5230156517	1.097048984	0.300009402	-1.721601645	0.5864366046	2.051349028	-0.1818207187	0.7168904846	-0.1500112454	0.09997073548	-0.4419244418	0.5019342203	0.09550160683	1.452031621	-0.8715844482	-0.9240104031	1.071905128	-0.4463225681	-0.02276080899	0.01088156153	1.161026032	-0.222697081	-0.38003482	0.3350985879	1.25676075	-0.9864705825	1.162493495	-0.6967693682	0.1939788873	-0.1593264731	0.2377769846	0.7167005641	-1.091830824	1.414743438	-1.103053627	-0.4129510346	1.673596762	-0.3955481591	-0.5690846284	0.248748388	-0.3737368879	-0.9932679192	-0.4776351036	0.08694968573	0.3363809033	0.02941275889	-0.1806110399	0.3561355658	1.666895763	-0.5551336353	-0.4438512621	0.250228021	0.1107789764	0.2217049067	-0.9921032997	0.8117296368	-0.9860396697	0.788350226
-0.04004272841	-1.613045228	-2.191993867	1.313783243	2.036935615	-0.8968537153	-0.7177912952	0.7760265485	0.9367661779	-1.831342714	-0.508137265	-0.4008394072	0.4208570339	1.277972467	0.7142282049	0.3032822625	-1.098359287	0.1567761889	0.3305915377	-0.2235956165	0.411651917	0.973899387	2.322594084	-0.2071221914	-0.3827031638	-0.6307174223	-1.754501448	0.192743022	-0.7848597841	0.9318872742	1.119824318	0.7258846023	0.4528902418	-1.354791918	-0.6150820514	-0.5003514984	1.04640477	0.818605594	0.4819980514	1.729493826	-1.167644583	0.9678141038	0.1867512759	-2.625269196	0.7163162311	-0.6848350702	1.683724618	0.2336313816	1.498281796	-0.34707038	-1.053041058	0.8978981266	1.535428992	0.7129324552	1.416544209	1.354479337	0.06674415706	-0.09862489337	-0.1956030467	-0.5052758284	1.833076983	-0.1611896381	-0.225916765	0.08962764199	-0.7738478731	0.594110735	-0.8212406706	1.66178727	-0.2221134002	1.393479754	1.48542236	1.144220287	-0.06374961577	1.05563528	0.009420888291	1.021839108	0.077738297	0.7564552237	0.02932606479	-0.298064575	0.7043735237	-1.016217902	1.760257283	1.381034442	-0.02850932514	1.924957062	-1.695758964	-0.4892367059	0.8747366142	-0.7064676979	0.3011938746	0.6244846021	-0.4165912192	-0.03187148438	0.5533171888	1.903178416	0.2426391745	-0.5375557155	0.2188309155	0.3851890931	0.6555277239	-0.5503864564	-1.736016012	-1.005069213	-0.3851677395
-1.167303822	-0.5053425667	-0.8646263577	-0.1167118652	1.462010694	1.480367668	0.2103845565	0.7528927654	0.2790315889	0.2403870328	0.5485865518	1.94091183	0.7553515202	0.8171700034	0.3152142849	0.3992421156	-0.2254608819	0.1110427299	0.5694405806	0.2503598498	1.283015334	0.8871046312	1.03006827	0.5790399356	-0.004205270641	-0.3134485889	1.278190945	0.5792843401	-0.232170979	0.8568550337	0.3136564722	0.79567145	1.339703028	0.7318552209	-0.1166885011	-1.020090898	-0.2839549521	0.06236682496	0.1145808305	0.6426824806	-0.8882334821	-1.23184021	0.7775471037	0.6243447416	-0.5089901639	-0.1960271355	0.9045442262	-1.923804575	0.7239889821	-0.3244763643	-0.8454890996	1.341275209	0.9969983096	-1.657589937	-0.3010248015	-1.867702947	0.09654174309	0.1430917067	-1.615147733	-0.3711382753	1.433404508	0.4152594389	1.353742495	0.3534342024	0.9642051491	1.418351177	0.1374734821	1.068725804	0.2241727795	1.267831437	0.8600834905	-1.170470984	0.6626561462	0.4145586377	-0.03493383248	0.954555137	0.8822577695	1.526350038	0.1205473058	1.638646351	0.5630382975	-0.9656921368	0.4870062791	-0.1519741144	0.1212436441	0.7851976403	-1.095341327	-0.2792451289	1.019745632	1.043229297	-1.015550901	0.276175155	1.73582354	-1.917719436	-0.2870778836	1.066383127	0.7672681734	-0.5490984619	0.06788533812	-0.8295338389	-1.089950326	-1.424559923	-1.705685673	0.3760703559	-0.6696273772
-0.562763623	1.12658121	0.3521892453	-0.466901184	0.9288911991	1.768867436	1.033712495	-0.1493070541	-0.7224787091	2.451441501	0.8561938913	0.2553431884	0.8522343509	0.8025520582	-0.7182776924	0.8576579942	-1.246194674	0.1891152559	1.397025022	-0.4579110172	1.295166802	1.500233609	-1.104148451	0.3899751804	-0.1145090611	-0.4356224035	0.385653731	0.2761297808	-0.3648487105	0.2047710248	-1.681832779	0.601423731	1.090912761	-0.9469229591	-1.348521386	-1.216058137	-0.4504442379	0.08817692864	-0.3130427913	-1.714326244	-0.6028969475	0.5997244122	-0.6197270879	0.1627050266	-1.690898118	0.6574877086	1.448388048	-1.052518923	0.2900039621	0.009588427494	-1.043497563	0.9877931647	0.833554292	-0.6686925404	0.4572473372	0.06696762996	-0.5048186016	-0.3370739643	0.1135587537	1.101576223	0.9056906766	1.102126644	0.5500743412	1.066776823	1.274464703	-0.753778623	-0.4716133154	-0.3761297124	0.03487487886	-0.3492136236	0.6309925622	0.08161155895	-0.5630850703	-0.4637009488	-0.1920007135	-0.2833788831	-1.074466624	1.088677199	0.4176434752	-1.362461222	1.236478612	-0.6532773002	-1.383726093	-0.7158026888	1.643265796	-0.1559513292	0.9919174679	-0.3768554471	-0.7421013515	1.640054187	0.2904466553	-1.192193104	-0.9058827482	-0.207537637	-0.7595104115	0.3125664364	0.5001382567	-1.444417168	-0.1474587186	-1.434736917	0.08267641954	-0.2992883685	-0.3917796127	0.2501457135	0.4140839449
1.350386527	0.9043550236	0.3285834482	-0.09787076857	0.1895335462	-1.525642692	1.339804716	-0.3438735909	-0.1429284201	0.1573223111	0.7744454673	-0.1874364839	0.8472950682	0.2576067072	0.1650573089	0.8397141306	-1.070091481	0.5712603463	1.030254426	-0.5120067632	0.8087979765	1.553040564	-1.9557084	-1.576407841	-0.5276944044	-0.338973003	-1.966126309	0.06532647988	-0.1607400562	0.3072237349	-1.32092912	-0.1928447109	0.5739158247	-1.175008658	-1.505342501	-1.423826237	-1.243286391	0.3649485321	-0.2158344606	-0.3850395196	-1.263172688	0.4458453933	-0.4057433347	0.5664076605	-0.5742436494	0.3264121763	1.824046414	0.2150576655	0.8872117563	0.1489528117	-0.7943624686	-0.6413244819	-0.4794419321	0.215146072	2.183849441	-0.6573325588	-1.306359913	-0.9867348145	1.429026462	-0.1729189306	0.8254678321	1.439713981	-0.5432790207	0.6238278021	-0.1587640788	-0.3522691211	1.054123288	-0.8167046796	-0.6473050178	-1.164903388	0.3120967614	1.158929779	-0.2585761659	-0.2855342459	-1.976537474	-1.331722167	-0.4433134908	0.9326174041	0.5922573865	-1.359268132	0.6503390067	-0.5107550795	0.05903850198	-1.273003275	0.1600135378	-0.9290816535	1.253576222	-1.135313256	-2.351155607	-0.08466330606	-0.6882088746	0.635304938	-0.1134384724	0.4310333041	-0.7981388516	0.4708949926	-0.5224338115	-0.08064258978	1.124918027	-1.954831198	0.002748378861	-0.8726305818	-0.1513908187	0.3118973063	-0.7622056281
0.4553353162	-1.66316099	-0.3685752309	-0.4571977253	-0.4487185675	-1.104704776	1.986373717	-0.5339604892	0.5911135782	-1.761629451	0.870947911	-0.771776694	0.007410118804	-0.880924776	1.500029884	0.7887625879	0.2738081523	1.146303782	0.9657260135	-2.480726839	0.5333564972	1.023572035	-1.552622628	0.2939994576	-0.2781138947	0.4478625009	-1.241819555	0.7083188233	0.1632212653	0.3154358469	1.468525255	-0.3470661128	1.034641465	-1.409559954	-0.7218410403	-0.6853035525	-1.689747288	0.4617838516	-0.2894505986	0.8634828396	-1.405714163	-0.4369146615	0.4048100352	-0.4641573696	0.713396102	0.4024448023	1.127718328	-1.170521801	0.9940211353	-0.5497549734	-0.2753501679	-1.794901806	-0.3456395751	0.9776822375	2.181713858	1.414605936	-1.253450024	-1.211041162	1.848148673	-0.8954515392	1.416167071	1.357818617	0.1805676404	0.4404729488	-0.3886901645	0.6646764399	-0.2938601459	-1.55327609	0.02077139435	0.6696400868	0.3278276489	0.2880565675	-1.13323779	0.6993054729	-2.290249276	-1.834337178	0.1256485849	0.9921850278	-0.2048488838	0.6307414291	0.1462022821	-1.323920482	0.522542456	-1.48740129	0.7475410617	0.3577617134	0.518722931	-0.3963193615	-1.115050074	-0.7389656764	0.2703090744	-0.3133420032	0.278149635	-0.2894528124	-0.6597459718	1.252774917	-0.9183510171	-0.5184870297	1.037225372	-2.170901398	0.7962802531	-1.401445888	0.0840128085	0.4596245652	-1.277012864
0.3502758418	-0.9559127726	-0.8197292655	0.5115159395	0.1541097749	-0.8726844501	1.359262341	-0.5080097159	1.839011662	-0.3824465351	0.4652777594	-0.3667127808	-0.8158204888	-1.077394752	0.5335590142	1.269253211	0.245028028	1.099055982	0.5231927215	2.422493283	0.2960021713	0.1348068077	-0.3685925946	1.308686504	0.5374693989	0.4195163024	0.1348831297	2.128474377	0.3868592272	0.005490039303	-0.9352736228	-0.88135908	0.7891431579	-0.4301716609	0.8375890863	-1.332852601	0.08176453768	1.392516516	0.557982113	0.005990936428	-0.3239440613	0.7785823337	-0.1056469795	-1.06447263	-0.1870229589	-0.01169364399	0.7123489424	-1.569648596	1.1165883	0.8400577406	0.3954508434	-1.013568433	0.03095201233	-1.55637346	0.06651519295	-1.221567338	-0.3284208613	-0.4829713619	-0.1480921845	-2.627854047	0.984168564	0.984849357	-0.1727087708	0.7283411664	-0.4977109045	1.080941998	1.464739354	-0.5599608533	0.8634260479	-0.1876615788	0.6363646233	-0.6469015382	-0.8704875307	1.461761051	-1.545821988	-1.790254807	0.7780436724	0.8003543476	-0.2808342951	1.697594303	0.2472757329	-1.531185388	-2.473330547	-1.10230544	-0.7460317623	1.35687878	-0.8787169802	-0.1331850589	-0.3032573729	1.193639781	0.009242312168	-1.747517269	0.5569369875	-0.7019011481	-1.243501768	0.6437662649	-0.5930379665	-0.3329101701	-0.7259049593	-1.113914321	-0.2335526492	-1.757748001	0.4748601545	0.8026847125	0.02208512527
-1.156080231	-0.8343930267	-0.8476788973	1.7224854	0.8127827076	0.2500250145	0.2627614992	0.603494268	0.5966916331	-0.2000465156	-0.8705555066	1.194954488	-0.7382122085	-0.05958412127	-0.0237179949	0.3341915175	-1.440208032	-0.05604917692	-1.613248668	0.1627185041	-0.6937901717	0.3235245687	1.276775545	0.4547027018	0.8067904919	0.1731843334	-0.5526497468	0.9371919269	-0.2600155677	-0.246109326	-1.722928566	-0.958189375	0.4325044046	0.04923789824	-0.405458519	-0.9691272273	1.299615552	1.213218603	1.092547674	0.3041985936	-0.01540447487	-0.776141519	-0.4196475004	1.261602827	0.2756609318	-0.3798358356	0.1840881304	0.3719432204	1.383577329	0.9032291899	-0.01543411425	-0.2048866083	-0.1348634886	-0.7395611148	1.266328745	-1.722729005	0.576591341	0.1892431466	-0.1847310648	0.3073826207	1.433261054	1.025522453	-0.4259623448	0.8891106764	0.6753253213	0.09484915919	-0.1656549988	-0.3821369301	-0.5717100929	1.208691063	0.8266643367	-0.5524223788	0.9706962031	0.08917855841	-0.7079816229	-0.8861197757	2.072329843	-0.008807082056	-0.9751109923	-1.762975467	-0.4096804255	-1.083724579	1.248869074	-0.7827696157	0.8665913033	0.1780312471	-2.82695085	0.191596949	0.09849251491	-0.1485472818	0.1184012707	-0.6882879282	0.363223829	0.5571920779	-0.3626144294	0.2266674458	-0.7410761321	-0.530177775	-2.233011272	-0.294079645	-1.608702313	0.4067519661	0.7757939886	-0.388777722	0.6998265585
-0.9993374729	0.5513114762	-0.4635257857	-0.3478705168	1.442621589	-0.1927429446	0.7939761948	0.6575298554	-1.402792666	1.359836205	-0.9292140574	0.9337918475	-1.146578357	0.1562253342	0.5711509855	-1.314265904	-1.448992411	-0.2369327538	-2.814580641	-0.7749154294	-0.5135935839	0.5453555407	1.340520148	-0.1974838818	1.037601365	0.2095163618	-0.7514826003	0.1465892721	-0.2478662125	-0.4660689473	-0.02756524014	-1.064116933	0.162296669	-0.7980083878	-1.367799779	-0.2155279891	1.337644491	-0.4581128435	-0.2246618751	-1.858351634	0.09176956353	1.764304464	0.3639974132	0.01851866423	0.4190639532	-0.3716434676	-0.5553804415	0.5656245264	0.5417266229	-0.2332381729	-0.09533056492	-0.02856411657	-0.6751429567	1.893537586	2.732950476	1.471806427	0.559243923	-0.1849507293	-1.244923432	1.204039071	2.066053233	-0.1619935606	0.05765686667	0.2648840694	1.21206055	0.5596640728	-0.6133514818	-1.045200671	-1.208502177	0.2953807853	-0.6409300753	-0.9630322888	1.1375583	-1.46076262	-0.5114583276	-0.2144377645	-0.302620358	-0.7327020082	-1.266447868	-1.730931454	-1.267942743	0.6784165301	-0.06823169946	-0.2994791317	-1.419906516	0.2738431489	-2.989413954	-0.3432906957	0.3287131952	0.8976619045	1.412717964	-0.3273312595	-0.5735024695	0.8589551426	0.9763189958	0.1169444683	-0.6984006781	-0.2015491217	-1.755913936	0.1301770201	-0.6853719654	1.246035115	0.6259294867	-0.9980930345	0.3438182393
0.7934549917	1.860402284	1.104536744	-1.313649804	0.8755501918	-1.309314979	0.9625846745	-0.06761812524	-1.074322136	1.154406057	-0.3869047558	-1.41833222	-1.008175428	-0.2542668189	0.2998453111	-1.775730937	0.044923611	-0.8917003237	-2.116953344	1.134475025	-0.1156948654	-0.3764652004	0.2154619358	0.7998763286	1.380951758	0.6845888358	1.056835217	0.9030874071	0.05837696635	-0.6398310008	-0.5326813965	-2.082069858	0.8441726863	1.410285463	-0.5209480358	-0.5503940945	0.9223099603	-0.7192685997	-0.6489508032	-0.7134028302	-0.5032533162	-0.5771478625	0.7595624119	0.2827385562	0.4404312417	-0.3361011783	-0.5857551653	-1.621900715	0.5134300458	0.2749928632	0.4051356441	-0.5558711668	-0.9111798566	-0.3869088746	-0.2749837673	-0.5083621282	-0.2749828869	-0.4986336635	-0.4864860991	-0.2814828782	1.608658324	-0.04063156574	-0.1001365519	-0.08560735036	-1.767123887	2.30821288	1.100346209	-0.7078719612	0.04186655482	-0.9554830481	-1.891890465	0.1989035281	-1.276872701	-1.473713161	-1.616078193	0.1927199377	0.3081847046	-0.3929399459	1.014135252	1.533118849	-1.100996122	0.6788927154	-0.554748677	-0.1675639062	-1.338922121	-0.06105878534	-2.331578017	-0.454638418	0.03582045285	1.114349336	-1.422526939	0.3281233	1.332692842	-0.5320579216	0.02684657169	0.6552734245	-1.031093796	1.068673488	-0.7316716847	0.4611850646	-0.1814493166	-1.141394353	0.5388950997	0.4017614109	0.9111713175
0.9267918826	-1.419443178	-0.5904715788	-0.007768638256	0.4225434564	-0.7337931147	0.6646509172	0.1015255738	0.3976319643	-1.454692454	-0.0775620399	-1.242736514	-0.2491837424	-0.246428537	-0.3491604139	-0.6983866377	-1.134232954	-0.3837152458	0.1641441945	-0.7185188376	0.06630589761	-0.5605435429	-0.1473040902	1.720614566	1.572354497	0.5885251898	-1.010225941	1.519709785	-0.7137440752	-1.139171425	-0.9757352761	-0.5933510804	0.1133845943	-0.8721567706	-0.05744698009	-0.6130088355	1.276158376	1.230998945	-0.3679200878	0.280530934	-1.180318156	-0.1643256251	0.9954245673	-0.4077838991	1.563554237	-0.2177291389	0.03832308197	-0.2882927093	0.451639533	0.6463856675	-0.1148405011	-0.3505980593	-1.067920667	0.2577718262	0.6451527194	-1.241947221	-0.3742600288	0.04766096394	0.3442339081	-0.8495164704	1.372589585	0.495781039	-0.8054528234	0.09748967672	-1.11953551	-0.3178948474	-0.7574016003	-0.4636154195	0.8534331033	-0.4213806501	-1.159464307	0.8788417903	-0.7841692606	-0.4734953802	-1.537810471	0.2734120532	0.08578873638	-0.5308271665	-0.6628629178	-0.9810308782	-0.1095888596	-0.4396308293	0.9415440798	0.06894687828	-0.3574149714	1.888816497	-0.705334319	0.7127337855	-0.2670480136	-0.7759123225	-0.7516172523	-0.3038318548	-0.2348143405	0.9278437281	0.3146920878	1.206838836	-1.157746132	0.4898131143	-1.172752931	0.176409191	-1.138661829	-0.6781970646	0.4299369812	0.2580109177	1.529430426
-1.825068582	-1.23982192	-1.779888142	0.3477056989	-0.40646318	0.1912028071	-0.318439548	0.1360728692	0.6116149218	-0.9593946874	-0.4773395828	1.225160913	0.3523010809	0.790410593	0.8804366767	0.4417891408	-1.106988861	-1.07475547	1.052563071	-2.085411181	0.3593962793	-0.2541601174	-0.4971671641	-1.543340489	1.340611344	-0.06236325878	-0.4462857801	0.9599581458	-0.7342440189	-1.349814016	0.2234799582	1.204620704	-0.3725280293	-0.7533481466	0.5963888372	-0.1567360112	1.562764531	1.942053212	0.1856816143	0.6705790252	-1.590069926	-1.697101063	0.3539878248	-0.5241326005	2.397883014	0.2924103758	0.3475583894	0.5313282634	0.7130457466	-0.2837506668	0.700973342	-0.2538701215	-0.685809687	1.231217112	2.131700951	-0.7233412058	-0.3071544435	0.3617728616	-1.407352429	1.955112165	1.702656676	0.7932095761	0.6137341889	0.154858611	0.04387750045	0.6194266598	-0.6426434321	-0.3060029597	1.702623087	2.477410461	0.4151918952	-1.187651561	1.947817605	-0.4387330757	-1.497259804	-0.02182450769	1.00342332	-0.7016039293	0.2847944135	-0.2385232879	0.02515327619	-1.895496063	1.176399816	-0.1913372387	0.7460086236	0.03011138099	-0.5195318841	0.7465644807	1.171733199	0.1359124505	0.1777851784	0.2927871335	-0.4503452392	0.04316410494	0.7480232587	1.382399686	-1.323337525	1.974659309	-1.966978286	-1.002313067	-0.2130842198	0.001202123953	-0.7264443308	0.1256306873	-0.02466534467
