melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072
0.9075794218	-0.03193967606	-1.101709658	-1.470975306	0.007641689898	-0.3442575555	0.7434519029	-0.14115198	0.5776641746	0.4369041996	1.505109289	-1.348287748	-2.441042498	0.410342847	-0.5778209551	1.167030845	-1.071711406	-0.4009331031	-0.1087558972	-1.020904322	0.02643742847	-0.1133328399	0.8907126464	0.6601426095	-1.610807659	0.3147086229	0.1169901678	0.4861412545	-0.5637954989	0.5041824309	0.04477644108	0.8721912826	-0.1015887961	-1.188247147	0.1709522761	1.060526563	-0.5404346469	-0.8572660268	0.7761323261	-0.6600522969	-0.1378312001	1.550871893	1.476392827	0.607189587	-0.849995789	1.488853085	0.4447043976	-0.6102634008	-0.6223247363	-1.554957497	3.070400969	-0.4165465036	0.4846833034	-1.219769564	0.2668291376	1.577126603	1.028812243	1.895024409	1.00336786	0.6553273587	-0.9551089998	1.866890836	-0.1285595346	0.1767045824	0.6761468798	-0.2224972884	1.020620045	0.2866738372	1.436572839	0.2635332655	-0.3994439936	-0.1965815247	0.8020342129
0.01044518044	-1.480312356	1.579903548	-0.1326992566	-0.5059393305	-1.466003454	0.6739187929	-0.9511287937	-0.7876411741	0.4078010655	0.8087452199	-1.156070173	-0.4336249023	0.8268698267	-0.8629913374	-0.4491277496	-0.9620794106	0.8107663245	-0.002174435792	0.4220390681	-0.4919429114	-0.2335199964	0.1511150957	1.185186595	-0.169376043	-0.4170711762	0.5428596244	0.5549269653	-0.5139299303	-1.37727558	-0.3069934186	1.031544386	1.335327277	-0.2275276082	-0.4584274926	0.9636504196	-0.02096395763	-0.5666260901	0.5723552553	-0.2003358432	0.4943463343	0.4260317713	0.7416947661	-1.545407949	-0.038487322	0.6964771733	0.1276040379	-0.2735638883	-0.9849459766	1.166970217	2.271558538	-0.2656856739	0.0003962644561	-0.3408411911	0.9638449599	0.2207709273	-0.2702002173	-0.1033001766	0.863281329	0.471888156	1.320706374	-0.0009734675031	0.06784260444	0.8092667507	1.223458519	-1.022913369	-0.6000274689	-0.1796824782	0.7467834272	0.9054893407	-0.05752048063	-0.2346725644	1.280938278
-0.7283086556	-0.6171593873	-0.2182295963	1.574964045	0.1081850814	0.5357133185	0.959751582	-0.7380215028	-0.6142515839	0.8965873032	0.5308948877	-0.9019306484	0.3188953798	0.3667479781	-1.479830332	-1.010502576	-0.310961865	0.4411055514	-0.8621123196	0.4269572239	-1.042946643	-0.6355345702	-0.2565019341	-1.656233803	0.7840880432	0.1196122165	0.6988493256	-0.02908952572	-0.6045902662	0.8788276461	4.952578129	1.610366553	0.6372743537	-0.002821775101	-1.464979809	-1.007955078	-0.8490590685	-0.3892110325	0.5770758991	-1.033534265	-1.30358947e-05	-0.4229623939	1.086966602	-0.09046541052	0.2727517586	-1.037320216	-0.6234203403	0.6008499198	-1.134352916	-0.7395194309	-0.01858943024	-1.146619364	-0.3908041334	0.2364474022	1.032048727	-0.161211363	-0.5556495529	1.782990446	0.07935494257	-0.1808506128	0.3961945703	1.319536592	0.1891773897	1.999271391	1.58357232	-0.2170973316	3.126277038	0.59642884	1.312627468	0.1918385324	0.9932200354	0.9913316771	2.123107902
-0.7289504813	0.5901590843	-0.6550767979	1.269313828	0.04564958677	0.3323783466	0.04587077253	-0.9386412599	-0.2783435816	0.2025607366	-0.4023283079	-1.222271552	2.112508915	0.05162085218	-1.215283518	-0.6514635691	-0.2509666947	0.9942446323	1.713819037	-1.456546335	-0.03121399292	0.07884688458	-0.4968959402	-0.6626610707	0.9120429701	0.5505239145	-0.2121110645	0.9894503307	-0.1279184494	0.4836765592	0.7998814899	2.079779781	1.549087328	0.5461053802	-0.6851340275	1.414312098	1.247570299	-0.9097402911	0.8723412107	0.2239390328	-0.5458649434	-1.044163451	-0.01547819754	0.3901202769	-1.024114254	-0.1999752104	0.06908554093	0.5183317331	-1.57968811	-0.5739588019	-1.472084067	0.02270917647	0.2580099211	-0.01365197646	-0.08009968466	0.3035889148	1.545411051	-0.04775683436	0.1555406384	-0.3011054612	1.885784354	-0.5374035369	2.294770678	0.9943202357	1.924385402	-0.9157515479	1.830450687	0.6526117806	0.4476989522	-0.9251639758	-0.5882474043	-0.2052441821	0.4565988913
-0.6341279995	0.6357786852	-0.8454128621	-1.546001179	0.3404255279	0.6328374116	0.3268636197	-0.2513432295	-0.2277439113	0.131474865	-0.4565470535	-0.3654774918	0.3239748428	0.2745378079	-1.374029258	0.2862132382	1.56621172	-1.15718023	0.1827950413	-1.047865103	-0.2685780337	0.765573091	-0.1554871945	0.8467786227	-0.4211257236	0.9140574074	-0.06239000523	0.5287029972	0.3427058955	2.000425763	0.2899714216	1.687300106	0.2531885822	-0.2492675043	0.6964002687	0.3146462599	0.2607891296	-1.792488178	0.8360110903	0.2728011847	-0.7903728443	0.7176171067	1.06338186	0.9949109866	1.397730922	-0.1940847047	0.5203118287	1.790806751	-1.327718842	-2.18379101	-1.097648582	-0.240882735	-0.01662063398	-0.3936060495	0.3286905202	0.699196267	-0.06803207474	0.6908800968	0.1267218169	0.4828704743	0.1131232144	-0.8683444666	0.540515503	1.006025934	1.061391948	-0.5121394068	0.5725210739	0.4789152621	1.902172965	-1.141879076	-0.36639106	0.2704176315	-0.5030134737
1.072631864	1.774780551	-0.4557934221	-0.8388929459	-0.5017655341	-0.8292520396	0.289516734	-0.9471110094	1.113881679	-0.2519929801	-0.7504445818	-1.139572667	-0.529789691	-0.5301370659	-1.592474164	-0.2038656586	1.773185463	1.149872068	0.09119959521	0.03086124908	0.6363307054	-0.2971496397	-0.6875295845	0.1342795902	0.6434293701	0.1024804524	0.4239113214	-0.7710103222	-0.7149202419	0.1951123645	-0.5604683592	-0.3136102903	1.409285465	0.5708306441	1.117128659	-0.1934910326	0.3286524321	-1.041360216	1.629305502	-0.6370934158	-0.6467025527	0.6308324259	0.3411687751	-0.4246807647	-0.06411860338	0.4320932433	0.2426376857	1.302065967	-0.2537978828	-0.6295691745	-0.6502591923	0.8982209699	-0.8941616231	-0.8844880647	0.2611071979	-0.01397341935	-0.4880761349	-0.7083230398	-0.288060856	1.600637107	-0.1096777026	1.295545847	-1.049116286	0.06054161685	0.6920733498	-0.3039312105	0.02321652469	-1.130538292	1.088320719	0.6389541251	-0.438498588	-0.1827452935	-0.4065918078
1.657867222	-0.6882502473	1.95211775	-0.05178026342	-0.2494701746	-0.532706359	0.5504537338	-1.131803169	0.4448081206	-0.0008456931336	-0.04696608175	-1.100615313	-0.1661766151	-0.8890876049	-1.59435111	-0.7765736581	-0.9322029441	1.57447426	0.936853341	0.9547149843	-0.8808350564	-1.237775034	0.3357572611	0.7018112636	0.4198129348	-1.474523121	0.01116602783	0.1457651594	-1.444414905	0.02767492581	-0.3895934168	-0.9329864372	1.133692893	-0.7508112597	0.04563784192	-0.7279422515	0.6150320275	-0.6482437399	-0.05379320256	0.3388570858	-2.049024018	-0.4921024404	-0.2954277294	-1.928907964	0.209552266	0.2076396148	-0.6548267118	-1.478202663	-0.5228516126	-0.3597783311	-0.9448345114	-0.0456250489	-1.168941743	-1.995600317	-0.9343778289	0.09499181092	-0.6777032539	-0.5388946927	0.08441649397	0.3558298001	0.5568269321	-0.5395087717	-0.8017512287	-0.3599636218	-0.1405138962	-0.6722870286	-1.456075866	-1.39619696	1.267884815	0.4113332442	-1.402957587	0.2856815203	0.772442696
-1.303426063	-1.020585513	-0.6275883964	1.412315944	-0.5662866705	-0.2393767021	-0.285899781	0.09476488714	-0.95734045	-0.1061892346	0.1052630356	-1.138819196	0.1895649838	-0.9464751009	-1.400712545	-0.4610919389	-0.7031889254	-1.216660786	-0.489402212	1.295577392	-0.2655328273	-1.369014622	-0.237654313	-2.720819906	-0.9025093902	-0.5120043207	1.286075525	-0.8452967792	-0.9671801092	1.194515388	1.346519665	-0.7632154289	-0.01495209142	-0.2854954503	-0.7282782316	1.612946439	0.0323991838	-0.4659234163	-1.265913519	-0.7289300897	-1.791131454	-1.557069911	-0.2067174366	0.333118475	0.6838735981	-0.04091172803	-0.4429073218	-0.07199606846	-1.182841365	-0.02044350287	-0.9841616098	0.3137344871	-1.19834691	-0.5643212821	-1.425211955	-0.476859207	-1.22454013	0.1965004977	0.8813151254	-1.014362325	-0.7018894733	0.10659084	-0.4511277753	-0.595294876	2.124255519	-1.211532785	0.272015687	-0.3073017744	1.083516599	-0.2599805534	-0.2143712939	0.2998769907	-0.06073482462
0.02819769719	1.100806903	-1.091835746	-0.6387323954	-0.4018793068	1.256579971	-1.701790992	-0.8821698346	-1.104516537	-0.1974822752	-0.4506695554	-1.295288059	1.71988627	-1.288252387	-1.503921258	-0.9287130184	0.256548324	0.3311151473	0.1837463358	-0.5802696086	0.8938769328	-2.219586347	-0.9569158241	-0.8077555378	-0.2759214178	-0.7424774196	0.6742280789	-1.215710425	-1.032345109	0.5387903863	-0.2977604627	-0.7027426464	-0.3505671447	-1.285035165	-1.643463482	0.8157150607	0.3533701265	-0.1166386945	-1.03491029	-0.1361334506	-1.810235321	0.998573318	-0.3905487808	0.2780332784	0.08710564428	-0.6918018314	1.110338672	0.5680974616	-1.330408304	-0.2585658797	-1.047890971	-0.3264763253	-1.639728852	0.1795502589	-0.770395549	-0.7496312854	-0.03654001866	-0.4446281623	0.5774214857	-0.1549663222	2.223927759	-1.419980331	-1.20060683	0.09031041655	1.921654496	-1.22463689	-0.2429752626	-1.059490097	0.7767238081	-1.183475141	-0.4869727089	-0.6040064514	-0.840955932
1.038520248	-0.6910408047	-0.4434988072	-0.3989574289	0.3517780271	-0.8662137888	-1.566017187	-0.3735335761	-1.278940532	-0.2681193986	-0.7812668092	-0.07401468516	-1.223841027	-0.6523873194	-0.5208799537	-0.4865340196	-0.4675117046	-1.359021635	-0.8420291503	-0.08709675443	1.293482869	-1.035020537	-0.08893603251	-1.517822026	-1.076859603	-1.063959859	0.4573134144	-0.1313114866	-0.9950985072	-0.7143661383	-0.158646154	-0.1493905422	-1.70189315	-1.773388374	0.4975115837	0.4024259767	0.1397711092	-0.7368692807	-1.777327489	-0.9891595272	-1.128027146	0.8964853032	0.4659439458	1.181860276	0.9089748823	1.241056431	0.3736074698	-0.8071545009	-0.7604582861	-1.564053814	-0.7835727268	0.5456068764	-1.315113616	0.7465287288	-1.01108131	0.5668251843	1.075386471	0.1056624366	1.451468948	0.8316464956	-0.3195289559	0.6238353297	-1.063415606	-0.5116660554	0.01351741707	-1.107416738	-0.3623691173	-0.1985066725	1.101941035	0.4237075911	0.2504576661	0.8597870194	0.1406052826
-1.466175107	-0.8876495356	-0.07700205224	1.011552422	0.0123212627	-0.306859023	-1.307780492	-0.6148894725	-0.9946702304	0.07474732357	-1.321107496	-0.3465976386	0.5199271177	-0.0402162654	-1.136215874	0.08743382147	-0.7460174504	-0.01510405232	0.3217575264	1.642744948	0.1949938219	-0.4310076299	-0.3857814389	-1.972299734	-0.2867944007	-1.805665332	0.2415197446	-0.4985041023	-1.680882631	-0.5922254146	0.4307233467	-1.047875009	-0.9002119821	-0.1648220221	1.998383234	0.4346942557	-0.5498920949	-0.7395151892	-1.986300739	0.9422366448	-0.5932081607	-1.875475468	-0.7852950379	-0.1278647628	-0.2122406728	1.123556913	-0.4417685571	-0.211909729	-1.416081537	0.4945167543	-0.9877328339	0.3141181045	-0.4702402016	0.6816406598	-1.550028167	0.4192295714	-0.2312434212	-0.1283953259	1.62750014	0.3243078802	0.5580094262	-0.7551216085	-0.3922278812	-0.9970210183	1.364692841	-0.6854720055	0.2129798708	-0.3211757232	1.37835562	0.7758949042	0.2818252508	1.368192847	0.3562196418
-0.2333680614	1.358888512	-0.6117005792	-1.39037026	0.08870658775	1.447742488	-1.499188821	0.2029277321	0.483744667	-1.729147279	0.5923017735	0.5477113073	0.5969730818	-0.3243112219	-0.7929144891	-0.02710133561	-0.06092949896	-0.6739277954	0.4048096467	-0.3463856795	-0.4512956247	-0.3965042556	-0.6670635873	-0.1388556647	-0.6592958842	-1.466799057	0.4270862156	-0.1169001632	-1.134773677	1.247920169	-0.2117045122	-1.075820486	-0.2499682455	-1.061279662	2.744256587	-1.086735275	-0.1949139675	-1.578179024	-0.6336382064	0.2884790526	-0.565491647	0.3707131608	1.278620537	0.5903866276	0.2286136377	-0.6101171241	-1.008422353	1.057883415	-1.477674358	-0.7827479029	-1.116022899	-1.138332481	-1.496440789	0.1907722892	-0.03127962082	0.8429404636	0.004820441291	1.196166188	0.2819230673	-1.18364233	-0.6705308853	-0.6482166402	-1.054145102	-0.05701050845	1.099678511	-1.642613315	1.048722298	-0.3908790964	1.948415761	-1.104276247	0.3463013826	1.735482777	1.340000999
0.6399582686	1.886755836	-0.06597013647	-1.190842649	-0.3258096835	-1.5304923	-1.392616533	-0.5537571138	1.72292983	-4.847860417	1.513473036	0.3143855308	-0.5797799396	-0.2165506177	-0.7477098608	1.315782738	-0.2632639549	-0.4738030971	0.4469393875	0.5218243265	2.72343622	0.6481760035	0.01818225112	1.506377911	-2.127717024	-1.30183849	-0.7426095819	0.3127686253	1.720675946	0.0124686811	-1.07123311	-1.350545615	-0.063590849	-1.488396529	2.365453414	0.3515481006	0.1483597504	0.9159182137	0.9798186096	0.6819313586	1.186597082	1.259146433	0.6649788145	1.700268727	0.1647830841	0.1057911938	-5.196854317	-0.1826717552	-1.217171034	0.5152374175	-0.7018347929	-0.5320427478	0.9041872388	1.373476283	0.762299648	1.105326488	1.911514767	-0.5008515122	1.45920417	1.01706708	-0.6716950886	0.9636507964	1.51046425	-0.4998069503	0.8329162946	-1.569067834	2.902141479	0.8897202513	1.135815792	-0.3155891416	0.9275352591	-0.7625208456	0.2412883014
1.258645702	0.2833647147	-0.2016103281	-0.987800752	0.2666194103	-0.8537574099	0.9879933995	0.2751399578	0.3750050997	1.165654406	0.746284755	0.7468093425	-1.263783568	0.9725365557	-0.2711921396	1.255562886	-0.2939818955	-0.1204964341	-0.3264370877	-0.1107733642	0.3979122537	0.3614394159	1.105629579	-1.024427063	-0.2979332735	0.7064033386	1.225724422	-0.6130158508	3.113901	-0.184848573	-1.545246658	-0.5498323764	-0.4112274842	1.672337051	1.97903924	1.675675348	0.8620050678	-1.338157878	0.4446048053	-1.127766111	0.001959333236	1.375881021	1.158766595	0.6228928877	0.3884315897	2.416583557	0.412506153	0.003964090076	1.195796165	0.9821499655	0.7843073213	2.199383136	0.6036351676	1.609104952	0.1902744531	-0.6357989979	-1.340511818	-1.490462665	1.375000703	1.541313735	0.6928343674	0.5538151054	0.05943321671	-0.1087804941	0.9328952578	-0.6555363759	0.3494025104	1.342600283	1.461531739	0.7575483339	1.004119509	-0.1204051243	-0.3951807085
-0.7030289509	-1.059649351	1.704351596	0.0831212027	-0.5300616355	-0.5434635215	1.997804193	-0.7680470961	0.478762565	0.2018729249	0.1014305983	0.4847780461	-0.1410709066	0.5739004589	0.4876483896	-0.6030076756	0.2254650852	1.467343612	-0.1395954487	1.345424194	0.6095133059	-1.020531507	0.6890211547	-0.107837898	0.94345008	-0.2312864081	1.172256027	-0.2174975049	1.02238629	-1.437514942	0.1354466211	-0.05134081785	0.269768469	1.806296636	0.6542013907	0.7313705687	0.4390481804	-0.5377605651	0.09336861131	-0.2479678592	-0.3530818785	-0.4214259255	-0.03401462428	-1.144589631	-0.3136511869	1.487469599	0.633688008	1.400687838	0.418463486	1.286577647	-0.01086680743	-0.2339541205	-0.6260805969	1.212621336	0.07777438018	-0.01549806772	-1.548105302	-0.4297741173	0.6273638021	0.8941099378	1.962673237	-1.70277312	-0.09754045183	-0.7893250736	1.735306346	1.103514901	0.1847759715	-0.1717633687	1.786726483	-0.3619123538	0.01145014695	1.897123602	-0.1061605641
-0.5725231858	0.7351034799	-0.7224909407	-1.30675615	-0.3119416625	0.9992684874	1.475295574	-0.6228284178	0.2231057343	0.9237040366	0.7058059935	0.07969295382	0.3173441361	0.2822139125	-0.6933803743	-1.893751854	1.041112383	-0.8482335103	0.2025835791	-1.81722296	-0.6910115861	-2.224395561	0.4848750148	-2.445521193	-0.5683592331	-0.214953531	-1.009506074	1.911441753	0.004626658972	1.292853068	0.3302001845	0.4646719742	-1.086988198	-2.503077743	-1.757493987	-0.6031042576	-0.6375868421	-0.7064397032	0.390997731	0.5214293959	-0.05978957469	0.7753806366	0.278252916	-0.2113708708	-0.05577748203	-1.392242815	0.1094191716	0.6568121547	-0.1331785015	-1.750260789	-1.122523413	-2.434944573	-0.669598212	-0.09676763315	0.03867611322	1.086596241	-0.1188447761	0.8555014786	0.5980266572	-0.2062077848	-0.6964523733	-1.688806665	0.3313203326	0.3536896673	1.143330604	1.165185487	0.5740064993	0.7541417017	1.434675517	-0.700719576	-1.937551658	1.140570285	0.6999995664
1.44896495	-0.6566492496	0.6406782742	-0.1974597676	0.1393390293	-2.01822789	-0.641561204	-0.9449435164	-0.3818899783	-0.04437512002	1.297514234	-1.391403619	-0.4758803135	0.2122585623	-0.9602996537	-1.476214111	0.2214420726	-0.7595291694	-0.6105691379	-0.1507721415	0.654107074	-1.192385484	0.835252532	-1.560532312	0.8015498692	0.06444002604	0.4566525902	-0.1837051335	-0.5567242594	0.02996424538	-0.6193768594	0.7981170435	-1.178042606	-0.5344746325	-1.823651391	-0.516897782	-1.229740967	-0.7762101509	-1.862516879	-0.3533752207	1.242489565	0.910220572	-0.4545334548	0.4478284185	1.5491493	-0.09052971647	0.3200120911	-0.7273354446	-2.227662165	0.2941651633	0.001298131018	1.278554481	0.1602709059	0.1928992631	0.1024230825	0.1297301688	0.3757615114	-0.448930376	0.5914786887	1.59670904	-0.2907837862	-1.11878522	0.5465081202	-0.4752198577	-0.2279382877	-1.291014225	-0.2806631839	-0.1488423666	0.1249477935	0.3618695915	0.03531046361	0.2800131047	-0.2901215776
-1.275464595	-0.5007180912	-0.4262656084	1.217629036	-0.2954102438	0.3374735758	-1.125269464	-1.304345284	0.1715525072	-0.2447976876	1.564370808	-1.389729702	0.2995029152	1.61083392	-0.9653345053	-0.9686565586	-1.152093578	0.6454749145	1.597609634	1.932770776	-0.7299893971	-0.1008597089	0.2972854612	-0.4130155133	0.9430681594	0.4852903942	0.2642757532	-0.3821775568	-0.9525165557	-0.09957420645	-0.1449938156	0.8792861392	-0.3922457319	0.2890723695	-1.310186522	0.08770212827	-0.9367769307	-0.6788041391	-0.5441413519	1.122014424	1.848916155	-2.636906192	-0.8816518732	0.06396859289	0.614461516	0.1873975118	0.3221738734	0.6060671967	-2.092265351	0.5781576807	-0.5419340521	-0.3376675656	0.4878989561	-0.4821777823	-0.9332500865	0.8312821877	-0.2112126404	-1.298683424	0.3381536934	0.8004330737	1.146837149	-0.8578609368	2.213683508	-0.3434436001	1.196040888	-0.8799527199	-0.7130176622	-0.2322179	0.354803461	0.9161398848	0.3617432586	-0.3041895936	0.3840556446
0.128861046	0.8916464688	-1.524900299	-1.849537771	-0.2003530732	0.05296150006	-0.1436778096	-0.4396474467	0.3563181927	-0.2158076983	1.598339071	-1.304996254	-1.554814685	1.876242784	-0.279224309	-0.6430834227	-0.5001738709	-1.13777243	-1.364995156	-1.05618491	-0.1569113805	0.9556834822	-1.007811974	-0.2326971263	-1.131557532	2.337209267	0.3898795711	1.51899159	-0.2268709921	0.8823125915	0.006626782917	1.063644347	-1.348998646	-1.891745321	-0.04171830158	-0.4271873538	-1.356899901	-1.04830868	-1.406805106	0.1803937928	1.225064397	0.513371335	2.126571392	0.1310963252	-0.5208078561	0.8813997309	0.5054074294	1.414544329	-1.752012666	-2.014360043	-1.631376313	0.9934031748	-0.7997169144	-1.031445968	0.1538119611	2.780748976	1.150636891	0.6164958196	1.179841171	-0.6373192859	-1.452033701	1.310122938	2.785158239	0.4316733346	1.133142118	-0.672506546	1.172477011	0.4005172246	1.039797466	0.9660430972	0.6367983386	-0.7019552069	1.644988881
-0.635227208	-1.27163153	1.392728169	-0.2790235075	-0.3812545672	-1.536170492	-0.2382604922	-0.9085529961	0.5314605279	-0.7637722479	1.20316999	-1.015342184	0.2634755289	1.463762131	-0.5111651795	-0.815133212	-0.9105738277	0.8107013587	-0.6709235751	-0.3146347923	-0.2961890362	1.045253968	-0.8599679111	-0.417932932	0.8230747373	2.450333816	0.3182807457	-0.2623292067	0.1311815752	-0.8015566111	-0.09538916442	1.624657976	-1.272921112	0.810773884	0.3883189196	-1.293001694	-1.543792912	-1.044711285	-1.997833731	0.788266417	0.6620528421	0.7168037352	0.3708388076	-1.27711857	-0.4087927983	0.2816822025	0.3450365562	-0.04432768293	-2.289583964	1.152966801	-1.159967134	1.361113907	-0.4286140524	-0.242375292	0.0395717766	0.2481002505	0.8516129534	-0.9283469066	0.6978419623	0.7678402746	-1.150791199	-1.528403738	3.344398582	-0.0914079454	1.303020032	-0.2764610641	0.383490314	-0.04052571451	1.918400175	-0.4600255399	1.081595569	0.6990269414	1.045875864
-0.01442494251	0.7531388142	-0.885526458	0.4218919574	-0.2669932279	1.902396606	-0.09677030345	-1.252590429	-0.4872974835	-0.0297554793	1.266654409	0.02125503974	1.280220603	1.873437751	-1.248836512	-1.018785262	-0.3930327509	1.520961238	1.392966889	-1.002369579	-0.5453630449	0.8473354207	-0.4420817849	0.6691975584	1.19512944	1.541092861	0.00652279978	0.07038795518	-0.5147804533	0.1846911784	-1.448215501	2.311235681	0.2229428939	-0.0101332315	-1.130758164	-0.7247487584	-0.9107095483	-0.3252867676	-0.2051295908	1.59098871	-0.6749070654	-0.1455681789	0.453736216	0.2585544826	0.2833771618	-1.020555022	-0.9041660247	0.8149119535	-1.603606502	0.5967813719	-0.481146408	-1.386423096	-0.8493341423	0.2660277937	-0.4115006254	-0.8471114212	-0.7331123224	-1.668527351	0.8608474617	-0.05055297094	0.6699472712	-1.479030707	2.689289734	-0.2084685416	0.3789535939	-0.2184152467	-0.8173101142	0.5514335823	1.380508172	-0.546070436	-0.9497237873	0.7445148927	-0.6511793981
0.972035818	-0.5428247383	-0.8502862835	-0.9059980637	-0.08611496814	-1.226496707	-0.01868316655	-0.4192410633	-0.4483708567	-0.6080721002	0.2181525346	0.08509307495	-2.021189991	1.06346737	0.4536156679	0.2551114342	-0.4423085385	-1.597401868	-1.247813684	-0.1206255188	0.9789373367	1.58733143	-0.9348336698	-1.101702378	-1.185907968	1.367290142	0.5741763357	0.5544228894	-0.2123494949	-1.189544807	-1.117196284	1.956083511	-0.435165379	-0.6522235389	0.0450184403	1.613320298	-0.4039919902	-0.8424834975	-0.4819403805	0.02743185671	0.04269782372	1.179471361	0.6752044638	2.379084664	0.615412536	2.123785191	0.5757721539	-0.09923621044	-2.123172155	-0.5577942976	-0.552804768	0.1538698005	-0.2390455066	-0.0524068259	1.671039672	0.8056693956	0.0850348554	0.9077262261	1.484623606	-0.1370535128	-0.1679458598	1.074330403	2.546712469	-1.444160997	0.002476738635	-0.4876942546	-0.536267629	0.8770485606	1.119742108	0.9490270153	-0.004941598193	-0.3905753682	-0.2633874343
-1.184528381	-1.156367577	-0.08652109644	0.211360725	-0.3191474547	-0.6152784162	0.1144719303	-0.6171174668	1.766022119	-0.8432574048	-1.250823764	-0.1621573515	-0.3502297304	0.6800441939	0.3344957605	2.597815917	-0.3533263798	-0.8159087854	-2.196682911	0.8313576137	-1.2245909	2.015316434	-0.8299935015	-2.279728178	0.1391491977	0.1483053258	0.9119887616	-0.4197551121	-0.003371103146	-0.2669361497	1.320881061	0.6967017622	0.8571403672	2.540749063	0.8306843253	0.5083868812	0.02481100538	-0.9435985227	-0.003328964633	0.1830606783	0.6116855933	-0.4375159602	-0.4249189718	-0.5843538667	1.063243513	1.465935259	-0.03035159384	0.2653080865	-0.3661973406	-0.4458443375	0.02993701826	0.6581344648	0.5573156018	-0.2595791584	1.060872815	-0.9951614712	0.5326699786	0.8325095342	1.298325408	0.6556791604	0.9701037208	-1.349173569	1.139679048	-0.800604781	0.913882237	0.6102653679	0.6380707363	0.4589459808	1.58298773	-0.0851545451	1.655050259	-0.252497406	-0.1042374222
0.1434903499	1.01649809	-1.009756045	-0.1696252343	-1.008250308	2.091096678	1.251492915	-0.4629531488	2.814450756	-0.6721341796	-1.417919223	-0.9818110783	1.467839608	0.108301881	-0.8543298421	0.9928226692	0.513667808	0.5031649668	0.2177453956	0.2007754815	0.2779802047	0.8723828098	-0.4428579782	0.6304332902	1.295864729	-0.2686972934	0.1412303948	0.05503155605	-0.4205154165	0.8571042599	-0.3530178768	0.7039069731	0.1510130976	0.6050442371	0.2946791347	0.3707705702	-0.8773064219	-0.3629683278	2.203456523	0.4282550461	-0.123637837	1.156063425	0.6493680743	-1.305534758	-0.09345818657	-0.5998335785	-0.2935043694	1.049482532	0.3757971537	-0.2905853847	-0.5836946928	-0.3590671094	-0.3642352642	-0.3145935725	0.04964454519	0.2475137788	0.2351061888	-0.1062205284	0.1597496385	-0.1864231642	1.012122801	-1.206050075	0.2439741181	-0.1636673003	1.924873991	-0.2060871064	-0.9622118516	-0.1111002188	0.9821679112	-0.5956172729	-0.1280206317	-0.4481178961	0.2537850898
-0.7262790549	-1.328945476	0.7420590323	-0.2527403867	-0.8334492223	-1.533602036	1.412079745	0.6109917207	1.652719232	-0.9964117444	-2.389596509	-0.6080676367	-1.366739721	-0.8309683372	0.6764977664	0.4267501807	-0.3033028647	-1.058156794	-1.878139	0.02704967456	1.670640689	1.137878329	-1.504307683	-0.9715564649	-1.860950977	0.07845420934	1.545063153	-1.09997155	-0.4899686043	-1.115191587	0.5721026268	0.02381543262	-1.459836305	0.3368618011	0.5250037856	0.6281059769	-1.365334417	-0.1271210059	-0.05262584242	-0.7490609781	-0.9266070725	1.018058566	1.06217073	-0.3917245312	0.3906894345	0.9894442892	-0.5597220477	-0.318848822	-1.005125953	-0.0137391367	-0.9690515215	1.073926815	0.4513425334	-0.3187932762	1.207529304	-1.450920262	0.309043133	0.02255974059	1.123924436	-0.377542655	0.0568750844	0.505065154	-0.1607160911	-1.024871723	-0.3561538478	-0.6447244952	-1.533196969	0.08766313174	0.5619973607	0.7710814905	-0.5577561657	0.05478819744	1.196420429
