melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139
-0.7557398602	0.3029870227	-0.06131987774	-1.379756722	-0.5954119691	-0.471377504	0.3618635036	-0.3804203277	0.09072180623	-1.319277709	1.803547169	0.6054207593	1.832288802	-0.2278984951	-0.8470126044	-0.1327702188	0.0139113381	2.309181031	-0.6381319415	-0.3528820073	-1.13880277	0.1596123537	2.130947604	0.7253206898	1.502126396	-2.059131147	-0.9127347241	-0.7123560707	-0.3511864709	0.4074582465	0.9269979017	1.079878808	-0.2661053405	-1.012441458	-0.4491265301	1.604759438	-0.5622507641	-2.25035871	0.2576542366	0.08342208725	-1.10876124	-1.391199865	0.4861559081	-1.065591672	0.9301775171	0.9633375102	1.972688492	0.2699863041	-0.7214520375	-0.6234575312	-0.5715950801	-0.5556714618	0.01085710441	-0.4268444685	-1.306160156	-0.4439059081	-0.497831386	-1.482925281	1.494349283	0.1909655537	-0.2257531687	-0.6622750459	-1.33604491	-0.2532331142	1.136450961	-0.4910289861	-0.7749942998	-0.1742566799	1.724835969	-0.5902348796	-1.143236971	-0.3186309819	-1.050638231	0.2097345224	-0.7405456173	-0.1810558468	-0.892101051	-1.568327515	3.718940922	0.1811483298	-0.405888069	0.4418419199	-0.9458119727	1.45389346	-0.2966700219	-1.5793018	0.6112006885	-0.507856016	0.4364478668	-1.592775134	0.5571092763	-0.3908867861	-0.2127398415	0.7001606137	0.3630286914	-1.249860963	-0.4905036449	-0.791912045	-0.08745168045	-0.9824482352	-0.1226345486	-0.3873723825	-2.649402033	-0.5694657116	1.053464579	-0.2497685945	-0.08224334758	-0.3955809747	-0.1891516276	0.06232648094	-0.100268469	1.571482447	0.2185068427	-0.3954063731	0.3851916598	-1.118200452	1.014596728	-0.6494965559	0.5899038202	-1.319745665	-1.724293792	-0.07292427154	-0.2202117735	-0.1634695351	1.250759214	-0.7582623361	-0.2411364282	-0.4724114523	-0.4751531091	0.3792970081	1.501231901	-2.021173048	0.644587246	0.6217136335	-0.3860899495	-0.5752978342	0.6701891219	-0.6440520672	-0.02727070984	1.778227113
-1.208084848	0.5776388621	-0.2239653723	-1.460002836	0.5756623128	-0.7181496041	0.9757277357	-0.2752538606	0.3047626508	-1.158645263	2.472785822	0.8310366891	0.6803807272	-0.7824017044	-0.5260063404	-0.5529430299	0.844603164	0.06916955629	-0.372752391	-0.472063098	-1.08897459	0.3488058216	1.181074083	0.05792501825	0.4202392789	-1.292839485	-0.05239183201	-0.3291907275	0.8854736213	-0.05328115753	1.395630956	-0.9670877488	-0.2158108064	0.2171217422	-0.3939163621	2.143235258	1.384954953	-1.804029882	-0.0240186463	-0.1723326661	1.156531382	-1.209661314	0.1690401371	-1.448219922	0.6754819689	-0.07673338892	-0.3782659428	0.05113075823	-0.1198488702	-0.4835870378	-0.05586754726	-0.9758847321	0.4253365329	2.265597837	-1.368676311	-1.672865344	0.02045792615	-0.9702694101	1.665781548	-0.1521823397	-0.647074045	-0.3852648935	-0.5952578805	-0.8436235161	-0.2552603012	-1.254954793	0.1199433561	0.1412363156	-0.6014041863	-0.5895203724	-0.5990810557	-1.045773549	-0.3306795521	0.564051516	-0.4388935393	1.750657347	-1.283747989	-2.057435479	2.103921368	0.1154262374	-0.2767405655	1.25671264	-1.551890118	-1.225932478	0.248286314	-1.109561782	0.005223143507	-0.4121786017	-0.4128251555	-0.587815371	1.477411913	-0.358325901	0.3041078336	0.5163385524	0.2846036893	-0.9562488848	0.1136002018	-0.5541660403	0.4980798362	-0.8974612192	-0.3061794401	-1.852422992	-1.227412695	0.3015715243	0.9550915528	-1.578552548	0.2193243969	-0.8411320736	-0.4728339435	-0.1944006613	-0.2272542049	0.4698129507	-0.1815979588	-0.6899131188	-0.1598290193	-0.9006194467	1.281190212	0.3322689008	0.5028601869	-0.9411673563	-0.8101839794	-1.24930354	-0.2334754454	0.2607197359	2.001177366	-0.258544261	0.1379438307	-0.9846612896	0.03275023025	0.4285767789	0.3475588407	-0.05574371353	0.4357665347	1.594286016	1.113610171	-0.5438220661	-0.1591358675	-0.9233442543	1.191477984	1.400949681
-1.345786236	1.642175427	-0.3255698227	-1.436063736	-0.4042987726	-0.09159728003	1.299237502	-0.1500756507	-0.07565330205	-0.9880014039	2.250457721	0.2837559131	-0.2473616619	-0.4759267361	-0.5502172701	-0.2119547574	0.7968094347	-0.2746630856	-0.4739509878	0.1023900419	-0.9554208568	0.4687357906	1.094239715	0.5023431177	2.190707234	-0.8776447414	-0.2884708744	0.03728771861	0.2023503519	0.6783669216	0.2693264596	0.2561775657	-0.6990172315	-1.333325522	-0.548602278	1.763086055	0.8931903808	-1.835525469	-1.13661227	0.4153513088	-0.9695291903	-1.111136024	0.1487401772	-1.371684615	0.2163875166	-1.329764731	-0.2673245762	0.3029742243	1.032595405	-0.6937759187	0.1731453748	-0.5195473434	0.1510037125	1.391912221	-1.806462765	-0.4736046696	-0.7875718037	1.915080516	0.5767692186	0.142822099	0.140948127	1.259897718	0.7514031984	-0.3612067478	-0.3081179072	-0.2979515345	-0.1660106993	-0.06804639371	-0.5414255937	-0.05765823269	0.7332580834	1.31151759	-0.6921949953	0.02380691713	-0.4321952634	1.533543052	-0.9134188533	-1.610956565	2.423220822	0.1095034276	-0.2949015227	0.7176936712	-2.124573072	-0.6070553426	0.1415829711	-1.372874916	0.1950377226	-0.5012772398	-0.6289507783	-1.200827693	2.305822022	-0.1734772332	1.3845618	-0.2182451417	0.5702310348	-0.4115466727	-1.067581815	-0.6313818471	1.318906951	-1.404110407	0.8499740037	-0.3912408756	-1.693023094	-0.6392123756	0.7138646199	-1.374880458	-0.4180917552	-0.9024240109	0.2710385967	-0.3979989477	-1.216986957	1.270205769	-0.112899373	0.04207226344	-0.7231045776	-1.15949833	1.232845322	-0.477514056	-0.1850366395	-1.232357923	-0.8654493879	0.120491006	-0.4364450808	-1.904003587	0.1438605716	-0.07969572997	0.2034966946	-0.7677919927	-0.8615571142	0.0660988061	0.3498738488	-0.6016864939	-0.5001982721	1.706303677	2.065609151	-0.2643279748	0.06906288595	-0.7903426961	-0.1538905966	0.06970573842
-0.9311224828	1.244427041	-0.9535095402	-1.369322115	1.119254991	0.2869692201	0.7180522376	-0.6719151253	-0.1335144228	-1.091504152	1.583849282	1.153109086	-0.7615638742	-0.2753467614	-0.1360731946	-0.1489971079	0.6892694474	-0.3448665786	-0.3851259576	-0.8107138388	-0.9873333112	0.7008364233	-0.7659771712	0.7000325373	-1.20354485	-1.60911883	-0.6652209343	-0.4143899761	0.8666136828	-1.095187512	0.4720475181	0.1560307742	-1.07765655	-1.361994294	0.6285115131	1.9801198	-0.4137355836	-2.254898687	0.06680556911	-0.9396395322	0.4362991674	-1.418195096	-0.5941184315	-1.684917467	-1.908046825	-0.3026192407	-0.2188747276	1.340837392	0.8361327379	-0.1538001268	-0.4355883741	0.8244049074	-0.4654744293	0.7162783291	-3.315737371	-0.3363234684	-1.691286036	1.523131855	-0.6241442899	-0.3464373727	-1.336188182	0.8757104119	-1.20364055	1.178421375	-0.439502976	-0.2916398589	-0.303183914	-0.1228666837	-0.4539262915	-1.15334349	-1.220002582	-1.390337994	-0.2544798029	-0.09942258624	-0.869605132	1.095551858	0.05398590318	-1.743903709	2.282113196	-1.641318111	0.6771762585	2.166452986	-1.060464286	-1.496541553	-0.461412191	0.5592779057	0.6784278871	1.065068057	-0.7600167106	-0.6645408069	1.218030956	-0.6861653641	1.005718138	-0.1616824234	0.5118704917	-0.0001375525128	-1.334255642	1.29804994	2.192668924	-0.8850644362	2.697303944	-1.525091264	0.2255055375	0.04167213484	0.09329754869	-1.459654029	2.360560411	0.3183967084	0.5316581406	-0.2121441576	-0.2002406043	1.869302255	1.391098811	-0.05586895481	1.289050903	-0.9965370815	2.182857977	2.753558765	-0.3898792036	-0.1217574414	-1.097717619	-0.2553932893	-2.238110258	0.2717326272	0.6072833436	0.5796249376	-1.180687407	-0.8898750554	-1.383060501	-0.6270225867	2.61872272	-0.6782699307	-0.6444834969	2.075562889	0.3520699933	-0.7671614973	-0.7743864598	-0.3598619126	-1.247904222	-1.235582756
-1.169791173	0.8652909985	-0.7359735981	-0.4018246883	2.024014034	-0.09752611751	0.9425182676	0.1686367767	-0.5886665032	-0.8221851846	1.442073143	1.508845718	-0.9073439099	-0.4723438145	-0.0215452655	-0.5986381635	1.300672968	1.389471129	1.096782452	-0.1060587239	0.4158183997	-0.3590733421	-1.07179016	0.6989155163	-1.633634849	-3.058525365	-0.4699947815	-1.141743476	1.248027305	-0.8634572969	0.7667412551	0.2888828316	-0.7275893974	-1.266328132	0.9821583146	2.172382562	-0.7119992322	-0.3229158826	-0.7414997472	0.1397128329	-1.408214503	-0.7108068289	-0.9656190936	-1.434928348	0.03231046096	2.410195144	-0.09353855333	1.479805613	-1.593247082	-0.5044493903	-0.7282673971	-0.8836488687	-0.720076489	0.5729847157	-3.356546427	-0.757957844	-1.986957295	-1.097018269	-0.3775063869	0.4089655638	0.6435708141	0.5257446647	0.2260374022	0.3416953007	-0.05764159641	1.04214828	-0.5605245251	1.540988964	-0.457560407	-1.027937976	0.1132020474	-2.132314393	-0.5396325987	-0.9301332962	-1.235529358	0.6587260288	0.03956216204	-1.18729779	1.322852552	-1.038241421	-0.0702677314	2.300593714	0.5600164199	0.7904065459	-0.9031584199	-0.5401965789	1.914324989	3.067885054	0.6945773159	-1.478473551	0.0487737651	-0.8671216382	-2.165632996	-0.0002004832702	1.075696248	0.02946354082	-0.4300581335	-1.125715672	2.496529189	-1.323682525	3.221669629	-1.892573794	0.4180315581	-1.955036153	-0.026072574	-1.365697954	3.298626924	0.3330654977	0.2130262768	-0.6085225283	-0.07339389758	-0.0668961829	1.823684818	2.845938704	1.222405373	1.527760456	1.109149985	0.7461414598	-2.35118973	1.505682392	-0.7686087376	-0.6065213609	-3.280766384	0.1410288436	-1.621163636	-0.08324506519	-0.2801108261	-0.55748328	-3.649533965	-1.301630411	1.476089698	-0.790935419	-0.0710382624	1.02282968	0.1069984134	0.2471010741	3.580566585	-1.763885887	-1.28194593	-1.641071918
-0.5697010572	0.366632937	-1.254722091	-0.6105558313	-1.25534958	-0.394195728	0.710974817	0.6689158626	0.2374567498	-1.1985319	1.151061678	-0.1138477168	-0.2358675072	-0.1792496264	-0.8615790621	-0.09821083896	-0.3752883415	0.494591643	1.448745738	0.6644974743	0.4759844357	0.1864481813	1.200640915	1.038677772	2.277899644	-1.644631739	-0.07697003138	-1.310516219	-0.1621644828	0.8439106457	-0.03155695862	1.617600102	-0.3644076992	-1.00741371	-0.9456534797	2.289682569	1.091794149	0.01614741153	-0.4368675427	1.558507713	-0.7408217099	0.1635094087	-0.1981938819	-0.3071730681	0.8439366257	0.3338733156	0.6381188034	0.5146299133	1.564232377	-0.534511751	0.6516572154	-1.195214974	-0.5787473343	0.3765247429	-0.8795767524	-0.3228033756	0.08911822966	1.690983753	-0.4986080533	0.144338323	1.022323915	1.725540084	1.620823956	-0.8533457643	-0.3857671681	-1.933660384	-0.8059791638	0.8927456359	-0.6354861245	0.6637655294	0.7766254515	2.381580589	-0.8955308954	-0.1619033668	-0.3966695788	-0.6261692058	-1.014257237	-0.4101408723	0.7912570038	-0.2012976183	-0.2788482073	0.4095006079	-1.410598903	-1.834414346	0.2378837055	-1.534189604	1.483465571	0.4020685483	-0.547930494	-2.06712601	0.4793125287	-1.188519345	0.06003649539	-0.1486410427	1.600534933	-0.5916613733	0.4001999653	-1.449164692	2.277656748	-0.9591526948	0.9681380756	0.2146347157	-1.329011108	-1.069808125	1.385623817	2.324570132	-0.6107236661	0.5103992293	0.0318981663	1.737592688	0.6586346027	-0.297649264	0.1535570921	7.124830634	0.8104393792	-1.302728777	0.4935516888	0.2894896529	-1.744314033	-1.83682176	-1.616526401	-0.4725779609	-0.07560730206	-1.099031106	-0.2736792456	0.9083357858	-0.1933671604	0.8946564265	-0.8491289736	-0.1255231775	-0.01525394684	0.8173581254	2.40722492	0.6036805289	0.6046785582	-0.2098515441	1.408779112	-1.064659837	0.4996897266	0.03940996423
-0.3492356709	0.3718487204	-1.851692443	-0.01456659127	0.3711995382	-0.631420837	-0.6853637421	0.8441966675	0.2779278395	-1.138512985	0.6433819364	0.1026511946	-0.5047585611	-0.6935199657	-0.2972735199	-0.7795575091	0.4611560321	-0.7294495788	1.187717512	-0.9029188402	-0.1184164984	0.8082675849	-0.26540776	0.009254936897	-0.2734574294	-1.011532291	0.1204473774	-0.6725725215	-0.6709629092	-1.304987244	0.3737465215	1.439095126	-0.2410142073	-0.6391789742	-0.373854763	0.5249384731	0.3773744472	0.1002262508	0.6806973525	-0.4681399622	0.989637674	0.2144180571	-0.0478372096	-0.8959792679	-0.2814202726	0.811412403	-0.1052464808	0.8030803464	1.24833428	-0.4985979033	0.5454146975	0.6585333852	-0.4027370309	0.07517069245	-0.3110736765	-1.622563053	0.5303656089	1.120577237	0.1367334396	-0.004443145818	-1.4999445	-0.5108701349	0.1810651433	2.506935791	-0.7612897792	-1.775028513	-0.4672020665	0.439800873	-0.8860215901	-0.01237314884	0.01338258062	0.9046434067	1.056482477	0.1171736652	-0.8489759672	0.263587072	-1.576240013	-0.9915070753	-0.8932848562	-1.876405312	0.6230496745	-0.6341830109	-0.5401456856	-0.7118770127	0.7536796027	-0.5628719699	-0.6443565556	0.02998972442	-1.291871041	0.4128596341	-1.05412459	-1.47785998	1.038532666	-1.084409447	-0.09684687438	-1.592793416	-0.0465249518	1.543204657	0.5246297194	0.4626531726	-0.2411268419	-1.272799345	0.5404108654	0.923244759	1.094615076	-0.8516938998	0.4320893812	1.298142466	0.2223599649	1.80482447	0.4841085306	0.6575372768	0.1515756724	5.957083887	0.4387162631	-2.41716835	-0.304079973	2.046427413	0.4819316608	-1.557682537	-0.8885276466	-0.03297355332	-0.8424729208	0.5061157432	-0.8549009934	0.8879022978	0.2748402259	0.2475386673	0.3854633875	0.5780819592	0.4476376469	2.089372984	0.3124275822	0.7086789405	0.9318200832	0.4091386672	-0.6617302539	-0.3383000551	1.105849994	-0.4577430941
-0.4597914472	0.6879161409	-0.9669663049	1.139844099	0.6228989051	0.1267193439	0.5378044709	0.5395320659	0.09897431217	0.03787596833	0.3945748152	0.2893398187	-0.9664280109	-0.9281004923	0.11500675	-0.7286995627	-0.2663755341	-1.02084359	1.365734708	-1.515673772	0.3474701211	0.1849634121	-1.048123459	0.5938590342	-0.8363755671	0.4338836245	0.37442128	0.2877883219	1.041735655	0.4122869247	0.7451737003	1.269978394	0.3734431466	-0.2539803212	0.5400113425	-0.7287251893	-1.455856513	0.7515203243	0.2068981366	-1.069349412	0.002666902275	0.8647214947	-0.3418847824	-0.5452291342	-1.479322196	0.2046853781	-0.4237957229	-1.297914847	-0.9021307449	-0.7886544796	0.0394439602	-0.298811976	-0.6065060559	0.3734604577	-0.3291116194	-1.641474214	0.7288194022	-0.8214555987	-0.6722813271	-0.2328952102	-0.8504623107	-0.6402508866	0.780334994	0.753031901	-1.327664149	2.228606164	0.4302171815	-0.5892377923	0.02556791125	-0.6902673993	1.034781871	1.166044646	0.3024188978	-0.375594641	0.02887362174	0.365028242	-1.048051255	-0.903676449	-0.9955058683	-0.591663981	1.404599323	-0.5393804437	0.9438555084	3.325967507	1.149327432	-0.1049131114	0.2964981119	0.3396248624	-0.6428450091	1.584878992	-1.527185077	-0.9060795185	-1.090717463	-1.17417907	-1.169607566	-1.68047232	-0.3110515067	1.3290295	-0.5613485551	0.1525701056	-0.8892611134	0.3390704205	-0.8607444819	0.0550551917	0.8526098716	-2.014455756	0.6066395353	2.039662026	0.997417247	-0.764628645	-0.8639613153	0.2387366315	-0.2403757519	4.200413535	-0.7722506368	0.7975307452	-0.187589239	-0.5582143275	0.4592617038	-1.575756842	-1.306857769	0.5028416224	-0.5676753079	-0.5515093796	-0.4299358208	-0.3654230386	0.5296704502	-0.2351596664	0.3240320888	-0.4217811124	-1.619865906	2.312418011	0.5375243064	-0.7178832285	-0.05579840169	0.9796266561	0.6438592841	-1.241393909	1.477100307	0.2180817253
0.2655415024	0.302514705	-1.312592803	0.3464920514	-0.2548986406	-0.2855719839	0.37097659	0.1440920743	0.06105523996	-0.8886331611	0.2026234482	1.125354346	1.044364536	-0.3617063581	0.02616218233	-0.1255212295	-0.3885893822	0.983506721	0.3440215419	-0.826545655	1.489224815	0.2702704668	-0.4917961689	0.6037482511	-0.867988934	0.2450991769	0.4531508929	-0.6962450862	0.4878325236	-0.466529706	-0.3616918097	0.3948222203	1.566822044	-0.6713752996	-0.1862000928	-1.555657189	-0.577449025	0.1234586884	1.39887701	-0.6254423483	-0.6805295666	0.9447815251	0.0006142629421	0.4526859956	0.4156140525	-1.680372655	0.181377675	-1.333196279	-0.3926284376	-0.8528478279	-0.4654348104	0.4761625811	-0.5086879335	0.551119552	-0.9856338938	-1.464168071	-0.6037286799	-0.7257747073	-0.8355613969	-0.7384332251	0.1119042448	-0.610713119	0.221789082	0.8543192162	-1.743333455	-0.9785679999	-0.2847996032	0.8423646468	0.2665662091	0.06771792493	0.4349344457	0.5962337275	-1.450504332	-0.7300797053	-0.4199257017	-0.7144588831	-0.7749059038	-0.2176743443	-0.428549736	-1.276883383	1.749342752	-0.9739600911	0.6783819281	1.61284282	0.7939359282	-0.6447037911	1.09887408	1.743789426	1.040852248	0.3691679803	-0.9687223664	-0.4667636547	-0.9542661865	-1.019763804	-0.8130067798	-1.111544742	0.2727033835	0.4540717766	-1.0449758	0.760555259	-0.1562716995	-0.4374784821	-1.5814804	-0.4362081445	0.6427729127	1.087547949	-0.3256369803	3.227341453	1.332124702	0.687387139	0.5477665577	0.3334617514	0.3633505473	2.60212602	-0.9629216507	2.172247338	0.9405821099	-0.2688080676	1.407422229	-1.169074242	0.3706141465	1.39838805	-1.313416882	0.9368826716	-1.061811509	0.1523773759	0.4545855074	0.688029342	2.095228323	-0.8756500512	-2.591232119	2.659782317	0.1672785422	0.3666208934	0.4825098625	1.392275043	1.874815328	1.75436862	1.829278352	-0.4466157887
0.00381055947	0.04348954247	-1.210788759	0.5201053533	0.1259985708	-0.5468538846	-0.02726783161	0.6542276145	0.4393113967	-0.7193136433	0.6674344824	0.910894144	0.6974493329	-0.6511938286	-0.2835844113	-0.694829793	-0.2423346308	-0.08377744159	0.3549207443	-0.5287768685	1.570229045	0.8232080589	1.804744749	-0.22615997	1.457540125	-0.6222348078	0.04198845951	-0.3026146979	0.5288692458	-0.2471947043	-0.7728216444	-0.3048615368	-0.1519826683	-0.3092394862	-0.7064473082	-0.6766642778	2.483283711	0.0006217140917	1.416744286	-0.4304722173	0.1915278362	0.89894375	0.1032228919	1.695586807	1.889336001	0.7525028605	-0.2378391402	0.08295092747	-0.9437262186	0.1308005158	1.45228069	-0.7036930048	0.4704046084	0.04441198336	-0.1583896117	-1.78397488	-0.1113021542	-1.115991216	1.175209403	-0.118476958	0.6889700238	-0.5678930637	0.8388672538	0.1872332664	-0.350902561	-0.8029719098	-0.1144613378	0.9245861259	-0.4878882471	0.5948884696	-0.4765115616	-0.7989789725	-2.154818939	-0.1003534227	-0.1088254873	0.6027216259	-0.310303891	-0.3255087283	-0.3491959793	-0.2783206468	1.35240619	0.08500251677	-0.5115381914	0.2751369879	0.2745938979	-0.05364716807	1.018461398	2.575025662	1.775055871	0.3629535767	-1.33232471	-0.867893959	-0.5453844985	-0.9305811005	-1.282815668	-1.094273299	0.1580588294	0.02094922781	-0.3899226261	1.630612067	-0.6104092184	-2.416946946	-0.5747882046	0.09524134284	0.4130028018	-0.8361492427	-0.3864801251	1.770348328	2.544451345	-0.2198699326	0.3546346617	0.3156206981	0.09427435332	1.826052547	-0.7905764971	0.1211428042	0.8241292319	-1.510386988	2.429561073	-0.1262975065	0.3331651115	-0.2493228669	-1.027744598	0.4570060365	0.3267091175	0.3516608214	0.05745802109	0.6503384716	1.419894153	-1.095133838	-2.115168038	1.252625555	0.142531673	0.4890739314	0.9938355317	1.127829638	0.6585324503	1.316999356	0.8304042297	-0.05025315973
-0.6066606189	1.233866093	-0.8474568451	1.346680527	0.4436131765	0.005150367072	0.763339285	1.205117731	0.5217613839	0.2462458481	0.3565020118	0.1106969132	-0.4167549631	-0.175481168	-0.394775171	-0.5014450215	1.171238866	-0.8935181021	0.3699079916	0.2564826951	1.544403862	0.9306761909	1.701732217	1.388339895	1.424069552	0.7612848155	-0.5176409585	-0.4674763464	1.347333683	1.056708805	-0.9290783655	-0.3779570773	-0.1497976632	-0.493120836	-1.495768307	-0.3142683452	0.5241221208	0.9220221297	-0.6331570749	0.6348889918	-0.6134673285	0.9444515497	1.042774856	2.271691854	-0.5931248872	-1.101200593	-1.638928458	-1.333640493	0.7536716082	0.9668006188	2.687935218	-0.8219686909	0.1373388431	0.2872652105	0.8379407778	-0.775310148	-0.5867739192	0.2200079119	-1.449624551	-0.02328239658	2.442526716	-0.1683949766	0.9387337453	-0.7652654957	0.777282436	0.6859370492	-0.413422244	-0.8928655781	-0.6180749782	0.8047532746	0.3224996962	2.139638172	-0.17501455	0.0666988709	0.730856955	2.79103256	0.1260017966	-0.1749620239	-0.7227995993	-0.1429673576	0.4354827337	-0.1412763354	-1.768017823	1.441660279	-0.1212821379	0.1275497638	0.6287900431	3.127412643	0.6164615782	0.9322734648	-0.9014605148	0.06251461328	0.1025001983	-0.2123619649	-1.75312422	-0.1331242441	0.5423612148	-1.036122174	-0.7778732863	0.3988931908	-0.8835116431	-1.168674105	-0.8508996554	-0.6018379011	-0.0610857735	-0.9823288838	0.295291714	-0.1510225163	2.798332079	-0.8428869053	-0.8691783142	-0.2112024881	-0.6579348263	0.9123952196	0.5325759854	0.340774016	0.8747978402	-1.412363078	0.9155680793	0.4257191843	0.4879832923	0.5612531907	-0.5149691802	-0.8866601436	0.6199250717	0.02606411725	0.2662971634	-0.3094929948	-0.2327154688	-0.7297974335	-0.8328267796	1.833895577	0.5445953318	0.776150256	1.693414037	0.2819473788	0.3012581458	0.5788075248	0.4371104137	-0.9764908444
-0.1413145083	0.4437618361	-0.8553386008	0.2507514728	0.2953275132	-0.3326730646	0.2061408508	1.15473047	0.2588387694	-0.6793290794	0.2360119523	0.3286778593	-0.05003365788	-0.6304019519	-0.2110917728	-0.08968821836	0.2703623096	-0.6074964106	0.6229445855	-0.225943287	1.373213025	0.6129511145	1.271682699	1.231618788	1.933742633	0.2651345687	-0.5672028862	-0.6983928292	0.5003244105	-0.3206679521	-0.8532934959	0.1628124233	-0.04913025251	0.1268072983	-0.8236473002	-0.9592647772	1.611413833	0.574731424	0.3332775725	-0.3018474436	0.645118097	1.128001305	0.7288107965	1.358475675	0.2286108109	-0.6646668903	-0.0490183075	-0.03507255444	0.2078081213	0.6416187679	2.180829106	-1.282976868	0.177254429	1.075441204	0.5799997031	-0.8523346884	-0.2725387623	1.653523358	-0.5373987748	-0.691545641	1.218818519	-0.8934242665	1.085358684	-0.5707840416	-0.4006563881	-0.4862448743	-0.6365917875	0.02942916939	-1.000206387	0.4169957656	-0.5135478894	0.7063790243	0.8849853102	1.050706343	-0.2234893207	2.128540145	-0.2026460041	-0.06901036028	-0.9637949027	-0.7047904053	1.081781011	-0.9949875267	-1.460609249	-0.7243785491	-0.2706826401	-0.06699377167	0.1606823584	3.223947955	0.08499536422	1.198943238	-1.155765032	-0.7265990547	-0.1809710209	-0.7063330857	-0.9978540469	-0.7009021672	0.8283238124	-1.136057231	-1.105554854	0.8537067957	-0.1530044976	-0.5530115579	-0.4972582463	-0.1094469231	0.3545268808	0.6225404516	0.2424429952	-0.0659347594	2.157460293	-1.285722771	-0.8360486978	-0.006867312297	-0.3557468299	-1.06403318	-0.3505263769	-0.4685627295	1.064437422	-0.3809506686	0.7244077481	0.1301989531	0.8617902018	-0.4455795372	-1.452040488	0.07875878676	0.4020274656	-0.3785979511	0.3128976921	-0.8702706346	0.07180797969	-1.234154074	-0.1443035221	1.727180149	0.6438569158	0.3758264321	1.572973828	-0.8465569797	0.1783884656	1.055151552	-0.3339879875	-0.9258159076
-0.2125679914	0.06208071411	-0.3741420607	1.006335902	0.5511810024	0.2723630257	0.1454957086	1.164783387	0.3359813875	0.5235676889	0.1092336678	-0.1327444679	-0.3097247062	-0.711356311	0.3201840321	-0.543512456	0.473997652	-1.10380419	1.28051773	-0.8385267798	1.180119537	0.2227225493	0.9264256197	1.003623632	0.8106399701	1.038412942	-0.3353491769	-0.02115481919	0.4687164406	1.157138684	0.05663565282	-1.489077235	-0.5836949314	0.5400277479	-1.061844561	-0.2679143005	0.902807483	0.9484160174	0.3325052968	-0.6501305632	0.7058450317	1.915391259	0.5799436287	0.3907815053	0.7897051475	-1.758027863	-1.526670632	-1.321325207	-0.301213067	0.3833891121	1.877638765	0.402888287	-0.06492092603	1.882827704	0.8137693591	-0.8133478992	-0.1812964127	0.6807055373	-0.9726366187	-0.6603616233	1.883097978	-0.171571948	0.5741121986	-0.4376167678	-0.3318391697	0.9192128029	0.02625757995	-1.01605693	-0.9760191854	0.8305353687	0.1800991036	0.6528776314	0.3810942571	0.2931938835	1.990513153	1.881912227	-0.261991099	-0.2002666399	0.2271708706	-0.488194224	0.9433482711	-1.13625331	-1.223649203	-0.1695526916	-0.114810379	0.5609199388	-1.117133246	3.027294731	-0.6558133683	0.7536098437	-0.7773405691	-0.7139310847	-0.321406754	-0.8414510568	-1.291263354	-0.8179978049	0.9484448608	-1.879425278	-0.3657757314	-0.3310697187	-0.001070502523	-0.1709913992	-1.342131399	-1.006965915	0.2655335356	0.2594167911	0.7542646884	-0.1044929407	0.8626064024	-1.314610359	-1.067666545	-0.01230573348	-0.5089060404	-1.340059689	0.3061651027	0.1942511739	0.541587229	-2.208258684	0.05138902694	0.3185189378	0.06445593839	0.2731255056	-0.2513864961	-0.6508361716	2.106430491	-0.06474981565	0.7991316404	-1.131835932	-0.3461010915	-1.13314899	-0.2914880674	1.233130513	0.2563203028	-0.03347470681	1.50738545	-0.8006977369	-0.129555205	-0.4535139031	-1.049446379	-0.6375264896
