melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073
1.672141562	0.9048270309	-0.1297902001	0.4387669866	0.1472302938	-0.1268753066	-0.594716489	-0.1682863881	-0.04407187392	-0.3357799814	0.5549726825	-0.1967626608	0.552035364	0.004209528941	-0.4552680905	0.3002962386	1.059844903	-1.416106396	-0.9296542986	1.665049223	0.3172933663	-0.09356464218	8.847344354e-05	1.006903307	0.009317941296	0.08633839955	0.262770453	-0.09603348722	-0.2972251959	0.6788984391	-0.4561205193	-0.2037964702	0.7037604662	0.6188583755	-0.6616010315	0.419072481	0.8229105155	0.6727265575	-0.1051910875	-0.8846591697	1.725176697	-2.106289733	0.309716511	-0.02435610795	0.155235686	0.3918265588	1.486485689	0.6177567531	-0.2566140092	0.5420714705	-0.5684486712	0.09087378098	-0.3199073146	-0.7251531901	0.7188264985	-1.07969114	1.366283832	0.1094541461	-1.019251682	-1.771182812	0.452655993	1.568749557	0.4786795351	-0.1915413281	-0.3829237471	0.4177243075	-0.8863582228	0.3960965785	2.036970078	-1.238534137	-1.158352432	-0.6981459847	-1.183917283	-0.08633878892
-0.7356966325	-0.4215192148	-0.6861388912	-1.065582578	-1.356907882	-0.06325721169	0.4747149038	0.8740135088	0.6962010238	0.4718654312	1.850001885	0.9131142567	-0.6410473925	0.6227409011	-0.3045207597	1.040889779	0.8156458579	-1.313094998	0.3154523392	1.429271951	0.8598314793	0.05519611331	1.071841288	-1.027063234	0.1130146451	0.1323028842	0.9161101028	-0.6344521932	-0.1846664496	0.1753457268	0.7873131567	-0.5646422102	-0.685085882	0.8476287473	-1.000408651	1.501138	-0.7252605965	1.092182317	-0.1641382354	0.3745486818	0.3481049915	0.7538118268	0.06026008073	0.4437230007	0.2876364657	0.5641716152	1.683124989	0.08628862049	-0.601388267	0.7234672234	-0.6985574101	0.145016572	0.8086239469	-1.206565502	0.7527089292	0.3088056509	-0.9248097966	-0.4694944755	-0.02401784498	0.9330467809	-0.1686317298	0.2756086744	0.6700157291	0.6143734225	-0.4912001597	0.4799585379	-0.5920468878	0.4377099919	1.118427137	1.023678588	0.446908454	-2.296796268	0.6384701742	-0.05548274151
1.919260062	1.87457642	-0.3210909831	1.119856841	-0.1506365104	-0.06856803409	-0.38695045	-0.5318327993	-0.09658972058	-0.1429933994	-1.49228948	-0.4892605645	0.2780754696	0.6443507671	-0.3721629044	0.1765852544	0.9028171963	-0.7171945796	0.1996301008	0.6720597759	0.6585771449	-0.315987288	0.8099552196	0.7599535448	-1.218289489	-0.3233791177	0.7436044776	-0.3715273136	-0.1226773285	-0.7408608313	0.5514660312	1.06533386	0.1529760296	0.6711713153	0.171140129	1.575028058	0.9186534606	0.6911032856	-0.5044902508	-1.411609093	0.9699158046	-1.274300398	0.08407130371	0.3170137442	0.126700967	0.2854068698	1.61638663	-1.528798917	-0.7893019367	0.4026873402	1.187345056	0.2119282025	0.1420574972	-1.281362666	0.6925213231	-0.3636888838	1.100293585	-0.7294582045	-0.02748450412	0.5417102286	0.2370165152	1.117516797	1.231904993	0.7848611753	0.3311194348	0.8138689634	-0.5636493152	0.1368331409	1.192696805	-0.1059574404	0.6207447257	-0.5792093182	0.1480435265	0.02110593589
-0.3611107921	-0.734518279	0.5436666059	-0.8329433983	2.102186588	0.1908067297	1.572323541	1.724142762	0.3528803211	1.315888629	-0.6354371979	-0.30245424	-1.140327228	0.8602101129	-0.3248247535	0.3820258575	0.4212166265	-0.1012203757	0.4558242409	0.34493805	-0.9650064736	0.6657847207	1.846672264	0.9992177173	0.3575397855	-0.6412943769	0.517279804	-1.016799146	-0.5105595055	-0.01336050643	0.4832090665	-0.1575453264	-1.053748739	0.233535857	-0.5622117125	-0.1421515656	0.6203772003	-0.06494599435	-0.5497956638	0.3653953518	-0.3774643331	-1.001568964	0.2986450239	0.1097611941	-0.981818092	-0.1088269053	0.08643957794	-1.148553855	2.414870277	0.9083980201	-0.05851738855	1.15439621	-0.7671024614	-0.9561029158	0.572797467	0.6894358193	-0.08202592292	-0.895400862	-1.064230466	-0.7221268726	-0.3808856697	0.6144563463	-1.053997001	1.222828832	0.08536818166	0.5880850645	-1.009842419	-0.6794848972	-0.9541120293	-0.287854367	-0.615315472	-0.9269903651	-0.2617104912	-0.6167544407
-0.4962132638	0.5047795464	-0.3238678523	2.834714397	-0.7871357845	-0.01446002955	-0.6379196646	-0.04538007498	-0.5060686809	-0.1472543677	0.03408235354	1.276244025	-0.08431729672	0.1189278786	-0.6005099835	0.1558215703	0.1140945676	-0.106461896	0.5427845796	-0.5674854024	0.9584649633	0.6634944231	1.606263052	0.4764923445	-0.9101529541	-0.6033905997	-0.1812147508	-1.309523611	0.2404455665	-0.073284148	-0.3157296249	2.580350057	0.7057451468	0.005890295715	-1.827211362	1.599685478	0.7795777952	0.957321513	0.1130646216	1.387206288	1.62314026	1.095132672	0.2833672315	-1.206787182	0.1258191536	-0.05841996518	-1.49852468	-2.136556738	2.118883149	1.222883584	0.5736150523	-0.7498673701	0.506440932	-0.885187388	-0.9482437405	1.044081221	0.6223869242	-0.7335768968	-0.4996238332	-0.0836222075	-1.208821391	0.008006597968	0.8899589266	0.9179075395	-0.4134522827	1.066617677	-1.668803868	0.8878616373	0.2523387658	0.3620250418	0.6739056057	-0.3497798126	0.4250343108	-0.1964963459
0.8685800238	-0.1518462439	1.754555143	-0.5351842797	1.242467454	-0.2078053608	0.04928281256	-1.158350602	-0.2571231988	0.690489736	-0.2184690544	-1.092336026	-0.2371030133	0.408567412	0.3929298862	-0.4647497984	0.4567242558	-0.4190052719	-1.652631688	-0.3960850983	-2.204823646	-0.1960390235	0.7742565437	1.74132455	-0.6814487909	-0.09793579391	0.129189724	0.3600767179	0.2578506398	-0.8166586167	0.3173979595	-0.3358087952	0.04424216052	0.1997484223	-0.561715684	-0.09592712831	1.17618921	1.141394918	0.08339344792	-0.8396611203	-0.3547372477	0.9878898635	-0.2010112524	-0.7152043748	-0.2865003255	0.3506400222	-1.616086241	-1.313484467	-0.4584489565	0.4996826475	-1.575335152	0.9486002167	0.3006665798	0.4709743699	1.002445315	0.1317890405	-0.4389805243	1.396446719	-0.4065986058	-0.6821555069	-0.1593911601	0.8123118151	-0.2904724225	-0.5139867594	-0.255818053	1.023221524	-0.662870637	0.4272000352	0.6125276168	0.6344620337	-0.8367642545	-0.3751751327	-1.119653235	-0.3521516835
-1.122898948	-0.9059485435	-0.7637135968	-1.194340462	-0.3479460547	-0.3302262546	1.176773657	1.098233223	-0.2430466712	0.0392506403	2.009266233	0.9225277834	0.6593331898	0.3643124519	0.1743472092	-1.108606695	-0.2219709158	0.03411375524	1.837875875	-0.4029876509	0.8020771921	-0.3407394183	-0.2758458125	-0.1673830156	-0.7659926309	0.354228824	0.5305191869	0.559394902	0.1583646217	-0.08460254378	-0.3148320377	-1.379805113	-0.2879741506	0.272651412	-0.7635735035	-0.5288971384	-0.3677093672	0.444751846	-1.418893978	1.388154231	-0.8571139625	-0.03464467462	-1.299744794	-1.273352507	0.1323025694	0.1642749595	-1.192273934	-2.132180673	0.7434086112	-1.021923973	1.032301316	1.959303766	0.5289664845	-0.03304093414	0.3201559182	0.7243696661	-0.8997057343	0.3174895745	1.362399718	0.4988405139	-0.6406628023	-0.7254706737	-0.1165420737	-0.5295471212	-1.10263964	1.271416078	0.05094308648	-0.07773166803	-1.262427185	0.3329452082	0.1377688139	-1.523451129	-0.5083083936	-0.2225533825
-1.336224773	-0.3698678951	-1.19981834	1.177123883	-0.9424232266	-0.007244889067	-1.471274685	-1.541934275	0.2554469499	-1.280026958	-1.194295141	0.801767981	-1.849101625	0.9337164845	0.7492782507	-0.6358726892	-0.01934095056	0.6511318608	0.6754309989	-0.4798266435	-0.8825477099	-0.02726911859	-0.5491871655	-0.623652447	-0.1401585519	-0.1420049132	-0.4683454608	0.1889622535	-0.692343806	0.7433278891	-1.474007831	-0.5611145383	1.611321741	0.7627908492	-0.7147611339	-1.15211403	0.8010510042	-2.15010562	-1.990437906	-0.421299455	-0.9327645548	1.241225298	-0.7451468043	-2.144885993	0.7318420509	0.2280189383	-0.6425205901	-2.236022979	0.2700787573	-0.1808748259	1.834349533	1.149878082	0.3900035052	2.129644878	0.67382749	-0.0156273137	-1.013918554	1.56429818	1.102139486	-0.9597842073	-0.1836338229	-0.220888907	-1.791583461	-0.2150360525	1.187473836	1.831084996	0.7322511503	0.2398100984	-1.125396924	0.1248660145	-2.904039672	-0.6291029251	-0.09119279815	0.01540999536
0.8961125596	0.08261330251	2.118424153	-0.3637620563	1.106146898	-0.1474859053	0.01650835239	-0.7752040365	-0.3572397286	1.134788357	-0.5286451465	-1.504154093	0.26702121	0.5076017615	0.5384781102	-0.8012824446	-0.6153480991	0.9393332465	-1.774495954	-1.270816624	0.09157200946	-0.4861228929	-1.181003248	1.831359436	-0.2535147427	-0.5226197032	-0.3351809985	-0.1729823222	-0.4058141276	0.8655186097	-1.569648947	-0.4148545537	-0.3677088112	-0.4612888824	-0.7262579753	-0.9012767115	-0.6292977249	-1.30836508	-1.875348828	-0.3215297271	-0.8398034312	-1.151242235	-0.9626479888	-1.976083027	-1.456081542	0.1464019671	-0.2783052231	-1.098006778	-0.2248209117	-1.347529604	-0.9170422095	0.6326122791	-0.7430658028	0.344008188	2.018542422	0.1766501844	-1.331068089	0.8172015906	0.3769776727	0.9870190984	0.5038376421	-0.1674228055	-0.2633770526	-0.9716714715	-0.05593524643	0.7173526336	1.253860121	-0.3418484418	0.7107515983	0.335151747	0.3907393126	-0.2940090679	-0.5516630805	-0.975129621
-1.183494461	-1.082923715	-0.6068380613	-0.6625137595	0.8333023582	0.0302048416	2.256404777	1.313744784	-0.5570495461	-0.1213131178	1.334852569	0.1338978236	-0.664648898	0.03968971753	0.301506069	-0.5839377374	-1.153010132	0.7555404631	1.067580747	-1.071608107	-0.07266891903	-0.6809449237	-0.9302444998	-0.911728639	1.115956798	0.5110155505	0.1042267759	-0.1632480746	-0.008762261694	0.4957250362	-1.64469457	-1.774104886	-2.126569435	-1.895133724	-0.865026714	0.9125263517	-1.565359023	-1.942070382	-0.9047504002	1.095795487	-1.590784137	-0.2197111035	-1.486281577	-1.801226101	0.4886811821	-0.2256084522	-0.7687523805	-0.574550449	-0.5657330044	-0.8453647493	0.6634139998	1.359790357	0.1343053183	0.9255066465	1.190768998	0.3543477267	-0.6098317172	0.8499238315	0.7647912091	0.8611166527	-0.620806181	-0.09344619831	-0.2762330792	-0.6282792559	0.9384630832	0.1123275824	2.190959509	-0.3604120182	-2.629873194	0.3113997721	0.3522061339	-0.919548345	-0.5769727541	-0.6986198379
-1.223187157	0.2707907251	-0.7309669506	2.094577924	-1.007680335	-0.009878026788	-0.8422959957	-0.770717567	-0.5206081325	-1.4094494	-0.7581891657	0.6474543825	-0.7256593731	0.4125916345	0.3369903922	-0.8671485038	-1.235099893	0.8299429429	0.6038216394	-0.4176588846	0.119392733	-0.1075396146	-1.001156617	-0.9484981134	1.47809649	1.557583638	-0.7080234006	-0.4314340879	0.8298762113	0.2349821523	-2.138347492	1.278828259	0.1819923077	-1.736528486	-0.7852653845	1.922017758	-1.478823902	-2.579222583	-1.204829838	-0.6823144399	-0.5052342475	-0.226752647	-1.189456262	-2.478753646	0.4697399471	0.09640918554	-0.3581564125	-0.278375051	0.3021039697	-0.3788497019	1.030969779	0.7577629821	-0.03181935836	0.3540061397	0.2436389875	-0.5478085335	-1.228124732	-0.0759846175	0.4974692592	-0.8720484204	-0.9101046436	0.3603747053	-1.160183268	-0.5730405553	0.9111877931	0.3614464523	2.415023743	-0.9853194209	-0.7221870239	-0.8486665536	0.4795201538	1.157552298	0.9108153981	0.9351003382
0.7333533882	-0.07904263178	1.763234368	-0.5365794802	1.59930939	0.6651105403	1.083310663	-0.8994992777	-1.05193639	0.6983346106	-0.3141736993	-0.4487023615	-1.261940399	0.5060268702	0.840529913	-1.06691686	-0.6615543924	0.8282797362	-1.303122859	0.1059543471	-0.3759962623	0.02168363119	-0.9084070918	0.842606087	1.696950427	0.6811025326	-0.4974724803	0.08574079476	1.442789642	0.5164275474	-1.413579746	0.2586312354	-0.1555521464	-0.7794199147	-0.07708115567	0.8213088333	-1.708772847	-2.659192989	-1.009431256	-1.148688732	-0.4009874354	-0.1176609385	-0.03939254006	-1.748889637	-1.484786495	0.7771841129	-0.7784110622	1.540086042	0.09340340297	-0.4207889757	-1.99178245	0.9219230587	-0.1484527498	0.6141715975	1.147518845	0.3318905652	-0.2146936692	-0.09276902567	-0.9129468874	0.4875415482	-0.1539302473	0.4080395383	1.988309857	-1.301781515	0.8869242326	0.445268114	3.382268458	-0.119589751	-0.7620143529	-0.7063733008	1.096287801	1.391834078	1.260563361	1.104347532
-1.039645082	-0.8429638665	-1.021996452	-1.027565899	-1.088560235	0.5054835655	-0.2043982191	0.3825156758	-0.9640853699	-0.5626566594	1.491809763	2.5896739	-0.5238239432	-0.5605574394	0.4790430929	-0.3220535607	0.08165636388	0.8948643877	1.555144719	0.2251020464	1.520637386	0.2572630028	-0.3157395173	-0.5322027223	1.655455815	0.7980028434	1.001433333	-0.8704496132	1.645358849	1.034674683	-0.3784882958	1.48463805	-0.3444581528	0.4690420859	0.2951771497	0.9279006413	-2.092254869	-1.605164236	-0.2183616309	0.3123612179	0.387605162	1.655258903	0.3407367534	-0.5508217425	0.5971848094	1.040375832	-0.2509226556	1.226788722	0.3177051391	0.1858005822	-0.6550284813	-0.02313102785	2.12167344	0.4337449856	1.036845517	1.207179761	-0.3924396199	-0.1110822474	1.327708966	1.466837725	-0.4292778992	0.5047612146	0.2917085957	-0.7963316167	0.2620661482	0.3275165316	2.236925547	-0.7011180673	-0.9639367438	0.3822002637	0.2183807056	0.8847260211	0.7458871909	-0.6959055187
-0.9066393605	-0.8733041979	-1.14793619	0.5927121903	-1.41716379	0.7118796528	-0.8403379582	-1.491664606	-0.4587681657	-1.679660661	-1.103917085	-0.00640953634	-1.096233516	-0.3517594559	0.6527830759	-0.9168753406	-0.2671379838	0.6821361497	1.524122693	0.8591293872	0.6893818941	0.4914822871	-1.061120175	-1.70254315	1.982446947	0.2434637916	0.4104403033	-0.5240381891	1.395098159	0.2530608356	-0.5112499557	2.098725122	1.998042068	0.1470165288	0.1869667403	0.06274707779	0.1265661991	-2.059107971	-0.4933445651	-1.886026761	0.1090451517	-0.3066792423	1.051001066	-0.4285302808	1.089317614	0.5876055461	0.199602062	0.5094861203	-0.2261440714	-0.2161995106	1.32791636	0.1335954288	0.6922372963	0.6905959502	2.011527214	0.1757507789	0.6631973607	-0.5335042084	0.9174387269	0.1662597127	0.9966246454	0.9035485669	0.1279447723	-0.9331398989	0.7914179751	-0.07177352185	1.32235828	-0.5646792618	-0.9971299434	-0.2038862866	-0.9542295493	1.807690351	-1.048521464	0.49148474
