melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058
-0.9581068903	-0.8764469139	-1.067521787	0.5613031065	0.9228772652	0.9152728065	0.1846814193	-0.4519357931	-1.055032536	-0.7744098001	0.4900145392	0.1490688505	-0.5742120422	-1.399011073	1.143247923	-0.6305563342	-1.345854201	-0.987310426	-0.3564883281	0.1347233786	-0.5580198625	0.2461819883	-0.3394155412	-0.411740515	-0.09527970374	0.3482817588	-1.677991377	0.08336711381	-0.2710827147	-0.1520828503	0.699668603	0.8545824697	-0.4467092943	-1.280080081	0.6938644106	0.372192391	-0.655214843	-0.8130042763	0.2026646041	1.358406156	-0.5224551567	0.7448908771	0.7297296916	-0.1802518835	-0.311591924	0.1751083276	-1.246202886	-0.1036639451	-0.2076238026	-0.3749329351	0.08870485672	-1.136815156	0.9614893309	-0.46073711	-0.4389794608	0.6286583744	0.9947266119	0.1642408291	0.8060853084
0.7516436791	-0.3224714986	-1.296203194	1.918072005	-0.3490028644	-1.590736698	0.3414223689	-0.06146674669	1.71311901	-0.2337183292	-0.3306536034	0.1896608415	0.3984834828	-0.1788524512	0.3926459559	-0.6676870308	-0.851066885	0.06899935915	1.11998456	-1.311387226	-0.3584833923	2.021064643	-0.1227544697	-0.4352153284	-0.5165996251	-0.1619358613	-1.511102866	0.5949718259	-0.8944992622	-0.8012426707	0.3502066914	1.201960645	-1.376012637	-1.334655053	-0.04749244453	0.2173973522	0.9473059758	0.6281998298	-0.7713232725	0.6213402016	0.2650416846	1.996310249	-0.9668862655	0.4973445575	0.006865613798	0.165307567	0.3679692576	-0.3246733224	1.000533141	-1.393046099	-0.3226297553	-0.02250413108	-0.1589570902	-0.5231653102	-1.298965689	0.2411398721	1.231234546	-0.2894143816	-0.5974165841
-0.447583672	1.431769325	0.7733986258	-1.153408229	-0.3024124819	0.9342003922	0.9887089624	0.2473042159	0.5664085044	0.5728544202	-0.3141810482	0.211200276	1.684464478	0.429461079	0.7393398662	-0.5853650148	-1.303496555	0.535997494	1.968966339	-0.8882980033	-0.4831069216	2.845589464	-0.01263216006	-0.9831317758	-0.5198594554	-0.5010101547	-1.36140004	-0.7702785984	0.1952740904	-0.6984733835	-0.7034130186	0.246083023	-0.3860690802	-0.9491899079	-0.8203010961	0.3518741903	0.3350912093	-0.7123426313	-1.752994893	0.08533501901	-1.072968197	1.307456741	0.827728294	-0.3375200113	0.9041574772	-1.046615433	0.41132363	-0.1773361614	1.023492321	-0.7050011476	-0.6950260233	-0.5420943471	-1.157908948	0.2398259175	-1.043108375	1.234498803	1.086457702	-0.3897173506	0.3487127684
-1.074354934	-1.165728429	-0.1895978467	0.03514913591	1.019185119	1.388612892	0.7269328631	-0.01902870265	-0.970510688	-0.1061032816	1.465277615	0.4648758872	-1.129004892	-0.4090018216	0.6423915664	-0.3209062703	-1.092634238	-0.2920551538	0.8042144435	0.01145566563	-0.3770448962	1.732260777	0.2303087615	-0.3144159811	0.4686790054	0.4701188725	-1.201563564	0.2067665918	-0.5319655768	-0.3165962428	0.02493629174	0.866279039	-0.2854299371	-0.9470385656	-0.1597535131	-0.2816192933	0.7710732549	-3.116864696e-05	0.663313085	0.5028056824	0.2310092654	1.163143381	1.321126273	-1.049026811	1.41697196	-0.1862198149	-0.0485307731	-0.6548688219	-0.1534139808	0.9487489733	-0.2214109105	-0.5918627409	-0.7804688335	0.5429047206	-1.119470931	1.775265813	1.485251255	-0.2652695997	-0.07362060202
-0.2388980823	-1.039999104	-1.008541562	1.311048293	1.472490987	-1.508384218	0.7863765358	-0.3449175176	0.3320801181	-1.293175537	-1.035135174	-0.8487224152	-1.313633778	-1.199187024	1.152530226	0.06123691702	-0.5735696216	-1.428689304	0.3147280738	0.621172954	0.1956431129	0.3750339604	0.000349660878	-0.3633737155	0.5733423134	1.014898067	-0.6104406488	0.9324505145	-1.15876266	-0.8821451414	0.5921629152	0.9281101718	-0.7360797072	-0.82759433	-0.6585473865	-1.25402523	-0.6134192876	0.1579198507	-0.2652490771	0.8219599339	1.762291261	0.5528935174	0.5614053292	-0.9179907653	0.7840846483	0.9173636003	0.319830497	0.3243175671	-0.4351402379	-0.3915049444	0.560798261	-0.7192797082	-0.242030438	1.117090754	0.2095327025	2.356095295	0.4397208756	-0.1112868158	-0.125822969
0.9608305049	0.03163422092	-0.7651394956	1.525364024	-0.8847734459	-1.270148411	0.1606161855	-0.7388405983	1.907092208	0.2434041653	-0.2376511534	-0.9714536204	1.433396737	-0.3136456132	0.8479148307	-0.4609796395	-0.03728972058	-1.962588004	0.3589906536	-0.3374617347	-0.1140031815	0.2426448551	-0.03085219614	-0.7181338121	0.6086773603	0.9420336148	-0.2149771643	0.6301448415	-0.3996807576	-1.280770337	0.9675775856	1.465368785	-1.371458309	-1.05484367	-0.1739678	-1.38990623	-1.07368609	0.4899313231	-1.123764398	0.670620583	-0.8954061422	0.2199574575	-0.7607564053	-0.005260885403	-0.3395298886	0.5799041986	-0.1010047047	-0.1690307722	0.6998009705	-0.5195155478	0.1836431984	0.2573689924	0.7281955768	0.6061008829	-0.2195877144	0.8819329864	0.2863796145	0.2660592811	0.07539897278
-0.2545716891	1.780834035	0.5395442906	-1.174987469	-0.4776528105	0.4644007695	0.4242188413	-0.4238802905	0.1095020727	0.3593728244	-0.3521719949	-0.2363647896	1.536906975	0.3719159548	1.019453384	-0.5642360435	-1.106640539	-0.3212678373	0.7945569194	-0.3414002159	-0.4707873765	-0.7561903528	-0.9938180928	-0.2854747831	0.5510442862	0.6101019156	-1.083851734	-0.9761634583	0.7162794061	-0.06784902266	0.5202149236	0.2973231553	-0.74836098	-0.6545543773	-1.268228252	0.7673549114	-0.3485246435	-1.429756603	-1.098987567	-0.923008099	-1.433043343	-0.03016429492	0.26123405	-0.4015294763	-0.1084550424	-0.2906310159	-0.4877907358	0.4441845878	-0.05182122164	0.9270636545	1.240080679	0.09361642521	-0.09611874	-0.4007069539	-0.8511029534	0.3942061091	-0.9720549083	0.5745184885	0.2977200114
-1.288530572	-1.407757391	0.04230336868	-0.4808212161	0.6969608366	1.164174698	0.5840408159	-0.4244469392	-1.569729187	-0.5292431478	1.389324123	0.9285269567	-1.370167639	-0.721419463	0.5603009323	-0.5988434267	-1.313099857	0.240467493	-0.002587832807	-0.2108765084	-0.2698902377	-1.007464625	-0.3120639171	0.3589613873	0.2212275313	0.1618194032	-1.267430503	-0.7862270106	-0.4097792192	-0.1077187969	0.9247098513	0.7541247549	-1.166637708	-1.300593155	-2.134077471	-0.3780272434	-1.279076944	0.5371616867	0.9464107613	-0.8237406339	-0.2290415252	-0.1425206172	0.04774799745	-0.5599617153	-0.3515681454	-0.3964484506	-0.3991996085	-1.259589895	-0.9504251068	1.381479955	-0.3113118977	0.07960445516	-2.021284805	-1.738137214	-0.5564316212	-0.6665844844	0.03541953938	-0.006898212775	0.182735103
-0.7678520266	-1.725646667	-1.84725918	0.3443179759	1.267835189	-1.383850551	0.5657193463	-0.7867404608	-0.408208974	-2.123502027	-2.131130268	1.115522859	-0.7227925257	-1.578348764	1.039181613	-0.8051890077	-1.278086589	0.9102237802	-0.5501544997	0.3716593408	-0.6915404947	-0.9054166561	0.05279859792	0.8009701354	0.3704637853	0.4296147067	-1.058279049	-0.4224983161	-0.9579207958	0.2720546943	0.677567395	0.7975058177	-1.489261532	-1.211969149	-2.039404476	-0.04595731311	-1.733221609	1.052572602	0.272156007	-0.3334435126	2.380041704	-0.1243423623	-0.5535961477	0.2751011948	-0.8297096785	-0.8482566446	-1.306898238	-1.021323946	-0.6140685547	0.0779691512	0.6590293212	-0.05020272152	-2.489148769	-1.522288761	-0.7994404926	-2.030054147	-1.004907196	-1.265302035	0.6878299417
1.744090191	0.8575616502	0.005921072879	-0.3989165718	-1.387168056	-0.6670567926	0.5909404479	-0.7745077759	0.3377489404	0.6449797819	-0.7121523604	0.3112878724	1.541504719	-0.02036490799	0.5124081522	-0.4528556548	-1.618981636	0.4745881803	-0.5506544589	-0.557636268	-1.328286279	-0.8589551964	-0.453053882	0.8913201163	0.6793254268	0.6039872382	-0.7785560294	-0.3743119484	0.1499404499	-0.2198446592	0.707205208	0.9310278077	-1.509313326	-1.105933436	0.3726294705	0.1131586659	0.02303099562	-0.1080548567	-0.6709364423	-0.334346633	0.1655117761	-0.06217080141	0.3252132579	0.002249927544	-1.347052417	-1.733672132	-0.06603091799	-0.4454529162	0.2504406317	0.07823505397	-1.777902923	0.7452965659	-0.4765753593	0.9035027763	0.6727314578	-0.07832711861	-0.8468936759	0.1833840287	1.268563718
0.8929744861	1.320774348	0.02028167794	-1.076615986	-0.5889077118	-0.06537720439	0.7356711503	-0.7230707392	-0.526705392	0.3758856058	-0.7211082511	-0.1093308798	1.295802158	0.8190590844	0.8127591945	-0.6498240053	-1.314899209	0.5434544425	-0.1401682849	-2.070021426	-1.001277146	-1.34893041	-0.9989847535	-0.2681403303	0.7339457443	-0.02406462465	-0.9327040739	-1.079932218	1.953583476	0.5852103234	1.841483347	0.4391745756	-0.3734865607	-0.2480595014	-0.158190107	2.500099845	0.3992953602	-1.915818506	-0.3910823577	-1.387932111	0.08212459288	1.067490382	0.08490936242	0.4216065287	-1.149358268	-0.0811856448	-0.05304715359	-1.404646742	1.574651291	1.431013299	0.0777807522	-0.02506351115	-0.1103074776	1.280835688	0.3579757249	-0.5661534502	-1.167938584	0.5927895222	-0.3298925062
0.5631199805	1.629384146	0.3641417061	-1.217657742	-0.7975612829	0.5402835748	0.5751375038	0.2676353597	0.1505403537	0.8159635374	-0.3015262804	0.181453871	-0.2077333785	-0.04863497654	0.2724284903	-0.003306561447	0.8287238271	-0.1933146072	2.156073326	-1.191169328	-0.586385033	-0.3397174189	-0.281189831	-0.1316104584	0.2333169499	0.1217428431	0.6303184862	1.325970141	0.4477065293	0.9014523906	0.7483244933	0.5307532523	0.8588925349	-1.239205745	-1.306917109	0.1785494872	1.212757979	1.599823672	1.786414262	-1.625262862	-0.5579723717	0.1827363363	1.708032119	-0.3383830604	-0.1311711186	-1.275920779	0.3323116208	-0.4649861582	0.7605495775	1.436402845	-0.101515889	0.8439301527	1.367989199	1.271313355	1.545293778	1.047833255	-0.3359240427	0.6130356783	-0.8640826057
-1.301420899	-0.9127442812	-1.124927029	-0.3970645331	0.2013363105	1.351952428	0.330175588	0.5963829481	-0.1777234358	-1.576440675	-0.6902488308	-0.9318085447	0.8112802433	-0.06108863799	0.2056503508	-0.1898388277	0.6908841963	-1.472260285	1.281634971	1.482006647	-0.2747330698	-1.321728822	0.7295343917	-0.1568338568	-0.9146796728	-0.6559198004	0.5139692585	0.7215083555	0.5867154711	-0.2744072551	-0.455504266	0.2275061206	0.6025714088	-2.203021103	1.323304897	-1.538440876	0.4669382435	-1.011678825	0.7012902289	0.2010615402	1.771767381	0.2511503206	0.8414940688	0.4194001796	-0.2435914592	0.4281599282	-0.4832256677	1.459399687	-0.112247424	-0.8595444754	-1.367460221	0.2712738364	1.207463167	2.032426706	0.1271902829	0.8983004977	-0.5947451107	0.8198927788	0.8255775732
-0.729281313	0.8559716205	2.03602837	-1.005730241	-0.2575925979	0.1313352461	-0.09535408133	0.4987693364	-0.6425413362	-0.3326286353	1.437111824	-1.661802773	1.134075097	-0.1850825491	-0.8175049459	-0.7487027589	-0.8832614263	-2.814830777	-0.7748827874	0.773107666	0.6395308091	-2.565350971	1.171384091	0.1306618337	-1.646649784	-1.807383209	0.5885188745	-1.292268732	0.9584728508	-2.187385478	-1.321628668	0.5139627941	-0.02425754483	-2.112795488	0.9839434194	-0.8900582284	-0.06611529448	0.1157087077	-1.125311013	0.08941387738	2.211326538	1.003095633	0.7175971358	-0.1072804018	-1.533805976	0.5231388002	-1.599498656	0.1428519057	1.332699526	-1.974943872	-1.86473141	-0.4170056718	0.9825326133	1.442009934	-0.1755498468	0.5186881089	-1.126236037	0.1076182991	0.1702219909
-0.7004558487	-1.220817071	-1.2521478	0.6459446911	2.043630721	0.1218255168	-0.6866962508	-0.521927931	-0.7712978337	-0.6967476217	-0.6039761066	-1.690938131	-1.749830333	-1.44022969	-0.3400051514	-0.7923042831	-1.339603255	-3.55018911	-1.622921255	-1.097684028	0.5567917771	-2.430781322	0.9639998984	0.460947796	-1.002122111	-1.741742699	1.072890493	-1.334591235	0.5796397631	-1.72909347	-0.898037617	0.2507487961	0.9345670725	-1.433732306	2.338258056	-0.7636954893	-0.5876184354	-1.070548919	-1.636469	1.147006586	0.3710216665	1.11895693	0.5784855277	0.0101679713	-0.7185177664	1.694463739	-1.748003401	-2.041982834	0.5720071562	-2.739573174	1.060937213	-1.125898023	3.266360277	0.5891286923	0.2816921594	2.115865286	0.1148882857	-0.9060593667	0.08650956413
0.2967370524	-0.9013198233	-1.220581705	1.648859902	0.6636884085	-1.779136375	-0.8382144699	-0.0699458116	1.414661922	-1.368044016	-0.5783828294	-0.9204923773	-1.360852596	-0.3670220355	-0.215576884	-0.6617025859	0.05064554238	-2.646338999	-1.17353274	-1.705173331	-0.7294149521	-0.6590410375	1.098711263	1.147982602	-0.6977240331	-1.701998601	2.259723005	-1.078222814	-1.400140643	-1.283164069	-1.599107024	0.3815239824	1.929184678	-1.635817941	-0.1468599298	-0.6727887348	-1.11093575	2.053985299	-1.126987486	0.1807781709	-0.5112167896	-0.006362776043	-0.1770913899	0.1374115663	-1.018439602	0.9520144352	-1.385411443	-1.510523015	1.267758863	-1.22238723	1.113283198	0.9508333498	3.622720533	0.332149813	1.347612752	1.124753471	0.2461445656	-2.386410145	0.2185660112
1.226542755	0.01578990569	-0.3025330735	-0.332467559	-1.309120962	-0.5396047987	-0.8601389902	0.9812091184	1.215843006	1.017537924	-0.5652318944	-1.178326452	1.19752593	0.1958622269	-0.4991904778	-0.4854096283	1.117964517	-0.9098966561	-0.8462301183	-1.356961228	-1.349678439	-0.4499344666	0.3221009007	0.6528948033	-0.3505059232	-1.239275985	2.49129473	0.4488315119	0.3407137079	0.1928721959	-0.8797044358	-0.1228477477	1.868219328	-1.894061695	0.1205970479	1.548119311	0.3975034886	-1.72277704	0.1305264298	0.7604393803	-0.5777759932	0.2830490615	-1.192904546	-0.01597822073	-1.272919633	1.268304266	-1.151311807	0.3438335983	-0.402289443	0.343253261	-0.2687954133	0.4934223377	1.770490044	1.751067813	0.3496170085	0.1411481988	-0.3409688373	-1.791627581	1.146336114
-0.9922961174	-0.1868498077	1.877151886	-0.3810136427	0.003623774184	-0.3799116743	-0.4381639186	1.580201046	-0.3698915173	0.5660162206	1.6652426	-0.8962171694	0.1571572544	0.2375895672	-0.1764099959	0.244362503	0.9365245691	0.07667812665	-0.8607743798	0.4055214435	-0.1563796208	-1.339278666	1.038153758	0.7558193648	-0.03590916776	0.1603204353	0.7824043249	-0.8526634495	1.323843588	0.383122046	-0.3861815371	0.279950172	0.5915645733	-1.952718416	-0.1722848894	1.726415224	-0.5541776921	-0.1781266356	0.04143464962	0.02872705886	-0.2607836477	0.4634217024	0.7880039191	-1.055229008	0.4331543623	1.216083265	-0.318969168	1.213710772	0.3378199109	1.116641302	-1.19655478	-0.4960224021	0.2012005662	0.4375188036	0.4673265018	1.046342497	0.2311180355	0.126465187	0.3512932431
0.4818430436	-0.7623944492	-1.52674474	2.037986755	0.9171231328	-0.8034054697	-0.00196075777	1.137647399	1.28098369	0.8498578744	-0.9412006474	0.5140755805	0.1605014343	-0.5622632367	-0.5739280896	0.4341648821	0.172010349	-0.08938541212	-0.8013923708	0.6007894129	-0.6322240681	-0.7208965046	0.285839953	1.188635411	0.6287226305	0.09134467304	-0.05606209958	-1.926249075	0.4060659586	0.58838699	-0.3048118419	-0.09366252459	-0.1477692664	-1.550647914	-0.9657638686	0.9619760137	0.6641588446	-1.589223781	0.4478757706	-1.748276812	0.4307940765	1.346951163	-0.2194232183	-0.9179874604	-0.1995158469	-1.640233389	0.5369974698	0.2012435884	-0.0677637557	-0.2114005349	-0.6606017479	-0.5323435685	-1.085013498	-1.000537444	0.1069161751	-2.70017036	0.5235230947	0.4065826404	-0.2601467154
-1.183289021	-1.138203892	-0.9495779105	-0.6775329449	0.07181494006	0.3467678283	0.1845460797	0.8135410786	-1.267044035	-0.8567465277	0.9047185867	0.9527446691	-0.2231693816	0.5477340233	-0.3545556238	0.4642495358	-0.7252482083	-0.1023736086	-0.8260342105	0.5541087691	-0.003993929034	-0.7810004741	-0.4159010101	1.848741719	1.1638759	0.2287062796	-1.026875704	-1.076318359	-0.660021922	-1.083917756	-0.0189684454	-0.2092728277	0.4125172252	-1.404207742	1.847942816	0.2357223388	0.5229650408	-1.697400639	0.8952397585	-0.06547980279	-1.370717759	0.8599892247	-0.6534625048	-1.129245847	0.4876919641	-0.9903449388	1.016416489	-1.159209238	-0.2142302428	-0.285484808	-0.1775606618	-0.4700819465	-0.06346138774	-1.0156336	1.052486184	-1.575628739	0.5357693159	0.2980869816	2.31819555
1.577597582	0.3549676008	-0.4566746448	0.8383885581	-1.221069833	-1.14990733	-0.9095169357	0.4525647648	0.4270512859	1.697114792	-1.222695256	1.278772332	-0.9898786681	0.6283438254	0.1202528481	0.6849575824	-1.032288879	0.2179853651	-0.9145558235	-0.6780989966	0.1950168284	-0.09747574845	-0.1854690859	2.127915819	1.087750782	-0.3408545633	-0.5090100853	-2.164428365	0.122963267	-1.292020279	-0.2760030509	-0.1314549491	0.0525368948	-0.7517274109	-0.5385483329	0.05798905194	-0.07477718885	-0.8677177553	-0.07260807472	0.60434374	-0.6734464604	0.271526447	-1.842474598	-0.4538281823	0.5418419316	-3.071447047	0.1842340195	-1.766121091	-0.07650793224	-1.203308182	-0.8085639575	0.2667692826	-0.4692202524	-1.609019736	1.270974381	-1.56329795	0.6368015539	-0.5793125277	1.613812508
-1.373157529	-0.1185617236	2.11893277	-0.6927386423	0.2962622183	0.0757845584	-0.2808917288	1.154296552	-0.6483169112	0.2862377656	1.138629387	1.826665637	-0.5036950843	0.08754748304	0.005772094828	1.098073576	-1.223361052	0.5516614505	-0.1263180696	-2.072944791	-1.218061936	-0.7313674728	-0.008946618327	2.543875647	1.509655645	-0.07315971605	-0.364046648	-1.299883789	-0.1846949958	-0.3558034007	0.03273870667	0.3626992864	0.642626645	-0.06451028432	0.2799853685	1.354469524	1.193836292	-1.178762871	1.255213657	-0.4271998576	-1.288718014	1.019605123	-1.48524821	-0.4378159375	0.2313348695	-1.765410257	-0.6444291988	-1.321608436	-1.968996863	0.2265620325	0.2560498198	0.2287268811	0.08706222714	-2.343614879	1.269276102	-2.007254753	0.8988357221	0.52897927	-0.1810965463
-0.7438760183	-1.059922776	-0.873347539	0.5183479479	0.6383858606	-1.186374494	-0.3051054058	1.492643561	-1.17198964	-0.5801387917	-1.159098663	2.377719201	-1.786637755	-1.349370423	0.01590948743	2.252206294	0.3449258177	2.349778553	0.8788761459	-0.3304174408	-1.477975067	0.4116438038	2.140879652	2.761383153	1.809735011	1.739297557	0.1242599046	-0.4616931734	-1.641003709	1.859139726	0.3021340361	-0.002087453538	1.547222358	0.2280749582	1.111049475	0.8047435875	-1.725945691	0.306445051	1.687119831	1.228938509	1.210517434	1.339912123	-0.3303981022	0.3764396202	-0.8053345381	0.5491705246	0.6670418557	0.7065869897	-2.025144755	0.07061048604	-0.6620903654	2.650266812	1.704183937	0.5802049113	0.8141379788	0.1128023032	1.584226739	-0.5518472483	-2.853896137
0.8287383994	-0.05224410209	-1.025514376	1.34849208	-0.1990834372	-0.1288676683	0.04831333214	1.524954421	1.357791695	0.1601309563	-0.4545663558	1.462625405	0.7916552108	0.5329802259	-0.1182265539	2.626371369	0.7662779865	3.494739308	1.069745378	0.6141820906	-0.8035464471	1.678811668	0.8153690524	0.9675458329	0.695727439	0.826082325	-0.3803480678	1.541552683	0.5644171479	2.241460178	0.5690311888	-0.1859794856	2.087829744	-0.6616873161	-0.3907764954	1.162007977	2.402530514	-2.661862894	0.9217451917	-0.3100422615	0.2742482731	1.673906706	-1.593922758	1.363973489	-1.448021114	2.568363655	0.4972878391	1.675804623	1.223574844	0.3701622543	-2.582646372	2.236573145	-0.2085935284	0.7060529114	0.9649339696	-2.402902622	1.237241111	0.9164193819	0.6766518019
-0.7171499858	-0.9006459625	-0.6779505405	-0.8578691726	-0.3935449574	0.8158196886	0.4224216798	0.7770401675	-1.526715979	-1.042377975	1.830309446	0.4824353834	1.234860703	1.096400682	-0.2747971191	2.310755118	0.1316850893	1.208246696	1.064673461	1.699423143	-1.519434242	1.072100298	1.421098813	0.8800560757	0.4768116002	0.9749221247	-0.6321748761	-0.1376879709	1.539097792	0.1744444481	0.4819985523	0.6537985584	1.753528547	-1.12347948	0.8645646214	0.5773922104	-0.722893366	0.7873228822	2.258332594	-0.3367502166	-0.4293521995	1.531511229	-0.5733284975	-0.6654595659	-0.8511196663	2.396066016	-0.4298517281	0.9276695186	1.345069061	0.266926953	-1.107051007	0.9673485768	0.1482798785	-0.4323335752	0.1966027883	-0.7524358089	1.793877598	1.364109367	2.056147299
1.953309374	0.3627418357	-0.2149505448	-0.03945397741	-1.290904358	-0.5445174441	0.230064851	-0.3657323974	-0.2194388143	1.022832494	-0.6386748625	-1.512060629	-0.6558785005	0.7831588113	0.1607592107	1.837191961	0.4330514573	-0.3801925698	1.417173879	1.196991452	-0.7316290337	1.000594483	0.7499704574	0.03840246938	0.2760818654	0.4950990189	-0.8689410682	-0.1025977257	-0.2653535572	-0.4040717598	0.918350588	0.7787258078	0.5325443475	-0.9111993561	-0.6406017151	-0.3472939549	0.5847245527	-0.180021429	-0.9083496196	-0.9627019278	0.4678766437	0.656302239	0.1641603427	0.2477911076	-1.449848682	0.5671917069	-0.2875250105	0.5081970563	-1.037189619	-1.652597157	0.9124827275	0.3301338269	0.09162577736	-1.440380957	-0.3119616087	-1.541168336	-0.6061081114	-0.2905585533	1.498440133
-1.010248047	-1.248054375	-0.1506145245	-0.4504564662	0.5525090823	0.7003216568	0.3514455143	-0.5174069378	-1.568477502	0.3632556879	1.18063927	-1.250524723	-0.8653523192	0.1415409897	0.954811182	1.828418923	0.7862912418	0.1734087185	0.8704286815	-0.0614447775	-0.08427316816	0.7864521463	1.899795575	-0.06208881029	1.898003553	2.448324932	-0.00392357859	-1.56160115	-0.0564780918	-0.3655802075	0.8491899788	1.19868569	0.9074455825	-0.582759104	-1.462573763	-0.5654813409	-1.261026228	0.277518904	-1.330442975	-0.2135602953	-1.190289477	0.6759655408	1.392667932	-0.5491558124	1.316206266	0.2458468628	0.6269595614	-0.8781646576	-0.1539586889	-0.1175714135	-0.5578325551	1.217189886	1.256724676	-2.648418559	2.186067646	0.9844520207	0.3012478021	0.08091363569	-0.2336599311
0.2574651393	-0.7260815266	-1.193500316	1.322832382	1.412445886	-0.5699161856	-0.4560123069	-0.1923622573	0.4296253477	-2.42718487	-1.15297628	-0.2524892794	-0.2095511302	-0.5373707541	1.820199512	2.059328356	1.182364994	0.9143900139	0.7640555829	-0.0008521735686	-0.9748920421	0.4141743204	1.685429733	0.06636793819	1.91117979	2.096389272	-0.05666569737	1.671686019	0.1936644538	0.7488159068	1.910290376	0.8132712809	1.535516047	0.09107326221	-0.6730410421	-0.01090894035	-0.9045026851	-0.102423994	0.225354854	-0.8827608407	2.18960801	0.2631497094	-0.4215876803	0.4784343509	0.8328758872	1.479772686	-0.5978276279	0.8786731262	1.090898924	0.5907312541	-0.2322315806	1.089752678	0.2163345645	-0.4867132987	1.167594443	-0.9674133467	0.3076118666	-0.9308729979	-0.6023780751
-0.1752417289	1.978852932	1.479988042	-0.9883148456	-1.121020754	-0.8278372493	-0.05342664674	0.305038397	0.3198063806	0.8862069142	1.005546493	-0.766766384	0.8436490651	-1.119468378	1.23337146	2.103748414	0.9044760133	0.4885222159	1.854430851	1.54398149	-0.3527993879	0.9164007538	1.046536476	-0.2313119328	0.9092858483	1.613634962	0.3083290706	0.1072635228	-0.2327660921	0.1415413201	0.9877465777	0.3067257229	1.68661116	0.1124047033	-0.5057106855	-0.2692644848	-0.897847323	0.5606611662	0.9299904026	-0.5368471158	-0.148737199	-0.3417460236	0.8243599252	-0.5710608009	0.1392133012	0.9031604243	0.2401420402	0.5043989789	-1.709212813	0.639044354	-0.009888346641	1.825881921	-0.8776700109	-0.9058296067	0.5808669107	0.4638210826	-0.08694866964	0.706622551	-0.4752177522
-0.8671899541	-1.468713368	-1.479026359	0.1372382696	0.235984526	-1.155758976	0.6821568154	-0.9747123457	0.7667984974	-1.358067639	-1.397719407	-1.430744441	0.6352551412	-1.600715467	1.303416354	1.577161131	1.274590785	0.1203242437	0.7210595129	1.659332307	-0.4806238204	0.169313911	0.8937990008	-0.2563011452	0.8272622071	1.167928745	-0.8794120137	1.804285825	0.5285538057	-0.1049223987	1.051445308	0.5754659213	0.9783172792	-0.1153850982	-0.9815370953	-3.498763908	-0.3444573165	-1.076517783	-1.150058211	-1.166468311	1.339100296	-0.8066893681	-0.1147301434	-0.5583417267	0.686788207	0.4372594194	0.8668915638	-0.566936572	-2.770745059	-0.9340714783	0.4787209995	0.9363604193	-1.463187261	-3.103665632	-1.332831793	-0.8671449273	0.5630046852	-0.5941542329	-1.813351356
0.1665055715	1.092244379	0.2868677845	-2.159043268	-1.175126726	-0.0513741993	0.8381873532	-0.08365055408	-0.1866408131	0.4979541422	-0.3664790246	-1.334196359	0.7434748499	0.6717387806	1.278667995	1.182470033	0.3098063063	1.261299103	0.8732664105	0.5554884224	-1.391077198	0.4166916776	0.04447961281	-0.4379063716	-0.8069547855	-0.042664413	-1.157307921	0.7835998141	-0.9636196978	0.321865697	0.1782901631	0.5577381535	0.04694755076	-0.4459645275	-0.5903954185	-0.1981608455	0.7978583822	1.227040583	-2.294644179	-1.634873022	-0.5553521681	0.8976101215	0.4769668985	1.16813728	1.112267094	-1.754599521	0.02054950358	-0.7831647015	1.239635361	0.3955067578	-0.5964930143	-0.09320239415	-1.717598335	-1.725652139	-0.1453956645	-1.332899636	-0.7627294951	-0.001445376948	0.2104466021
-1.343927853	-1.766446541	-0.08238632821	-0.9411110816	-0.5843838154	0.4586143118	0.7357879348	0.5146778909	-0.007261458841	2.797733482	0.4069163132	-1.465040815	-1.046061393	0.6021597211	0.1829846128	2.164820119	1.529512286	0.3121919239	1.749135772	1.17299005	6.675718274	2.477916116	2.196432285	-0.8171577053	-0.7490899079	0.5323831812	1.715647702	-0.4322635033	-0.175080706	0.5220533477	0.03178452295	1.293090984	1.446758775	2.463506394	0.7494304759	-1.590281031	-4.785145669	-0.9336471138	-2.490327023	-1.95983436	-0.4875583653	2.177606755	5.742008796	0.3189612113	3.897855721	-2.153055491	1.270659352	0.1761855962	-1.082372523	1.057556093	4.722482497	2.767531823	-0.5766206139	-2.349960924	-0.2743052292	0.1842535595	-1.274571082	-0.5634436482	-1.587143502
