melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081
1.321387833	1.936173584	0.6270873884	0.1015455306	-0.9673333307	0.6413042787	0.07214780186	-0.9309023203	-0.8404487588	-0.6618593956	-1.136284058	0.1659245926	-0.7469531837	0.8594416826	-1.185499433	-0.8799940329	-0.3552818785	-1.075741317	-1.52649971	1.054752514	-0.688413592	0.1893728523	-0.3644898283	-0.1618850693	-0.781676623	-0.4540525226	-0.5771583759	-1.147196914	-0.3313271566	-1.067340505	-1.311747748	-0.2394582582	0.2582586927	-1.395830142	0.3255260379	1.328112817	-0.4194783025	0.3512070645	0.3102116753	0.1283396499	-1.037127304	-1.792083495	0.4866434907	-1.394157834	0.6551055808	3.10064553	0.7115682426	-0.6704659661	-1.067649438	0.5316354259	0.9247977739	0.834239314	-0.5104554293	0.3038560566	-0.5501808864	0.3460476463	0.02753732072	-0.4890486684	-0.4672152821	0.9547231462	0.3627182898	0.03058414264	-0.9582101557	1.266229957	-1.767769273	1.475532547	-1.15796165	0.05106007169	-0.4675778393	-0.266085165	0.04716782736	-0.3634720103	1.254098776	-0.005668400101	0.3134580743	0.04461450709	-2.024289179	-0.009625236723	-0.9258372565	-0.06324576984	0.3168004337	-1.162148516
1.17228395	1.691984157	0.4961197801	-0.1155200897	-0.710850683	0.4126061515	-0.001422797508	-0.6338762594	-0.9753450489	-0.6270978403	-0.9579208054	0.4281500578	0.2360276532	0.01072131993	-1.235728803	-1.255844768	-0.7819505817	-0.4634049436	-1.497747886	0.03918772485	-0.08212400341	0.1356043924	-0.6160472771	-0.4235144657	-0.3433258368	-1.200355736	-0.8798704894	-1.892952991	-0.0667614181	-0.7880154588	-0.8862818264	0.3993288797	0.350664892	-0.9956827776	0.2834847441	1.772374999	-0.7018936587	-0.3413751677	-0.698414055	-0.2886637881	-1.342646081	-1.960628971	-0.3758084176	-1.433229433	1.144942878	0.332955337	-0.03057001218	-2.190556026	-0.5812314454	0.2014075605	-0.04074500851	0.1026605502	-0.2235424464	-0.3791550678	-1.144889119	-1.178773913	-0.4766841268	-0.8085767896	-0.4384991908	1.835947038	1.614782385	-0.3867064981	-0.5351737605	1.526411689	-0.8948226914	0.1810422579	-0.6434884388	0.1860912913	-0.8223622124	-0.1954239321	-0.6682273343	-0.5855546372	0.3723304475	-0.9242223834	0.9150639397	0.3689468036	-1.179405821	-0.759129335	-0.7668544536	-0.7174717221	0.675700124	-1.838087316
0.828194738	1.481746686	0.3178732624	-0.3886478191	-0.5890297401	1.389616936	-0.07657620435	-0.9954950785	-0.460903756	-0.6241502949	-1.068338665	0.1091100969	0.1079795725	-0.5345819647	-1.350678539	-1.284749238	-0.6899524825	-1.09259837	-1.405528286	-1.498510484	-0.4265529359	-0.1599051045	-0.7743476655	-0.2529951446	-0.5830020094	-1.599924017	-0.6107423613	-1.118905202	0.005309018564	-1.383279036	-1.688927	0.274445181	0.3971173662	-0.4703088835	-0.08667155052	1.332527062	-0.5119751126	-1.250835303	-1.319093207	1.556440933	-0.4795061161	-0.2668250799	-0.1119107996	-1.089549925	0.6591943372	0.2184537879	-0.1137201797	-1.639481896	-0.1187114608	-0.3870300376	-0.2150145306	-0.7072244054	-0.05360167976	-0.7279569448	-0.8160694636	-1.603558747	-0.4799425075	0.5464415662	1.0257129	0.4878092837	0.6315994031	0.1676589774	-0.800136967	1.316770012	0.7934080357	0.6458748508	-0.3116782097	0.6695264107	-1.197723761	-0.680573474	-0.2791770471	-0.7428667401	0.5555471872	-2.243938783	0.3317085784	-0.4890489825	-0.3703213073	-0.4071944762	-0.08080574988	-0.8781187751	1.424192037	-0.9667933032
0.2084754381	0.6431790015	-0.155528625	0.1311869554	-0.4974055886	1.895763375	-0.5075567761	-0.8148758325	1.148582145	-1.202539984	-0.9077074332	0.5790245643	-0.3902772656	0.01033126446	-1.574762369	-1.402542095	-0.469151498	0.08854750534	-0.9456430104	-0.6899180495	0.4526166651	-0.3696087295	-0.3225345745	-1.276615223	-0.1454579153	-0.9442412297	0.386583782	-0.563297379	1.256623021	-1.544374486	-0.3332156325	1.203375547	0.4286986871	1.15546114	-0.5504109875	0.9553546913	0.06876336687	-0.1107872892	-0.4652238537	0.6296615902	0.8541510191	0.5402483064	0.3409074062	0.1387152618	0.8801729084	-1.682616317	-0.6492517837	-0.1009307716	1.021034587	-0.2568681443	-0.5223002821	-0.8883384476	-1.12555669	-0.1317817156	-0.5794224088	-0.7690746443	0.2280026923	1.11630048	1.701603192	1.584661869	-0.5157529162	0.1437900715	-0.5928681334	1.171231871	0.7068280864	-0.9044713531	-0.7469230025	0.5702795639	-0.3071522328	0.548557785	-1.217165384	2.059569878	-0.3656862106	0.2341902564	-0.4857948902	-0.0787492169	0.6318819348	-0.4061561374	0.1900245825	0.9393535948	0.7886170839	-0.9930131733
-0.03568653186	0.2281190407	-0.5102325627	0.1213371933	-0.8055835836	1.28556116	-1.053914191	-0.6495620499	2.172852622	-1.237806935	-0.8072202278	0.1840625771	0.02980967014	-0.4839344237	0.4801866905	-1.077378564	-0.6321525329	0.8487818593	-0.9462687999	-1.278177334	1.105476214	1.019686157	-0.4645165193	-0.6386255422	-0.5098523464	-0.6793497116	1.207353627	0.3089918957	0.6761886272	-1.026275655	-0.3291267825	1.573685956	0.7908493046	1.706458689	-1.375540128	0.6847132495	0.5410674976	0.1043162739	-0.2715245075	-0.09466000761	0.5720279933	0.3406560948	-0.4081056796	1.038643108	0.7359541629	-1.491916194	-0.5790240907	0.07094017957	1.136595002	0.8155829996	0.2105675758	-1.440834817	0.04154287914	-0.9408330168	-0.9526169063	-2.213814703	-0.170823686	0.2503043572	1.912210427	2.003160615	-0.4982140702	-0.2145628971	-0.316630921	1.166711816	1.532412463	-0.7722465179	-0.619533975	0.6842189664	0.6666147585	1.077713597	-0.2946774106	-0.995312739	0.1752829813	-2.317522399	-0.5207106611	-0.2675506145	0.1841369519	0.8549784553	1.143180972	1.433665265	0.4226408249	-1.755672418
-0.366863018	-0.3020435753	-1.094330818	-0.1294681297	-0.5532613478	0.319930247	-0.4573242752	-0.5076624957	1.674501974	1.109563103	-0.7030986644	-0.6099634934	-0.7205136158	0.07161889508	2.260069876	0.1371831715	-0.5565813389	0.8432071469	-0.8946780779	-0.7462482176	1.929121196	1.579892524	-0.1514605422	0.5186636298	-0.4837574617	-0.1193494278	1.349298562	0.5915653212	0.9944267367	-0.9210878987	-0.4035234644	1.73502196	1.615126534	2.10984847	-2.129547394	-0.0670377673	0.8396875274	0.4026212532	0.6530729828	0.4466731856	0.6968870702	0.3587552497	0.1980332313	0.3948506103	0.3396036723	-0.6420345061	0.1292160555	1.383588763	1.179120989	-0.02958618069	0.4266880585	-1.374591186	1.434251745	-1.125221308	-1.546802184	-1.741608055	-0.6717657607	0.4704157277	1.971875714	-0.3766005246	-1.803311413	-0.3834940632	-0.4097652226	0.7489635802	2.047227484	-0.5076335107	-0.5227327572	0.777357763	0.4752494379	-0.3523622256	-1.064273588	-1.088583626	-0.431991405	-1.600274511	1.399679902	-0.9669256815	0.4301642538	-0.4457206327	1.310848499	1.307006406	0.01614515705	-0.1433524413
-0.6077356182	-0.5516600184	-0.7673178172	0.0787822553	1.539722147	-0.1734164111	-0.2115001891	-0.5719242692	1.014611317	2.532725457	-0.1915921054	-0.8329078003	-0.8209802978	0.04810813773	1.745162596	1.337115796	-0.3589205643	1.329336239	-0.0120225168	0.08093862895	2.09561915	-0.336633563	0.2894379188	-0.2385408179	-1.338564201	0.07427052072	1.262665964	0.236136463	0.7032774538	-0.4274408461	0.6048241905	1.139270712	0.2859681601	1.519381751	-1.339188394	-0.0803393254	1.151220918	1.393967104	0.1160739929	-0.5401131563	0.3017998036	-0.3898189249	0.5856382964	0.7671823728	-0.9538050862	-1.397868018	0.1328923772	2.370588837	1.09949035	-0.3077677762	0.5172740664	-1.507742754	0.5981932701	0.0706761162	-1.552301305	-0.9921715498	-0.756790036	-0.6868133717	1.549430722	-1.029625831	-0.7194462589	-0.3468264188	0.173471079	0.4823576081	0.6338673698	-0.7499630244	0.6880215519	0.09130458309	-0.3378547257	-0.08923427887	-1.288632012	-1.371995928	-0.2472218547	-0.8184880794	-0.2182249102	-1.232585873	-0.1006015873	-0.6250155219	0.4482656737	1.033352428	-0.2965618051	0.8476251385
-0.8510751773	-0.7100650177	-0.6304876312	-0.1343415804	1.848101709	-0.4631332264	-0.4374986902	0.3680277942	-0.06975599831	0.8088646886	1.962284259	-0.6966957204	-0.4531901052	-0.4629448083	0.5511994922	1.792854829	-0.2371077907	1.546689612	0.6224291612	0.1101596613	-1.312355423	-1.374692362	0.2160789304	0.4251797492	-0.3493796023	0.6095493545	1.075514154	0.3951729346	0.5359645499	-0.02996430914	0.8823483923	1.07627592	0.3220002326	1.51903185	-0.6675874756	0.1207432294	0.4273394843	1.463077619	-0.05330631509	0.1148631824	-0.6492253082	0.9117431147	0.4565892011	1.042325404	-0.009722988943	-0.4077995905	0.1129962857	2.41099838	1.210529663	0.06825955262	-0.388884075	-1.061405394	0.5048847246	-0.3367168195	-0.93916549	-1.009656457	-1.374911713	0.5642233739	0.7195994577	-0.9800926198	-0.3373250469	-0.001090545409	1.51669389	-0.07247421856	0.001264413165	-0.3586216238	1.058361177	0.7398081067	0.5557935978	0.6660577151	-0.9611570996	-0.1962531608	-0.3710498134	0.07813060678	-0.1719751441	0.4015825197	0.3406904221	-0.9456208998	1.083256315	0.5002283747	-0.008517897987	2.263399943
-0.8246020391	-0.9262437503	-0.6661612327	-0.4537237015	1.179672023	-0.959537127	0.02826248013	2.797124468	0.007321963283	0.4102829385	1.799257035	-0.5923502203	0.5648234674	-0.2161725145	-0.06749899292	0.8730107438	0.1315724002	-0.2255802542	1.394121654	0.8110508772	-0.8833891404	-0.5901822284	0.08990162613	0.6996995486	0.954921831	0.4822773194	0.910344142	0.2532164099	0.2862760162	1.588395351	-0.1796380976	-0.3641692094	0.191432727	1.30757948	0.04872922994	-1.127652334	-0.3229153491	0.7377637516	0.5151053122	1.694930771	-0.9030215668	0.8726281326	0.3699580086	0.2000761866	-0.5878266517	0.1508245765	1.001847777	1.126359372	0.4363700745	0.08161049499	-0.8017268321	-0.69794657	0.7448883817	-0.1934571196	-0.4896884434	-0.4083976187	-0.812978547	-0.1857791746	0.2455524698	-1.002296763	-0.2295139829	0.2211922871	0.8535407899	-0.1811003875	0.9624726859	0.6362215523	1.082349366	1.114914986	0.3507666233	-0.4512416798	0.1986741949	-0.377840237	1.358127111	0.2111652472	1.124609909	-0.6087932683	-0.3472579008	-1.351277725	0.4832586657	1.18689788	0.5734115993	1.836075192
-0.9006893168	-0.8414358227	0.0871635538	-0.006756179565	0.4378895725	-0.669275113	1.998788299	1.489864066	-0.5558150389	0.4513634916	0.4947997485	-0.2728033732	2.149772713	0.3670521119	-0.6516384172	-0.2509902872	0.2255334088	-1.98997657	0.9599283823	1.09800764	-1.557967669	-0.5751240835	-0.1929237462	0.2952046509	1.47712389	1.119249202	0.6792646813	-0.2186051255	-1.073260893	2.607200369	0.397101992	-1.803867857	-0.3630015099	0.8670527862	0.3686358347	-0.205118345	-0.008681792854	-0.147337398	0.3672193862	0.1401319163	-0.9641370297	1.001087223	0.1975987091	-0.07253929841	-1.479134513	-0.9128993264	0.9871593067	1.734201498	0.4126809235	-0.3059379088	-0.3791525206	-0.1279508164	0.3659726471	1.719620812	-0.3171581855	-0.4499744843	0.7094872459	-0.4542186438	0.9168029285	-0.6900488975	0.7246818022	-1.053460328	0.5907939564	0.1440051539	0.1834328293	1.229884164	0.6054168234	1.111731714	0.367623959	-0.17152771	0.4406099968	-1.152350257	1.503094844	-0.1411655936	-0.2435353014	0.3726904541	0.553251995	-1.24344377	-0.2838219365	0.9561433083	0.2531159945	0.9356444962
0.005257505727	-0.6928786529	2.227754956	-0.03483837049	0.3523248185	-0.4111946052	2.259489683	0.2709944859	-0.5948734449	-0.4772025588	0.1791602609	0.6177335569	1.156870803	-0.09693918401	-0.1581526573	-0.674061669	0.1316331718	-0.9236286461	2.335169729	0.4913519104	-0.3014439576	-0.515845369	-0.485151165	-0.06112348569	1.391712809	1.487749143	-0.01722911113	-0.4753487784	-1.107308043	1.930152072	0.07740777465	-2.687096866	-1.078348948	0.2824601501	0.2673995145	0.6061950404	0.239740852	0.3683613874	0.7811129519	-0.8821815804	-0.5704089587	1.007689104	0.2932602253	0.6072335774	-0.3202737999	-1.029278435	-0.07797654426	0.9391995482	0.03525686964	0.4363712782	-0.1482012861	0.3301448809	-0.0970676744	2.998891902	-0.1338595823	-0.2345785097	0.4126536803	-0.3099452307	0.5901373752	-0.1999573048	0.9239978979	-1.395897655	1.009655408	0.1863780887	-0.3509602253	0.6177718316	0.4252708681	0.1588822491	-0.4325544389	-0.1816539665	0.2738615888	0.3346007226	-0.1093865637	0.01918066665	-0.3563801602	0.9009768496	0.1666917357	-1.243160576	-0.1581469384	0.8187227341	-0.4689513868	0.6273811443
1.319488686	0.5364980202	0.7458947959	-0.06857992865	-0.4716416204	-0.3391845772	0.1365492134	-0.1962793659	-0.6479826037	-0.7687215271	0.04547483543	1.34687377	1.001590383	-0.3164053992	-0.6611273763	-1.042785522	0.1349635228	-1.077703659	-0.4350388214	-1.519848229	-0.6686481413	0.4439555134	-0.491469484	0.8199654531	-0.3665301617	1.469868463	0.5133161159	0.1975120069	-0.04296998367	0.7993067839	-1.028663535	-1.811053502	0.6451623492	0.5595778752	0.794998233	1.039668176	0.5742245789	0.4153901168	1.002525759	0.3988660515	-0.6320676815	0.9331237416	0.8289589847	0.9931900962	0.8885447376	-1.207539717	0.08103897494	-0.4087432377	0.6346179283	1.272237314	1.076657297	0.3875293062	0.4676456375	1.21141492	-0.3020272486	-1.068974096	0.4183783017	-0.07520681793	1.744590995	0.9449020385	0.6214744083	-0.9526401563	0.7792658402	-0.1349701092	0.299330613	1.317934755	0.1911725229	0.9718953348	0.413413023	0.8301151748	0.3852307733	1.119674674	-0.07829467933	-3.170055384	2.221031417	1.377040249	-0.7639577874	-0.03659441746	-0.8216187296	0.7793732883	0.4536652628	0.7711503464
