melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143
1.668703083	-2.391147076	1.78849472	0.7011765259	0.6347993001	1.625501181	0.3220115546	0.2859550515	0.7900718559	-2.319129264	-1.273686654	0.2651809755	0.06413526773	1.878820793	2.595960871	-1.588926891	-0.2392008415	-2.212317686	0.2403566508	-1.862623461	-1.489051924	-0.06071076019	1.020675357	1.611788044	0.7683992825	-0.726111956	1.633782718	-0.8131837489	0.1773941917	-0.3034495669	-0.03282166251	1.222000293	-1.518503683	-1.026918488	1.554660938	-0.2021182917	-1.52053673	1.225032378	1.456104464	0.1599488325	-1.067637523	-0.4557512661	0.06571596764	1.140391868	0.08427699221	1.297704025	-0.6838569999	0.2691558801	-1.1851993	0.4334080154	0.7010422326	0.4703484618	-1.134115396	-1.762550163	-0.1280675077	2.54640039	-0.7253998519	1.625827854	0.5071148497	1.032309129	1.639715918	2.449819487	-0.7025672463	-0.9193113607	-0.2216488608	1.827163861	1.589548993	2.218563928	2.253976516	-0.3788871658	0.21328437	0.2619401959	0.9958245358	1.076449198	-0.5220500649	0.2246679241	-0.6951657706	0.7120728882	0.04175484178	1.827960389	-0.287417456	2.118120556	0.9173844722	-1.060697023	-0.04879350377	-0.393341804	-0.2613537852	0.7549113721	-0.2338391935	0.4300666217	0.3504186448	0.7537679784	1.184969189	-1.053984126	0.1305517734	-0.7147647954	1.534764525	-0.1820455692	0.5733682443	-0.5830809173	-0.2972669359	-1.078073982	0.5545336939	0.4097937941	-0.8161307647	-1.000394829	0.1093340575	-0.6775830438	0.1051560241	0.2168689664	-0.6600731573	-0.4251645916	-1.704350475	0.1529871174	-0.9889196791	-0.09865189265	0.1226032239	0.4433679968	1.872367808	0.4796034962	-1.329446279	-0.08295070171	0.7073928976	0.6601492533	-0.2887612818	0.9324635027	0.3133678643	1.218327652	0.5069770608	-0.8071487759	1.130720233	-0.102051125	-0.7793336372	1.173083343	0.2807750509	0.7806030401	-0.1452146059	1.81662097	-1.462939886	-0.7777597224	-0.2887023101	0.8669191613	0.7675570071	0.1019513107
1.752349283	-2.577398389	1.940635704	0.9373398084	0.4473125021	1.413036444	-0.3918410865	0.05503949588	0.7451212691	-2.330297501	-1.284126322	0.06006460056	-0.2397383337	1.409418913	3.085726288	-1.397691481	-0.3325572449	-2.388031084	0.5887181411	-1.515201392	-2.030187887	-0.3146846941	0.9798845808	1.874111427	-0.8902021323	-0.7367461132	1.068416312	-0.4982050566	1.411046033	-0.07977293855	0.05770180848	1.323056588	0.7781853933	-1.338034098	0.9506714495	0.2368897174	-2.163028009	0.979608662	0.6653891006	0.5269543672	-0.9162291903	-0.1160063211	0.4902786949	0.4041005931	0.8781361583	1.100672423	-1.30789259	1.384154144	0.4601476141	1.063847918	0.1245075892	0.2636228037	-1.536500587	-0.2035773986	0.9550999888	1.923093306	-0.9661792332	0.7050451212	0.8735132681	0.04078605254	0.5150885105	2.661555027	-0.2351699698	-0.655758726	-1.065019293	1.403811866	0.7435732694	2.343830382	1.486237507	-0.2300053701	0.1902209463	0.6290123199	0.3064535742	0.379997358	-0.5038425995	0.4534658831	-0.4318192981	-2.882734809	-0.1289042421	2.454218103	0.5093433418	0.9629318329	0.5971775992	-1.04431168	-0.1427574033	0.3855783949	0.3463627621	0.6734233356	0.06191995047	-0.8447441408	-0.1548371247	0.5641392659	-0.4240770273	2.323860277	0.5916421406	0.1535614192	1.574315659	-1.059221877	-0.05407627768	-0.6711589897	-0.2422398574	-0.6902863795	0.7431105664	-0.2244042715	-0.5294662305	-0.6572169196	2.601150258	-1.198498956	-1.150140058	-0.2741153682	-0.3959935232	-0.2610572637	-2.243344899	-1.753544538	-0.4731843393	-0.9711215895	0.309818534	0.5571569254	0.5992050915	1.517607567	-0.9264858263	-0.42419105	-0.1853537589	0.02119166855	-0.2075093228	0.04590464686	0.8104454059	0.4964443474	-0.551796042	-0.6014327199	0.2214415315	0.518319607	-1.028950376	-0.275072767	-0.7584950227	1.718789318	-0.598845598	1.400286504	-0.3315693354	-1.757177367	-0.5082092367	0.8667358311	-0.5842846456	0.7217314591
1.654138304	-2.74743015	1.965017353	0.8384747115	0.5002882146	1.202841451	-0.4544516294	-0.01290576431	0.6816789089	-2.821339936	-1.707962796	0.2899035684	0.4414962842	1.120517173	2.502730759	-1.118677004	0.2214682067	-2.567256972	0.5140079083	-1.904559499	-2.136279021	-0.8600127308	0.3153122418	2.141213178	-2.40070539	-0.03905503566	-1.81182327	-0.4521797121	1.018881608	-0.5153015488	-0.1452977664	0.9350481931	0.9832915496	-1.829849494	0.0180970691	-1.11212355	-0.7095693389	1.057811147	-1.701275938	0.1983100241	-1.805982108	-1.134979214	0.2807774653	-0.6526063571	1.726144785	-0.3927744506	-1.875175547	0.4184181231	-0.1089109056	0.8689601925	0.8870911723	-0.4939825142	-0.6075316755	0.07189591577	-0.8836370569	1.262108078	-2.007535458	0.03379586616	1.413037299	-0.8412362532	-1.453228312	0.912378169	-0.9173013021	1.83940525	-1.320478731	0.3183681649	0.5650337444	1.550583776	1.39224349	-0.3613376118	0.4769658904	0.1807228186	-0.09257035228	-0.5197534647	-0.8413529839	0.1048305684	-0.6141826304	-0.6336756048	-1.252239809	3.471466796	-0.4638759585	1.330483257	-0.3628793649	-1.157731247	-0.758312689	0.8097222222	-0.06127938223	1.290320304	-0.9471348598	-1.374190096	-1.111877264	-1.054223997	-0.5158074066	1.134041142	-0.05129709473	0.1787827034	1.532533779	-1.341573494	-0.4068615833	-1.227220465	-1.949237025	-1.315424725	0.6116639889	-2.129615014	-0.6217738807	-0.9484444992	2.116298301	-0.6396918532	-1.421076642	-0.2792721641	0.5620231992	0.1466501643	-3.129968851	-1.382645854	-0.3791914588	-0.7407581846	0.03697646607	-0.3927424325	-1.036881082	1.846116438	-0.4347747951	-0.3540263026	0.36759283	0.4681147788	0.01871789407	-0.5508445277	0.8240934854	1.077976235	-0.104249722	1.650289545	0.8478840499	0.8199632957	2.467407215	-1.664128882	0.03972149569	1.14052714	-0.3056352297	1.008712409	0.1999134899	-1.653434629	0.6824618663	0.4990492331	1.197893042	2.034722395
1.696662911	-2.59011419	1.87331497	0.6658110561	0.2214446918	1.241947199	-0.494804075	0.1156033495	0.8329061874	-2.596374734	-1.757406998	0.9237063765	1.098103473	1.134432219	3.049733639	-0.1627020562	-0.1727690286	-1.983595646	0.571156972	-1.803430266	-1.770647982	-0.9256008234	0.3423529461	1.93300256	-1.851472519	1.873024599	-1.957691348	-0.3479426235	0.8225087719	-0.2197838494	-1.158793273	1.135662043	-0.5797803306	-2.416817861	0.8852290074	-0.7129920432	0.2462891106	1.425059171	-0.1146656235	-0.5001589039	-0.5061361442	-1.102395604	-0.3014746944	-0.3481057277	-0.7218100757	0.6831035847	-0.3027000655	-0.3700961603	1.911612836	-0.8574067549	1.741516687	-0.6894909769	-0.01403586629	-0.3184869628	-0.462525988	0.5581136035	-1.917505449	0.1827943172	0.561669343	-0.7015329741	0.3184835609	0.4205789705	1.070925611	1.407493366	0.7121273904	0.371217747	1.074748913	2.262181808	0.6102248884	0.27561547	-0.225080198	0.04023782175	1.505001978	-0.3722638001	-0.3659245991	0.3732471667	0.06509277684	0.7284814967	-0.4597313149	2.940663908	-0.8332013644	1.394697294	0.6745415254	-1.207269703	-0.4275273262	-0.327661769	0.4586728353	0.8766695889	-1.415275612	0.3857638031	-0.9384400615	0.9814907842	1.210243387	1.368957264	0.1366711472	0.9147260119	0.3859040207	-0.9730283877	-0.5379304193	-0.3621511005	-1.431031244	-0.7324499146	0.05031463064	-1.684791072	-0.1152624415	-0.2137815167	0.4565912539	-1.395935892	0.04538331725	-1.706084924	0.2028065865	-0.4019376801	-2.449652207	0.9342607695	-0.5671020498	0.3844542414	-0.2389313686	0.0370426413	0.08068644087	0.8411909601	-2.624590871	-0.3073348995	1.029788561	0.29156635	-0.6957342951	-1.156250335	1.916077504	1.466230252	-1.586357273	1.003057602	0.874285081	-0.08768869016	1.041003851	-1.967608591	2.031599005	0.9944043744	1.001834736	0.9853361451	1.784047634	-1.153919139	2.17420566	0.7852091634	-0.3765530078	1.335786661
1.956759976	-2.51724814	2.671438698	1.209156013	0.6100011545	1.220696907	-0.1009698599	-1.068566744	0.7296650152	-2.915876517	-1.896896464	0.6397178532	1.388289436	2.177773833	2.534805929	-0.4781829789	-0.3408706382	-2.098129314	0.843805696	-2.675648697	-1.730495825	-0.250184654	0.6834680871	1.645357443	-1.282023278	1.679984505	-0.361783985	0.3805619604	0.4296051218	0.5010484488	-1.423511132	0.8405615717	-0.04789843955	-2.632617611	1.745537114	-0.2810936932	1.242164772	1.706689682	1.280522394	-1.132373232	-0.6903283243	-0.5209754808	0.3736774478	0.9295230627	-0.2523812125	1.276848149	1.091372301	-0.03476737134	-0.3473016553	-0.372672703	1.671122025	-1.244601893	0.7446552273	-0.09597004846	-0.2939755999	-0.7570042266	-1.593535147	0.9304528111	-0.4266802823	-0.5330679355	1.619151467	1.556017738	0.0148802791	1.54067186	1.396383812	0.6051882963	0.6471091221	2.655089321	1.087318838	1.44965523	1.026282825	0.4672837224	2.568060299	-0.1911734458	0.7025692766	0.4186362629	-0.004655870348	1.239161888	-1.674856379	2.682237666	0.6991197643	2.137694952	0.2074110993	-1.877624381	0.01271535421	-0.06968440927	0.8005328183	-0.003563977889	-1.656831513	1.599384906	-0.09355557444	0.7168283142	-0.3670693019	0.4664367404	-0.1433946127	1.538221659	1.048510609	0.4481688108	0.2418845865	-1.642422863	1.28061288	-0.4671904809	0.02826551757	-0.9589023616	0.482957943	0.4046658416	1.812405929	-0.9901781513	1.225620765	-1.501121536	-1.341744974	0.1824717617	-1.252633651	2.976883022	-0.7778964188	0.6525342084	-0.08773291363	1.329107496	-0.05904657384	1.92492902	-0.908719297	0.3406592196	0.8526283266	1.039302371	1.445410607	-1.03932242	1.249813131	0.1609992951	-1.17183957	1.327708766	2.257914856	0.5179635511	-0.01406247976	1.166960835	0.809644542	0.7895498145	2.566153109	-0.03809297522	1.413256393	-1.411666442	1.884087126	1.666561024	-0.2691174396	0.5373456347
2.102370565	-3.116246344	3.15719654	1.173624489	0.4389456227	1.499249008	-0.4086630193	-0.5026154498	0.9364299139	-2.582465867	-2.05409169	0.9945399972	1.90250748	2.1366216	2.475988138	-0.9457052134	0.06726230344	-2.015265022	1.206739292	-2.25668083	-1.323361724	-0.07090178465	0.3698460616	1.989065126	-1.062374037	0.1458754216	1.057941994	0.3028259079	0.4286244966	-0.2224053004	-1.537221057	0.9856265944	0.4165247669	-2.182531137	1.624242037	1.093629036	1.28520454	1.692663085	2.199365953	-1.080339402	-0.768700071	0.4484886875	1.005943286	1.703587873	-0.6290145781	0.9878978268	2.452808553	0.5053897967	-0.3018616376	0.8195641023	2.334017285	-0.9578162984	-0.2622077156	1.285684134	-1.594494026	-1.320159914	-1.68784782	0.1174593235	-0.8276193689	-1.451795825	2.12530197	2.880354061	1.913080533	1.610850442	0.2522962707	0.3565021085	0.8279003728	1.145334873	-0.7523379754	0.8485700555	1.145170962	-1.093102937	2.401586501	-0.5136329504	1.258384045	-0.5618719342	-0.2601310278	1.520681436	-0.4463493941	1.466306254	-0.06986729789	1.612338601	0.2302833452	-0.8834021646	-0.3997067823	-0.4350947543	0.230275645	-0.2546966534	-0.5083050107	0.4719094942	0.4390234971	-1.769529603	0.3037402233	0.1664285677	-0.1675067835	1.664125937	0.4639504268	1.294657148	1.172365543	-1.84147664	0.8067579103	-0.5024561795	0.9402105571	-0.4463631193	-0.3140597965	0.9490821245	0.02294248144	-0.625092451	0.7850618269	-1.33839797	-2.450095658	0.9811707036	-0.3362260793	3.611720051	-0.4247741242	-0.6120596715	1.704205687	1.357431933	-0.2896231713	1.578759403	-0.5219049931	-0.5000856862	-0.2557438155	1.199935826	1.420232073	-0.6303591722	3.281820369	-1.813972893	0.5452921864	2.035228935	3.108415614	1.08372103	0.2135686331	1.27325659	-2.067402531	-0.1196401091	1.308500468	0.1791553355	0.1208731704	-0.408699581	-0.5015435818	0.9880798386	-2.209794443	-0.7343280103
2.246697253	-3.162015399	3.107174047	1.245137836	0.28951413	1.309027137	-0.2487412182	-1.153661959	0.9875032061	-3.152553547	-2.001776891	0.6778626757	1.664041468	1.835245966	2.163776888	-0.4735501932	-2.099152917	-2.180358122	0.8480710725	-1.978225447	-1.451424636	-0.7680538726	-0.4850872844	1.400033278	0.2500330763	-0.5467424289	-0.4254690577	0.1752330546	0.02249903536	-0.04894130178	-1.863074095	0.981170186	1.09901601	-2.449099282	1.380786007	1.120851087	0.8757607882	0.4851317321	1.828176818	-0.2363760372	-0.7713569552	0.3753858787	0.0101003072	1.793329078	-0.9028686206	0.1302139559	1.528457671	0.6529307169	0.6353005369	0.2094872763	1.519080549	-0.8849785549	-0.825735983	1.579123225	-0.8450393706	-1.504186655	-1.686824221	-0.1165085763	-0.6011402504	0.9820117414	1.436731266	3.133974584	1.695400128	1.681302541	-0.7441682988	-0.9636120359	0.749725966	2.221427733	-0.4786128556	0.1305822009	1.513743786	-0.5725286667	0.6270124005	-0.5785327371	1.862245905	-0.1790115903	-0.3275715418	1.832731206	-0.5420311076	0.4843756324	-0.4994656005	1.456565339	0.2963517284	-1.417330167	-0.1472608729	-1.230123778	0.1687094804	0.1861680405	1.533716752	-0.8841717299	0.1837486671	-1.833276035	-0.6618952228	0.5888582	-1.293001501	2.141214758	0.9851379196	0.4498206549	1.550572107	1.676651049	-0.9029851904	-0.5799045909	0.5631011556	-0.7429833821	1.282739932	1.255210053	-0.04431963064	-0.7932312582	-0.660095637	-0.994885643	0.9062570332	1.485928267	0.06832380716	2.409320234	-1.488233664	-1.004844298	0.6725130589	0.8589059577	-1.047279597	0.8439973422	0.8081043357	-0.1642405006	-1.221201808	0.761104508	1.087321504	-0.8039798844	1.756712297	-2.302345977	-1.037775336	2.149217818	2.137563417	0.3714438336	0.629386062	1.473219726	-2.778710033	0.9545768436	-0.1275532759	0.06043816329	-1.146025772	-0.3289482326	-1.990629645	0.377423912	-2.592800855	-0.9898720007
2.141474448	-2.657590484	3.235507852	1.093433371	1.181473128	1.459041598	0.9420985866	-1.585216013	0.7818661046	-3.364499432	-2.310702852	0.4318584949	1.364314856	1.475441315	1.010368765	-0.1475882105	-2.521530918	-3.2108123	0.1303999733	-2.36142438	-1.373707645	-1.026986419	-0.7811463556	2.309264453	0.2466103303	-1.094080864	-0.003883814327	0.7288287954	-0.6500842795	0.05739279507	-1.526489234	0.7061862823	0.2591364117	-1.726979217	0.8165352056	0.43023878	1.437430736	-0.2787952824	0.09104786172	1.321276027	-1.696282599	-0.887630828	-0.4179941065	1.441005748	-1.155233347	-1.271955925	0.2040375546	-0.8278302289	-0.06713628104	-0.8832843333	1.491541116	-0.591418541	0.6917374795	1.143642739	-0.4389104027	0.2357750878	-1.027691284	-0.01073132504	-0.05298836017	0.2350036342	0.3331570559	1.367479162	0.7642368054	0.9478948474	-1.315400501	-1.982915429	1.3251737	0.8325173477	-0.2266985558	-0.9320890337	2.995446119	-0.618833037	-1.060701187	-0.7518073147	1.243604226	-0.2972944698	-1.721879252	1.829951414	-1.174323893	0.09219349963	-1.393962431	2.874121077	-1.011019248	-1.685934155	0.274566384	-1.760502063	-0.6937705575	1.497165719	0.3031713336	-1.648261675	-0.4176174214	-0.2549208581	-1.138438525	0.4638653206	-0.7228997091	2.362440874	1.819944163	0.2570612505	1.510891739	0.793952969	-3.172802547	-1.01367935	0.2757803624	-0.7874922769	1.307320567	0.736845205	-0.7441348721	-0.134106377	-1.361721475	0.2281377686	0.1344861887	1.140208098	-0.5962908174	0.7804970701	-1.457585085	-0.09219581834	-0.8117221846	-0.8965005882	0.1581518221	1.170353409	2.016726618	0.7847530432	0.1564074301	0.1566546356	1.682092315	-0.3024341142	-0.9399740602	-0.3771313951	-0.06554010855	1.05747609	1.572639788	0.03177842636	-0.3809946151	1.930060449	-1.352176143	1.28808037	-0.6170427215	-1.034874031	-1.855772998	-0.4556969075	-0.9962083491	0.4562024522	-1.148092338	-0.5844504633
2.101673696	-2.888318915	3.402531191	0.8026272008	1.020425448	1.521582301	0.6274698642	-0.3968993698	0.5901513217	-2.972607428	-2.168792646	0.9467021842	1.855088031	1.395535814	1.217674016	-0.6663947595	-1.169393396	-3.482734293	0.3160311701	-1.84468992	-0.7689376465	-1.01561625	-0.1132819094	3.11025219	-0.8211343197	-1.097900896	0.3846134902	0.1242496272	-0.6757706229	-0.5666649076	-1.711823696	1.000098005	-0.6267825606	-0.9426033157	0.8472030589	1.578595115	1.641128253	-0.04417669035	-0.5145236646	-0.0124076459	-0.6700757142	-1.064293752	-0.3538038412	0.2374682614	-1.343092384	-0.7647990042	0.8283095019	-1.347749361	1.213613117	-1.281946378	2.70284896	0.3561787913	1.382461456	1.920241097	-0.9978078521	0.4005842981	-0.6012593852	1.018906812	1.194426166	-0.9057034396	0.3754043088	0.4612976107	0.08809223825	-0.4730521743	0.2173072808	-0.7012774874	1.600993763	-1.534290039	-0.6886342148	-1.139712496	2.608170985	-0.9869249712	-1.132193859	-0.5898824229	1.545734058	-1.35084229	-1.654632367	1.215782904	-0.4047051549	-0.8034140483	-1.504691856	2.753493768	-0.2267424913	-1.489672291	0.5749657693	-0.6863102527	-0.4053124093	2.171903636	-0.5982699141	-1.610649848	0.01576001846	-0.04070352884	0.301132673	0.5598970747	-0.3590124209	2.869361763	1.824501113	1.305866132	0.9574680241	0.7558091991	-2.72118553	-0.4524794105	-0.9150358948	0.3702430039	1.260003051	1.129063749	-1.404320203	-1.028730796	-1.425587205	0.1366976321	-0.3672433518	-0.1593548071	-1.304734652	0.482656708	-0.8197344346	-1.973945394	0.3323291418	-1.929369813	1.715024817	1.755934243	-1.416975239	0.3327042842	1.346588452	0.01998006095	1.466411518	0.2714865185	0.1422567665	-0.01724381149	0.5614413534	1.446035084	0.06967540577	-0.2673235766	-1.034681882	0.3374398466	-0.09990462542	0.6879249153	-1.158428518	-1.011413795	-2.462888503	0.2433532968	-0.1834298936	0.6114816345	-1.835317684	-0.2770577773
2.210857709	-2.894761092	3.410865713	0.9575957242	0.947159192	1.382020841	0.8725119273	-1.090795186	0.7653086354	-2.646501824	-2.13422111	0.8116763996	1.54397041	1.775349694	1.29090105	-0.5048758681	-1.819948106	-3.032225446	0.1589141083	-1.681672679	-1.018919157	-0.9815288362	0.2055634879	2.474650881	0.1634475953	-0.747605868	-0.5344396279	0.09930959624	-1.084032837	-0.4522711848	-1.18880726	1.49544852	-0.5723237776	-0.42249417	0.09083123447	1.844267488	1.499764271	-0.6665049335	-0.9830898749	-0.8700681143	1.353621036	-0.5432787088	0.556005894	-0.31278933	-1.182008993	-0.5248722432	0.6677797607	-0.1433897528	1.10131031	-0.579280898	2.180574929	-0.08482474832	0.4210803907	1.374384828	-0.8356774195	-0.2428531392	-0.04832691437	1.712036961	1.921108004	1.9255132	0.9337594001	-0.7656532351	1.299407552	0.5477702708	0.8378756845	-0.2281249446	1.205099828	-2.068074377	-0.555671832	-0.101255613	2.2831458	-0.261359568	-0.9406072562	-0.6145406668	2.494475951	-1.887717631	-1.129916984	1.586343717	-0.5526374817	-1.143843477	0.2178033704	2.844850006	1.071898917	-1.218983995	1.197204192	-1.173226934	0.1557982884	1.282195104	-0.8441091188	-1.446365864	0.7229640023	-0.4116582949	1.08549742	0.933982679	-0.6164624493	2.366250321	1.962068198	1.092170513	1.1164982	0.2041531899	0.05160613689	1.220125022	-2.053565691	3.194333063	0.3869134261	0.2222449744	0.7385840473	0.1349648366	-0.1973957598	0.2591599951	0.3376443122	-0.2771128947	-0.5892714503	-0.2528600823	-0.7277495069	-2.721121394	0.5957683291	-1.780109149	1.409010356	1.971234889	-0.5124329578	1.167378043	0.9059389312	1.339831296	0.1270458533	0.1302569772	0.3578109068	0.2957631938	-2.166192825	0.7598300046	-0.3597044004	-0.6250199649	0.2366440935	-0.7127723768	0.1237661159	0.02387145843	-0.8244703872	-2.785072079	-2.228039774	-0.9366986365	-0.7861964271	0.2288406142	-0.9796467316	-1.721779574
2.129959371	-2.348887887	2.774630573	1.024572175	0.5350077338	1.43662917	1.209640914	-1.392394054	0.869168756	-2.665578374	-2.088141782	0.6973380759	1.816521196	1.702077168	0.1715064442	-0.09616110463	-2.57129879	-2.494892938	-0.2275368957	-2.326905538	-0.35521762	-1.004789152	-0.7631503431	2.105705774	0.3565869384	-0.8936346323	0.9220346848	1.190414524	-0.870560712	-0.7142346538	-2.234551491	0.7720379164	0.3881876649	-1.103130336	-0.2242668609	0.776104035	1.040006996	-1.377497568	-1.682229486	1.981635545	0.3629742393	-0.8868331894	0.9959560992	-0.4731845256	-0.6020812728	-1.393303076	1.638969387	-0.1939173071	-0.9450887333	-1.148415467	2.264071233	-0.01339088504	0.8145669828	0.2017219997	-0.5819771848	-1.04262759	-0.2760909879	1.56354352	1.845432664	0.1428756882	0.9607591461	0.05516185786	0.5599918769	-1.767436463	0.461865309	0.8334754243	1.565718088	-1.88373492	-0.709688372	-0.05817400081	2.262845329	-0.5829267842	-1.501721186	-0.597574189	0.9698648628	-1.29264039	-1.470834294	1.45820033	0.2026506371	-0.3756028597	0.1529035523	2.757592407	0.4093018466	-1.438504408	0.07090400822	-0.5603904411	-0.9890793427	0.1217355223	-0.2500134219	-1.345316041	0.3321979355	-0.3671875059	-2.37840533	-0.01616910353	-0.4837413683	1.896635408	1.518455033	0.6588880511	1.00088882	-0.2494156204	-0.1920884325	0.6727679625	-0.8257736937	2.464813039	0.7288963786	-1.586568674	-0.4108931767	-1.108637656	0.5345944396	-0.5443166022	0.3528788934	0.7411832891	-0.04109807936	-0.1355222512	-1.590511752	-1.567794811	0.3079073815	-1.446525195	2.224367488	1.081930546	1.899906003	1.125698133	0.09305196996	0.1865186242	1.03682682	-0.4809259359	-0.7561405403	0.6493147911	-2.220198842	0.4915719838	1.175446642	0.5341895668	-0.2257779933	1.857503706	0.5165624732	1.787601304	0.07797669921	-0.9605258698	-1.40717761	-0.2231086858	-1.253986843	0.01001671434	-0.5298332431	-0.1491276072
2.319211713	-2.575798925	2.767990705	3.051904963	0.1644167322	2.481462991	1.877595049	-2.904708473	1.039842222	-2.996063882	-1.282291384	0.6415034724	0.9058625068	1.524465697	0.4609992798	1.080933113	-3.992969191	-1.312535645	-0.633178349	-1.240809824	-0.8573132994	-1.365270449	-1.052131563	4.189058413	1.410222834	-1.151656486	0.4482445707	0.1922615006	0.1144968122	-1.421711084	-3.059161362	0.3084794242	-0.9132760914	-1.602889149	-0.154723215	0.3094411329	0.6458611049	-0.629127082	-0.9527997356	1.019674056	0.3833091398	-0.2656780077	2.163927273	-1.941381823	-1.033988146	-0.3287470095	2.861264904	0.2585361525	-0.2218130763	1.473189145	2.139431908	-0.3480037274	1.933468574	0.967722108	-0.6734786496	0.1101323136	1.297744387	1.101870193	1.895428493	0.8678615826	1.916674854	-0.2954483955	-0.7377956185	-0.9265519737	-0.4958792929	0.07687666213	1.696734954	-1.77751475	-0.7897703847	-0.7794542665	2.838391398	-0.8227790111	-0.7967719102	-0.6152518951	-0.8671202947	-1.846197519	-1.577786081	1.631300234	-1.049927193	-1.205926423	-2.707285485	2.045627327	-2.146627499	-0.7964172915	0.6110991169	-3.033030683	-0.7978278004	0.8392032251	-0.4119635135	-1.396413153	0.7173867361	0.2843676293	-1.487478622	-0.06755711591	0.465878462	0.1727177282	-0.1402606788	0.1350696111	1.064611792	-0.6810126765	-1.322990923	-0.3586453529	0.6068987858	1.728546212	-0.3420049974	-1.743423062	-1.101916056	-1.878080106	-0.0289624008	-0.9198307473	-1.074513506	1.194890158	0.398268737	0.0831112913	-0.6677673448	-2.111155904	0.7522995106	-1.243633312	1.19724087	-0.02748335724	-1.122009547	-1.151579978	1.4520445	-0.5512714328	-0.3454927598	-1.418156542	-1.338081919	-0.07855000678	0.8000554732	0.9365590623	-0.3356110484	1.775450276	0.2211293567	0.03269544784	-0.3947302461	0.1380069811	-0.7629715909	-0.7677799374	-1.225715727	1.558781885	-2.588327447	0.09693785933	-0.7825170015	0.9556992673
1.570096023	4.416434584	3.700265647	-13.03654272	-1.589759545	3.791837894	3.721558725	-0.3815740654	0.8447700053	0.02234256355	1.189025326	-2.791244446	0.4590672441	2.241148808	-1.124328406	-3.722196112	3.709610897	0.8134884631	-0.3751702671	-0.09049345071	-2.78682949	-1.342369809	-1.695455643	-0.5634689282	-1.84917386	0.9883776004	0.6249562337	3.786733089	0.2963732499	-1.808561714	7.942162884	1.476185116	0.07018392644	5.391591413	-1.372477937	0.4425644355	0.7593397418	-0.9731972618	-0.6175573044	-0.1506316345	0.01518730666	-0.9827173212	0.5929260155	-3.125786386	-0.4742390101	-4.161104057	1.389467964	-0.2526903869	-5.457850594	2.215392634	1.489329209	0.01058886183	0.329327374	1.162578399	-1.152009972	0.390988082	2.365330507	-0.3921445901	2.275332033	0.2064288695	-0.3660750862	3.863226684	2.949955551	-1.994421281	-1.040405761	-2.822190474	-0.9124706567	-1.478061678	2.024706478	-0.6049658883	4.403792654	-0.01261453577	-1.914543208	-1.566313722	-0.9362743686	-0.9650476857	-0.2286476747	0.8569711358	-0.2690455893	0.1045606764	0.7272285018	1.126195879	-4.925608015	0.5424002687	2.170038617	4.978324096	4.143871255	-1.5803913	0.300424587	-1.633675945	1.225484512	0.1375826383	1.257058811	-0.5493862164	2.347613642	-1.289189108	-0.02502596389	1.683250208	-0.5028364092	0.005916068194	-2.224073966	-0.491435198	0.3084804545	0.934206947	9.667123197	-0.651803535	1.298714032	-0.3867046338	6.131822291	-0.118010176	3.391725076	0.9001939632	-1.038684125	0.1849646009	0.5855498807	-0.6957267933	2.150772956	3.998140007	-1.800356978	0.3139008654	1.701292538	7.464323024	-1.300025812	-2.097406664	3.939534508	-0.04933302486	2.156116331	-0.1951943988	-0.3926555891	1.631548206	0.6035526935	0.2712617012	1.030264788	3.344127011	1.604571557	5.683687226	0.2498881237	1.203568973	-1.608955818	1.221330747	4.37213397	-2.091943538	3.212794101	-0.8186519593
