melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088
0.5971143354	0.3269745142	0.05358751508	0.1662326204	-0.6800851977	0.2272624054	0.5076184983	-0.968954085	0.5435895195	-1.749951162	-0.8038276077	-0.1098790602	-0.5067829185	-0.3007262075	-0.1826875172	-1.042216171	2.623768195	-2.193585027	0.5043781497	-1.140655508	-1.083024576	-1.792606651	-0.927445179	0.002071183197	0.7484143665	-0.009102668132	0.1341838176	-0.6913483289	0.7201418045	0.2466542483	-0.6417547928	0.592436185	0.228983141	-0.2891469968	-0.9435881896	-0.8749863928	-3.552067515	-1.966326534	-0.1395715337	-1.128357943	0.06560871786	-0.5900256309	1.365483953	-0.6312958185	0.08187698328	-1.023355611	-1.152425032	-0.2540452495	0.1800815788	0.4312571885	-0.5043138539	-1.365539277	-1.18655787	-0.7878800421	-0.8382608199	-2.303357126	-1.162931768	0.1182093853	-0.08662981935	-0.8807098848	-1.033991457	0.440167843	0.1717424283	-1.248260943	0.06566864984	-0.4070420252	-0.8660888934	-1.893285947	0.6717951815	0.4381759391	0.6615236616	0.57186655	-2.558028444	-0.7165150862	-1.100625715	-1.247017269	-0.4023362805	-0.660109124	0.6204554197	-1.278194478	-1.279452216	-0.7293576577	-0.27183203	-0.09718504016	0.1100876437	0.1537850087	-0.1871778977	-0.17824188	-0.655900852
0.9396174769	0.8296067039	-0.029142547	-0.1629963407	-0.7172969768	0.3157718344	-0.005219099889	-1.001914957	0.3389978202	-1.277131397	-0.6938908336	-0.3176569545	-0.1394201936	-0.3626537113	-0.7558593505	-1.15913465	0.09340522474	-2.354257446	-0.8955503275	0.258810143	-1.660974573	-1.312990936	0.161690241	0.08947776606	0.4165548262	0.2368669677	0.2415844645	-0.9435983922	0.693252482	-0.1825539731	-0.948645333	0.4577215706	0.3925368312	-0.658177022	-0.7081989501	-0.9224534431	-2.781904984	-1.211920559	-0.8355329372	-1.601988826	-0.495100111	-0.1548700108	0.7770100336	-1.278698507	-0.5885528746	-0.219456388	-0.8994157912	0.3047265964	-0.4711921748	-0.2136345154	-0.940233135	-1.484281473	-0.7133996177	-0.1089823622	-1.071709447	-1.181648523	-0.4959464636	0.009927226135	-0.06429557805	-0.2519157696	-1.630982763	-0.5894580082	0.6716603015	-0.0290168486	-0.6691220424	1.274045091	-0.2377258331	-1.289700932	0.7298540574	0.2795871518	0.2224657276	0.3817641772	-1.434969904	-1.398883987	-1.031563883	-0.2646715916	-0.5978185008	-1.272102076	0.4621119652	0.009785442826	-0.4853238793	-0.2478270402	-0.2042154465	-0.431290316	-0.4694472578	0.37433964	1.165565458	0.4945509723	-0.1967381344
0.6353122249	0.2369488122	0.1864269033	-0.1624236536	-0.9892675864	0.3928647365	0.2545736516	-0.8897445365	0.06686459525	-1.268278847	-0.2282796303	-0.6097552489	-0.5717869622	-0.8615279558	-0.8356156928	-0.1281651205	-0.8854717292	-2.1757418	-0.8318601829	0.6406013385	-0.6086741078	-1.332386895	-1.019336795	-0.1789680109	-0.3576778118	-0.1293526915	-0.8976641062	0.3136949677	-0.3099765801	-0.3054792868	0.3650892269	1.308262454	0.3794944828	0.02675688429	-0.2003238943	-1.035076084	-2.202967317	-1.400847961	-1.213807246	-1.175847059	-0.6855610765	0.6680554074	0.3400441055	-2.405777986	0.3324956767	-0.08067515678	-0.7908979597	-0.8763057337	-0.4229081385	-0.3843338786	0.2100838808	-0.6488752624	-0.261302056	0.4529474126	-1.826443542	-0.9797186936	-0.2328210549	0.219489398	-0.5777553683	-0.8026277797	-1.194930318	-1.150859574	-0.4356465625	0.02988729203	0.6321540536	0.8806394504	-0.5163496355	-0.7974980427	0.1579850104	-0.7846988322	-0.1076687684	-0.2063758198	0.07901621919	-0.9295921181	-1.185304247	1.239751159	-0.5751743072	1.252237436	0.2209686829	0.2394295843	-1.690345547	-0.2936582943	-1.330293893	-0.9149692054	-1.816206668	0.2683323956	0.6290106899	1.193745063	-0.4768077575
0.3023577941	-0.1699528025	0.1429844316	-0.1037785156	-0.6188667898	0.8901698567	0.08807182836	-0.5837917599	-0.1200452086	-0.08129955104	0.1369941455	-1.28437207	-0.1073503375	-0.7506916023	-0.6363835736	0.2308749857	-0.8625094403	-2.0675827	-0.01311820278	0.3689493325	-0.3468399742	-1.058680747	-0.1562201561	0.6121225185	0.7559992265	0.03981236398	-1.472826828	-0.676806276	-1.112341279	-0.1158747815	1.029751111	-0.1325473029	0.1784611327	1.474908723	0.5499658425	-1.020656589	-3.456252781	0.2468987278	-1.232152988	-1.296660654	-1.00176205	0.4705806297	-0.132905754	-1.773297173	1.222412541	-0.01919149728	-1.484479152	-1.889685687	-2.13061535	0.25639544	0.09311818776	0.2340302641	-0.5056702533	0.3949832262	-0.9162372141	-1.615230703	-0.08079860609	0.5245906634	-0.6170676192	-0.5280615788	-0.4854010926	-0.2168315779	-0.1426033336	-1.176553471	0.2833166066	-0.9434975914	2.513068256	-0.0676307218	0.1280342979	-0.03664658762	0.4397490692	-1.069573414	-0.7700976062	0.8110824361	0.209603581	0.643821317	-1.0026494	1.056284406	0.6154299636	0.2704018605	-1.762024489	0.3918430026	1.313826007	-0.5427938726	-1.115462872	2.132300217	0.3162718076	0.3356352783	-0.7060152437
0.4748958974	0.1708773206	0.1886119486	-0.1794972581	-0.745747697	0.377936984	0.7927044389	-0.5513626859	-0.294614384	0.5635615899	0.4236345015	-1.285764619	-0.9717629632	-0.7581079448	-0.06004732554	-1.123539477	-0.1018140954	-1.983198985	1.168586227	-0.5162342065	-0.9554922798	-1.023307109	-0.187796696	0.241384887	0.7231730271	-0.1484381828	-0.9118456516	-2.062481855	-0.3744633716	1.029794789	0.1756564054	-0.7874689372	-0.1039778276	2.416115396	0.3541714812	-0.7000218867	-2.582650401	1.090595538	-1.344869362	-0.799013556	-1.7967932	0.9729859284	-0.5498770382	-0.3897469377	2.28139604	0.4767548323	-1.931791653	-1.072807463	-1.598466024	1.216165301	-0.9005611067	0.2247225934	-0.06737754344	1.302640046	-0.2479699882	-1.792806425	0.8770764081	1.54442585	-0.2062509089	-0.2424697363	-1.576576966	-0.2548908237	0.1963869519	-2.111250328	-0.07931471356	-0.7914844865	1.155548282	0.5071688639	0.365964822	0.46446654	-0.4742700785	-1.901214978	-0.9007489496	1.431867054	0.2778094227	0.1966465202	-0.5071521668	0.2044937809	-0.05801392019	-0.7682485426	0.09844779961	-0.001183433922	0.007302891892	0.5497019314	0.9423080051	0.6491715438	-0.5747019646	0.4471168278	-2.585846217
0.2707613184	0.4178939028	-0.3300149604	-0.2963092842	-0.685887397	0.4478023097	0.2258796844	-0.1503631209	-0.7587842902	0.1892421061	-0.3945776016	-1.03798463	-0.7106751051	-0.6726094472	0.5983019154	-1.077987141	1.083735605	-2.890242695	2.657000543	-0.2586090642	1.109106021	-1.288465456	-1.070906328	-0.1135380522	-0.04211474241	0.3872502884	-0.7018911716	2.430650419	0.6174689096	0.003844050594	0.1801693059	-0.2813768342	0.2829747541	1.159102551	0.554299195	0.1758388519	-1.346383229	0.9300262185	-0.7626204257	-0.3184745531	-1.72680065	-0.05966170751	-1.416411738	-0.8895017545	1.444348459	0.8636427514	-2.044808033	-1.207387437	1.160305325	1.754784103	1.775010291	0.7826035953	0.09352961209	1.241827627	-0.1679695757	-1.816092755	0.466303485	1.302343434	0.562578186	-0.9553308726	-1.620336479	1.68287089	0.486206631	-1.446675804	0.3370721262	-0.108570041	0.5170782826	0.2201170426	0.6178987747	0.621729005	-0.5208966046	-2.062428746	-1.325895771	0.7467923323	0.3169764229	-0.1677196383	-0.2186231206	-0.3401210061	0.3698284051	-0.3398765181	0.004550702502	-1.274697188	-1.301757629	1.790298262	-0.6616459691	-0.09550138533	-2.250642008	3.209780133	-1.121369022
0.3146333472	0.2969548548	-0.4560616017	0.01024886456	-0.1620143615	0.237396974	0.1651110694	-0.3330030183	-0.4091672876	1.086534416	-0.2379454817	0.02676885522	-0.1438989442	-0.144787412	0.7217936741	-0.9877010493	1.437301048	-1.069362676	-0.3820783098	0.6824917558	0.6357519436	0.4143809764	1.375413822	1.564305671	1.167184787	0.6393264769	-1.009970452	0.575121274	0.8416565501	-0.03449642919	-0.6228847373	-0.2682204834	-0.2358330699	0.1412421858	0.5941376671	-0.4577861216	-1.188214063	2.349062417	0.2935104547	-0.4611757253	-1.401649685	0.3356550628	-1.60033522	0.4982188426	-0.153295242	1.86450574	-0.393651485	0.1449420926	0.4016879707	1.775664576	0.3580160244	0.6863308766	0.09286897825	0.2657625578	0.9421757268	-1.409211156	0.4275797819	1.655542373	0.5032828095	-0.8082101006	-1.560082218	-0.3547402727	0.6811120318	0.7351207309	-0.1558391625	-1.468742496	0.5695188729	0.5200175847	1.625412695	0.5982904014	-0.1090860777	-1.298461715	-0.6393881281	0.6717655247	0.4205855026	-0.8993474702	-0.129465743	-0.1610649066	1.535963552	0.9274696639	-0.435304486	0.3307491731	0.2288413317	0.176386915	1.152803071	1.659640438	0.6984515262	1.325473351	0.6986834179
0.2406674814	0.539181368	-0.4419916897	-0.1940370524	-0.5321287962	0.4007987203	0.3689626295	-0.3070595917	-0.6207672938	1.247767034	0.7773881284	1.070158515	-0.192643354	-0.2547838718	0.01430633778	-0.9028248535	0.3084855259	-0.2978545673	-0.5709556689	0.6353391843	-0.2134026931	1.010632764	-0.2546958277	0.5131783833	0.7470953967	0.2643304759	-0.5043042517	-0.4912935916	0.9173701673	0.5816360221	-0.9290917349	0.8256863253	0.1328495558	-0.6502218946	-0.02720850898	-0.5917615924	-1.153079304	0.807286561	0.484221826	0.4175783985	-1.468905718	0.6522710918	-1.221224144	0.1175641111	-0.3618764762	0.5615203946	-0.542880058	0.228613836	0.4579924898	0.712071497	-0.5944405122	0.7585515427	-0.1072576019	-0.8748204781	0.2368745094	-1.292842085	0.2460241951	0.04804335008	0.7431320573	0.09374808237	-1.819624481	0.7177731458	0.1559501303	1.16538176	-0.06915900934	-0.2244969955	-1.820285375	-0.4266774248	1.637549746	-0.0261268733	0.1049666147	-0.4187387025	0.4642078432	0.600137937	-0.756604705	-0.6503248391	-0.4330952453	-0.8477511772	1.104438301	0.4769416465	-0.1507303192	-0.8422052406	-0.7291223477	-0.9922463252	-0.2912682621	0.02319511673	-0.8512088281	0.6127548326	0.7145176275
0.3787265609	0.3839698919	-0.5701789575	-0.1734868531	-0.173354559	0.4427281475	-0.1947696827	-0.1627193421	-0.2730506567	1.319712234	0.5050505805	0.6249554725	0.1679274001	0.1086195624	-0.530433522	1.011333951	-1.146719665	-0.4181897835	-0.7678112583	0.5889962355	-0.6871995197	1.32804599	0.0590846367	0.06372179794	-0.5439049615	0.31926319	-0.6497431237	-0.400631296	0.1351571836	0.4286739689	0.1928020505	1.448422	0.3912623533	-0.1464202273	-0.4129243721	-0.4730285748	-1.44645691	0.3379199696	-0.163522942	-0.07736706179	-1.237579392	-0.5622484989	-0.653097243	-1.264070147	-0.597875616	0.06967509008	-1.30282949	-0.04217864394	-0.6517579055	0.3405679696	-0.4950634635	0.4101725098	0.554744211	-1.302881847	-0.1581744355	-1.619745992	-0.5936593072	0.06826756379	-0.2644550205	0.5806112949	-1.259344721	-0.3263376283	0.2305801244	0.8109888953	-0.3359715083	-0.1813555275	-0.7128551878	-1.220375809	0.7018389488	-0.3051823265	0.2741757204	0.1832955421	1.490690287	-0.2096126771	-0.6350364798	0.1293799063	-0.03605256275	-2.14986577	0.3087475542	-0.3658925467	-1.091525818	0.1880744444	-2.554588491	0.06089594262	0.1597869288	0.4032215812	-0.4761140168	1.018603715	-0.1389466705
0.4220674369	0.01222854325	-0.04939619892	-0.2101444273	-0.03883766234	0.2338739828	0.2947183293	-0.06482829468	-0.3307366552	1.492489113	0.02861276468	-0.08902698535	-0.3205351766	-0.08756019689	0.8819630281	0.1755749549	-0.7574050245	-0.255220408	-1.360695204	1.049063054	-0.4382041736	1.092055646	-0.2858129651	-0.2254119206	0.6439696892	-0.4368110498	0.04340019868	-0.5489104497	0.1440771121	0.03513552048	-0.4074223621	1.121725263	-0.09874162868	0.3076872609	0.1265220306	-0.3302242678	0.1369981291	0.614855535	0.3082435957	-0.252655017	-0.6954715114	0.0827834091	-0.7448937856	-1.206513913	-0.08260226259	-0.08777983769	-0.89019192	0.2125540632	-1.348881723	0.1274502376	-1.847294817	0.2989026732	0.8708501527	-0.2087534158	-0.1583157494	-0.9488320513	0.7891474485	1.257023611	-0.345426717	0.895794866	-1.098419686	-0.9279799856	-1.482651888	1.215763022	-0.0100387167	1.316474102	-0.02974665207	-0.7962385098	0.3278825369	-0.7429673134	0.6412005105	-0.370738787	0.5886510176	0.2069204205	0.249973776	1.308038799	-0.1945795522	1.095277945	-0.5077804517	-0.1048548233	-0.7105194353	0.8646162168	-1.018720949	-0.08951755588	0.01622287414	1.083422563	0.1951396732	-0.03612322928	-0.3676692279
