melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141
-0.5563623663	0.2624492059	-0.02664695667	-0.8930465993	1.030299528	0.8674728785	2.067274292	-0.9236696103	-1.499084591	1.519643859	0.9334282488	-0.5240110034	0.1616248984	0.1636245609	-0.08179435076	2.57070934	-0.6178496293	-0.4411171642	0.8039509097	-2.396347601	0.1984762836	-1.216478151	-0.1411841784	0.4822545126	0.01359497585	0.1569422876	-0.2902582683	-0.344722522	-0.7214314498	-0.3705322948	-1.893087502	0.9665182228	-0.9431947429	-0.314190347	-0.7816480014	-1.462310053	-0.6838195291	0.2110048798	1.08448747	0.3428836017	-0.3236548985	1.2766099	-0.3798552833	-0.3280932817	-0.527421974	-1.853572716	1.049993372	-0.4589619197	1.387814497	-0.4935635346	-0.8957618254	0.2979782834	-0.6046760662	-1.017192558	-1.205886711	1.213828483	-0.848133191	0.01982313491	0.9417937811	0.1637404859	0.01115263838	0.1029315246	0.2100398572	0.7745999878	-0.4325051524	0.1820536445	0.2174378563	0.1891558496	-0.6894327073	-1.105254856	1.256704748	-0.03690328887	-1.355317097	-1.147911535	0.6638680906	-1.000892068	0.952699906	0.3873638622	-0.1270413676	0.5770578122	1.085446868	0.9213238747	-0.764548882	1.214473066	0.4575471177	-0.8212954908	-0.5046916457	2.194100288	0.1101161513	0.1956830432	0.8879626242	0.668893265	0.07533053147	0.2264339838	0.9754437429	-0.4687150028	-0.402543401	0.4395741671	0.9646699941	0.3500739071	-1.489666223	-0.7185322159	0.03815578608	-0.9970314202	-0.267500423	-0.9130712968	1.521029553	-0.8321450803	-1.639351042	-0.415046492	-0.121807181	-0.7078611553	1.545098095	-0.957900781	-1.010407476	-0.3456915316	-0.9051199136	0.2938546713	-1.624626869	0.01018742393	0.3642115781	-0.3449765981	-1.414679025	-0.9941053009	-0.6206209329	-1.343873217	-1.194126214	-0.988458734	0.3592592263	-0.6445093254	-1.02870108	0.6111895794	1.582737054	-0.5276041939	-0.5378275736	0.6149542756	1.00022945	-0.3951106736	-0.1670079079	-0.7633407444	1.78823731	0.382272891
-0.2148144642	0.0110704948	0.01907616502	-1.42737956	0.8895383993	0.8453466183	2.016694634	-0.6774159062	-1.386434025	1.306696208	1.054856263	-0.742746304	-0.7256396012	0.2017187446	-0.4270158613	2.167088603	-0.4411242426	-0.5945489887	1.156237839	-0.0745951815	-0.3876121384	-1.232934462	1.183190219	-0.3416297193	0.211039299	0.3726930045	0.03808677187	-0.268682839	-1.033911599	-1.046710229	-1.437903263	0.2484052038	0.09452978242	-1.225578532	-0.7513163404	-0.8195267787	-0.3520347123	-1.055506016	1.236166169	0.3055263355	-2.048480555	1.253242743	-0.2194685378	-1.571904671	-1.316556562	-0.2883159759	0.8148620199	0.4224451753	0.6393289089	-0.6601126135	0.2951020624	0.3775216091	-0.6384729669	1.245573937	-0.05976939363	0.1333422163	-0.5881238008	0.7224967865	0.6782145111	-0.3225251148	-2.18730276	-0.4865665919	1.583117777	0.1675248507	0.5290631151	0.07237898349	0.2004605376	-0.3912545297	-0.9036492424	-0.9372857727	0.7391448611	0.311179591	-1.733483647	-0.9219714822	0.5209071292	-0.3089368887	-0.3711762737	0.09806319055	0.9767940792	0.4002672297	-0.3959010756	0.4328657239	-0.08296772217	1.187752096	0.05708239048	-0.6268341891	-0.3910118511	2.426739732	-0.9724913822	0.2216131657	1.735475867	0.8800523731	1.11158194	-0.08857671992	0.9234876454	0.5527926596	-0.4620985866	1.659007173	0.8255498091	-0.3124752279	-0.6609476243	-0.7387882516	1.228214542	0.5550685522	0.5780318718	-0.1692352103	0.7119079229	-0.5388648456	-0.5103970515	-0.1983169004	-0.5853982855	0.1196407902	1.459704427	-0.1502943996	-0.2681450853	-0.1189472053	0.2847956563	0.5702981492	-1.30621397	-0.3242840398	-0.1920812113	-0.003026755641	-1.163397935	-0.9343679867	0.5889149829	-0.4269541732	-0.6516960219	0.02007118779	0.920598918	-0.707382594	-1.40198244	-0.1537066871	0.09713081906	1.010386214	-0.5586626954	0.7314226527	0.1988702429	-0.4913927325	-0.2559260893	-0.4585020983	1.390028636	1.785766513
-0.5386636472	0.2889962679	-0.1740027695	-0.7693503463	1.410601114	1.249897793	1.865365347	-0.5655416946	-1.122854464	2.579344027	1.156307462	-0.1995969738	-1.339531665	-0.4060439444	0.209511657	-0.8444025759	-0.1739169288	-0.5063193693	0.7670214331	1.123154088	0.2203860639	-1.049561416	-0.2397371921	1.491402626	0.04765316138	0.07747463381	0.6415883347	-0.00979214178	0.07842099746	-0.6284701256	-0.09708590514	-0.6950838022	-1.329421994	0.7862360708	0.3343900673	0.3285948927	0.04183639123	0.8271782669	0.6154040098	1.612839544	-0.7632377664	0.07042163361	-0.2730921806	0.1299044927	-0.913203397	-0.1303322855	-0.3181858049	0.2369445444	-0.5326894129	-1.008880606	1.649131665	1.583268205	0.5516889575	1.590251834	0.9434464669	-0.5611915422	1.453485598	1.152658299	-0.8888847388	-0.7566685213	-0.2140169645	-1.189822015	0.6556317015	-0.4682456705	0.5517090009	-0.09549629553	1.737045812	-1.371204576	0.6191267943	0.4945159552	0.7759603829	-0.4107269643	-1.659706977	-0.5069982362	0.3770028825	2.046001633	-0.7163997408	0.1982966716	-0.2885602172	-0.6189248648	-0.5923031346	-0.5558225755	1.783851761	0.3332191151	-1.023226759	0.502433443	0.3254079292	1.67725833	-0.5534948459	0.7896346398	0.8499021838	0.2705276668	-0.07809498542	0.7858824845	0.6487014107	-0.372426349	-0.1597758999	1.405286231	-0.4776762551	-1.253116957	0.3952537712	2.159643353	0.8571975578	0.9461309839	0.2741577072	0.7130040273	-1.20809176	-0.6962937115	-0.7212602202	-0.3673617444	-0.9472229276	0.2906482338	0.3657046199	-0.1801446681	0.4769685172	-0.7417201775	1.86902668	-0.9274030609	-1.143678282	-1.273113644	-0.0260581726	0.9326186422	-1.044727294	-0.6493554059	-0.7766070158	-2.357366074	1.158230103	-1.25950643	0.07153951909	0.02474629365	-1.295013728	-0.3098486341	0.07702912559	-1.041028167	-0.5184395625	0.8863372832	-1.01781112	-1.029474712	0.03348750737	0.1387900145	-0.402214653	-0.1218843771
-1.073843555	-0.3374851494	-0.0328552192	-1.335888449	0.9433172266	0.9870752443	2.0120812	-0.4002484645	-1.431180666	1.547368639	1.129607691	2.079105973	0.2568049959	-0.8039949751	-0.07350314827	-0.4571411992	-0.4473405137	-0.748824347	1.582124993	-0.8504806472	-0.8361692211	-0.2071267218	-0.5041991238	1.06242958	-0.1425233826	-0.1705746131	-1.050986122	-0.7390641452	0.1340650349	0.1167247841	0.6617836531	-1.778456259	-0.8824630589	0.02323634871	1.093223416	0.2093043973	0.09227894045	1.206716874	-0.1344766334	0.7473318263	-0.8994648582	0.7333344736	-0.5506814904	-0.1648427288	-1.098689267	-0.3487124679	-1.413148208	-0.3291008217	0.1297327167	-0.5566238735	-1.206149883	1.036254227	0.5934240973	-0.9083754216	0.3040321282	-0.5244621033	0.8743167864	1.135502041	-0.8013376239	-0.6146791222	1.481036091	0.1159704173	-0.9225369625	-0.2775057887	0.8275820813	0.0536799451	0.9120364935	-0.8312912052	0.4484588052	-0.004758393485	-0.7508103817	-0.7414445114	-1.541258403	0.250013688	0.4638423944	-0.2960346924	0.197619904	1.613585311	0.1780662885	0.2174856754	-0.5739605696	1.088877921	-0.3121717305	-0.2983768216	-0.0606051865	1.186618771	-0.1761041606	-0.1391684548	0.7383098371	0.2011977931	-0.6514521283	-0.6626207354	-0.4534946044	-0.2089048399	0.3707058118	-1.005309848	-1.754045257	-0.5811829747	-1.995218544	-1.212753306	0.5241525909	1.266784726	0.9554837995	0.2744546315	-0.2001039207	0.8321546099	-1.788981982	-0.7642193167	-0.9960306239	0.2154512814	-1.301166553	-0.03483061442	-0.4974644637	-1.014119175	0.4494639383	-1.3640778	1.341355081	-2.251128454	0.6018838925	-0.4979148374	-0.7505256984	0.2871314976	-0.3573926996	-0.3933484528	0.7023213722	-1.006550743	0.02388146862	-0.7638515453	0.2012322251	-0.2842851325	-1.079751761	0.4257338862	2.054331775	-1.699797574	-2.34624914	0.05800990132	-0.2559940393	-0.6110316297	0.1072419884	1.428895537	-1.041934373	1.32410708
-0.4420120162	0.2582071207	0.2272393991	-1.277865267	1.344460241	0.8785978404	2.058465927	0.2066218808	-0.959762686	2.142694705	0.9840898979	-0.7535769835	-0.8379452216	-0.3799779848	0.4839221564	0.6034092273	0.02370483409	-0.2234293073	0.9326071597	-1.175721203	0.05215323008	-0.169638032	0.655224337	0.1968484207	0.09664835405	-0.4086120703	-0.3960730023	-1.26970654	0.03680754617	-0.3299555951	0.6279381587	-1.783592748	0.06509187525	-1.152314756	0.05682738779	-0.9630836836	0.3754644012	1.217690702	0.5725087428	1.159881186	-0.1468351483	0.1867277495	-0.4607967268	-0.8150135152	1.470895436	-0.8533100316	-1.78684883	-0.2431929212	0.8332208938	-0.8047110106	-0.6902807929	1.030602057	0.8013021059	-1.1328581	-1.921608814	-1.313255907	-0.8692875934	0.6922822737	-1.466387146	-1.286201373	0.1427610638	2.095954746	-0.1407151651	-1.042641098	1.321322582	0.3637485205	-0.7419538771	-0.9231615118	-0.261610279	0.253669575	-1.500112546	0.2466930255	-1.1219589	-0.06762683322	0.8426802362	-1.11138174	1.10430712	-0.9571883873	0.3271634275	0.9720264483	-1.01370913	1.50546651	0.9787680473	0.4047391284	0.5318208903	0.8797996963	-0.11033111	-0.516451835	-0.2635877065	-0.427568752	-0.6790137288	0.992365131	0.4374702186	1.481840992	-0.6694655651	-1.626928353	-0.8918592871	0.06063881746	-1.588691948	-1.386039054	0.3242394168	0.5028133217	1.594270201	1.4889716	-0.431436357	-0.3813064251	-1.253213159	0.1664090125	-0.7746927477	0.6496048	1.087278103	-0.09004348719	0.230013432	-0.08867858829	-0.7834022636	1.331279219	0.8741842423	-0.5778210737	1.051375	0.906906212	0.7015183189	-1.626814428	-1.25812485	-0.5979189574	1.397662431	0.2649828192	-1.173246298	-0.2972197665	0.482180973	-0.5958617998	-1.096369514	1.319736186	1.133247464	-0.880649317	-1.431664293	0.3002683559	1.57318299	-1.753430111	1.004555557	-0.8671713285	-1.182370294	3.613242211
-0.3268552124	0.07935552295	0.07341117675	-0.854364223	1.199918623	0.8285653384	2.038981729	0.3131550694	-1.249707027	2.185106643	0.9809707694	-1.22200741	-0.772373702	-0.6718355118	-0.04760753723	-0.2553941349	-0.01012216216	-0.3929198361	1.131409254	-1.082478928	-0.4280927088	-0.994305698	0.7518230151	-0.1597787688	-0.2919014298	-0.4479636495	-0.6207276644	-0.3778235772	0.3409760133	-0.449819781	1.300270078	-2.643127461	-0.771538375	-0.05427280378	0.6085046306	-0.924444766	0.3199827319	1.966240515	1.605313441	0.6699993062	0.3110297459	0.560167614	0.1727505966	-1.235456477	-0.8359654212	-0.3124408533	-2.227763037	0.5105304678	-0.4132850697	-0.9863074093	0.2282848502	1.09266476	1.734354048	0.2186682634	-0.3875242954	-0.7940418563	-1.494102441	0.3907479768	-1.522895805	-1.165025088	-0.1934930656	1.024956976	1.301299407	-0.5254269873	2.729101068	0.9777414504	-0.9187169049	0.05509606477	-0.6822020956	-0.4503708496	-1.900659736	0.6008861595	-1.977994618	0.495467788	0.4033563548	-0.05519179881	0.7691746524	0.4646195797	0.288473617	0.3440992666	-1.506114304	0.6159263709	0.9605121466	-0.2093483969	0.09914824754	0.2843920953	-0.3367195744	0.7489264632	-1.012191745	0.07812192392	0.2242446702	1.247528727	0.9781034468	1.579516696	0.3067770391	-0.2115630818	-0.271627653	1.496558197	-0.6782907658	2.354885397	-0.4794749374	1.206294947	0.4014358159	1.458424812	1.19223492	0.09465836536	0.0385868587	0.1586437131	-0.9397394848	0.08325947955	-0.06838229257	-0.03137558946	-0.7419068734	-0.5055464686	-0.3255522928	1.325914502	-0.5171886315	0.748188039	0.3057296927	-0.797955974	1.579421886	-0.4201532814	-1.322341325	-0.5750053344	1.601986856	-1.257124969	-0.4420302275	-0.3544468955	0.2825400932	0.3748594615	-1.051844615	-0.6853562244	-0.9784046902	0.6639364066	0.9471005439	0.384161247	1.037875407	-1.736524042	0.6735818478	-0.3075144227	-0.4103709452	0.9643387962
-0.2090843563	-0.04389496347	0.2489382325	-0.5194341082	0.5120097223	0.6538657732	1.922585532	0.7587159802	-1.500497142	1.434442683	1.527410666	-0.2216077431	-0.7791892956	0.3430243089	-0.2959010355	-0.953855516	0.6356752122	0.3050986262	1.307872549	1.335054465	-0.5724275698	-0.9083560121	-0.3155569768	-0.9184329765	0.1068978883	-0.8415912778	-0.8192346745	0.2997345181	1.028614112	-0.06406895643	0.4074581878	-1.926696536	-0.9566273719	0.1821854443	1.085519737	1.621990461	0.5373407318	1.837110426	-0.1608887287	0.8520825364	1.135479115	0.4451363761	-0.2499449933	-0.3542523399	-0.2246997467	0.1667044948	-1.892096226	1.299221675	-0.0737761009	-0.6003731304	0.1514627339	1.241663095	0.580578574	1.361041234	1.078812673	-2.201242473	-1.877724855	0.6946753739	-1.166707071	-1.052566713	-1.167369145	-1.512101235	0.6836021765	-0.9247385515	2.312584241	0.535422532	-0.8821054068	-0.5795689361	-0.9661474347	-0.4885738533	-2.06831902	-0.7857626487	-1.177362601	0.4245656277	0.4347638084	1.887679453	-1.350932159	-0.7104450879	-0.3435923101	-0.457183951	-0.9512914125	-1.270308645	0.5254196919	-0.4627916507	-1.481041496	-0.01150628946	-0.9083374892	0.8779263168	-0.753311644	0.7729808794	0.202183642	-0.2230332227	-0.1793916656	1.464378815	-1.003866345	-1.098431626	0.1037233365	1.258858021	-1.262303802	1.272251343	-0.6871695294	0.6574501555	0.3511947844	1.205306132	-0.4299642677	1.067100864	0.07606109518	0.08383014066	0.7060319136	0.2232738678	0.2349761946	-0.2912473162	-1.017750715	-0.7829095596	1.008902016	-0.4212972592	1.152598902	-0.8344169329	-0.146394579	-0.3205581236	-0.1082311678	-0.007380595193	-0.5853248084	-0.1384008064	-0.6647602323	-1.740769436	1.117287528	-0.2304835866	0.1219524434	0.3271414736	-1.244614338	-0.5423583178	-0.8572457933	0.8774243051	-0.714407858	1.177777404	2.013108881	-0.2831155657	0.5078476175	0.2787630613	-0.1009831887	0.4482139583
-0.1810424808	-0.2443748063	0.168001977	0.1589135339	-0.5781425825	0.5498071258	1.551156883	1.560870373	-1.486314919	1.182198816	1.606124615	0.788849586	-0.7254256875	0.8181998416	0.2710110671	-1.110767892	0.2456000722	-0.5355756076	0.4312560501	1.005260849	-0.6943088522	-0.5405937739	-1.406620802	1.188515071	-0.2202097804	-0.3561754704	-1.457844937	-0.3171936268	0.6493761583	0.3502245531	0.01941804693	-1.979109486	0.1107074021	1.216275453	2.068131383	-0.3667880755	1.024535385	-0.2689075031	-1.787420985	0.4946878367	1.144701263	0.2204456776	-0.6864269876	0.5075688629	-0.9980847393	0.280754415	-1.342246242	2.86862774	-0.1379251848	0.03026746644	-0.2651329117	0.3706359467	-1.834094276	1.527584912	2.161408359	-0.8479143826	-1.266169429	0.5868295926	-0.96765954	-0.8043011134	1.39526385	-0.5250279439	-0.04351099798	-0.9433802242	0.9127530887	1.622858879	1.368751064	-0.1276773468	-0.3007314469	0.2487867843	-1.175195111	-1.275162023	-0.7886027116	1.059686948	0.5256721346	-0.1500516158	-0.667464235	-0.897568393	-0.6963536584	-0.4952239152	0.2867116125	-0.3648568297	-1.798492717	-0.8895782377	-0.6434859507	-0.4105064343	-1.262699347	0.08393824012	-0.747977482	1.304551952	1.051366446	-1.521942806	-0.6321927416	1.7331469	1.082113423	-0.4099023908	1.190341342	-0.7497288444	-1.691272884	-0.5052785166	-1.22051262	0.4562634087	1.452202852	0.5238966048	-0.4461903958	0.6640193039	0.8588975782	0.3518463129	-0.5322396363	-0.6080466365	-0.8277442778	1.521189991	-1.100672488	-1.044554668	0.7370212688	-0.8956371007	-0.4206338033	0.6482975844	-0.443507615	-0.2843844923	-0.3663356968	0.6973568471	-0.8118335727	-0.1411908647	-0.8412056242	-1.867005051	-0.01991785882	0.4811428038	0.5121497078	-1.627688719	-0.7002033399	-0.4898587896	0.2201290807	0.875495371	-0.1476983935	0.5703957721	1.000404736	-1.330567565	-0.1334252445	-1.281261164	-1.240174231	-0.6143035158
0.2311923099	-0.0873549125	0.1963783182	0.09493509308	-1.186362855	0.2449854645	1.337973555	1.066530144	-1.571800384	0.7886438443	1.379017495	0.9993164626	-0.1464349796	1.5442323	0.5259921245	-0.9171488158	-0.4000690793	-0.1698701534	0.6437699964	-0.02471837375	-0.644810872	-0.4716899304	0.03808097819	1.98689954	0.01438040912	0.1118584785	-2.569703116	-0.7437555043	0.3911532634	-0.8714965347	0.07639251436	-2.291672538	-0.6161487456	0.6173164927	1.887896616	1.226872542	0.08279284539	-0.5219463439	-2.145970315	-0.2905403347	0.1643911532	0.007260691937	-0.3701233736	-0.04832159925	0.443971785	0.6055685935	-1.383166248	1.895073432	-0.5333384854	-0.02599894266	-1.624457067	-0.4828555797	-1.76168463	-1.982606671	2.407238698	-0.7537749487	0.9312235773	0.5274668592	-0.2416973817	-0.02734662356	0.4262711915	-0.03397971456	-0.971052546	-0.6352342886	-0.05535035757	1.39107558	0.7201692412	0.7114610978	1.116342854	-1.575388421	-1.272084806	-0.568422435	-0.4316574492	1.20622511	-0.02869401952	-0.746380665	-0.06832873149	-0.3981476276	0.4592309313	0.07500528434	-0.24201616	0.2094662292	-0.3680828084	-0.56710697	0.1296994576	-0.1455275521	-1.458465331	0.4787646873	-0.369257134	1.244680035	1.259614797	-1.50704961	-0.2646569345	0.02964965997	1.237701256	-0.7701012615	1.392059885	-0.3931562469	-1.095743605	0.3585903045	-0.7825751595	0.5409059249	0.4426834268	0.7047903585	0.9799655436	0.8856960445	0.03801162317	-0.3130085798	-0.6145376741	0.2643946888	-0.1236085422	1.569031382	-0.668340958	-2.535823094	1.676605333	-1.216230971	-0.7892050763	1.022286123	-0.2119573129	0.6419361969	0.612903461	0.1639984781	-0.3935345362	-0.8976291681	-0.7225489492	-0.4903203194	-0.5586383388	1.532868571	0.5226004656	-0.3319581766	-0.4432178182	1.138687023	0.008135659321	-1.409796692	-0.02692006453	-0.5752114345	0.01756970884	-0.4944905172	-0.6726993472	-0.6233347906	0.1460414295	-1.121874694
2.351532082	-0.5196057187	1.032948112	2.334482148	-2.49761178	0.02019453118	0.258626977	1.281204597	2.053407774	0.3406924341	-0.007407908745	0.3217396855	0.8449065912	2.873470641	-0.7305174392	-0.8122430688	-1.047914434	1.878970651	-1.265537678	0.3116180107	-0.2945707206	-0.7072239385	0.2127008503	1.591617393	-1.253293178	0.2783259173	-1.866792635	-0.3653409929	-0.1065370721	-1.154891676	-1.529133062	-0.3982955311	0.7745602658	-1.223353581	1.417161933	1.11322959	0.6665098089	0.413887287	-1.805106734	2.279743166	0.3895379601	-0.6877638938	-0.2160496575	1.61936379	7.881328028	-0.09443279371	-0.4632890613	1.0273478	-2.08996755	-0.3984665604	-1.188709371	0.1520105327	0.2411294259	-0.9302364299	-1.015321633	-1.194355256	1.137029182	0.3368431336	-0.6825120147	-0.3109570637	0.494347616	-0.866508151	-0.7734791642	-0.1378707776	0.8529450976	1.674094609	0.3370210784	1.226479196	1.169049901	-0.9982900796	-1.681131371	-0.1098766047	1.065772713	0.0404506128	-3.019746512	-0.660743628	-0.8970691383	0.8388950266	1.231101447	0.2439988816	-0.09578465065	-0.5831563418	-0.3188518454	0.5452039365	1.161325339	0.866989491	-1.63499098	1.122161183	-1.017355302	2.0183396	0.5426662011	-1.021011239	0.199618219	-1.670902476	2.91015564	-2.825688956	0.3091067968	0.5746375044	-0.7725940923	0.4445735833	0.9091445674	0.09311438057	-1.792440366	0.4424174149	0.8826918054	-0.9315378784	-1.945814973	-0.03868883889	-0.8715459601	-2.238616023	2.127983034	-0.1697643634	0.2250264848	-2.706238455	1.61091251	0.4467023214	0.9964157715	-2.417543363	0.9590746666	1.118570488	0.7756835471	-0.6501828606	0.07971693344	-1.190368041	-1.19764955	-2.623130661	0.09011534155	-0.2064037876	2.360080871	-0.3005078334	0.3861261263	1.364659905	-2.965625637	-0.5903370964	0.3698244171	-1.205155048	-1.640328866	0.4305573707	0.3721241419	1.519548532	2.211044204	-0.2011753437
1.148532552	-2.297660884	1.234707833	1.622132561	-1.57957571	-0.5477271546	0.7053608511	2.185078254	2.179342197	-5.663815438	-1.549932969	0.2621928282	0.02612687584	3.816488755	0.5217405529	-1.174844779	-1.545057367	1.040076456	-2.381813822	0.8654246166	-1.752849137	0.2969405777	-0.6516606861	1.421891436	-0.7914816725	0.08521448316	-0.981173348	-0.5993741023	-0.5104432196	-0.5868612972	-1.276673034	-0.4144597203	1.947206101	0.7963774748	1.942260326	-0.3560962594	-0.7180321362	0.7565237303	-1.598745455	3.963382184	0.2599067627	-0.938838539	-0.118282411	2.362329858	1.668886672	0.7948231033	0.02333986215	1.937102101	0.719047875	0.4519079151	0.9639443244	-0.1177292005	0.5487282869	-1.247797369	1.831736799	0.1476177794	1.505861002	0.7814986115	0.01562774051	-0.5711794548	0.4508668374	-0.715053003	-1.226019344	0.4232862665	0.9840868183	0.3197968533	1.146447512	1.387379108	0.4344107341	-0.07078189016	-0.9079363199	-0.2269746266	-0.8523749993	-1.183516242	-2.979352967	-2.157912643	-1.242472034	0.5876371721	-2.355675054	-2.704939182	0.1903981864	-0.3419853901	-1.146186104	1.020240924	1.892865279	1.085104734	-4.480114951	0.9351456269	-1.047940349	1.758323419	-0.3045783114	-2.368577196	0.2590705454	-1.451460209	0.2322054818	-2.368436173	-1.234489534	2.248753383	-1.911752562	-0.7590894533	0.822720567	0.6684513288	-3.193463338	0.2835203801	1.951373838	0.6266190101	-1.340147023	0.2857653195	-0.5838957612	-1.615480362	-1.58770364	0.6494598633	0.9316988669	1.099709843	1.473245732	1.838291519	-0.1112648004	0.8967561519	1.11634878	-0.8021700657	-1.797294058	0.3530008558	-0.610217046	-1.524893504	-1.019296474	-0.602729892	-0.3147299068	2.380927455	-0.6497438615	-0.3712973903	1.059040628	1.647507034	-2.219872193	1.994472227	1.764310851	-1.586712947	-0.1037403982	-0.5034454673	2.599673835	0.6891903085	2.078386935	-0.6757697692
1.099110302	-1.198520035	0.514558106	-0.06321638891	-2.718061731	-0.8109069897	0.02831270047	-0.1248174797	1.02662239	-4.898705114	-1.328211283	1.331487989	0.0818727207	2.784299837	-0.4991869374	-0.8366572746	-1.444542082	-0.7194169634	-2.250601767	1.655100231	-1.238903935	-1.315274866	-1.396871938	-0.2686319927	-0.9288646965	-0.3521316591	-0.9302781815	-0.1916659659	0.5663657097	-2.144100611	-0.1085958777	-2.150869448	-1.781130046	0.5110857488	0.4215576672	-0.7800508643	-2.121823788	0.1747521189	-1.507851727	3.847489685	-1.574105936	-1.102186378	3.040138244	2.124709344	-0.04250285591	1.759410478	-0.9940701325	1.062868706	0.4133600565	1.252900954	-1.062205481	-0.3650820877	0.2357368553	0.8718499831	2.058642262	-0.001157265448	0.2008315587	0.5900462468	-0.228729151	-0.4231728236	0.6060395573	0.4724845928	-1.360115838	-0.08393932066	0.4621345691	-0.03736626997	0.4662222677	0.5201863355	0.8064711959	-0.6005737547	-1.868481435	-0.8209456641	-0.1802755519	1.153364586	-2.829600188	-0.9809552647	-0.7502572988	-0.2781557551	-2.227602074	-1.877219587	-0.02520255981	2.210758121	0.8778900577	0.1815241128	0.3008176663	0.1721178414	-6.901767442	2.336695393	-0.9567202076	0.9482734498	1.962517018	-2.58503296	-0.1946201553	0.9529003041	-0.09240899177	0.4969815907	-1.663587935	3.4406846	-1.258734146	-1.078013919	1.19509201	0.7849529518	-2.699863282	-0.9396551983	1.932167412	2.764110135	0.4816653545	-0.5498163233	-1.004518656	1.823405336	-0.3409067949	0.01867115923	1.442495499	1.509596291	3.335547496	0.3235105432	0.5045681183	3.371890272	1.285295887	-0.1700127211	-0.8701590034	0.2361344704	0.6994372993	-1.597720612	1.348699188	1.732480131	0.4936647061	4.110051865	-1.661166488	2.248002609	-1.584885766	2.199287694	-2.984395401	-1.56475071	5.346622541	0.5246071656	1.755903061	2.857724947	0.427203941	-1.742368701	2.957327278	-0.07563184715
1.15175022	-0.4981109879	0.4932037243	0.2346281295	-2.4835748	-0.6742600107	1.545774587	0.3543089412	0.2562818105	-1.462233665	0.5856563006	0.78133428	0.1569026128	2.917184557	-1.065285639	-0.8938290069	-0.3673187523	-0.3366415845	-1.33406483	2.398904165	-0.3789947674	-0.9386808987	-1.789873525	1.411988337	-0.5720607381	-0.6219051423	-1.217568658	-0.3639905156	0.6524283401	-1.948835525	0.41282332	-2.453934739	-1.679431197	-0.2388761434	0.7121626291	-1.819374393	-0.7245391536	-1.260364292	-1.36103718	1.020839933	0.2696554948	-0.391906657	0.1891416326	3.773564973	0.6600945596	-0.5303478859	-2.261654379	-0.4744271747	1.990886147	-1.041444681	-0.9079881465	-0.1826248761	-0.1250072988	-0.2203861998	0.6478228018	0.7812329548	-1.003952949	-0.7637030739	-0.2065831281	-1.055219234	3.219817553	-1.204375541	-0.3881518039	-1.343297618	0.1989814149	-0.223834767	1.86914766	-1.82216192	-0.5326715838	-1.166468419	-0.7650360402	-1.685075356	0.3354457254	1.046835755	1.373780776	1.386481275	-0.5563241445	2.265102295	0.05014300927	0.3620525231	-0.8840048814	-0.004688087554	-2.056547294	-0.8079921476	-1.49824335	-0.9470815222	0.2467760071	1.621910887	-0.5479441876	0.3723675675	1.768079584	-0.5779549022	-0.399422876	0.9895994423	0.4618129578	-0.4746674405	0.1250071955	0.4628104951	0.6297036431	-1.256371086	0.5643084446	0.008106423209	-1.655909492	-0.2564354102	0.2402600246	2.153358459	-0.8363411666	-0.3016141959	-0.02949936219	1.52682596	-0.3482779362	-0.9749518663	0.5305432972	-0.1574126639	1.778451992	-0.5898407119	0.3222609104	-2.026481582	0.4841496545	1.421784863	-0.1425398955	-0.6926152703	0.8857888841	-2.257159505	1.354714522	1.140061842	0.799248081	2.395100563	2.527869267	-0.2693939771	-0.6506625296	1.149591457	-1.546099643	-0.7077737561	4.633621863	-1.636379307	0.2778500095	0.4907326588	0.5315122596	0.3724350655	0.5028737419	-0.6685039906
