melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078
-0.6836847252	0.8605995198	-0.2445654346	-0.7400249024	2.09827366	-1.242453268	-0.07978148441	-0.1175520496	1.088498357	1.383679194	0.4016268484	0.3270652123	0.3721691091	-0.7987406402	-1.264683627	-0.7376857044	1.158692858	-0.1650388862	-0.7329062141	0.9273353345	0.8558590064	-1.149936998	-0.4592822149	0.9409413797	-0.2781119752	2.048422805	-0.2383703449	1.27920966	-1.465235218	-0.3315285486	1.884475799	0.811094969	0.7403131274	1.026019465	1.33710237	0.9572947409	-2.250670582	2.13651623	0.5182174828	-0.07692661056	0.8001098533	-1.469521764	0.323864624	0.7952190108	0.1460198353	0.9479401048	0.3226109701	-0.04883385412	0.1974304208	-0.996466817	1.350060772	0.2145127014	0.32240205	-1.560969422	0.4528799061	0.2084578793	1.696820333	0.16622106	-0.3482102599	1.510916747	-1.551901943	2.127994049	1.309528084	0.01549596674	-0.08706427998	0.4551657053	0.8097971172	-0.2520977039	0.2171025582	0.8574464995	0.4917012518	0.1234334501	-0.09851585725	-0.7065150574	0.8569587632	-0.9444533586	0.9128727861	-0.3115565657	-0.1505495062
-0.1270383609	-0.5549493222	1.468615752	0.1790842733	-1.022991213	0.3587652909	0.2004255885	-0.3625218552	0.8749496099	0.1431382667	-1.339764337	0.358385294	0.9208688571	1.423590853	-1.086382111	-1.441297886	-0.9440306926	-0.9943928286	-0.9585763992	0.6118247897	-0.9599606935	0.9214421424	-0.1286806149	0.116850789	0.5230422552	0.2443000311	-0.7218946377	0.6857871904	-1.334404513	-0.6442624435	0.4466351826	0.1940079103	0.5845735405	1.852012182	0.4766682588	0.3257769601	-0.8062272798	2.379509564	0.5253501571	0.6525121916	0.2368838168	-0.7642295233	-0.008167004892	0.09755668024	0.3778746176	1.670251683	-0.3088351583	0.03421152551	-0.9594127858	-1.93856169	1.377941766	1.353150658	1.063416493	-2.071906769	-0.3473348341	-0.249394663	1.357253932	0.747695066	0.4978095623	0.964964133	0.8362057706	2.436423405	1.355765044	-0.4518224248	-1.231446112	1.977440969	-0.7377587588	-0.571225655	-0.2133954948	0.127598227	0.895569871	-0.1643894402	-0.5470485257	0.3981135204	-0.4826319798	-0.6030683363	0.04326928572	-0.4140271632	-0.5852171282
-0.5521135048	-0.8233725313	-0.3095308725	0.2849955558	-0.138854735	0.3742538262	0.289338315	-0.4618198279	0.579899243	1.12532863	1.314509083	0.2265695735	0.8978308614	-0.02526925859	-1.221354452	-1.846296622	-0.6823504933	1.197638365	-1.003139002	1.066074642	-0.6830412809	0.7083108017	-0.5077388833	-0.2806746675	-0.2290941489	-0.4193763691	-0.3446436029	1.038703393	-1.091406538	0.6525430574	0.3324949783	-0.2595236546	1.143387033	0.1530220309	0.5602534305	0.910175381	-0.06601211811	1.383106187	1.066257591	0.3729074991	-0.1456538014	-0.636319756	0.1664848168	-1.16614413	-0.4082259795	1.144297078	-0.02033863254	-0.3976607694	-2.583702646	-2.826895402	1.440164113	1.105917014	-0.1318499604	-2.235547334	0.5446162736	-0.3509140975	1.444099617	-1.549237632	-0.3495117497	1.217213787	-0.06898699644	0.9193313388	0.8805103017	-1.017836829	-2.829864078	2.065419212	0.5117172647	-0.5267963445	-0.8107812262	0.5745887312	1.113083803	-0.7157020561	-0.7042053144	-1.536560743	-0.6680599266	0.8362687663	-0.597520363	-0.08753827053	0.3241274286
-0.6365640655	-1.304761531	-1.253333906	0.7246871502	-0.2752129409	0.1560534047	1.294318432	-0.4457306803	0.9247083332	1.593776726	0.5249158534	0.5002372336	1.780534339	-1.335440502	-1.059018169	-1.341363074	0.9386024315	-0.974252891	1.580835234	1.10878604	-0.7172830571	0.2254403813	-0.741646565	-0.3973203458	0.9891184502	-0.8156484039	-1.514278768	1.223537962	-0.4937836109	1.396448025	0.7361488213	0.4185920474	0.6208428441	-0.3382820592	1.169992075	0.6773866052	2.563746141	1.872225597	0.6721187326	0.06997537585	0.3858010465	0.4930911267	0.7729690104	-0.9019215589	0.2236531128	0.8856113743	-0.5988261466	-0.5274851756	-1.800117179	-1.981036687	1.465743978	0.4891298358	-0.6915666902	-2.010973743	-0.5914300762	-0.01953896342	1.457528016	-1.094683126	-0.978901394	1.428371545	-0.1054265809	1.189955179	0.7400396905	-1.229927388	-1.790654345	1.64571579	0.3103365982	0.5791554937	-0.09513127884	0.4931798878	1.621213041	-0.2437926121	-0.5389579043	-0.7378244883	1.112665056	1.149199032	2.618720658	0.4102769797	-0.5143664888
-0.8780141317	-0.8576287312	-1.265510309	-0.2564723537	0.6211698075	-0.3555994926	0.7281102156	-0.6097948867	1.001087627	1.353183181	0.7558307398	-0.2988181721	2.230862998	-0.5279522398	-1.432046212	-1.654219864	1.416075455	0.240780739	1.104564625	0.5514161082	0.7164598229	-1.141836426	-0.6685389088	-0.4999787712	1.185233145	0.2347578396	-1.808139607	1.243840477	-1.072877281	1.734275084	1.17790384	-0.3254470071	1.056816466	-0.8092334052	1.067555412	0.6121788277	0.9910722146	2.094217124	0.575018303	0.2220812424	-0.5190923548	0.3099854107	1.139462477	-0.06582593976	-0.06225770121	1.048347221	-0.8233068132	0.5205565431	-0.7786849126	-0.3238779907	1.208766732	-0.181101048	-0.09297017791	-1.225768682	-1.577476157	0.1701772658	1.413565886	-1.281983892	-0.5842498461	0.8122944468	0.3499043537	1.230682489	1.239952673	-0.303631564	-1.408443721	0.897115505	1.036834902	0.4672111731	0.02863083136	1.862768351	1.337653883	-0.3947792259	0.03106575335	-1.401139086	1.148528868	1.326962276	0.974851912	-0.671281412	-0.7016238237
-0.8504364449	0.06687254783	-0.4928607652	0.008406145572	1.557133075	-0.1432971148	0.5320990316	-0.1438983446	0.9322321272	2.199095059	0.8160137181	0.2020649529	1.465093275	-1.17428876	-1.274259269	-0.9350148188	1.116650697	-0.745481057	-0.5174742642	0.3925702719	0.1033673777	-1.515582794	-0.05752421083	0.2435430634	1.734530795	1.171414522	-0.2238081261	1.080866451	-0.2671463039	-1.254475836	0.8694773101	0.1479213098	1.906312342	-1.201448144	0.8968597925	1.598078624	-2.030118018	1.612263584	0.9330278419	0.4553699435	1.561255582	0.3618704193	0.8772116984	0.986273405	-0.2368297106	1.759528128	-0.9452714841	1.743486461	-0.7039650813	0.03493353697	0.583672853	0.3245033566	-0.04971222139	-1.317426049	-1.449027426	0.6422217887	0.6683424183	-0.2581677369	-1.78993954	0.3739829611	0.3491182043	0.404903644	1.709346211	0.499265909	-0.5967820865	0.05531736218	0.1415010319	1.689112675	0.2062606796	1.097494667	1.024383183	-0.7862326296	0.8857203828	-1.387729634	1.280139353	-1.260407003	1.929823952	0.4381408837	0.387356825
-1.085577368	-0.2528323926	-0.6380172413	0.4946607989	1.278744119	-0.4581797877	1.15765612	-0.978936936	0.87297294	1.768042391	0.08220497997	-0.1926943641	1.197052549	0.4563879166	-0.9648561562	0.006107132615	1.028665338	-0.606010859	1.110807296	0.8902846109	0.4305823286	-0.4490544947	0.1901278978	1.268288177	2.15329824	0.5647852667	-0.2154965312	1.199189609	0.5750908556	-1.064009215	1.274873955	1.0604468	2.049764312	1.074231592	0.08039146538	1.592718808	-0.4684825247	0.8278590179	0.4069713546	0.5018571723	1.097995623	0.3692713195	0.2464827906	-0.556215267	0.1956688839	1.620513777	1.449059353	3.773075344	-1.028354439	0.2483236099	1.454143063	0.5980969563	0.7433101143	-0.1283501148	-1.63640166	-0.5363732678	-0.7549944955	-0.1722037435	-0.3889642746	0.09743835542	-0.2461449705	0.6447754818	0.9374159205	2.294673738	-0.5297175557	0.6927444817	-2.195365137	0.7149282471	0.03775240382	2.247692795	1.546202552	-0.7445887574	1.20949177	-1.095927259	1.395704036	-1.842153549	1.592567091	0.2637475432	0.4860692424
-1.387131848	2.033387784	0.01662606949	0.7190178982	0.3716213543	-1.236652901	0.8023084509	-0.3424496146	1.636161372	1.710300511	-0.7143458911	0.749381504	-0.7439684153	1.17647738	-1.44723341	0.3667954648	1.631368706	0.08907730729	-1.130098168	1.135642555	0.890140194	0.8224732427	0.2042848701	1.363243013	2.510010496	1.227835147	1.381782596	1.679166969	0.3008370989	-0.03651602475	1.836233848	0.4782894377	1.964853327	2.065148365	0.3484661142	0.0572509932	-0.2661546638	-0.638681515	0.9798000276	-0.8482505365	-0.4495885009	-1.316721606	0.7508541062	-0.09638642276	0.6214705315	0.616141644	0.7648136795	2.14825793	-1.449590493	-0.1682949918	1.226951414	0.01464061526	1.001362994	-0.5348242525	-0.4668152259	-0.698943896	0.2503088764	-0.6728134132	0.6534973812	-0.6282472343	-0.589524319	-0.542029053	-0.01997335727	0.3924861098	-0.2622199827	0.04561775194	-0.334619708	-0.5148827724	-0.6209030134	2.958483745	1.514106093	-0.1075741775	0.6042939182	-0.4935931211	1.690600618	-1.413529356	0.09480891982	-0.1236198169	-1.198493598
-1.009115026	-0.9095300294	0.5190460168	0.392288247	-1.294250021	0.855656752	1.177055094	0.1507507669	2.043354138	0.9862316952	-1.752331298	1.162366518	-0.5666519182	0.6745738759	-0.9579265425	0.4005251608	-0.006895019148	-0.5632108739	-1.214581055	0.768736787	-0.5142580532	1.250913834	0.598139608	0.796350797	2.29702136	1.306132364	1.442809855	0.822386012	-0.05211212088	-1.34281114	0.1186508336	0.1920882288	0.6216806324	1.402486909	-0.04623556125	-0.7131785933	-1.139574123	-0.203179122	1.209823971	-1.024548473	-1.265542242	-1.070024683	0.8334216569	1.423597653	0.7846284495	0.4270849558	-1.828429457	0.3952952409	-1.135253033	-0.7161262218	1.826566206	0.9501397158	0.755895974	-1.331234335	0.06869483133	-1.191990839	1.548131222	0.8390696464	-1.028264378	-1.13691238	1.876140476	0.4115322986	1.149891163	-1.893084009	0.9707968484	1.766718287	0.2752262511	-0.479017524	-0.7239742134	0.1127405055	1.244626107	-1.281301859	0.1259235903	1.896152369	0.1887547313	-0.6975275203	0.7593039905	0.6017899174	-0.4618743186
-0.827147367	-0.7929391219	-0.1251936887	0.2040800221	-1.05364488	1.039463503	1.42563572	-0.9716922182	1.193342927	0.6481868799	-0.5126413551	-0.6622039573	1.05573827	0.07810996906	-0.8686735695	-0.6619675145	-0.266583169	1.914003772	-0.4001287917	0.1201885399	-0.665957292	0.566665891	-0.5126939757	-0.4571035306	0.4275705436	0.2046273448	-0.2680590101	0.2823556161	0.1035755786	1.018628353	-0.3823449606	-0.6618529131	0.716965481	0.7353578958	1.036689157	0.2424615443	0.04440615174	2.022312739	1.372659672	-0.4079267774	-0.9544756894	0.2931105815	0.5120170029	-1.405711892	-0.4777110947	0.3239525584	-0.7447295837	0.8001129422	-1.091449237	-0.6698314445	2.190334172	-0.2587497642	-0.4099937521	-1.074999273	0.7068736896	-1.209930868	0.4313248846	-0.5204978924	0.676615846	-0.5887344901	0.186372262	0.258406254	1.494197651	-1.3174118	0.6853847114	2.41753242	1.591199073	-0.875225104	-1.12356011	0.5383619142	0.6162478398	-1.619567826	0.926125163	1.321222807	0.8852746211	-0.6916382716	0.3445750823	0.2321392414	1.766035391
-0.5002933897	-0.2209588973	-0.7334218578	-0.2370925684	0.1405665498	-0.8857547415	0.8857826917	-0.09598227276	1.161724007	0.8767446708	1.091464488	-0.1060715821	0.9738847865	-1.628671696	-1.208451758	-1.724671069	0.2152540064	1.31681894	-1.759289772	-0.9362444611	0.7423314323	0.1481399919	-0.2290013488	-0.3888981057	0.004557871559	-1.109989388	0.38724138	-0.1356848383	0.4476181498	0.4571606747	-1.087698126	-0.7814720427	0.5966831013	-0.2176849979	0.7425830147	0.322903808	1.028273664	1.409426583	0.350928734	-0.1589081361	-0.6333928073	1.699235987	0.5771054544	-0.2642185234	-0.7234436858	0.04632533719	-0.03176729788	-0.04167957436	-0.5463823224	-1.375674998	1.242674845	-0.3261925293	-0.4015174754	-1.596239294	0.4197985598	0.2006847695	-0.6970357463	-1.049575323	-1.465008437	0.2565935299	1.147253692	-1.247846189	0.2148278281	-0.6193957786	-0.4150816012	-0.2508710732	0.8156409971	0.9015175349	-1.360670913	0.6041184745	-0.755250358	0.341732046	0.06486100438	-0.4741490407	3.199515471	0.4724322084	-0.1173584463	1.1184028	1.370457872
-0.2153091047	-1.511326495	-0.7948577666	0.5640076267	-1.028860583	0.4417123478	1.063930715	-0.3226370579	0.7383696729	0.1128788163	0.1336190512	0.3792569756	0.2739150154	0.3252955706	-0.5163497422	-0.7953038131	-0.6810331271	-1.493568729	2.039350864	-0.2698221444	0.06774920265	2.229287706	1.247785534	0.05894016556	1.253680596	-1.435691367	-1.101534411	-1.009723257	0.5202680032	0.8322929514	-0.4878322306	0.6522349518	-0.1739906081	0.2426628508	-0.1401463484	0.4997497096	2.067026096	0.2257933615	-0.7998225116	1.040515061	0.4813584433	2.14370447	-0.6276247642	-0.2799496439	-0.4544650854	1.052463885	-0.9618467143	0.7050762199	0.8249881048	0.37743863	0.4331174008	0.2173416088	0.1655745877	-0.3989829412	0.1477094972	0.3272540534	-1.279843583	-1.021445578	-0.01994982724	0.6616923052	1.937369365	0.5339023474	-0.5786593118	0.1230495731	-0.5929503373	0.0677421063	0.08812682813	0.3312635679	-0.2444686978	-1.252996172	-1.058866335	0.6139090099	0.08926560954	2.211198577	1.783898621	-0.5018231874	1.044407699	1.115204488	-1.38760403
-0.857807401	-0.5664459778	-0.495603562	-0.3837680977	0.6827044063	-0.2580053973	0.09429460594	-0.5606340144	0.04190950871	-0.03317940637	0.9965056159	-0.3307908639	-0.6768522433	-0.860367209	-1.221008922	0.2974353467	1.21504727	0.5332009276	1.440296127	0.3329452996	0.4843066438	0.9833948668	-0.3975342403	-0.8902199036	0.133180822	-0.5140552836	-1.854183428	-0.02640840915	0.4163281536	2.003149664	0.5205400769	-0.9063581229	0.5357340968	0.003262970042	0.1941407627	1.067858842	1.964625007	-0.7183265228	-0.02615239599	1.079470897	-0.7786814947	0.3025924218	-0.7149189837	-0.2706510847	-1.041985274	0.361503561	-0.03251255408	1.08003392	0.7847361498	0.1899129838	-0.2361921975	-0.9992933843	-0.2032227005	0.3210296145	0.1248472708	0.6169734251	-0.2808377731	-0.5189900737	1.352966341	-0.07316487824	0.997140881	-0.8083010289	-1.222154885	0.3263135702	0.1635658332	0.5530371829	0.8833013578	-1.705177272	-0.282929834	0.2306636736	-1.058289284	1.643962051	0.7543275852	-0.2539289391	0.7647556568	0.1791706627	-0.5270246947	-0.4855539316	-0.3353128782
