melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102
1.898918824	-0.7206641632	0.1677559516	-0.4503993259	1.768474406	-0.1387353915	1.630035888	-0.1754602457	-0.3089327991	1.052168991	1.109938388	-0.1068415247	-1.322562725	-0.01939537688	-1.423368196	0.3600514414	0.8087213368	0.3342644757	-0.5613057535	0.1832281766	0.3074995683	-1.861234891	-1.028328848	1.754211113	0.7638583152	-0.04164878372	1.071725129	1.130613507	1.046633096	-0.2375722198	1.693582598	0.4364564206	1.041984308	1.573922836	0.6924951003	-0.6129120322	1.205169896	0.8169983078	0.9037736855	-1.362354052	2.391310591	0.8731224865	0.5816065901	0.8254004714	0.1888265924	-0.2363313112	-1.77073511	1.844719069	-1.139382528	0.3121522728	0.612330939	-1.026414935	1.516898113	2.228083209	0.6552301636	-1.316762015	-0.3928570706	-1.454072918	2.20572225	0.1850956642	-0.08173753179	-1.243239291	-0.09943674438	1.51561571	0.6890744778	1.559167616	1.46620539	-1.100295012	0.5952724722	0.5752685456	0.5329928479	0.5371037344	0.1215996276	-0.7643395645	0.2216837935	-0.1234124487	-0.5994229842	0.7087591426	0.8563068738	0.7285056978	2.55372505	-0.394652479	0.4251377323	0.9803196644	1.043103849	0.1507074579	0.9544200459	0.2391728091	-0.2737621832	-0.3608348595	-0.6288733638	-0.8555830243	0.9654227273	-0.0435911539	0.752071339	-0.7884373901	-0.1612052177	-0.1462700994	-1.330780774	-0.4098063339	-0.2118314779	1.054470414	0.3668534322
0.3821127283	0.08119680076	0.2295933944	0.8277394813	0.1779588402	0.5013115098	0.2978002137	1.080731479	1.738922351	1.61619868	1.037063329	-0.1477950819	-0.3587897069	-0.6394044408	0.06584515488	-0.9613484145	0.3380965144	0.241057091	0.1716195655	0.9337953275	0.3034259981	0.6408835705	-1.328108874	0.7125881339	0.7925025083	-1.844387152	0.3393816222	-0.7418627431	-1.084811854	-0.4626532818	1.008082434	-1.000056677	-1.004480491	0.5127476731	-0.8588185191	-0.2422639167	-0.446248996	-0.6285769575	-0.7441441663	0.1274173073	0.5027691349	-0.9500841007	0.5477245096	-1.464107278	-1.177027098	-1.322461325	1.880843356	0.6956739041	-1.629248766	0.3634247079	0.6916022665	-0.5564857478	0.166746905	-0.4137797878	-0.2656564264	-1.090803373	-0.732565416	-0.2306433927	-0.3536852235	-0.3541249266	0.143174131	-0.6800163025	-1.170013165	0.5830823736	-1.234528175	-0.7275213387	0.1931072637	-0.8240620109	-0.5606899262	-1.396059057	0.7789186318	-1.047664522	-0.4731350882	-0.280837072	1.18326191	-0.1371761834	-0.7677851596	-0.1701125794	-1.393881005	-0.4438843652	-0.1593530302	-0.8608906678	-0.9983867736	1.037316926	0.5685436515	1.151545495	0.4211983302	-0.7790405432	-0.6695287386	-0.4038072618	0.1148828759	-0.6795748686	0.05086060201	-0.04584353275	-0.4200248413	0.357557742	1.055295467	-0.8916818327	0.5089611234	0.5665654624	-1.290033782	-0.7351798567	0.9579969239
-1.048505564	-0.4281870793	0.5156123641	0.04939121696	-0.5467511918	0.2295422169	-0.5606193205	0.9920494662	1.754025225	-0.3183248607	0.2423156473	0.5019159014	-0.2975479305	-0.3683934408	-0.4373794507	-0.672597416	-1.007502979	-0.8375901133	-0.1760155343	2.134084992	-0.7436580213	1.290859387	0.327957324	-1.520217567	0.4532404268	-0.2744383473	-0.4272670385	0.1441753702	0.157517949	1.314927583	-0.5793840477	-0.347628387	-0.6399705026	1.103428686	-0.9000684528	0.6340296409	0.4299861275	1.008032818	0.5796868349	-1.0736947	0.6293741599	-1.071700888	0.4319389686	-0.2171566059	-0.132490547	-0.4962175227	0.3041605799	0.9474348614	-0.6047519223	0.6530879264	-0.6607651639	0.1461151865	0.144992883	-0.9176471986	1.853240697	-0.06006827128	-1.037506467	0.3432620588	0.02652370247	0.8828932924	-1.68628825	0.7389051892	-0.8095095117	-0.6679897982	1.333613684	-0.9824495486	0.01740838957	-0.6131508624	-0.446565146	-1.047382942	1.368333984	0.02895462454	-0.1238895471	2.838455928	0.5201342121	-0.7057131782	1.03593714	-2.049766528	-0.2253310272	-0.2913427659	-0.6967534966	1.163316983	-0.8719882377	-0.5108616973	1.728360619	2.590400676	-2.207171805	0.01910458855	-1.084479593	0.0503353676	-1.184345177	0.205055745	2.018977386	2.488702935	-1.490162968	0.1124599326	0.05249217461	-1.303279916	0.214937771	1.307382112	0.5761018608	-0.3518774827	0.07689287806
0.2421512899	-0.5567034471	0.6282882041	-0.7454583627	0.05363310162	0.3627597016	0.5655913338	-0.8893864569	-0.4512811613	0.2108678599	0.3810320735	0.3430206236	-2.050567063	0.9141896753	-1.230080061	-0.56310915	0.2197454316	-0.6490112807	-0.3953474415	-0.4748644793	0.804680212	-1.234996379	1.928720414	-0.5169922981	1.060902805	-0.6319797945	1.362195887	0.9424925543	0.5812584232	1.180895118	0.5725583611	0.5584587734	-0.4915571502	1.710616519	-0.748129768	-0.6234996039	1.225864187	-0.6609193745	0.7924058754	-0.9529446271	2.278296318	0.5256529903	0.8559273638	0.04057981931	1.188693387	0.6978200778	-1.030136294	2.158045448	-0.6804997934	1.388337127	2.038155186	-0.08039491618	1.775941612	-0.327659656	1.209826294	1.348946678	-0.8530428986	1.03688671	0.7510222092	-0.04560467457	0.5727225756	0.6020189477	0.2491916402	-0.6165466613	-0.4547176243	-0.3885351461	-0.4938116961	1.04217428	0.2012540956	0.04485807228	0.421232716	1.024096624	0.1137393978	0.1955301912	-0.363687737	0.3506562536	1.167040864	-0.4202690825	0.2243046559	0.2813636412	-0.9644999967	-1.572433934	-0.06494430838	0.1987069097	0.4547022906	0.5653013807	1.25660396	0.01001845237	-0.7787806581	-0.2976041852	-1.213330622	0.2173439895	-0.9904665882	1.44738014	0.1480207476	0.4301220399	0.6878737893	-0.3464005415	1.103277603	0.3719248683	-0.3516297212	0.462128191	1.48922421
1.148601006	-0.0897061118	0.8573085405	0.5712515434	0.2604250679	0.6738042423	1.923964736	0.8210988405	1.616854463	1.106726153	0.8802952029	0.007866043867	-0.1900095975	1.172451101	-1.073709483	0.05728036848	1.254235347	0.3555686325	-0.258388532	1.101323668	0.4361634492	-0.3846548766	-0.5099603793	0.1063253943	0.6695234911	-1.474423165	1.139136986	-0.5623231384	-0.8343697738	-0.4776855393	1.559220784	-0.9606246654	-1.450881657	0.6178368709	-0.2928789985	-1.554990554	0.1513542379	2.871251563	-1.147019397	-0.3170871402	1.675768436	-0.02631647354	0.06908392394	-0.6526665733	-0.2044537602	-0.3391278725	0.2630913079	1.449035035	-1.242528249	0.883753344	0.8325682919	2.298537334	0.9928561727	-0.8178250597	-1.45791446	0.3349171026	-1.336559729	0.5523364421	-0.2904473994	0.5019557679	0.8778341356	-0.2503148676	-1.149432662	0.6584434752	0.7144585313	-1.260955748	-0.02817254731	0.5453777171	-1.829998624	-0.8104059212	1.653403849	-0.363961149	-0.1888761725	-0.3303314459	0.0941710237	-0.2709269845	-1.743400253	-0.5430847398	-1.255878489	0.2715170173	2.497986229	-0.4726388854	-0.02571306624	0.8364254497	0.327553993	0.2146289682	1.246867953	-1.184355012	0.5518878337	-2.080993179	-0.6489867158	-0.8528080239	-0.5699302776	0.823187792	-0.3949832983	-0.4331486993	0.9569327118	-0.825474723	0.9396008227	-0.08649164155	2.323844866	-0.4476435188	-0.3233757559
-0.1783273508	-0.9880748065	0.8837274094	-0.634082945	-0.6904623024	-0.4951967339	-0.7693404506	-1.009344856	-1.039054345	0.2724502016	-0.008047101799	-0.8904596197	0.1835850755	-0.2686371975	-0.425055839	-0.6640587973	0.7661415813	0.6311194303	-0.3003270758	-1.299921534	0.05009060532	-1.304495986	-0.1433271092	0.2802482747	0.741065554	-1.03644155	0.5934209801	-0.76909984	-1.299039256	0.350257693	-0.04592905443	-1.666659422	-1.355633114	-0.05991135991	-1.776946741	0.07837584638	-1.334328765	-0.3168747559	-0.9336333936	0.2272997197	0.4326612075	-1.334401521	-0.02351316513	-1.365671196	-1.232467593	-1.163754797	0.1648578023	0.9877746922	0.2944830746	1.336275256	-0.5884682824	-0.8549918964	-0.5153134981	1.376535171	-1.478399445	-0.2006313081	-1.933272165	-0.07866019586	-0.829966861	0.6276102068	0.2352353021	-1.331308969	-1.415802013	-0.5560862082	-1.090079787	0.004332252357	-0.4380683189	-1.318555712	-2.036880636	-0.9911485158	1.310535069	-0.5468773375	-1.214783619	-0.9875179516	0.2384129287	0.8068467871	-0.08624983766	0.02607462437	-0.534925301	-0.5882495569	0.3402398881	-0.2223030156	-0.7315692807	0.9147396221	-0.4657267469	-0.2392154713	-0.2671216924	0.2297795581	0.449111986	-0.4057231617	-0.6474808847	-0.9330107846	1.251652368	1.243377252	-0.4255206584	-0.2259270906	1.065051473	-2.246553073	-0.8883548411	0.4483275292	-1.248564991	-0.219924734	1.076451214
-1.530633472	0.4714956804	0.6908549844	1.066619759	-1.371273128	-0.2625811703	-0.5553413398	1.871835786	2.293724018	-0.6390418789	-1.431828152	-0.7874623164	-0.4173225133	-0.2436732115	-1.525956928	-2.157465364	-0.8561018009	-0.3574100873	0.2782312826	-0.1836557127	0.1125511022	0.07114787225	-1.587252785	-0.6301184862	0.7538679451	-0.4451864647	0.1652164009	-0.616604609	-0.6833116541	0.3215095818	-0.8479414734	-1.970198245	-2.28931388	0.1965633815	0.9358073091	2.424518469	-0.3318952943	0.7120401065	0.06987991363	1.046611052	0.2045016532	-1.044186202	0.2135790649	-1.779125046	-1.683294216	-1.870517769	0.3601919095	-0.2662644624	-0.3331310372	0.7870164102	-0.3394770237	-1.046304748	-0.5072473057	0.5843767886	-1.207790852	-0.8132568853	-1.603473702	-1.299091174	-1.263735797	0.4576884667	-0.2508306857	-1.141205054	-0.9426245695	-0.4247402097	0.5874872154	-2.745562854	0.2337750815	-0.5366662575	0.2848680398	-1.578204827	0.8778851857	-1.974516365	-0.512817858	1.009799608	1.385684734	0.4909360102	0.610837104	-0.8610227103	-0.06147550016	-0.9810308465	-0.8016121017	-0.4401842213	-1.396865017	-0.2365802714	2.789151996	0.6631168746	-0.05720012604	-1.387707456	-0.9237462063	0.1426390258	-0.2804117325	0.2818583232	2.128551153	1.576551303	-0.5175848279	0.2065376015	2.413024588	-1.738286974	2.194707157	0.8228875231	-0.5032678858	-0.3606719406	-0.2238662374
-0.9875245268	-0.4275093294	0.3955543478	-0.03955464422	-1.437473524	-1.25050697	-0.1086352961	0.4917390052	2.129431942	-1.253042593	-1.435860795	-0.06856533959	-0.1913770248	-0.4629737653	-1.218794205	-2.434857468	-1.883086015	-1.07659615	0.04763899486	1.554641439	0.2808707983	1.922182784	-0.8097288105	-1.211176155	1.100356011	-0.2469539127	0.9695379639	0.6251177135	-0.3395608408	1.897323663	-0.3857822168	-0.5799134701	-1.197570033	1.033630662	-0.9787102867	0.2181503137	0.09208459587	-0.4010086958	0.5500196031	0.5458558807	1.57972194	-0.64471277	0.6334408788	-0.1178593281	-0.2390923494	0.8033834166	0.7438334151	1.097996981	-1.61348689	1.61017382	-0.3675880116	1.170804543	1.360591038	-0.2624063121	0.4081502873	-0.1099778152	-1.721932674	-0.1922258369	0.2361607245	0.771789788	-1.567236127	0.7637341735	-0.351797366	-0.5237560858	-0.9786379258	-0.9310924927	-2.049048446	1.250724108	-0.536483507	-0.2584706306	1.242202173	-1.523801247	0.3201085196	1.180675891	0.7464594043	0.9106825282	1.627952319	-1.2522542	-0.8017816306	-0.07530614154	-1.145130546	-0.05601042413	-0.2971972027	-0.2251116912	0.02125372584	2.814021477	-1.796488186	0.1404914055	0.227487751	0.2131852189	-0.2032992924	0.009214610596	-0.09805061562	2.003793517	0.7456507494	-1.253595076	1.228428148	-0.7262300593	0.5714769952	2.129710142	-0.5263621214	-0.8007124378	-0.0891214437
0.4837310368	1.788262688	0.4324206729	-0.7487829514	0.3015413135	0.4881535773	1.130965456	-0.4382233547	-0.5096141919	-0.7076283814	-0.1302126014	-0.5889334684	-0.7226998057	2.024197391	-1.584934798	-0.9669069316	0.2605147953	0.5169029968	-0.2114635353	-0.824763163	0.747923353	-0.7302089769	-0.2577587713	-0.2824073584	0.9764181637	1.081280209	1.193103149	2.086042314	0.1753035663	0.3483900223	0.2554912582	0.04141878187	0.1888726866	1.078884457	-0.3438315648	-1.404846144	0.8284362001	0.1005930039	0.04497613381	-1.055099506	2.659607662	1.069240492	1.271657902	0.3096709583	1.070859942	-0.821498736	-0.4463360797	0.8042025511	1.25691135	1.865799616	0.8526988201	0.547904563	1.411945301	-0.05085400045	0.3603835742	0.5678283283	-0.9924800099	-1.430935835	0.8057430527	0.5366640981	-0.6726663479	-1.047924637	-0.1036821186	0.983203254	-0.04307798207	-2.197025518	0.04433328177	0.8230035212	-0.9259751611	0.826991065	1.976774497	-0.7021106333	0.4248848686	1.329540311	0.2049920504	0.3716968856	0.9110885434	-0.5040516959	-0.833453631	0.375677989	0.7079587149	0.8058283446	1.227596588	0.7346484076	-0.9580603842	-0.4023050587	-1.087727609	0.1107158252	-1.14770186	-0.7880474004	-1.659511493	-0.9708343638	-0.2644167869	2.057688688	0.7988843987	-0.1065979722	0.7674988066	-0.2323386441	0.2032461953	1.120706731	1.106203097	-0.3406307081	0.9077150394
1.091818293	-0.6243786027	0.2104220166	-0.5137314801	1.368343248	-1.183280838	-1.627932251	-0.8067622975	-1.230902517	0.1960534787	-0.9151598798	-1.409408557	-0.7322737945	-0.222290318	-2.181495719	-1.786768244	1.373400321	0.8831737209	-0.5649285775	-1.371144111	0.8773902099	1.603983554	-0.2508668391	1.12367525	1.174609199	0.6231669629	1.168079903	1.504738512	0.2114430672	-0.2309141134	0.2309320751	0.2230392539	1.587790776	-0.863708429	0.2021763007	0.4375937464	0.5085956877	-0.05886636384	-1.077592183	0.179524182	2.441425585	0.8500404481	0.7722452723	0.7723531048	-0.4732104081	-0.6358925335	-0.6294195884	-0.8639757535	-0.898751878	0.3598217906	0.9819346849	-0.5507379626	0.2875796391	-0.535971142	-1.024576521	0.3755172244	-1.624141742	-0.02820956378	0.9631009172	-0.3442334836	-0.5774284405	-0.6048706117	-0.02186521244	0.6220622729	-0.6141835759	0.4278551421	-0.05876189706	0.4068321839	0.2454137152	1.502800877	1.136788354	-0.3825285522	0.001777279944	-2.378664037	-0.1245049741	1.255839757	1.563820839	1.808138987	-1.16448153	0.465509064	-0.3960908445	1.268693697	1.197471126	0.2531736236	0.4664475956	-0.380332617	0.018461992	-0.2211921542	0.9524102804	0.1126376171	0.5341328229	-2.270710021	0.9712609629	1.195097187	0.940631787	-0.3125719347	-0.2690575577	-1.917191869	0.3156263482	-0.8578384266	-0.628594121	0.4988171329	0.8302759177
-0.2272085311	1.057955318	0.3246586666	1.86946826	0.7202691198	0.6780939928	-0.9279058307	0.8962231524	-0.8529082574	-0.07274319058	-1.220998729	-1.023356981	-0.9335764834	-0.1771155456	-1.15267009	-2.157109365	-0.6125029508	0.9337040623	-0.3257925546	-1.191549065	1.034713655	1.050404227	-1.237052386	-0.1059234405	0.6592529175	-0.8476997114	0.8202378654	0.491618984	-0.2747663296	-0.4164657336	-1.666629988	-1.301793101	-0.1046972047	-1.01275606	-1.920560968	-0.9021249277	-0.3953748278	-1.480646778	-1.71058881	0.9419292488	1.460109615	0.6463989457	0.5755986185	0.5320046412	-1.295477191	-0.7415930364	-0.1187810773	-2.605673025	0.9722673981	0.7641404044	-0.001700612999	0.6538782958	0.08910395286	-0.7445323301	-0.509031614	-1.150485441	-2.15399998	0.005219772932	-1.161280308	1.00176103	-0.6177506229	-0.4313823295	0.2639762352	0.4727414649	-2.358500788	-2.283805157	-0.3455784207	0.9615387492	-1.179785996	0.550493424	1.913002339	-0.418230818	1.340628944	0.7014256417	0.06813372343	0.4873613183	1.010957649	-0.01865055313	-0.727158863	-0.5077369424	-2.378335713	-0.1708294415	1.104402904	0.7284054381	-1.354046474	-0.8708616502	0.4614334175	-0.7253833375	-0.4310089978	0.05004900791	-0.3801973347	-1.241077396	0.8342368009	1.613582736	1.042861902	0.01928815351	1.749911955	-1.207403252	0.8912424182	1.496038083	0.3626143172	-0.8853662756	-0.6182162186
-0.01848409887	-0.05691730199	0.6081173675	0.6382412062	0.8284152911	-0.610283296	-0.3588236261	1.634888607	1.324379224	-1.272109741	-1.080607147	-0.8798739997	-0.9601329279	-0.3044255556	-0.558982321	-1.928239681	-1.250774289	-0.4038926876	-0.7501136618	-0.9026095083	0.3366407057	1.652704816	-1.05600825	-0.9331844296	0.4110258135	1.100375813	0.9755317461	1.838176854	1.200542669	0.6830234122	-1.427792792	-0.7547910427	1.416386827	-1.3491279	-0.1733231187	-0.707028996	0.3359536665	-0.3819498172	-0.6692736507	-0.2399391466	1.499726766	1.596997038	0.8385879671	2.38991994	-0.1350805709	0.508714401	0.3033431004	-1.256536698	-0.01985807289	0.424417113	-0.7352790963	1.540566485	1.029429131	-0.8664483087	0.1819335946	-0.07912685429	-1.974495105	-1.785754809	0.8025180214	1.438799687	-1.389392857	0.4809090156	-0.6223076105	-0.5010567104	-0.7130647711	-0.2061949245	-1.341365588	1.074373992	0.33632083	1.579760002	1.109390936	-0.436483288	-0.4308428072	0.6028199879	0.4184877827	1.956989704	1.223439447	-0.5147337094	0.09191420372	-0.1887776588	-1.379114158	-0.7713693722	2.018860092	-1.100419315	0.1269823857	-0.3949210924	-1.048045377	0.1510040085	0.2643203967	0.7324200967	-1.206094098	-1.064001988	0.9368060685	0.6897871263	0.8372480085	-0.1061727791	0.9351680653	-1.524728715	-0.1272971505	0.545398348	-0.8242177275	0.04585512043	-0.3215443652
1.515101172	-0.620236005	0.221054495	-1.261083503	1.478729633	0.6774739104	0.974619562	-0.6270020381	-0.2476491789	-0.05571844815	-0.05286269647	-0.2586439531	-0.6700920827	0.8198015709	-1.181860452	-1.298749315	1.051931214	0.1618961509	-0.1987742571	-0.1784772571	0.7473561135	-0.6828619201	-1.468609689	0.7855512558	-0.01234202449	1.565930606	0.7833887795	2.179495957	2.00083252	0.6081423859	-0.5654546494	-0.8491242358	1.202664782	-0.9995056008	-0.749779757	-0.5983153145	-0.02981952576	-1.249546896	-0.2482283891	0.01843121754	1.919317016	2.124955615	0.9983076771	1.524786582	0.7756503147	-0.8895664504	0.212795335	0.3667203898	0.7782441133	0.6846207578	1.62748568	-0.005549543555	1.237325606	-0.6101757913	0.4451098654	-0.5422406979	-1.686975583	-1.471868328	0.8505623884	0.8756255683	-1.552148662	-0.2945083303	-0.2706675362	0.9085274021	-0.541231473	-0.9415420464	1.487152198	1.006362077	-0.9187453757	2.165686088	1.185862002	-0.5057500522	0.07761413946	1.098504292	0.3715913177	1.144403019	0.7450120758	-1.418253475	-0.7753417091	0.2292377737	-1.532846121	-1.694621009	2.319571992	0.3946739682	-1.71502888	-0.09485780707	0.1889314209	0.339237944	-1.269885799	-0.1532917961	-1.804350814	-0.7164625224	0.323128653	0.7958984588	0.6333966881	0.166257477	0.7170622659	-0.1593968932	0.3326126987	-0.4160010142	0.8157984395	0.2887821015	0.01351947677
0.4500833148	-0.7644987196	0.6832187294	-0.1978524653	1.048421251	-0.7313416007	-0.3950914668	0.2505170763	1.241351743	0.7085195145	-0.4080042753	1.901661561	-1.344322723	-0.7203669436	-1.749741377	-1.507542985	0.5791225904	-0.115607932	-1.25046151	2.316388286	0.7924696882	1.055881035	-1.117807164	0.5635701921	0.3527121708	0.2310646234	0.5689051109	0.8175209974	0.9451054949	-0.4491537498	-1.344053338	-2.131977144	0.5338736652	-2.093464618	0.4229935216	-0.586037671	0.2419928311	-0.08392578998	-1.610891616	0.04411877024	0.9538448209	1.551085771	-0.06985333626	0.4333532649	-0.04965337624	-1.489462409	-1.485079562	-0.9130328626	-0.4061309302	-0.5392021575	1.717961327	-0.8661103686	-0.3591707815	-0.6815727249	-1.493138852	-0.9243482064	-1.702636132	0.6344050028	0.1010639089	-1.006932637	-1.206472479	-0.6063105827	-0.8818921598	-0.03348527983	-0.6275515297	0.08831627681	-0.1862490036	0.6879414646	0.5680311411	0.9957566994	1.033641778	0.1910519693	-0.6544132521	-0.4252714759	-1.692174284	0.7791143802	0.1884712501	-0.7929709609	-0.605897409	-0.263542457	-0.6188440833	-0.9039696366	1.359709406	-0.9338882456	-0.5387732385	1.100508715	0.2862742941	-1.20291638	0.2159258139	0.1605328731	-0.8703991464	-1.52584829	0.3886674582	0.5038176326	-0.2391483748	-0.2616719383	-0.5507697985	-0.3762457047	0.3592335903	-1.810208715	0.6313359013	-0.9059941056	-1.588318082
-0.8942077291	-1.040542599	0.970245167	-0.6729594275	0.8696971201	0.4232612251	-0.710852718	-0.7994341698	0.4895386883	-0.4749504278	-0.5955614122	1.326324898	-1.565255068	-0.8098153586	-1.189257857	-1.082417778	-1.505510722	-0.8470631784	-0.445816237	0.8144057264	1.004306723	0.2223190128	0.06645110943	-2.005777274	0.4437865793	1.230308422	1.106171144	0.948969573	0.8332521881	1.074748387	-1.513428226	-0.5908389619	1.154623133	-1.356311136	-0.2487163807	0.2533043672	0.8333155811	0.6200333904	0.1647545659	-0.5645728599	1.438656889	1.892095098	0.4439265013	0.6589259563	-0.2313707258	-0.332455606	-0.3058831884	-0.3204663207	0.4019329497	0.2011325156	0.4276809388	-1.858161627	0.3163499552	-0.1396373471	0.3750969377	-0.3054999076	-1.857296711	1.504530149	1.014268509	-0.4697281435	-0.05023220994	-0.2036752803	-0.5764028534	-1.087270135	0.04363024948	-0.6581096843	-1.402300358	0.4131003776	0.816263705	0.9610737898	0.5865442269	0.2465830249	-0.6773896549	-0.3684038209	-0.9460829828	1.263160354	1.154807832	0.2832757716	0.3905028714	-0.6478116914	-0.7784459844	0.213119616	1.251954002	-0.466341188	-0.9341923765	0.2976377901	-0.9970331368	-0.2541444464	0.5287293258	0.08225500593	-0.4398984409	-0.5545149941	-0.5658426965	0.03020778667	0.822973039	-0.6022544793	1.071120335	-1.178437658	0.8216960067	-2.222672562	-0.5761613911	-0.7536191369	-0.3805294449
1.065349711	-0.8736228993	0.510367675	-0.4362884121	1.684462772	-0.02582838567	0.1404598475	-0.8158318189	-0.3523368052	-0.3620789982	0.02686573098	0.9497450743	-0.8074870025	-0.9756394118	-1.197103999	-0.09112671584	0.7070617906	-0.3463289379	-0.1950601805	-0.7807142622	0.5002747093	0.8456835506	1.156071942	-0.1355166032	0.643317365	0.6566682315	1.038152988	0.1942852351	-0.3415271715	1.502043136	0.8003608524	0.3819881115	1.864187279	-0.349736579	1.265643408	0.8067651251	0.4788721778	0.2626874463	-0.2136960083	-1.905192335	1.329831265	1.145819649	1.122103086	0.07291506315	-0.5128381012	0.6112031435	-0.3880526062	0.5350190458	-1.371556379	0.1039460591	0.8939786047	-0.2793326632	0.3783122346	-0.9314218572	1.245522784	-0.976478978	-1.512104067	2.044374644	2.171460835	0.5541613153	-0.01480181895	-0.2962552013	-0.06836787722	0.4945618302	0.3319769189	0.04890141282	-1.299198385	0.8623136377	0.8883826508	-0.103506392	0.2343122109	-0.4196871765	1.002605067	-0.142787711	0.951090233	0.8348053507	1.268941397	-0.9603198406	-0.51351381	0.6261910173	-0.1984079669	1.395927471	0.1532266146	0.02886587774	0.4865164498	-0.2595076823	0.7720947882	-0.4605525136	-0.5812467541	0.7918419184	-0.8611341097	-1.272562498	0.6467505812	0.9133554892	0.6428804845	-1.442875415	-0.1448247903	-1.245918515	0.4580888718	-0.3233965753	-0.715056994	1.512958267	-0.5659942131
0.04532529426	-0.07668665668	0.5021533219	0.4227201952	0.8286690108	0.8982675083	0.2994493534	1.970410943	2.149329787	0.48981138	-0.5791581372	0.2164256701	-0.5086917269	-0.3034381845	-1.512915021	-1.786123561	0.3111878594	0.6745752044	-0.2607028286	-0.5917073658	-0.3290379635	1.972704721	-1.504788226	0.7746228034	-0.5305285661	-0.387043428	0.8712481597	-0.473197901	-0.4869564387	-0.620338034	0.006368312955	-0.2473896802	0.3207239666	-0.6919216031	-0.2441848735	1.639187307	-0.6958606539	-0.4649818655	-0.1902594621	0.4097810651	0.7105932822	0.8245539689	1.130018755	-0.6533261487	-1.553335085	-0.6614952919	-1.162852165	-0.2769841009	-0.6994464503	0.3971345733	-0.0008438501669	0.1376839232	0.497534307	-0.3138963424	-0.101813063	-1.431997668	-1.237307658	2.011812928	-0.06478161397	-0.6716301548	-0.555295083	0.1032452625	0.2649272076	-0.08691128773	-1.744124494	-0.9740137158	-1.50936763	0.7042865359	0.5403457629	-1.050259838	0.5598921057	-0.1915562059	0.9069727743	1.15967773	0.004926394683	1.586421681	0.6646480285	0.5765431704	-0.2589367599	-0.8963506587	-1.579228973	2.647826159	-0.6033588052	-0.03979948815	2.820636671	3.804464989	-0.108900195	-0.3668629105	2.713146653	0.3099920839	0.5769594367	-2.111431027	0.7209474645	-2.080332178	1.574166266	-0.1838180581	0.4843344995	-0.1676497008	0.8090799485	0.4481028674	0.4776328413	-0.8423446364	-1.677562443
-0.175371448	-0.4092292111	-0.1000614053	0.1344869478	0.187421997	2.901790487	-0.4713900433	-0.5040193558	0.01987399256	0.5387218124	-0.5195860996	2.216410802	1.274161375	-0.6270654635	1.0184475	-1.514050689	-0.6477251645	0.192798201	0.817299725	0.507724166	0.03208317905	-0.6713313786	-0.7909503134	-0.7374822951	-3.226906379	1.819385696	0.4091318511	0.5312566686	1.104018172	0.09945693032	-0.9583820114	1.831529913	-0.09302744287	0.3488521413	-0.1300613963	1.665868193	-0.7746425508	0.4094444806	1.15036788	0.2187503361	-0.3085320725	0.4428875669	1.854126413	-0.34477149	-0.4497198505	-0.7740997219	1.92306391	-0.1808312914	3.02668918	5.336002695	-1.170830093	0.06873737131	1.880067883	1.188389018	1.182779137	-0.6730820179	-0.3809544482	-0.1893090105	0.1501168334	0.4324390557	-1.721417264	0.6875917006	1.078596882	-1.566462006	-0.4863269533	-0.8798513368	0.2157464261	0.7727585594	-0.5616170902	1.101623686	1.95740226	1.006714604	1.097906126	-2.125562723	-0.8124184283	2.812528921	1.12369306	1.33936557	-0.1207292457	0.1600053328	1.160908518	2.383414872	-0.7314009016	-2.89647646	2.194919815	2.637222013	-3.213989627	2.850390598	3.059650833	0.6149953021	2.641127557	1.440164086	-0.6218247323	-1.51912991	0.4707240182	0.8317091878	-1.731098545	-0.4019755829	1.730856086	-1.217650365	0.1191038534	-1.8752233	-3.340170754
