melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134
0.724386786	-1.193780759	0.5648173543	0.950668437	-1.83622457	-0.7174683184	0.3890072213	-0.3773348643	2.267367031	0.6691253762	0.5246411903	-0.307933587	0.6954741666	-0.4782399705	-0.192551262	2.172765652	-0.5655268555	0.07617648837	-0.3736394978	-0.5552766806	-0.7621844619	2.026647626	0.1758551586	0.1661593322	0.4276126514	-0.7387316268	-0.6710473402	0.5377998057	-1.1968456	0.06627092846	-0.6965946351	1.980197602	-1.46145313	-1.220773156	0.5181926924	-0.2114474715	-0.5058599597	0.5915590304	1.312173662	0.6049638057	-0.4528422412	-0.155843179	-0.8715261941	-1.288191789	0.07845027799	-0.5420388816	-1.064270579	0.8537178938	-0.8542654491	-1.204819153	-0.2497080104	1.417590743	0.2825568706	-1.000157097	-0.3101286309	0.8910037146	-1.190332393	-1.177593745	-0.8375041227	1.249113508	0.7982195825	0.2908470545	-0.9613913258	1.422580416	-0.6891129336	-0.2409098557	-0.9289157947	0.9072984831	-0.05617537638	-1.302064964	0.9269810404	0.1694814222	0.1021843774	-0.5201469024	-0.9475319081	2.25222052	3.813191537	0.04804516235	0.5345855001	1.879950589	0.6039044405	0.8149653882	-0.2459841518	0.2123293329	0.2501081027	0.1922739626	0.5171362799	-0.1926968529	-0.1550201768	0.6913257656	0.01287012251	-0.5453370903	-0.8929865492	-0.7757868848	-0.4775707898	3.596254066	1.027489262	-0.5312949646	0.002512791146	1.181290801	-0.824370962	0.8624186202	-0.01115171583	0.3974217266	-0.1787798851	-0.7643349908	-1.205645767	-2.180655299	-0.8021380379	1.248002811	-0.1240657537	0.795107809	-0.3471590976	1.337097599	-0.576285077	0.04797093488	0.2573832422	-0.4145698394	0.3139523226	0.4367109419	0.355221355	-0.2836393019	-1.136087375	0.585795364	1.409977565	-0.7110333973	-0.374225149	0.8184572582	-0.6533901983	0.3775924001	-0.2351508605	-0.1084666974	1.134981185	0.95751175	-0.2362003451
0.0590575532	-0.7793428152	0.5718882203	1.074747004	-1.173329782	-0.3019086135	-0.1130226925	-0.8876672434	1.996437347	1.451228661	-0.0004001707213	1.722506097	-0.1580270434	1.604275213	1.770999935	-0.9929375868	0.4511235952	0.8103293774	-0.7848428936	-1.341153914	-0.6639824473	2.223531826	1.807192205	2.236392385	-0.07412622865	-0.5687252215	-0.269413485	0.5502999426	-1.813471728	0.6828089361	-1.405828734	-0.6578789817	-1.15428056	-1.462274275	0.4011775841	0.1203096006	-0.7321672823	0.1034875044	1.429534002	-1.060151973	-0.708424823	-0.8926166489	0.6460277249	-1.073652856	0.923032145	-0.7710930295	-0.2537908817	0.2499195014	-0.7639661784	-1.57932602	-0.0190243471	0.6807641184	-1.182751138	-0.3174352281	-0.5203271274	0.992596344	-0.3021130191	0.2520054149	-0.8174024432	-0.2412249357	0.1746483871	-1.561088173	-0.3493312598	-0.8081100296	-0.08065809773	-0.2014125023	-1.238758726	0.3353918686	-0.008821847305	-0.8088814046	-1.092881844	-0.595682541	-0.5363286953	-0.1221814846	-0.238251499	0.192810229	0.223319634	-1.021450258	-1.646358007	0.7141898477	0.3914186263	-0.5291581145	-0.2413747603	2.093940749	-1.572412794	-1.421013262	0.06092288342	-1.378956533	-2.688097289	-0.2586955678	-1.076452695	-2.509734636	-1.391211898	1.133301051	-0.9418455723	0.4668705693	1.269978863	-1.622365732	-0.8210165212	0.3284981109	-2.22680133	1.145531184	1.790143009	-1.683100087	-0.2451518263	-0.5306114062	-1.379299738	-1.069789381	-1.31644595	0.1004450487	-1.081795643	0.3003460982	-1.797238217	1.429870551	-2.330713484	1.14586554	1.010645313	-0.3715246132	-1.060750915	0.2824347239	-0.7524485522	-0.9315319335	-0.5145932806	0.5805332199	-0.6938444765	0.2346629168	-1.067300001	1.187766479	0.3899598395	0.4217247251	1.629138093	-0.09464889594	-1.532871039	0.7464121363	1.065290652
-0.5251704007	-0.8403279528	0.2768741221	0.2504421277	-0.9502859418	0.4512862775	-0.05808522572	-1.433090618	0.2933969823	0.5220482099	-1.147000442	-0.9910907539	-1.002417603	2.327808832	-0.8404298582	-0.6970393691	0.609701003	0.1203622128	-0.8954701314	-0.9403660735	-1.702505199	1.181734128	1.192327695	2.084870987	-1.617922853	-0.7440397884	-0.01009257355	-0.290427921	-1.672127129	-0.6567650217	-1.48930356	-0.2862232413	-0.355859386	-0.03097020123	-0.8066733593	-0.2805076651	-0.7478706213	-1.045506898	0.6589814654	-2.308663187	-1.161481028	-2.363857542	0.4566079728	1.0646844	-1.081428945	-1.490767357	0.6914369933	-1.497489916	0.7608474188	-1.248823411	-0.2001373694	-0.7251386869	-0.3001577949	-0.1948836381	0.7046160523	0.2335053071	-0.8955851557	1.58545346	-1.926506111	0.3615908587	-0.8467042526	0.3309778182	-0.1069147026	-1.249450575	-0.05851438348	-0.5529368385	-0.6750772193	0.5200242184	2.07357302	0.9662568776	-0.3979180102	-1.567439626	0.3566372633	2.672583736	-0.516585081	-1.152348941	-0.3250714446	-1.713070629	0.2450518269	0.2558368755	-0.8113321546	-1.499568235	-0.5389029663	-1.30495826	-1.410515775	-1.490209661	0.3176176684	-1.800625934	0.3616496246	-1.092569152	-1.9218558	-0.7965505209	1.369079481	0.1893091279	-1.387099967	0.2930099254	-0.3096196143	-0.2313904617	-0.6004291358	0.676409948	0.8973494552	0.7328806257	0.1757113142	-2.093704579	0.4361195513	-1.76897411	2.658598075	-1.454043474	0.2024533641	-0.9148954303	-0.6048115016	0.9467885777	-0.4552324263	-0.2443752871	0.2423275064	-0.6499176168	0.05663008064	-0.2156395291	0.05915625478	-0.5398872988	-0.5908875497	-1.136104479	0.09049862385	-0.2945583919	-0.7998524277	0.3191142299	0.6689604157	-0.177443346	0.3635744905	-1.892800189	-0.3737845868	-2.445421651	-2.719965	-0.5178022692	2.274284873
0.8554442047	1.443711255	-0.9797433546	-0.5692834656	-0.01189562223	2.594724033	0.7800809028	-1.144611911	-0.002653819263	-0.225633381	-0.5037351357	-1.216574965	0.230055565	-1.107023466	-0.3906582803	1.797492188	-0.3731260768	0.5729541753	-0.1007240077	1.019685177	-1.441251053	1.034087509	-1.419523977	-0.2620791206	0.6346726022	1.557529815	1.800252573	-0.3604311722	-0.2435381426	-1.40577437	-0.3868385056	0.5140862197	0.0703594761	-0.6743657451	0.5513677208	1.076355019	1.559905464	-1.651836323	1.832124856	-1.009520174	-0.2936882705	0.4495989603	-0.1151152555	3.743233771	-1.430976418	0.6582611236	-0.0940845718	-0.2110762289	2.886621185	0.4810881364	-1.901203768	0.9681537922	1.530598372	1.56015397	3.013761964	0.4597523585	0.3939261816	-0.8893160194	-0.3529096737	3.02468123	-0.3917980602	0.8664061422	0.9504329334	-0.02910148125	-1.520828255	1.111420177	-0.3463998562	0.533488806	0.02080906397	0.9108045085	1.804113118	1.154209919	2.201919058	0.883104661	-0.8460034802	3.434558765	1.525076102	-0.4161248625	-2.815874964	-0.04759392927	0.4567182752	-1.008155048	0.8727213538	-0.1551177015	1.281928443	-0.8191523042	-0.6365765344	-0.9149935149	-1.269602799	0.2878423844	0.4685402321	-1.794529627	-0.5165322972	1.350129611	1.852513218	-2.445301518	-1.785685201	-0.3770018473	-0.3825213546	1.495365625	0.695199311	1.029036566	-0.9997549537	0.4233591488	-1.322641137	-0.792957633	2.960892403	-2.128134687	-2.124065336	-1.305958927	0.2817958591	0.5834971636	0.4198055409	1.697800122	1.093947741	0.4969175904	2.944169829	0.4074000882	0.6568746183	-1.205788452	0.515613691	-1.285318765	-0.5089225237	1.327078428	-1.512587627	1.159413186	1.493005184	0.2735245933	1.511694674	0.6428120169	-0.8759113171	-0.6954873949	-0.1989093751	-0.276906963	1.137953854
-0.1859028886	1.930378978	0.1933403304	-1.383441978	1.341820866	-0.2953750315	1.570742878	1.165463318	-0.5783080177	-1.86313483	-0.9313079386	-0.0811488639	-0.3330255398	-0.186019412	-0.1749682468	-0.02514372973	1.028498624	1.208709849	-0.4349258814	0.5576377466	-0.2096038	-0.9883171462	-0.3062975474	-1.401973553	2.030438771	0.8549598155	0.5378220167	-0.7966722752	0.6539904573	1.565550945	0.5069211819	-0.03385710687	0.2844592829	0.2594934408	0.7263799461	2.074347728	1.341391425	0.2280171669	2.38079831	0.05170623481	0.7199949509	0.5084657556	-1.820660517	0.7438781701	0.7555244482	-0.05726687993	0.7064197583	0.2277695219	2.093006931	-0.4467616952	0.4963175787	-0.4043085793	2.130878208	0.5480647706	-0.1879753869	0.406779964	2.468266636	-1.58383099	0.5365876348	0.6575582488	0.272871649	2.225065851	0.3267284539	-0.2414834599	-0.4406875534	2.396559249	-0.5565932302	0.8567050307	-0.584453187	0.6316712412	0.06410611931	0.886452452	2.62790731	0.3829225923	0.7278542976	0.709105605	-0.5956487657	-1.59593846	-0.3792608866	-0.7533878618	0.9954674691	1.10152307	0.7295762664	-0.09051973862	1.173172511	1.220793085	1.310600047	1.48100205	-0.3577846888	-0.3661710431	0.9547068637	-1.552943931	-1.23554017	0.3119957043	2.747638798	-0.6194903143	0.2794382056	-2.271926098	-0.2499520448	-0.2216625799	0.5543500801	2.219005223	2.403996143	1.193707185	-0.3528158441	-0.5421045157	-0.01300101687	-1.957778612	0.9339032387	-1.761610721	1.093100951	1.227437063	-0.2301198423	-0.3419550224	0.05553168574	-0.5912683029	2.616210906	-0.5467052819	-1.119213877	3.04274748	-0.8159485847	0.9770811917	3.334251055	-0.3990778392	-0.6743800202	1.795927236	1.152948427	1.721052774	-1.528282042	0.4691590708	0.2753607186	-0.02241688392	-0.4123522087	-0.1256794128	-0.4462423505
-0.2371819815	-0.00640048902	1.676749138	-0.8128663091	1.343337184	-1.062643503	1.54836497	1.838450985	-0.5144823708	-1.089725249	-1.058762718	0.4858210657	1.193989183	0.5912137415	2.104236549	-0.6801512014	-0.5877214101	0.06365442378	-0.4062841913	0.3461684253	0.5665421976	-1.155919686	1.829673659	0.6215288375	2.140022893	0.2857717267	0.714168863	-0.7379520582	-0.04788859245	2.760639509	1.03771136	-0.8029118632	-0.0316819774	-0.5005213156	-0.6310619094	1.010103186	0.1922650565	1.269799883	-0.6693104961	-0.385252748	0.7475545123	1.286572546	-0.8684758821	-0.1714560423	0.1315941748	-0.1491232149	-0.2947516183	-0.7621567138	0.1279317829	-0.1359815614	1.873403195	0.01982671763	0.9582479832	-0.3639480015	0.1391416103	1.037194117	2.245009667	1.31331326	1.076213499	0.9442756613	2.221476258	-0.2629801215	0.04476790756	1.289302506	-0.2149149738	-0.5938605344	-0.4565545369	0.2166242882	0.2619066306	1.969529883	0.02431981912	-0.3307317125	1.358490119	-0.02979951924	-0.2678854949	0.09994167102	0.9840915384	0.770892684	0.9893822423	0.6444712018	-0.4006919178	-0.1369984132	0.5976383152	-0.1673800238	1.088596895	2.026452958	1.57421137	0.780776641	0.6926660937	-0.4790231666	1.498799251	-0.1327785043	0.2460950363	-0.5309874351	0.7587725637	-0.857585495	1.83133981	-1.139192936	1.399145486	-0.6724041122	0.08085273584	-0.02498102683	1.40648666	0.5370536571	1.345005252	-0.869571002	-0.01720957956	-1.828794198	-0.2724011401	-0.1289908058	-0.2416289873	0.818794789	-0.02992090612	-1.144450032	1.418630818	-0.007916349693	0.08775604311	0.4093452394	-1.091753988	1.574686008	0.6094939781	0.4498423459	1.653993618	1.805868743	1.275569195	-0.5542175852	-0.08244561669	1.0026724	-0.9478754215	-1.235514548	0.5539799857	-0.1162372487	-0.5092968899	0.7511341031	-0.4245811624
0.1891802308	0.5253768483	0.7056030762	-0.7645708794	0.7899677905	-0.8515174261	-0.06779198708	0.8261173754	-1.075913087	0.5308099939	-0.8518642712	-0.009310535562	-0.9810437307	-0.9067874364	-0.5865518427	-0.2723406044	-0.9761350862	-0.1380680795	0.374549499	0.4216656068	0.445470269	-1.959190844	2.037430211	-1.877857685	0.1961195501	0.5969086926	-0.03606650446	-1.256218316	-0.01257078573	2.62329176	0.8322980506	0.6315495037	0.5805329697	1.2448283	-1.010775812	-0.4915953207	0.01245433805	-0.8563316804	-1.101169123	-0.02236674714	-0.4164567376	-0.2734225229	-0.1904474037	0.4705046357	-1.330749101	-0.417450259	3.187627603	-1.17738992	-0.5168216908	-0.5776648774	-0.6725553779	-0.6319994883	0.9614172781	1.128238062	1.455889559	2.121767339	-0.1379120831	2.232918371	-0.8326816612	-0.8005931797	-0.727710757	0.6697536866	-0.7719170935	-0.3336520295	1.249208525	1.100727513	-1.560274506	-1.316112379	0.207488889	1.649175679	-0.99542031	0.02810358014	-0.5793421382	-0.6957696398	0.2841140863	1.169753922	-1.065644641	-2.223390898	0.9658389499	0.7978388896	-0.6323784364	-0.6083768964	-0.6294442727	-0.4732503923	0.5304736155	-0.1883754828	0.08013006498	-0.8585559329	-0.2749059731	1.043267634	0.416458689	2.036305175	1.216027598	-0.5531372043	0.5380392548	1.467330148	-0.6544829032	-0.6803750323	0.1121859296	-0.9961737971	-0.03480023338	-0.8687849998	-0.5828149293	0.7057995716	-0.4441475603	-1.911903861	0.2485088753	-0.514556238	-1.231023073	1.232242234	-0.8328212362	-0.3982601622	-0.7027054942	-0.7135634391	0.296546577	0.06076123001	-0.1980687404	0.2834636058	-0.8177193119	0.4802068001	1.63281488	-0.4650345201	-0.4588850633	0.2814301962	-0.6382840281	-0.6843765922	-0.535973651	-0.2800022478	-0.2140615157	-0.3784431557	0.7817109979	0.8086369664	0.2177644406	1.334561677	-0.3939021142
0.6598842101	0.7514422684	0.3755525388	-0.9079444636	0.7511994097	0.120833768	-0.08989467029	-1.140122624	-0.4324734139	-0.3491722056	-0.4277943897	-1.078822638	-0.8983763929	-1.116164783	-0.5150506763	0.05802755671	-0.5646666122	-0.3841041457	-0.4919749075	0.8136395901	-0.4342266175	-1.916846048	-0.9048564671	-1.784270628	-0.3590701616	0.5005073651	1.032191133	-0.6281791081	-0.4609122507	0.683017482	1.004663919	0.2997683061	1.555103524	1.734907521	-0.7937948516	-2.126867626	-1.397106805	-0.4073434328	-0.8316777026	-0.196241912	0.544139049	0.1863659938	0.118468711	-0.2792865594	-1.74510043	-0.3497504632	1.389627847	-1.168203249	1.604087303	-0.1593147734	-0.883900435	-0.03114897627	0.2591576267	0.7105030319	1.186441219	1.09837003	-0.0164860636	-0.9036739412	-0.7653063158	-1.986955754	-0.573627583	1.421802553	-0.7115525397	0.5536826586	-0.09926294416	1.004251512	-0.9887443988	-0.5165050736	-0.302813019	1.117232608	-0.1553042085	0.06444861151	-0.9234768857	-0.4657123393	0.9207525852	-0.6881567433	-0.3056375726	-1.09021559	-0.5300198485	-0.5202379446	-0.3829960819	-0.5255017863	-0.3152487887	-0.2060788212	0.1418075459	0.1683449386	0.9493158926	-0.9870508221	-0.3054023606	1.215260019	0.7473643122	0.7148372296	-0.2398477346	-0.3708119952	-0.8563944759	0.5608287986	-0.0005657251496	-0.1606665614	-0.686846571	-1.956002657	-0.1285225586	0.1562008882	-1.949950632	0.4219568839	-0.6407034338	-1.169577545	0.1064451391	-1.544467226	-0.6968148828	0.6087615281	-0.3870539962	-1.321622629	-0.0558366199	0.7484496614	0.8322103322	-1.062799808	0.4956335449	-0.6015103748	-0.1620339091	-1.5769142	1.9065277	-0.8112961936	-0.3807543316	-0.9199510002	-1.520349945	-0.1662142723	-0.08370842809	-1.125449397	0.5449643499	0.4811428131	0.4687235766	0.309810316	-0.3417497168	-0.2380701139	-0.2766410721
0.8938397707	0.1438108934	0.1742286039	-0.5257484521	1.273118535	0.4149297918	-0.4841319555	-0.5633337147	-0.5577222819	0.295506191	-0.1313031476	0.8075978533	-1.035201105	0.9850557696	1.20651686	-0.8337808172	-0.8306330777	-1.119947972	0.1078675185	1.192716661	0.5551558814	-1.516612048	-1.167097147	-1.162287815	0.5313983219	0.7668698254	1.421919522	-0.633266408	0.6629490337	-0.5596640715	1.684890278	-0.963441211	1.255013025	0.2532216986	0.594426736	-1.385777623	-0.1236077724	-0.367941027	-0.5605837203	0.3325252578	2.386882391	1.199375561	0.09703473727	0.6956188456	-0.3266979393	1.270912432	-1.229665494	-0.5326196878	0.0009402275693	0.01627929733	-0.3234805291	1.59935901	0.3398128628	0.9561007865	1.749757003	0.4592062804	0.6078792554	0.3727867386	0.5934142901	-0.3040223754	-0.194179944	-0.7644946718	-1.245444692	-0.3575967159	-0.4906442647	-0.7537734914	0.5557423635	0.07793103787	-0.590225158	0.6190108109	0.4000896714	0.9089794485	-0.5592820009	-1.582553936	-1.048601237	-1.712900755	-0.1680317569	-0.961624734	-0.05957728042	-0.7470758277	-1.001196967	0.0714793997	-0.2540926429	-0.04698732734	0.2428931539	1.095611023	0.1877530054	-0.9298856785	-0.118251625	0.7463318186	1.395403585	-0.9588334978	-0.06490515041	-0.2770722438	-0.16123953	-0.3962187864	2.446265806	0.0269138719	-0.3009089569	-0.947674001	-1.088677298	-0.8462097462	-0.7440181703	0.3880487716	0.8725324838	-0.06692883366	0.9439798396	-1.528433531	0.7304227683	-1.064597782	-1.044674027	-2.258961362	0.943031782	-0.1855255159	2.261376454	-1.097808991	0.5246117175	-0.1914319341	-0.8975584941	-0.5708680533	1.886495073	-1.134806625	-0.7861671402	-0.2973196839	-0.421769681	-0.143226422	1.375366292	-0.5748212138	-0.3054792588	0.3171086755	1.054259392	-0.902460081	0.2799940366	1.024574496	1.000948689
0.889280754	-0.2230642063	-0.4379691582	0.2338568897	0.9220557243	-0.2376512932	-0.4180435147	1.270603155	-0.4569579643	0.106909853	-0.3172359762	0.4675913077	-0.969133085	-0.3260168171	-1.150795847	-1.110067861	-1.205548042	-0.5052716757	0.7630056546	0.2792207965	1.770365328	-0.8462615335	0.9597962667	-1.171686054	0.3000797074	-0.4753296786	4.834053616e-05	-0.7865767985	0.702304136	-0.2778563086	1.392402047	-0.327746698	0.3437537082	-2.061547939	0.7021699912	-0.8793934683	0.5229115788	-0.189542098	-0.6183044619	0.5642259795	2.742698854	0.8520084729	-1.031703143	-0.6745822347	0.1487325852	1.825162804	-0.7478392862	-0.7947381451	2.283050146	-0.6564297602	-0.2839091984	0.7927498269	-0.4321935375	-0.2522644818	-0.04967409152	0.6593146798	0.6102969219	0.5045283785	0.6393607486	-0.5346053645	-0.9560418275	0.3147342898	-1.14736643	0.462994878	-0.7852594884	-0.332869103	-0.3969158032	-1.356457336	-0.7533063229	0.5109227762	0.0136608442	1.666488825	-1.609456872	0.2101641381	0.8504633039	-0.9474889273	-0.001521995183	0.746042389	-0.9076333336	0.1396035042	-0.4330054634	1.617331753	-0.9907859402	0.2637225951	-0.792649114	0.3687396364	-0.3268578916	-0.5621133119	0.1432896649	-0.2907863104	0.6618525128	-0.593009639	0.09336886336	-0.7852321752	-2.261042013	0.1124775768	0.8312060671	-0.9531521996	0.4673839514	-1.635255365	-0.5300492122	-0.8430772427	-0.6933494627	0.4976977119	-1.351201289	0.6678706036	-1.207981602	-1.042529765	-1.004803032	-1.465511103	-0.4717301446	-1.304564673	0.7046490428	-0.4189058036	-0.4163462689	0.6345720081	-0.7053872783	-0.8603262202	-1.054607719	0.4030088086	-0.08061899406	-2.418114531	-0.5147849065	-0.1419807441	-0.1873267103	-0.6856564494	1.067755883	-0.6675301415	1.092137059	0.3276062204	0.7338729726	0.8237052048	1.818975833	1.387028084	-0.6601289576
0.445392193	-0.631037787	-0.129679155	-0.3968819864	0.3330797308	-0.6056943809	-0.004061080394	-0.9496740708	0.3152487617	-0.8680357404	-0.8729854896	-1.297510496	-0.730935888	-1.28148091	-1.245193927	-0.04625988244	-1.255108645	-0.06040488751	-0.4000496397	0.3039865687	0.4719961054	-1.308014094	0.5834197001	-0.2638344746	-1.003346329	-0.216945263	-0.6940666411	-0.59720019	-0.5558821039	-0.8091844742	0.4831843374	0.4883360615	0.4552252673	1.102557123	-0.9780847213	-0.6936691399	-1.465614056	-0.1944511667	-1.526821727	-0.1234082695	1.501766886	-1.329522239	-1.325343311	-0.7595601303	-0.9938984648	-0.128703302	0.3146914756	-2.23171823	1.645349529	-1.812030199	0.5587514313	-1.150353331	-1.542581052	-0.2723201543	-1.173116814	0.9116032683	-0.6982364467	0.009978622338	-0.9115785127	-0.9414536051	-1.704769617	1.111328508	-1.990331425	0.7957147753	0.2035732104	1.487876555	-1.485482929	-1.770372894	-0.5042007043	0.3728447082	0.1303790929	-0.72710512	-2.626534401	1.069952793	1.200003548	-0.9925389398	0.03169546617	0.0823496949	-0.5069131085	0.6116462692	-0.02226224453	1.197455763	-1.903839397	-0.4802470133	-2.315170773	-1.218926348	1.823758743	0.2044688739	0.4585531968	-0.2716877289	-0.01551592562	-0.3127490063	-1.390560182	0.1780105005	-1.86978906	-0.01739901522	-0.7002191929	-0.2221560012	0.4532806554	-1.632608544	1.03331243	0.04876202277	-1.37893921	-0.2025995086	1.183035064	-0.6593077859	0.9911307263	-1.562543493	-0.743089859	0.07329166677	-0.4072012983	0.3655567002	-0.743988939	0.5694156172	-0.5117727135	-0.1426973852	1.68402685	-1.046483858	-1.060721697	-0.1116094547	0.2728103342	-1.482216846	-0.8020134809	-0.001416642599	-0.6105066337	0.0489725763	0.2816307281	0.1509300282	0.8968302443	0.4139134041	0.9806909649	0.5495264167	-0.1595969318	1.207117149	-1.945959378
1.511757588	-0.9580434519	0.8987895313	0.697892496	0.05065744591	-0.1925333796	-0.04492510588	-2.172171337	0.1624615065	0.7092230645	0.005512440257	-0.8640690181	0.6362831965	0.1574409942	1.542424823	-0.290324099	-1.612396996	0.1707936043	-0.7133967292	0.5945893819	-0.1814542705	-1.144780409	-2.062675592	0.2788923009	-0.4694827941	-0.1539058105	-0.5101144952	-0.3176745918	0.8287364446	-1.64920166	0.4103798285	-0.5725309429	-0.1355320514	0.5035625923	-0.4563941931	-0.6328147339	-0.9778656244	1.042933062	0.1071685159	0.3806155905	0.8940054282	0.4312473994	0.2999932023	-1.047479668	-0.8854616216	0.5773236851	-0.6805001821	-0.1636486558	0.001359578327	0.2735137196	-0.2099611703	-0.6115789757	-1.474043221	0.1984058827	-0.04259824574	2.591188641	0.04376717977	-0.8182797712	0.8186611582	0.8340584059	0.1220124329	-1.639532863	-0.4237353578	-0.3935969645	-0.7019630774	-1.091918421	0.1482820954	0.7457524041	0.01237517951	-0.7844267518	-1.265194434	-0.6347258946	-0.6560958536	-0.8996403352	-1.119998804	-0.8311662522	0.3022092488	1.119966772	0.2845049875	-0.1773094804	-0.03361845789	0.6910908344	-0.1760922755	-1.07581481	0.09007815293	-0.6342687425	1.72671355	0.04019097588	0.4189920362	-0.2226981171	1.26623873	-0.05983400691	-0.6919282462	-0.63705206	0.2624789888	-0.7710639193	0.2197996876	0.1347054185	1.057149445	-0.1052321419	0.1309924808	0.4682648988	-0.9007861607	-0.582095767	0.4198413218	0.2572252923	2.366302366	-1.245233323	0.7884363229	-1.707125371	0.3322065703	0.2149612367	-0.5084880805	-0.02786653724	1.74794715	-0.1768273164	-0.234969787	0.5892725472	0.3634583727	-1.145323301	1.456005454	-1.757722279	-1.145658236	1.2756665	0.8549468747	0.007034499562	1.128219711	1.890344996	-1.199397975	0.09045642827	0.4285341484	0.9282537709	0.8389580296	1.29409889	-0.6378986043
1.465929648	-0.313813496	0.166650994	0.9919608989	0.1903482415	0.2298014974	-0.3358706046	-0.5861630994	-0.1543320915	0.7811245907	-0.009486123595	0.07820849778	-0.5734314592	-0.9477830285	-1.006123006	1.083185163	-0.07795115708	0.1527683095	0.7228709145	0.8608443698	0.652162449	-0.8083642239	0.5189661004	0.2277692384	0.171249133	-0.1023152544	-0.8527243236	-0.4753369319	2.073950772	-0.3606781928	0.8052891932	1.684124626	-0.4286543091	-0.7682243375	0.3380124404	0.3490805701	-0.1738785067	0.4948456285	0.20804519	1.43048443	-0.2187382262	0.6211101892	-0.4160682355	-0.5994226122	-0.2634349561	0.7885865084	-0.2384639887	0.6944435993	-1.525016614	0.08530850881	-0.9354980541	-0.9504513483	-0.237434204	0.6045252158	-0.2279612775	3.137945146	0.2362692145	-0.7318483357	0.9148441766	0.3387898682	-0.3263850306	0.6192187842	-1.101336215	0.05778429636	-0.2672054702	-0.5466512136	0.3745501692	-0.2826156571	0.6363445405	-1.158787671	-1.304527043	-0.02199111855	0.5469116464	-0.7813655708	-0.5997798191	0.8788974967	-0.9094401722	-1.290342763	-1.951803418	-0.06146928936	1.433599839	1.1348135	0.6955760911	-0.1638815708	0.7042173724	-0.335711181	1.127109242	-0.1582509486	-0.5113040788	0.2747917215	0.942344684	-0.6170141728	0.2901522876	-1.569330893	-0.1596699145	-0.9512856442	-0.06658039518	1.280165785	0.8198460362	-0.1690849154	0.07152692962	0.04367687315	-0.5100691529	-0.4696210224	-0.7085623069	1.963761697	-0.7792825282	-0.4413922825	-0.9053993315	-1.317043983	0.4068345235	-0.7289129847	-0.4472464419	0.6386572915	0.7483493473	-0.9007949009	0.2202744692	0.163623382	0.4979440067	1.23206387	1.56104413	-1.237655003	-0.2616626928	0.884592592	1.694501275	-0.5574853919	1.123918245	-0.770022565	-0.4127587979	-2.172079521	-0.3440396816	0.9303479836	0.8253525403	0.404304695	0.3895491373
