melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086
0.1273859074	1.698686891	-0.4906750303	-0.1998623519	2.325556275	-1.105485961	-1.114317278	-0.1692552807	0.004125618676	-0.3928497168	0.6031448079	-1.414516439	-0.2674945798	0.9572436481	0.4291200554	1.522736542	-0.2368268341	-1.699136027	1.006033011	-0.8052964996	-0.233222565	0.008899864079	1.166279787	-0.2066458517	0.6882267325	1.002102519	-0.1470545546	0.8906524433	-0.5712388412	0.874080489	0.3912421982	1.899632096	1.969456383	-0.160966612	-0.2943306841	0.3380729622	0.67774813	0.04572421317	0.2607544183	-0.2525051147	-0.1143888554	0.07977390726	1.374409679	2.039113675	-1.441570367	-0.03595926582	-0.2038758441	0.4335160623	1.32062621	0.5752870401	0.1545303402	0.3464236926	-0.5781806134	-0.3892690516	-1.217787463	2.103392676	-0.3501943229	0.9025902209	1.476310759	1.173028748	1.331077635	0.1493622147	-1.797661334	0.7490210247	0.1515488436	-0.5741321943	0.6688807807	-0.6555471297	-0.2344464239	-0.9190640081	1.063303986	1.144007497	-0.1795216572	0.9216823684	-1.576608093	0.2527005495	0.921140384	0.4818983698	0.2523983386	0.5328478534	0.3482842387	-1.266437165	2.115140856	1.063061925	0.501211614	1.972942181	0.2306153479
-0.3485155671	0.732246778	-1.312260847	-0.06964775557	1.422590153	-0.3562569149	-1.298487287	-0.07094435442	0.1330948155	-0.2868514605	0.2033615606	-1.217239226	0.1414253976	0.7898338083	0.2562022151	1.153120992	-1.947270742	-1.793669814	0.5600155888	-0.6623054378	-0.07854547663	-0.5963219763	1.298136294	0.08943953735	0.3489523336	-0.09345949399	0.4042061025	0.6530683958	-0.9022434429	1.498359001	0.7160488776	0.8169621376	1.205318715	-1.104949307	-1.613466904	0.7861383389	-0.3865567534	-0.6546473893	0.2253593733	0.2756002833	-0.4024051451	-0.9707138334	1.379880972	-2.384365454	-0.9835712596	0.1192551464	-0.4291034039	0.419733764	-0.09415921806	-0.09382155675	0.6430386656	-0.6905292954	-0.611945496	-0.2649226793	-0.6404503649	1.739390253	-0.04841522585	1.447165621	0.8146903287	2.465647073	0.9907587309	-0.2008722022	0.6101771049	0.3502696874	-0.7401067635	-0.2674325303	1.862001918	-0.1732470871	0.6607875238	-1.717903637	0.3882188226	0.901204319	0.9835176072	2.40357441	-1.947566839	1.075407625	0.0954121606	0.1872726401	-0.3788577183	1.087053459	-0.7338456603	0.5446533825	0.2686984904	0.799315122	-0.2644916007	0.726072964	0.3000124235
-1.035883529	-0.9590711747	-0.9847693726	2.137327939	0.2692909782	1.93659937	0.141593241	-0.1425811979	0.2550963797	-0.2891617639	-0.4433045812	-0.4853687879	-0.5788495337	0.5992594445	0.2358433044	0.5600509189	1.323136054	-1.780395856	1.293685728	-0.6811143367	0.3683041472	1.083051522	-0.6756842897	0.5712828721	0.6922028331	-1.746857737	0.06648051505	1.227388426	-1.438575858	0.8964145202	0.6302958992	-0.1049666935	0.4522198153	0.3337470564	-1.264840615	0.3563285922	-1.356516771	0.3698129442	-0.4421863159	-2.013263424	-0.2091200641	-2.066770038	1.678570104	-0.820820232	-0.9102869546	0.6419097593	-0.4280086357	1.631001978	0.724076278	-1.119026927	-0.76793809	-1.005231751	-1.182141221	0.9571691578	-0.9547573994	0.676223675	0.2626645228	-0.5533922171	-1.595359329	0.6307250912	-0.08785122555	0.3508467167	-0.995895047	0.4340318939	-1.812740679	0.7786047003	-0.2149871773	0.2813459144	0.4835739978	-0.9699395079	0.3841482449	0.7193634029	-0.9953092263	-0.6915559511	-0.3029800295	0.3518299439	0.4848404879	-0.674420472	-0.8708406305	1.822214129	0.2971420113	0.7623425193	-0.9922347628	1.056249729	-0.3669594562	-0.3107925025	-0.740004921
-1.210484946	-1.24874757	0.5865089866	-0.3876551234	-0.5683446795	1.019423283	2.070435013	0.0179898357	0.1434788499	0.3421267109	-0.2996160223	1.938785318	-0.4893930274	1.362087667	0.7946810623	1.019196419	1.840691179	-1.807950114	1.222681014	-0.6480181281	-0.1423928327	0.6445636647	-0.7683271768	-1.62994237	0.6651787225	-1.91932243	-0.1234583133	1.558132152	-1.288677864	0.711348409	-0.5821468365	-0.1118583826	0.239213677	-0.506565144	-1.723528253	1.076542599	-0.2781096509	0.5325764335	-0.4897837144	-1.94478461	-0.02109793852	-2.045418204	1.358790427	-0.7635564647	0.103970947	1.628011971	2.276462363	-3.923482355	0.7303559473	-0.7212867539	0.1924141903	-1.239369291	-0.6642157004	1.262678962	-0.6872928898	1.27605611	-1.091625095	0.3703704061	-1.78135296	0.9330333442	0.08786074607	0.9621844161	1.166079528	0.3496979099	-2.368563265	0.2317886357	-1.083821579	0.6798941524	1.623748024	0.2525070761	-0.6625717589	1.502482672	-1.063246504	-0.8790841766	-2.160513555	0.6545801695	1.144007999	-1.583319205	-0.7765127386	0.5278762609	0.4290402191	0.8639383439	-1.066734248	0.368872151	0.6932810262	-0.2899807673	-0.8395104602
1.91304658	-0.6157066602	0.5017282849	-0.4772045	-0.4206119173	-0.6925957294	-0.5671103906	-1.005790735	0.1290488959	-0.1738872274	-0.01737418031	1.634970015	-0.692730962	1.966090479	1.161972157	0.6374211634	0.4529804774	-1.768359803	0.5929139294	-0.6090221105	-0.3713813706	-0.4431604149	-1.264427504	0.03611942112	1.059025697	-2.068874761	1.183114601	0.6511669202	-1.156908704	1.265015797	0.339136514	-0.1953909494	0.172186785	1.062334169	-1.44035858	0.2401426925	-0.50523473	0.1671363916	1.020177663	-1.261700234	-0.08466077841	-0.7365967104	0.3565446598	0.3898323842	-0.5494184669	1.045748955	-0.7618148497	0.02105757487	-0.1906092909	-1.885001213	0.1978901023	0.1965598277	0.154132417	-0.2031344121	-0.6910602449	1.488058635	-1.227700926	-0.3827492531	0.9785934409	-0.3630113611	-0.07869198759	0.6212531821	-0.2113269901	0.2430386415	-1.847315826	0.5513555575	1.118613459	0.3899543952	0.2557298805	-0.3807281604	-1.485998302	-0.1940109853	-1.142073031	0.627327771	-1.359742881	0.730474552	-0.1712470656	-1.483393068	-1.489951157	-0.4353784951	0.481928264	0.3571632651	-0.4311214184	0.5536961665	0.2953492261	-0.8146232816	0.09655108173
-0.4650488955	0.8323777932	-0.9303174366	0.111649797	2.344628301	-0.6432226301	-1.82086564	-0.5148497814	0.2114276178	-0.3072520684	0.1067844887	-1.158949507	-0.543375985	2.134915825	1.4413407	0.8142283721	-0.409624488	-1.5043714	0.8484438068	-0.4015411282	-1.012554633	-0.9359800489	-1.123881872	-1.277035201	1.766454113	-0.7904471303	0.1540394773	0.8897963527	-1.164933963	1.597194126	0.550511524	-0.1388095863	0.730079985	0.9502729876	-0.3983759594	0.5236243975	0.1641153399	0.7824919	1.103526986	-0.3534476326	-0.0223674703	-0.1705500997	0.03578959495	-1.500710613	-0.03341161164	1.126329026	-0.8324530328	-0.005437151211	0.4971719839	-0.5955079054	-0.5282740698	0.1175073093	0.3927335269	0.1765951207	-0.03821919619	2.476018911	-1.194054781	0.09924019257	-0.4462161703	-0.533603904	-0.1938730207	0.4606226022	-0.8549453492	0.3034218558	-0.6831309999	1.113745474	0.01982984346	0.6279105147	0.6211098832	-0.9812951648	0.2462543966	0.6762691404	-0.1763462124	0.4858454278	-0.9102171285	1.246283437	-0.06973295684	-0.3678878878	0.2564025496	0.09981753497	-0.5080085642	-0.3553417794	1.444814629	0.9409455829	0.465867256	1.038120455	0.8430075874
-0.8415303767	-0.8412510314	-1.351131324	1.991352817	0.4718558778	0.8786720683	-0.6817438959	0.03573817068	-0.085124313	0.4916018658	0.1940031803	-1.050750854	-0.01735522922	2.182832984	1.663598304	0.5237047054	-0.9599265282	-1.438217935	1.595368231	-0.6428060996	0.526473945	1.72749386	0.58391389	2.304777252	1.189935578	-0.4157246961	0.5827663064	0.7220601378	-1.744209927	1.552981474	0.6849917482	-0.1755413121	0.7929139469	1.600484022	0.9011609844	1.088635315	-1.102794405	0.4184175997	0.8457992764	1.469688104	0.3401405507	1.129232926	0.3070281676	-0.01117543622	0.3234825025	1.178887361	-0.8129859082	1.468784065	-0.4689173171	-1.352904446	-0.2212277876	-0.5235155379	1.167483518	0.553169182	0.6921159649	2.114330558	1.125024645	0.8928573049	-0.8314151005	0.1946930751	0.2020568176	0.2699484291	-0.7915544343	-0.03560201043	-0.3594566575	1.167320712	0.1981890838	0.7433360804	0.5886802373	-0.6906080068	0.6039070145	0.2482165537	-1.014639934	-1.004917422	0.4408114234	0.5054890746	-0.6468153114	-0.3838567328	0.00787018556	-0.4644135891	1.175978551	0.5439563979	0.5691034591	0.4796543114	-0.7804806406	0.388913456	-0.1345504018
-1.159236091	-0.9628083183	0.7002737067	0.009169760419	-0.5248745143	1.350287391	1.587086364	0.3231160918	0.008712074632	0.3200849526	-0.1043276952	0.772725326	0.2248746695	2.234589073	0.1543003135	1.019861431	1.559281768	-1.138796859	1.428132168	-0.2911103874	2.504989824	0.9534436749	0.425960049	1.282840044	1.478923478	0.2158357553	0.2604474467	0.6166385487	-1.546673664	0.06774136999	-1.449940571	-0.7467373968	0.6588575876	0.3916461208	0.565208587	1.388091107	0.4405318811	0.8357019459	-0.5700514037	-0.9362740855	0.2294666413	-0.836230085	0.1556919041	-0.1371780349	-0.50625211	1.320646114	-0.1598944567	-2.030473338	1.004168462	-0.3078812819	0.9428112778	-1.65488295	0.5027526917	0.5599791283	-0.7822019356	1.66640667	0.8134694383	0.4986965818	-0.8226724988	0.05838238227	-0.2371338773	0.6319408118	0.45407925	0.1247827703	-1.789062887	0.3169354418	-1.428869579	-0.1258194428	-0.9409404009	1.13994508	-0.4617522534	0.3883372371	-1.567817521	-1.598830851	0.3310974502	0.03533606628	0.6177721054	-0.2957004532	0.6639159255	-0.1014477514	-0.7039579809	0.5571973278	-0.1921064012	-0.1361885734	0.2755224667	0.2666629816	-1.006802473
0.9017555214	-0.7642897264	1.236707569	-0.4890984724	-0.5740667899	-0.8000562972	0.1301995089	-0.2553182621	0.01907693891	0.2311081167	0.1620513308	1.139445059	-0.08734204292	1.447511348	-0.7563075586	0.1448288766	-0.23228535	-0.1452187972	0.9836927482	0.2888567449	1.192967525	-1.381941508	-0.02628247945	-0.6830511159	1.172471466	0.01771829402	1.20060627	0.6350833116	-0.2915249173	0.1603201182	-1.804320755	-0.6514308494	0.4519023127	1.131244405	-0.9949973634	0.6005893617	-0.800662663	0.2511263883	0.4489097302	-0.4017232559	-0.2145780828	-1.391065717	-0.8499348991	0.5094484183	-1.437259024	0.3073924603	0.0769735192	0.1142797832	-0.5886630871	-0.1029734396	0.667737461	-1.152445117	0.8079832387	-0.1739302383	-1.239294637	1.313615737	2.611602626	1.263757244	2.094787186	-0.7571311517	0.1616454615	-0.08911482456	0.4991327802	-0.2967406786	-1.403737024	-0.6390102369	0.4338960358	0.2070242444	0.1925954626	0.2117732479	-0.7043364811	0.03888710273	-0.4565849361	0.8118820919	-0.3762597838	-0.10649771	0.2583318774	0.698241608	-0.8969013155	-0.6193944339	1.23696775	0.05502838569	-0.4133146494	0.2774948579	-0.01420750063	0.1482864759	-0.5626253533
0.2068631052	1.460719543	-0.4806898541	-0.3649947713	0.9313339235	0.1492443243	-0.9794815225	0.05583578852	0.07797839982	-0.07987580267	-0.1034603475	-1.349029838	-0.5116154969	0.8784869788	-0.1157107029	0.4660641892	-0.4951018325	0.1017570289	0.01553428662	0.5757523761	-0.5721529456	-0.4189084436	-0.7254131434	-0.9760410687	1.469462445	-0.5205482972	0.7597939873	0.6523149285	0.6890394115	0.5476949017	-1.515643421	-0.3580898384	0.2940651281	0.2931056843	-0.7233032798	0.3327524769	-0.1425790519	1.191958046	0.6278640065	0.4787360529	-0.2588575657	-0.8554040299	-1.096296047	-1.192124711	-1.120860921	-0.5124915337	-0.3690746087	0.4632558603	0.6079612731	0.78093317	-0.2820941641	-1.758103524	0.07870626472	0.2053252078	-1.541594845	0.7424874429	-0.0324363029	0.2518527393	1.569766121	-0.9945509902	0.08140097884	0.04737301939	0.7702979109	0.3083402413	-1.330502825	-0.3117574907	-0.1119161209	-0.1321088789	-1.240389461	-0.5696406578	1.560861956	-0.5921930067	-0.4962027276	-0.4761042236	-0.4089948592	0.4075212734	-0.101266413	-1.04691705	0.06030065714	-0.6102127722	-0.1683318327	-0.3705217724	0.03084617079	0.3988254811	0.1799995363	0.5873906355	-0.3377422059
