melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111
1.122855727	-0.9539148955	-0.8079471642	2.67303444	-0.9685315589	0.04342394523	0.8859858493	-1.444407494	-0.4596341989	-1.298889478	0.296234481	0.3296549882	0.6285533213	-0.4806538241	-2.682550379	0.1288922489	0.1562349752	-0.2799503741	1.768819854	0.189385034	-1.432091894	0.5833540514	0.3439615875	-1.645730827	-0.5195924982	0.04847868484	0.4800264742	0.9638593078	1.127292615	-0.487835455	-2.474970072	-0.1042730359	-0.4523018422	-0.3842462218	-1.626243143	-1.220308626	0.1628162786	-0.5864186523	-0.2737882875	1.61693451	1.713324516	0.6282990523	0.7156997367	0.3467252787	1.714231879	-1.128210229	0.5587297312	0.8930193033	0.9037287177	0.09735599054	-0.4860486381	1.009230429	0.1871938259	0.2297464942	-0.04460706212	1.405026607	2.006116623	-0.4811944003	-2.021987171	-0.4066462478	0.9366936778	-0.5657421661	-1.197714189	-1.611992524	1.087627027	0.7492782209	-0.2736774641	0.8160652556	0.4186566997	-0.7346801451	0.06547148667	-0.03854764766	0.7001609578	-0.9701411148	-0.509808687	-0.475249974	-0.4356107505	0.6750240102	-0.5210427474	0.2269080299	1.116896095	-0.5607156685	0.382087367	0.03932189747	-1.387934913	1.43595156	0.7151767967	-1.157813276	0.1186062018	1.641343044	-0.9233307173	-0.8159991774	-1.532843166	0.4604240001	1.484694105	-1.516321055	-1.277741214	0.3779653334	-0.0128852769	-0.1067852031	0.6331700851	-1.278316135	0.3689572203	0.3750719827	-0.6143413824	1.821577749	0.5096138522	1.056096232	0.6278713364	-0.9618181502	-0.3235020194	0.09828075946
0.570608019	-1.421280682	-0.4340404547	-0.431430903	1.267105095	-1.983224406	-0.2140425003	0.076021964	1.276070629	0.4981717217	1.288268733	0.3681199335	2.169100423	-0.1875404524	-1.26247018	-0.9011190992	-0.6464179508	0.1705993591	1.898361376	-0.8266592442	-1.633966471	0.5021148135	0.3672846527	-1.006938923	-0.2800843026	1.77006606	0.1822201952	0.5109846167	1.995301953	-0.005542827429	-1.119550802	-0.3620658036	0.7212398705	-0.8265044064	-0.8829987701	0.5043045079	-0.1402543132	0.1834877704	-1.359158437	-0.05740357348	1.765555312	1.606335992	0.3446165872	-0.8782295013	1.16651073	-0.6408781883	1.147591823	0.6409048025	1.073851591	0.660936354	0.009523047125	1.186467671	0.866734657	0.3434129558	-0.924169018	-0.08065718321	1.135134314	-1.345570076	-1.096614581	0.19309076	1.149033607	-0.8956978938	-0.2222544356	-0.08568186665	0.2032067504	-2.598512547	-0.05266047944	0.5223686337	1.037709952	0.6440118639	0.580539418	2.230485605	-0.5907894542	0.5480805495	-0.1628201301	-0.3984730057	-0.976262847	-0.03330487806	-1.108075711	-0.6400919108	-0.6572979611	-0.6678172177	-1.284222628	0.3248222988	-0.08647006672	0.990464795	0.7256268632	-0.6004018054	0.4743846678	1.89828644	0.05269335809	0.9946562818	-1.587900751	-0.0742521552	1.292419996	-1.864049892	-1.656390046	1.088694927	0.757011859	-0.07601787948	-0.7509750957	-2.19759671	-0.8482916069	-0.03603802011	1.216179856	2.140155788	-0.2530508716	-0.12252331	0.4543884031	-0.33038414	-1.773067584	0.3261446724
-0.1598285914	1.376854448	1.977839441	-1.032305708	0.622534395	0.2373841884	0.1237795259	0.761957767	1.730143251	1.386081537	-0.586930688	0.5898273312	1.247835918	-0.9057546199	-1.580085767	0.2163736531	0.1177509079	0.5236039622	1.99837987	-0.3564591751	1.135124321	-0.2343468438	0.557469178	-0.7061642479	0.1587361555	0.8137033582	0.3788973436	-1.03518477	0.767630039	-0.8264575138	-1.782434557	0.3688322892	0.5337798895	-2.411645208	1.096944848	0.02252491215	0.2378516723	-0.4647334249	-0.889818399	-0.5866216416	1.263449756	1.781380589	-0.6784734328	-0.4810137542	1.463601402	-1.478919218	-0.6548979266	1.537024831	-0.855707239	-0.2866986843	0.03631007045	0.997119261	0.5532565981	0.001393178549	-1.256051301	-0.0003701955133	1.016156152	-0.139024096	-1.53322281	-0.773199065	1.009864419	-0.256598982	1.383625343	-0.05406863354	0.8312662965	-1.163297153	0.7676823733	1.186922604	1.606742199	0.495203888	0.1276164616	1.439022029	-0.2505921041	1.863358193	-0.7286143872	-1.04292575	0.2219240253	-0.0779484299	-0.7164977287	-0.2752304577	-1.13380567	-0.5318637857	-0.8602297806	-1.056015069	0.2036119325	-0.3402171016	-1.621626534	-1.112555238	-0.9820719102	1.260830937	-1.133144298	-0.3726277624	-1.718790898	-0.3763590154	-0.01636836707	-2.609753558	-2.155179309	0.4846053704	0.3404117234	-0.6693953062	-0.04546376936	-1.450870385	-1.773781695	-0.3269077214	1.193803346	0.6093012323	-0.5282552145	0.2621515845	-0.5808097139	-1.569491495	0.06808660291	0.04453306307
-1.507780005	1.433196585	-0.2814632817	-0.1450452281	-0.3194467285	0.991221035	-1.058033137	-0.2562880589	-0.109215467	-1.453013367	1.348212604	0.5191728345	2.214474848	-0.4260426149	-2.460109344	-1.193068381	0.4665044151	-0.9407481509	1.129026062	0.711308739	0.3761678994	-0.5355791684	-0.8131371917	-1.241701878	-0.1195490828	0.3726834068	0.2519261902	-0.1694805478	0.7823431881	-1.286162467	-1.559120108	0.6390935137	-0.7301341663	-0.00595575778	0.541739041	-0.2611716641	-0.4280833353	-0.3941864979	-0.6066678562	-0.03837956663	0.6645690258	0.6078503291	-0.7262989469	-0.08022431797	1.785766049	-1.30518875	-1.168744655	0.1845119452	-0.2857824265	0.6180693129	-0.8782537625	1.134376521	0.9522861043	0.6781194692	-0.2835110878	0.4309955899	0.9281962324	0.2093755431	-1.102629345	-0.01399544912	0.6271693335	-0.2380033126	-0.1910469069	-0.101190111	-0.04293940158	0.2974556724	0.2027389585	1.873820359	0.4013193457	0.2035029131	-0.9534434971	0.6078231071	-1.558721883	0.1915228195	-0.6630522214	0.06503035054	0.03304746243	1.372281303	-0.6885872898	-0.8066520541	1.114030045	-1.142530659	1.004776191	1.911639606	-1.489541015	0.01630557207	-0.7713256608	-0.2928764708	1.039478679	1.369404655	0.5271014721	-1.347818831	-0.007509875024	-0.5012400795	0.5465066847	-1.820152576	-1.115800085	0.1346587386	0.5990205596	0.3818880072	0.2970809806	1.627842131	-0.5529872506	-0.4517482408	1.728550339	0.9102381726	2.136409151	0.3242425917	1.109616768	0.3477749929	-0.7532061472	0.2900109586
-0.4712276032	-0.8422508039	-1.032518913	0.793078375	-1.560108974	-0.8223940368	1.040389162	-0.8773948752	1.766230974	-1.225686064	1.705814965	0.2474290487	2.248470537	-0.2369613309	-1.235793566	0.4981643289	1.041214676	-1.149849231	0.6290180169	0.02130145373	-0.4675512939	0.2218220653	-1.148182129	-0.4491528835	-1.793945739	1.028842986	0.2927048107	-1.163654589	1.199466845	0.2392389422	-1.299253336	0.9137281945	-0.2906575087	-1.943248738	-0.7728983102	0.003748008573	-0.4917440524	1.117067936	-0.07723956551	1.507317115	-0.3443516058	-0.06213548836	0.9735569534	-0.7297438793	1.140907568	-0.6221115594	-0.3986676409	0.1131608276	0.9783086592	1.860571463	-0.7039822791	1.435487756	1.440699175	0.4318893817	-0.8365441939	0.3586824707	0.7150507675	-0.6351130344	0.1209837888	0.1374157764	1.895546733	-0.5812935043	0.4461798097	1.054741517	-0.458076448	-0.7951301838	0.1387028997	0.3567671899	0.3573370598	-0.2142558639	-0.9148158819	0.9169322162	-0.4620523267	-0.3874146705	0.03046449084	-0.07846111866	-0.8468795914	-0.6641363376	-0.1329742523	-0.7539738887	0.459131392	-0.5886914038	-0.2620929703	1.152906138	-1.154817626	0.662148527	0.8797403393	-1.810132322	2.188627817	2.668977246	-0.409661077	1.56763113	-0.6200700067	-1.137946733	0.2597913699	-1.112784334	-0.4679848599	0.2968115803	-0.0464012702	-1.51210952	-0.2137481246	1.186881932	-0.4588512169	-0.5056971738	0.172410679	0.06074807712	0.2334406405	0.377793576	0.5974136984	-0.3778476696	-1.231522456	1.818898307
1.38367091	-0.4403595576	-0.96201012	1.335532493	0.2876116036	-0.4365694884	2.143610629	-1.626481984	0.9308426108	-0.3923899082	-0.6344329967	0.2896588231	0.9144085085	-1.699959186	-2.462890267	1.755985354	0.4357204533	0.1269457186	1.42984206	-0.1452316296	-0.565983967	0.9177308087	-0.4508316935	-1.230502636	2.492030436	0.514001417	-0.2247010221	2.38313485	0.9450104154	0.7419087261	-2.193195946	0.2604150218	-0.03721548425	-2.354430405	-0.07558945767	-0.4291910428	0.2073537884	-2.636538986	-0.3872513294	0.6886526407	-0.4404915159	-0.4022633119	2.49238289	-0.1686350585	0.7745331785	-0.4561118882	-1.457570905	1.435371774	0.163092885	-0.5849908037	-0.2603168344	1.105491952	0.529301755	-1.318095172	-0.3439353964	1.28843166	1.313267579	-0.2220112898	-2.681320316	-0.6105553	1.420155237	-0.302609768	-0.2796458838	-0.9651907825	0.04906572068	0.4990136299	0.2056304053	0.5345562402	0.03300920427	-0.1320570483	-1.659024482	1.002454054	1.519384221	-0.9707362502	-1.133867222	0.2317601412	0.4590989626	0.5426042585	-0.6412816266	0.5126621589	-0.4537358735	-1.190882626	-0.9761929952	-0.02523900415	-0.1021578544	0.4943534629	-0.4488677528	-1.791484777	0.5008201794	0.9753259445	-0.06851309872	-1.151220962	-0.9020693373	0.02720264052	-0.1313045031	-1.653901144	-0.3851581271	-0.3565028952	-1.757440586	-1.07600715	0.02306879647	0.1433474064	0.2994191857	-1.060068553	-0.986247483	1.134514536	-0.8101725467	1.848223302	0.2617631833	-1.529030643	0.7451598834	-0.7528324331
0.4471693621	-1.638031046	-1.152669531	-0.2252549846	1.763958853	-1.558824865	0.06390715752	-1.062194515	-0.2597854767	-0.9542123435	1.480107827	-0.1282731672	2.157979593	-1.068031661	-2.88154855	-0.7892335983	-1.871517671	0.7012594976	1.953137674	0.6353796274	-1.309245759	1.089765069	-0.8795912445	-1.303791574	-0.7142970461	0.3529207251	0.9041954145	0.6842755751	1.139704843	0.2144070076	-1.860011569	-0.987475083	-0.1227948966	-0.2590975063	-0.4693594536	0.1157109736	0.4862358002	-1.066274202	-0.7126885006	1.406899808	0.303680643	-0.5336618213	1.372866497	0.2314114118	0.9747471002	0.3114131322	-0.779033959	0.9147011505	1.053892315	0.3785047295	-0.3382088811	2.008948658	0.6712519461	0.1455386487	-0.1152388414	-1.009620546	1.553305681	1.067843365	-1.959660384	-0.04118279576	0.8750807656	0.9289895678	-1.442918621	-1.203485903	-0.3439916425	2.155560757	-0.9778725963	1.341473911	-0.3950927177	-0.2241401629	-1.043920412	1.257211616	-0.6085281754	-0.3674763649	-1.513208921	1.434859062	0.7657997891	1.666200912	0.08821520261	0.4491862196	0.4371406745	-1.099066316	0.9074328933	2.234953446	-1.219424529	1.042197898	0.8206661511	-0.6135440934	2.505294803	0.2704569312	1.80736049	-0.6451711364	0.2783803923	0.3625920124	0.5739967177	-1.011401801	-1.161653791	-0.3222443478	-1.471660746	1.122075023	0.2373796809	-1.025964228	1.072873469	0.9540658993	-0.005113601999	2.513336009	0.6723436556	1.432628236	1.81675425	0.7382411702	-1.810586541	-0.5963239675
-0.2171620982	-1.638723724	-0.03730498289	-1.019026386	1.085752674	-2.617307211	-1.223967005	0.7010121318	2.77887756	0.03268362737	2.456712592	-0.1466119675	3.49620781	-0.960867009	-2.093906617	-0.9510763412	-1.611425558	-0.5398828472	2.066570594	0.9676741529	-1.192548371	0.5282755309	-0.3840384233	-1.005936083	-1.323688825	1.320092092	1.013964648	-0.9829095787	2.374789491	1.005680345	-0.9575554398	-1.075610551	0.5164974915	-1.834769563	0.1013141583	1.882023402	0.1866936909	1.229933536	-0.1031100546	-0.320700211	0.7257126196	0.02333243645	0.4564439888	1.54138292	0.6683533037	0.8790564618	-0.4762406726	0.230952456	1.193771368	1.069617169	0.2099132651	2.199385517	1.221650893	0.4947564817	-1.220778703	-0.9375931722	1.079142844	0.6407187025	-0.3718729465	1.067707718	1.102560371	2.484920617	-0.5920665085	-0.03343171248	-0.5170662187	-0.8631065311	-1.32774591	0.9911349368	0.4010051667	0.773037955	-0.1039456535	2.535068322	-2.495680047	-0.04076640387	-0.05442781222	1.438533841	0.2458608365	-0.45734651	0.6694218305	-1.236262537	-0.825557501	-1.287745155	0.1715601926	1.088343028	-0.3882239606	0.2457845048	0.7112895857	-0.09365007677	1.15551421	0.9261074962	2.288965187	0.507497737	-0.8705030524	1.026990852	-0.3077179549	-0.9220064915	-0.3778420852	0.6989469337	0.9806362081	-0.1690549762	0.6635271741	-2.970439442	0.1989287006	-0.9206988912	1.36830383	2.66865882	0.1515307855	0.9750895714	-0.3573309033	0.05756992843	0.6909514998	1.839380237
-0.2187784351	1.385282178	2.781865019	-0.2461681667	-0.6323402908	0.7739163094	0.2715250329	0.1208181962	2.319189396	0.8545298144	0.1761462344	-0.03291126187	1.99996613	-1.955536226	-2.641192774	0.7514864793	1.638454932	0.7200042322	2.238981227	1.333666511	0.8621534892	0.9243342949	0.6100230218	-0.9714331297	0.7951553689	1.814853005	0.7190624735	-0.8577609697	2.890112197	-0.5412243557	-1.529477545	1.180264839	0.3364864241	-2.802160826	1.856285923	1.577124498	0.114362835	-1.403051445	-0.4116318677	-0.5205288639	1.160045175	0.6206864155	-0.4494468448	0.01720408865	-0.2504117095	1.260790741	-1.459126505	0.7428536964	-0.4883117361	-1.209342477	1.35375303	1.636411758	-0.3812991038	-1.626554908	-1.984339642	0.9221197884	0.7489980034	0.8054182226	-0.5402202361	-0.286492743	0.2683340812	1.718270128	1.476409117	-1.219899075	1.493309625	-0.5800617387	-0.9768892536	0.7506305934	0.7914431993	0.7969364561	-0.412713303	2.668142834	-0.5987289943	1.754396304	-0.0139027665	1.14807681	1.30646291	-1.923404645	1.047552015	-0.7227625056	0.3908080231	-2.288641018	-0.3658571818	-0.5470747131	-0.01452536597	-1.503664532	-2.090241751	-1.425108029	-0.6658049729	-0.2028475143	1.517867636	-0.1571206832	-1.917884212	1.882429905	-0.5850539136	-2.794482314	0.7906957793	0.5420995442	1.706109293	-1.504362458	0.08929897001	-1.6046739	0.1731598106	-1.64721113	0.7362403796	-0.4594184937	-0.5168949963	0.01657499641	-2.217963705	-1.684024481	-0.04578227131	0.2288815341
0.5400257221	-1.054737669	-1.318893153	0.430523354	0.4499961203	-1.521688104	0.4433213585	0.3175222302	-0.1332907615	-1.325615456	1.1575268	-0.2736887564	1.794362118	-1.761729819	-3.214472278	-0.1197644693	1.951664709	0.5171978526	1.375617598	0.8857813824	0.3528699937	2.022550632	-1.674726493	-1.543523082	0.07524323104	1.505073833	0.7275421615	1.524629493	2.184807259	0.4268760635	-1.688817747	1.626627127	-0.4363450744	-0.5975395343	-0.4968096727	0.5290611199	-0.5399221776	-2.009480503	-1.377299344	2.317274666	1.521016964	1.298282626	-3.064429385	0.2778339779	-1.046198959	-0.2139943108	-1.771544126	-1.186336429	1.219416924	0.2203421638	0.5238061847	0.6126894593	-1.130130177	-0.3617588926	-0.1529425296	-0.4749540199	1.193879204	1.048228167	-1.419838954	-0.6319385794	-0.6795099115	0.1771746287	-1.369841489	-2.740555708	-0.3190804208	0.7704210979	-1.052326624	0.5272159754	-0.6846157758	-0.2618468659	-1.31881102	0.01679027669	-0.8439092435	-0.03158683839	-1.349036634	0.4573184323	1.340715735	-0.2347815943	0.2477185193	-1.011689622	1.829963624	-2.114636319	0.8093696373	1.771142032	-2.179321393	0.3922393631	0.04974700289	-1.605426632	1.862498953	0.4056607075	2.825046632	-0.8165243216	-0.5904660014	1.689391352	0.2871505696	-2.618730591	-0.8037132209	1.03710499	-1.29948398	-0.9058297662	-0.2949610993	-0.8404398801	0.004801776857	0.1279954769	-1.043878192	-0.9915208489	-0.2172655146	0.02728693083	1.408024832	0.2675749031	-1.418478099	-1.553943109
-0.3602197591	-1.669636458	-0.09080704531	-0.7997915383	1.108317643	-2.290131175	-1.258376074	0.8367284312	2.221524408	0.7969705929	2.524403444	-0.4771995167	3.54596836	-1.429606066	-1.923869101	-0.8549956628	-1.739577185	-0.9914103436	0.9842030441	0.5011067308	-1.458726525	0.2991284004	-0.9468933136	-1.265092992	-0.8864359368	-0.1860753722	0.7681054477	-0.9383914409	1.00260283	2.092667043	-1.219575821	-0.6710709999	-0.4828063874	-0.4342188267	0.8657322953	-0.05820017436	-0.4449475502	0.8561157115	-1.426431646	0.02329622177	0.9782351122	1.494662601	-2.111507735	-1.994862472	-1.155902387	-0.6327864347	-0.9169981785	-0.557961562	1.743319601	0.3728206849	0.01201276121	1.228020798	-0.6534356986	-0.1223338855	-1.243925496	-0.8437918413	0.7454580503	0.2565166006	-0.5861188197	0.612355567	-0.5608800265	1.352333462	-0.9335647005	-0.5927130195	-1.007540398	-1.823119456	-0.5716147446	1.079046698	-0.9548597991	1.246758647	-0.7186197299	-0.8980157071	-1.59446317	-1.134038673	-0.7363515351	1.104148961	1.037736202	0.2127249915	0.3802854086	-2.034410788	-0.9658404008	-0.6168041247	0.4678650737	1.540153702	-0.9707900375	-1.177498831	-0.1045417115	-0.1443077787	0.7013066787	1.473627087	2.174591285	-0.2922407035	-0.6190784105	0.6888943584	1.070187467	-1.088825057	-1.168135203	2.44535089	-0.9143735659	0.840700398	0.5694866391	-1.97565391	0.7557102883	-0.02461499189	0.1042032008	1.755464634	0.5186931799	-0.5682636654	0.8519242429	1.095634203	-0.3223984046	-1.495341387
1.003824126	-0.4917759441	0.8712915499	-0.8509143742	-0.2619771198	-1.295673244	0.1659492934	0.4160256363	3.582381328	1.410737313	1.060893399	0.06724111508	2.932202713	-1.816118867	-1.744757525	-0.2493547761	-1.260901405	0.1714205669	1.536159891	1.268465191	-0.4448427435	-0.7208763131	-0.09960419984	-0.8103313382	0.4875278581	0.4114622769	1.529948131	-0.4114363962	2.142709472	3.045138126	-0.8085580562	-1.92622092	1.239172756	-2.949872335	1.666796124	0.3003134911	0.4720240478	0.9697804193	-0.3945510157	-1.025903832	0.7384399476	2.219426337	0.2769804018	-1.045630986	-0.6933307761	-0.3205013856	-0.4031407432	1.458702228	0.4735736501	0.2458092681	0.8155425344	1.283512156	0.4246318487	-0.3207438111	-2.781471816	0.2766751514	1.29245906	0.4567374652	0.1338122607	0.3159260161	0.7140050022	2.551780648	1.712958502	-0.6439873244	1.094556413	0.2872731579	0.2623213136	0.7704136092	0.6897120528	0.6467276073	0.5457825468	1.372590556	-1.347555893	-0.3698956056	-0.4597470333	0.417915371	1.32595716	-1.517617566	2.811269679	-0.5640644206	-0.7540313956	-1.183042439	-2.422422118	0.359193127	-0.02713562795	-0.7349026407	-0.997371151	0.02427702415	-1.015380243	1.048982766	1.096593328	-0.1401244506	-1.652848709	2.006769049	0.5915813111	-0.5793605856	0.2628198241	2.999928256	1.387100244	1.252528747	0.3869764682	-2.150259429	0.3945942971	-1.777529678	2.955342965	0.4079097004	0.3195931234	0.747421992	-0.6869094499	-0.8112993389	0.9864417718	1.433003457
-0.2179602168	2.534106116	2.160682683	0.6441175885	-0.6393334283	1.232848691	0.0537241222	-0.0105713424	1.18642245	0.2688081183	-0.2576426744	0.4663545496	1.744911018	-2.636185819	-2.799030169	0.2788622126	1.870025105	1.083934763	1.735631034	1.818777644	1.080867311	0.05043911236	0.8869900325	-0.7968926617	1.238721416	1.152677163	0.3200455692	-0.05574721523	2.630995539	-0.8097540146	-1.603964091	0.4298859961	1.512685071	-2.367553527	2.898990461	0.2694252384	0.1904957806	-2.24479693	-0.277591306	0.001131761974	1.727282782	2.224267553	0.9255668472	0.07746335204	-0.9276617332	0.1644509423	-0.8644921237	0.2545029538	-0.827673064	-1.363991748	1.984063312	-0.09007164321	-0.1892663109	-1.421115551	-1.530202319	1.828595677	1.099312141	1.041464421	-0.4897823498	-1.75763773	-1.195320963	0.9381118409	-0.3428555812	-2.358561999	1.064020412	0.2126426804	0.286486358	0.3075126821	1.156784402	0.8169274974	-1.327409066	2.536982861	-1.408853621	0.5724804841	-0.9561792424	-0.5994333017	1.686435971	0.2231637717	0.8353492821	-0.1207415588	1.340961154	-3.586489191	-1.100524606	1.13223377	0.1870979978	-1.334751667	-2.066799769	-0.3102149996	0.3943480564	0.04290785789	1.488511161	-0.6055713965	0.4927493125	1.634846079	1.155098187	-2.290613668	1.216872271	2.579792132	2.021531146	0.3326305188	0.7453895376	0.28354324	1.575164398	-2.167518735	0.8473580665	-1.585327465	-0.25767526	0.4372695562	-0.9486043393	-1.217520034	0.8547664771	-1.019165841
0.8535970961	-0.6885851085	-1.200747365	3.309160264	-0.6282432065	0.4040600662	1.20807434	-0.9148201428	-0.45034587	-1.038798094	1.078336933	-0.2625200791	1.492024496	-2.681455824	-3.853880593	0.3938052621	1.8576022	0.9894297825	1.225808231	1.133613627	-0.005369940344	1.090602768	0.9747258988	-1.658914709	0.4114977425	0.8870610987	0.1802773645	1.007778425	1.605047186	-0.3077337108	-2.156451619	1.842461745	0.3932214531	-0.6808704087	-0.6793097715	-1.249263868	-0.3485110441	-1.447597216	-0.7608104726	2.905799615	2.08188938	1.557652774	-0.8896545061	1.008972824	-1.502754782	-0.003984663355	-0.8632340491	0.0672492124	0.08983015181	-0.2757356215	0.5898997854	-0.1496924778	-1.049649379	-1.08358005	-0.8814226808	2.177316984	1.141598879	0.8702485973	-1.108591526	-1.329390769	-1.406837204	0.2470634544	-1.263512487	-4.167897249	0.2980438464	-0.2831530038	-0.9649120389	-0.3079338823	-0.2857068766	-0.8495091057	-0.9988512718	0.6334844931	-0.3162492165	-0.2554055928	-0.6101944771	0.3377194048	1.168559207	0.5492312697	-0.3060860332	-0.8717203454	0.8804103452	-2.122193058	1.203870532	0.9030739574	-0.5084063653	0.3571005537	-0.6732594444	-2.233538646	0.1073994274	-0.244218048	1.008600379	-2.326364333	-0.4563605578	1.188595856	0.1579033371	-2.390510187	-0.3760458569	1.467223765	-0.008076189361	-0.1355637421	0.9767829774	-0.5621696586	0.9328617254	-0.7065367786	-0.4837917203	-0.8020431736	-0.05049519218	1.069930451	2.038465069	-0.1216627143	0.830284034	-1.034183359
0.4701827954	-1.652492404	-1.063003951	0.0485637169	0.9260598982	-1.646323812	0.441737027	-0.7659142029	1.22912688	-1.029194357	3.005476996	-0.6070489922	3.446615869	-1.743973166	-2.404634879	-0.2146359322	-1.026198461	0.7682780448	0.8032785714	0.7936673924	-0.8719355282	1.33585017	-2.091193037	-1.450255326	-0.3792866235	0.4844931139	0.4085842717	0.6803661882	1.15574701	0.5578214037	-1.713022546	-0.601744845	0.05219362517	-0.4722239574	-0.8871943449	-0.3418625225	-0.337297254	-0.4771163888	-1.153544596	1.34134917	1.301257864	1.793577164	-0.6070807285	-0.7917614239	-1.020557558	-0.3357867356	-0.01947113794	-0.3561200888	1.07967426	0.6579160794	-0.2557819081	0.3347886114	-0.3266427339	-0.2932061226	-0.7920764315	-0.5693914987	1.086114881	0.3356222039	-1.123047512	0.6777316181	-0.3784358006	0.6875306691	-0.9033468278	-1.145634612	0.1863757455	-0.3536330545	-1.569610031	-0.5817790513	-0.4821233969	-0.8377147898	-0.2513412559	0.5300294048	-0.7911426306	-0.1084124991	-1.005736359	0.8861339149	0.685220396	0.8858035178	0.4116460645	-1.640017713	-0.6625843655	-0.4605234222	0.2032658511	0.4277510629	-0.8119403307	0.09073019492	0.4661810514	-0.7451051265	1.656982562	0.97473675	1.592409662	0.05641709041	0.1927987883	1.804123321	-0.1962779498	-1.635464409	-0.7937172562	1.431999824	-1.092218889	-0.1083932952	-0.5412573654	-1.829400504	0.2443309319	-0.1847838711	-0.1131126276	0.09056529281	0.5719441635	0.1322336908	2.067732043	0.4448948183	1.139305324	-1.865817709
0.7415564762	-0.8717828156	0.3104819576	-0.7387667518	0.5129017368	-1.168322292	-0.6609097993	1.306242221	3.780546349	1.188920636	0.8455607612	-0.5776464924	3.528884884	-2.34825016	-1.205685623	-0.9872098133	-1.279370265	-1.094604443	1.562456723	0.3296787367	-1.213305033	-0.2135823513	-1.557385798	-0.7476977067	-0.62184162	-0.1418372191	-0.1771908066	-0.9238615133	1.135021227	2.086362787	-0.9708686777	-1.134177374	-0.6762298628	-2.924059151	1.391939144	0.3278601195	-0.1484551083	0.4432342166	-0.6058094267	-0.6460136196	0.548981908	1.342087419	0.3989338095	-0.9022583668	-0.580595044	0.3652019697	-0.09592557775	0.6461347086	1.347372136	0.1221547064	-0.3957364929	0.974594408	0.4719561748	-0.2584146726	-1.686570414	-0.2552980637	1.198072843	0.2453518978	0.09523227513	0.4628316974	-0.6980536919	2.22515614	-0.01022068355	1.183876886	-0.6399510501	-3.299108127	-1.17291861	-0.9011635293	0.4973045776	1.023983844	0.1510760699	0.7350382501	-0.8610415975	-1.229060781	-0.2746103552	0.1618011367	0.8764501382	-0.2693446022	1.369487666	-0.7646886804	-0.4276855561	-1.307638776	-1.203173739	0.2464487371	-0.2856880139	-0.9772809017	-0.5887802163	-0.3773480126	-0.9144526338	0.6710818297	0.4345594067	-0.8774131603	-0.5274020858	1.063720448	-1.910031036	-0.3215050886	-0.4021024764	2.081125722	-0.2084782821	0.2997527081	0.2630754537	-0.5726529794	-0.25416403	-1.50228855	1.977954039	1.590742444	-0.1870430607	0.6538593449	-0.3829873296	0.01473815914	1.087008706	-0.5319582562
