melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158
-0.3633620275	0.7756593049	-1.903834134	0.7146992861	-0.6001704452	1.496434079	-0.117552088	-1.424340225	1.152951826	0.3553772484	-1.013506377	1.524071531	-0.1446980276	-0.3494882089	0.2496132473	-0.6914081196	0.7421276701	0.3952981794	1.380374062	1.716972286	1.485747915	-0.4437655353	1.84855479	-0.7202896267	0.2689746863	0.2080445891	-0.9727585671	-0.6418108197	0.8580222058	1.897355312	0.5869798885	0.02917592472	1.262123122	-1.492917121	0.3928130848	-1.173661845	-0.6609956297	1.986571069	0.5385488687	-2.085734763	-0.01997823944	1.435656922	0.4784748858	-1.452924052	0.08740426	-0.4540145911	3.588043346	-0.01185937299	3.40115522	0.7900127168	-0.2107623072	0.9317660583	1.855784934	1.250721108	1.380373248	1.022604564	1.430777882	0.8330935789	0.9904188169	1.109572255	0.6783920477	2.157066143	0.4466012313	0.02591583102	-1.150804944	-1.363600929	0.2251453	0.5451042828	1.922772665	-1.187967713	0.6061754616	1.702795375	1.239760589	1.72167786	-0.08917619865	1.954692661	0.3989600163	0.1931672191	-0.47328036	-1.509425732	-0.3490607404	0.4599951717	-1.398297348	-0.9971067844	1.125232536	0.2588996823	1.157858751	-0.2307967315	0.05228842721	-1.197415192	-0.3596302988	0.4097709599	1.618531527	1.72475987	1.150950652	1.502980392	0.1398986721	0.002283397911	0.0418759052	-0.6819615939	-1.052181847	1.865682073	0.4385285625	-0.7142349954	-1.279756437	0.05454112302	-0.651511431	0.1299062397	-0.6132442266	0.2652258736	-0.9573825646	1.195033657	-0.1722414807	-0.5114378923	0.1654176381	1.247130426	1.21123069	-1.742204358	-0.01088901648	0.2677976713	0.2942259488	-1.539263796	1.324386708	0.2086383085	-1.80092962	-0.2762131256	0.1105939423	-0.9611979768	-0.01708588934	-1.245176672	0.328860472	0.8513735954	0.2529738692	-1.520906498	1.363345364	-1.351295687	-1.595241944	1.688529537	1.116220892	-0.01813798878	-0.4917786572	0.541603102	0.1688937179	-1.718839652	-0.9005102276	2.410092403	-1.6137982	0.1146026245	0.2427578607	1.935234578	1.145087053	-0.1197491651	-0.485221596	1.414774141	-1.625365548	-2.041893803	0.3028977903	-1.654453238	-2.296225708
-0.199099418	0.7399308674	-1.907415717	0.3057016904	-0.731433462	1.44016787	-0.1654727569	-1.257194379	1.842567506	-0.5371910198	0.7018534555	-0.2467371594	-1.667902671	-0.5099098839	-0.7359465666	-0.7332954729	0.8348454939	-0.1758701239	-1.266977571	1.665020323	1.167403639	-1.362519884	2.223732558	-0.1977001124	-0.0179246171	-0.2761637535	-0.6572555729	0.1181017218	0.5767640008	-0.3964650955	0.6008396498	-0.3319846754	1.272433278	-0.9692049931	1.417438749	-0.05836642683	-0.685245309	0.6885171931	-0.5921327502	-2.029553074	-0.3122022789	1.289523647	0.4900712754	-0.5283555659	-0.008289825289	-0.3326848849	3.368759659	0.5286547544	3.483575497	0.8673916825	-0.2422168862	-0.8137150287	1.985739466	1.933133976	1.516731433	1.463671192	0.7684155707	0.827287566	0.4279919715	1.53707917	-1.131556507	0.250106488	0.5781186605	-0.5577364138	-0.5717616272	-2.033851356	0.3628113802	-0.2475338533	1.911142835	-0.7186684986	-1.015117965	0.7435077285	1.113777091	0.2412594307	0.35050186	0.750443082	0.2807313432	1.5332887	-0.4522076646	-0.3885851502	-0.4162127712	0.3764295165	-0.4897163932	-1.022054785	2.015189206	0.5137521265	1.249754522	-0.2992198555	0.434512451	-0.9494209785	-2.206560796	-0.2863214327	0.7640858577	0.9224530928	1.327691046	1.061527361	-0.01599372079	-0.1277034504	-1.255490208	0.05936711017	-0.489019293	0.0966255796	1.173067746	-0.1699277255	-0.6623057255	0.9875659813	0.1250307524	1.361086527	0.7550412264	0.5210218731	-0.5899246596	1.429019891	-0.9246587288	-0.6276166513	1.707101837	0.9648166232	0.6039433437	-0.5460571345	-0.3780865508	-0.0591388444	0.9380026587	-1.955259605	0.6894713479	1.513785835	-1.136736432	-0.003134077343	1.673717073	-1.040184148	-0.3942171803	0.1181142239	-0.5759032361	1.497667204	0.4461625083	-0.02587665138	2.449281738	-0.6029973477	-0.5772379163	-0.2612980051	1.036529365	0.6596422181	1.059980968	0.06504285789	2.019757312	0.02452845197	-0.2118644311	0.93952686	-1.754514859	-0.3609454759	0.5750300699	1.786533032	0.4128319746	-0.7768005214	-0.4706655745	1.277010005	-0.9339655725	-1.829548172	-0.4450029473	-1.506273491	-1.531439196
0.2352879856	0.8100219152	-1.563032997	0.4472742497	-0.3017528547	1.602572688	-0.09999845323	-1.455131045	-0.2075805801	2.011830257	0.9069869251	-1.013407258	-0.249978906	-0.7439697975	-1.627735351	-0.6442737554	1.343302218	-0.7617068294	-0.9914008897	1.006798824	1.377571399	-0.8509227992	2.005022359	0.631332685	-0.4460892677	0.4131961483	1.051441181	0.4332344456	-0.2826502921	-0.9510899999	0.02318810892	0.1199242114	0.2529307836	0.2408399331	0.8616700205	-0.3242306043	-0.6171856599	0.14694209	-1.452276548	-1.762267981	-0.8716096301	1.954244661	-0.5242019891	-0.09359962081	-1.236191499	0.1214474077	3.237289091	0.2860853309	3.138199954	0.8238783296	-0.3831604308	-0.457645412	1.863761247	1.411266491	2.369560351	1.705005311	-0.6925818483	0.6376964773	-0.3368718787	1.22846025	-2.132810397	0.2462916471	0.3828016431	-0.6522891438	-0.5442456078	-1.865820265	0.2528265566	-0.7417516301	1.877874992	0.05245890755	1.05583041	0.0787126381	1.4782816	0.09063741749	1.47511419	-0.8596420048	0.8430103373	0.5454843753	-1.125763022	1.226953568	-0.1231177582	-0.2328701274	-1.26562354	-1.007279967	1.042019852	0.7200856773	-0.2944603691	0.6380263356	-0.2336467469	-0.5232088217	-0.4069355856	-0.5555524094	0.3758738413	-0.113912416	1.872304249	0.4694244804	-0.2228080357	0.6077300152	-0.840700286	0.626604175	0.3498127598	-0.4864022796	0.2346890428	-0.4058809873	-0.5101810024	1.101131963	0.2120637875	0.7548369496	0.842845343	1.85451626	0.9923028792	0.5225001534	-1.1690656	-0.8823276587	0.4122779139	1.409755875	-0.1584021315	-0.6897609355	-1.372577078	-0.6961571616	-0.270321509	-1.328770328	1.10026764	0.8695619267	-0.9120961338	-1.143629741	1.792476702	-0.6381744772	-0.2622072676	1.211665646	-0.09547929186	1.503442767	-0.7993008626	2.259442055	1.666146788	-0.6913301821	-0.6307064928	-0.5740894072	1.000098518	0.8054787442	0.7634580508	-1.741609593	2.125496357	1.281866624	-1.333128902	0.2448370438	-0.3849945121	0.0169007544	0.447817504	-0.1809307478	-0.009362576355	-0.4953466793	-0.8684390025	1.003126867	-0.1688859024	-0.02731429472	-0.1800836593	0.05333379387	-1.814568733
0.06321288701	0.8311541118	-1.400849142	0.6797309591	-0.2454842409	1.666575805	-0.1856002325	-1.563141472	-1.182650242	-0.04356103718	-0.4003234934	-0.6752803758	0.5838892334	-0.3953917309	0.610903703	-0.2067865372	1.204241113	-0.7998360721	-1.106811462	0.6020265948	1.196596626	0.4892321008	1.938796201	0.8256346667	-0.1635935225	1.348970764	1.297678463	0.1623537421	0.1592938307	-0.6289081636	-0.06015479327	0.9883019674	-0.1480904096	0.4576271201	-0.6655368259	0.2304038813	-0.356863806	-0.1631615994	-0.9148759257	-1.824010646	-1.615662851	2.050910712	-1.396195791	0.7987367263	0.9986667943	0.1610762418	2.800997138	-0.04397604372	3.126206238	0.7804481105	-0.4291306446	-0.4893313617	0.8720329062	0.8075648817	2.741560661	1.789615084	-0.9658353023	0.1500823532	-0.7069124308	1.321755712	-0.8086239946	0.3583768465	0.07988553098	-0.1406809085	-1.169193255	-0.7508118545	0.7732078346	-1.192119171	1.822276144	-0.07579921393	-0.02767170242	-1.476485892	2.074733799	1.56374521	1.784489179	-0.8715445023	-1.35716059	-1.280724654	-1.514625247	0.870710843	0.08657624596	-0.7230723856	-0.8201562343	-0.6190076197	0.3442338008	0.905077538	-0.5979209952	0.7211926368	0.008187775187	-0.9458224404	-0.3945003172	-1.457648536	0.5452821603	0.1518899122	1.367144515	-0.723726083	-0.3976230749	2.258590023	0.6065410111	0.4832936165	-1.21293406	-0.5912292227	0.8587235805	-1.331045123	-0.09924672088	1.367288529	-0.3801041069	0.4890089119	-1.03427436	1.471001248	1.047131459	0.1901664087	-0.7412436936	-0.2722816481	-0.3685898893	1.475229	-1.65355372	-0.9453100636	-1.10515207	-0.8443807123	-1.53747359	-0.9536465755	1.835681949	0.9872141601	-0.7360511427	-1.597149676	0.7167372519	0.1426734295	0.7060605542	-0.02487928702	0.7481635015	1.197305316	-1.706752744	1.732828155	0.3322890757	-1.173196084	-0.3625112223	-0.2291544272	0.7377195831	-0.277640734	0.116404939	-0.9008979744	0.1478220586	0.1311377139	-1.256823763	0.303946075	0.005590146359	0.8287283238	0.6481034158	0.4758608846	0.4626792205	-1.438511405	-0.3205684792	0.4251555263	0.0813669824	0.2254417826	-0.0508035531	3.170231204	-1.850855363
-0.2929120055	0.5344872983	-1.825042538	0.2558606419	-1.100788634	1.382152039	-0.4437253773	-1.212030771	-0.4394153927	0.5367213448	-1.006117741	-0.07252579008	0.7300928322	-0.415916276	1.846501309	-0.6567660463	0.5681245448	1.064805062	0.2382395778	-0.1769612609	1.805367004	0.2294208937	1.730638747	0.0796030988	-0.5280233924	1.661472725	0.6498547709	-0.2599268851	0.3965937284	-1.680726114	0.6327129448	0.9754041261	-0.6369397222	0.460881952	-0.6316212799	-0.1769630473	0.07770468256	-0.9562280547	-0.4788786074	-1.688608334	-0.6477770052	0.5698033776	0.5428127612	0.8979883117	1.595031893	1.270595708	0.7699109121	0.2505916614	1.895423455	0.2284837453	-0.597643865	0.08673271787	-0.4702967332	0.3488258014	2.549443937	1.838953204	1.002025672	0.07312815999	0.7129673748	1.732566483	1.562648972	0.553102884	-0.2908492978	1.365648296	-1.704570367	-0.168710164	0.9364559598	0.381564922	0.4372062877	-0.04524956202	1.174835005	0.2133225584	1.462052151	0.8432240231	0.185932018	-0.5094866928	0.06849978551	0.5875552497	-0.5844571306	-1.111917946	0.3351339307	-0.1507314014	0.9332704759	-0.1350145949	0.3413362152	-0.08959781669	-2.422692042	0.2749246983	0.03126853279	0.08388871806	1.084518255	-1.020133098	-0.4563641059	0.2912626786	1.007305329	-1.071238393	-0.03705173188	1.260399023	0.924002174	-0.3652684657	-2.383307749	-0.4068923573	-1.491079346	-1.774548758	-0.5204827126	-0.3421488618	-0.5256183576	0.01958209727	-1.602398034	-0.9124309251	-0.1374554755	-0.2815751843	0.2553139725	-0.1645557194	-0.551018363	0.4973737446	-1.051200105	-0.368387945	-0.5282207509	-0.6386347144	-1.804339518	-0.855709248	2.421682404	1.276443732	-0.0273876811	-0.2159562732	-1.259531418	-1.418433183	0.7804771339	-2.082351359	1.190700579	-0.04039931276	-1.704082218	-0.3446644781	0.6029191954	-2.674724031	0.06468585476	1.402932342	-0.8132984077	0.1665201398	-1.167098085	0.1435416566	-0.04302616503	-1.114801842	0.103705726	1.587643053	-3.184921604	0.007727261257	0.2928302367	1.413438186	0.688085502	-0.1142166026	-0.1765287987	0.2111896244	1.851875775	-2.175661394	-1.529271321	2.565206956	-2.21036527
-0.2238758112	0.4921031625	-1.898941955	-0.02476130014	-1.397961751	1.39825878	-0.638075411	-0.8701862586	-0.4952081625	-0.3071190012	-0.03276044609	0.06282111403	1.260630051	-0.6294224694	1.636532001	-1.780587819	0.3592098911	1.03057229	0.1890637529	-0.4543148776	1.362274428	0.02891083328	1.221689226	-0.1287179006	-0.7894249061	0.4093682806	0.1407944324	0.07225740405	-0.3696628165	-0.3589445033	0.4261702051	-0.1728377491	-1.781360035	-0.3637144986	-0.912793052	-0.314292667	0.8397225361	-0.8492569193	-0.5336724725	-1.574283223	1.54091719	-0.04646213231	2.271963724	1.296392513	1.291570759	-0.1064234707	-0.1764416399	0.7383184643	1.694682873	0.3340938946	0.1845666743	0.113880976	-0.6659907008	0.3942410614	1.436576072	1.85090199	-0.5152015474	-0.7254163703	0.8207864939	1.618578767	-0.2073619375	0.3115993425	0.2027464393	1.711020729	-0.8211283394	-0.07550899958	0.07256712631	1.470150219	-0.3063618915	0.3995598021	-0.9580564782	1.697497989	0.6016834955	0.9074153406	-0.7903261454	-0.09480426522	1.537468906	-0.1119929485	0.3437942422	-1.312836822	0.5583505883	0.6984613861	1.593448406	0.5833423925	-0.05147213897	-0.2512691101	2.222059865	0.09364961439	-1.211919684	1.37498019	-0.7802054952	-0.02939917237	0.03537491417	-0.3120815451	0.7993574275	-0.839923236	0.1787635556	-0.06000402004	1.196554718	-0.7847240349	-0.7017711695	-0.5991728346	-1.689721134	-1.546569638	-0.2993521967	-0.4642053002	-0.0572746017	0.2261280706	0.2208435443	0.5485195968	-1.376154101	1.04439966	-0.1967504452	-0.1762931911	-1.246475505	0.7464427185	1.462417203	0.476475878	0.002043513177	-0.5584689717	-1.191916972	-0.09403569633	1.782393564	0.6295423833	-0.405918959	0.3158993946	-1.07360578	-0.1755475009	1.318743903	-0.6196738072	0.5658679236	0.9680341048	-1.585182478	-0.3058001327	0.6695629858	-1.05378359	0.2946906154	0.1435581014	-0.5072562112	0.5348024925	0.3255361208	-1.032804392	-0.6593909927	-0.2115566766	0.1359314645	1.619532966	-3.388061368	-0.2251587184	0.2196382255	0.6879868392	-0.5605404449	0.1401036344	-0.3116566286	0.6934713808	0.9747503281	-3.182215203	-0.4243696995	1.670686003	-0.8573838158
-0.0619429177	0.5747022318	-1.520745323	-0.2966502162	-1.542846443	1.486171965	-0.763419988	-0.7259833249	-0.1328891727	-0.4194445561	1.331503107	0.3672222779	0.8798455017	-0.8562051375	0.3893042524	-1.748061056	0.3319594089	1.254126084	-0.3456466955	0.3485488045	1.480284551	-0.006424769398	0.9189967033	-0.04421896141	-0.3864079295	0.04543354711	-0.3724337933	0.1112918291	-0.8212876874	1.57947593	-0.667928409	-0.01320677763	-1.196606918	-1.117679447	-0.5837547703	0.4603727388	0.5505327762	1.817554997	-0.3366816999	-0.1657821888	0.6385971836	1.650980548	2.334206949	0.428801104	0.3675990497	-2.210306084	0.766223518	1.220276488	2.851156632	0.829691962	0.5879567887	0.7561537988	0.3468753361	0.008515147803	1.191878262	1.952976823	-0.5649720205	-0.6428361382	0.2192814811	1.760605001	0.06818487318	-0.05125123481	0.7907391896	1.365180866	-1.079111826	-0.3425740207	0.3276585	0.8947877426	0.012111174	0.4021985139	-1.563592655	0.4898736893	1.158644705	0.5117888681	0.2774900501	0.8009977341	0.2988025209	-0.8305777959	0.6868539347	-1.087773226	0.5180983826	0.2505350965	0.8615783243	0.6879387343	-0.972722904	-0.836745189	0.659869208	0.2129634797	-0.7156916487	0.8907713789	-1.531233295	-0.4670439673	1.372774619	0.93969098	1.066517281	0.1070248897	-0.08332677171	0.3166414837	1.217900203	-0.9303660736	-0.6914336138	-1.388841184	-0.2424033954	-0.81081294	0.05498233196	-0.1153310269	-1.311616229	2.190102802	1.541654425	-1.122662554	-0.6130074936	1.109198049	0.06260385239	0.04638245691	-0.6308212345	0.3110486492	1.443374201	0.4179288859	0.05328237347	-0.4391305536	-1.252596	0.8410199776	2.160107232	0.4565368095	-1.981589408	-0.3538004374	-0.3463385942	0.08707371232	0.7725129677	0.4975894623	0.0005756052449	1.870905733	-1.199719297	-1.549268991	0.4067082074	0.1021507882	-0.2335685004	-0.02439016004	-0.3284431931	-1.729076074	-0.2604793552	-1.586743065	-0.6532538223	-1.2724794	-1.700564258	0.884261647	-1.622931788	0.08162065396	1.468465957	-0.2058128537	-0.5728170492	0.3599300031	0.3923738839	0.6335164902	-0.01029124804	-1.526294326	-1.168726483	0.7241822171	-0.4265362281
0.0502551689	0.7256091907	-1.278797367	-0.031648134	-0.9492197974	1.503854447	-0.4679456372	-1.035974686	0.8177139246	-0.5292754444	1.030555868	1.261325811	-1.58455914	-0.4842870719	-0.9597615122	-1.049107492	0.9577034974	0.1222739535	-0.2818754596	0.02108810246	1.075123482	0.2124985316	0.9375989932	0.1995595518	0.05655167834	0.3985181189	-0.9573124731	0.02187500064	-0.5670400496	0.4670095866	-0.6235171748	0.8420580061	2.076254572	-1.433209269	0.920252055	0.1589150786	-0.1082070206	1.916205538	-0.7215800577	-0.2726911798	-0.40489227	2.6408598	0.1408044047	-0.06971231966	-0.5102390097	-0.6197550304	0.9624994024	1.128185573	3.204047958	0.8249873414	0.3680174623	-1.470542358	0.9441376156	1.791008526	1.364179468	2.232571447	-0.6997032658	-0.8117856193	-0.903966632	1.707196075	-0.1547436744	-1.340037308	0.486917544	-0.452763859	-1.983973164	-0.8348703895	0.2110221856	0.216809833	1.404876495	0.01552718517	-1.24914307	0.2783868074	2.04421838	-0.3786418726	0.8592702426	-0.05071755772	0.592723845	0.5741647329	0.04785089708	-1.255738402	0.3398030383	-0.2711243882	0.1798534555	0.6263174438	-0.03622535506	-0.1867661809	0.2527142391	0.431248592	-1.019543098	-0.1553912914	1.225920057	0.586919846	0.1137898178	0.6700891243	0.5268201317	1.408166646	-0.7087988579	-0.5922114221	0.7760038312	0.476148105	-1.017997058	-2.128169998	0.556405913	0.06203321272	-0.0684602225	-0.2753083747	-1.59352249	0.690402198	1.417117535	-2.112563035	-0.1844139958	1.498204359	-1.611288952	-0.7547417193	0.2213626442	0.03012521221	-0.02560697522	-0.5854174417	-0.4522374947	-0.8617269808	0.1188024921	0.8969762898	0.9032910917	0.9969512239	0.5829353123	0.07461248477	-0.9946938631	-1.438045163	-0.2311672585	0.6234872134	0.9393121662	1.629696278	-0.3220331525	-0.9603728431	0.581935217	-0.3991061729	1.305895317	0.2126999741	0.2970825624	-2.702394924	0.9609807411	-0.9980120214	-0.1352242483	-1.231381516	-1.710510242	-0.4477754664	-1.052831118	-1.013168106	0.8613490027	-1.281732884	-0.3700286963	-0.9658596106	-0.3570687295	1.152383364	0.08544723558	-0.5128224394	0.2355752657	-1.292998877	-0.3591105053
0.06381466378	0.7487337284	-1.403792188	0.2926994709	-0.7143171976	1.522307412	-0.4036816231	-0.913516928	-0.4595529358	1.659340558	-0.2897176585	-0.53497082	-0.1845222853	-0.8878484195	-0.9088599328	-0.8391302307	1.047466441	-1.028066025	-0.7299283775	0.2270844226	0.8384705339	0.4711890421	0.9494646931	1.027442128	-0.3430768258	1.414296133	0.03564362182	0.5072412916	-0.1562919981	-0.4728456026	-0.2616909024	0.4220264228	0.4662363702	1.584844059	1.221787398	0.5014543921	-0.6939733681	0.6050327911	-0.654910383	-1.995358208	-1.827350042	2.279582313	-0.1147003864	0.7976011218	-0.5023832203	-0.2853503219	1.141526554	0.05440847495	2.202207699	0.8175601727	-0.5625109614	-0.9802234786	0.6750874533	2.471107011	1.735367543	1.543331515	1.385491109	2.146566598	-2.08061212	1.075987995	-1.200858053	-1.910593677	-0.2229967576	-0.905570306	-2.236640957	-0.8841719732	0.2669215523	-0.8031893289	1.400525826	-0.7076516345	1.150794481	-0.7555919969	1.720826266	-0.3995794712	0.392881507	-1.57741418	0.4376226473	-0.08306222413	0.06929054914	0.7578346724	0.3127113876	-0.8487031869	0.6465014019	0.2379484437	0.1025857942	1.678540174	0.3380729825	0.7281622934	-1.822644155	-0.4273245661	0.7321813272	0.05701167094	-0.3481859939	-0.2085745409	-0.2634944586	0.4100819818	0.04687453072	0.1020624722	0.6744513243	0.2747035957	-0.7300754683	-1.617827684	-0.7592933065	-0.5136910044	0.03304922456	1.035482393	-1.386342491	-0.8660990034	-0.1208752609	0.3843541661	-0.01755065305	0.6639072384	-1.680121678	-0.3207634394	0.5524528198	0.05796862728	-1.068692911	-0.620677675	-1.151263443	-0.621999518	0.7700344196	0.1381362865	1.105821154	-0.2507814772	-0.4885081212	0.006240468361	-0.9096892032	-1.601035409	-0.7563866041	-0.6138337449	1.007253204	0.3936842232	-2.305317982	0.843370078	-0.6721287853	-0.3477616341	0.3834070453	0.4673354891	0.7287442988	-1.362823612	1.329610566	-0.07994589212	0.2942206614	-0.6723379291	-1.782343908	-0.4458453326	-1.521296224	-0.8313352025	-0.00968040582	-2.257843684	-0.6094602446	-0.9910500536	-1.924440385	-0.2064980069	0.7214275171	-1.705213482	1.130766332	-0.9437270055	0.6465656699
-0.2048928829	0.604834629	-1.860043655	0.1526647602	-1.524683589	1.17141542	-0.3856957835	-0.5304952947	-0.4693985234	1.410102271	-0.903418763	-0.6105754535	0.6948538506	-0.4292039185	0.746635717	-0.4518252587	0.3502765982	-1.405475025	-0.03176242812	0.4905576393	0.9757998366	-0.504756162	0.5723912381	0.395523092	-0.4254663961	1.067426213	1.764941722	0.3289301096	0.3592097671	-1.006169859	0.0535471054	-0.9614847937	-0.5619039259	0.5370175664	-0.5483307102	-0.5752844741	-0.5460704076	-0.7704160359	0.1353222938	-1.773335443	-1.882100249	0.9306153896	0.8445768811	1.311966978	2.692616643	-0.4606491777	0.6180631499	-0.12516208	1.384581072	0.6229889697	-0.1932804908	-0.2533505698	0.4746586998	0.7530218183	0.6354286882	1.061514432	1.741044779	0.7550564703	-1.322529182	0.9485203798	1.052530487	2.578905887	-0.2857195216	-0.5396535295	-2.363465946	-0.9632743558	-0.225317317	-1.325845504	0.6912814339	-1.159208511	1.136862241	-1.640692446	1.246827615	1.668153242	0.1349056686	-0.9620026854	-0.4627079409	-0.7809388747	0.1693184237	0.1389706809	0.5775898687	-0.4619036676	0.3494750656	0.0373276905	-0.209026763	-0.2935525894	0.4348215255	1.447251018	-0.275134571	0.7576787288	0.3671408514	-1.047300173	0.1102638793	1.641772229	-0.63311927	-1.111693868	0.3438661694	0.7424130305	-0.1858420722	0.0941742027	-1.132041609	-0.7167699681	-0.6824527119	-0.9913067321	0.1646430497	0.5725358187	-1.688835516	0.3911248781	-1.0275018	0.1589219859	-0.1584226775	-0.02583456264	-0.4449062549	0.05620444613	-0.2274455861	0.8235168852	0.1961629991	0.4945606168	-0.06350410317	-0.4914539973	-0.1741424112	0.1411294572	1.008979589	0.2119804724	-0.1953590929	1.177625919	-0.7609707161	0.4949214211	-0.8159105303	-1.383806105	0.454023962	0.1279712426	-2.946957988	0.7869649434	-0.556773685	-1.486476969	-0.2486000775	1.736282552	1.710316501	-0.5512253453	0.4708437153	-0.8419035779	-0.4727775254	-0.5549042488	-1.458456314	0.3397184372	-2.488590326	-1.392295307	-0.185555286	-0.3552074917	-1.245064617	0.2257123989	-1.347199113	-0.1363327759	0.5849941196	-1.710238184	0.6101821906	0.8517363856	-0.0804929341
0.09334736476	0.6963719413	-1.594544898	-0.2644914438	-1.60248122	1.165065915	-0.09985532947	-0.2236704038	-1.135027981	0.02362291085	0.249286825	-0.650723748	0.8241535008	0.3566640881	1.214611685	-1.334004203	0.145456509	0.314727568	0.3315507164	1.245271442	1.809301422	-1.158696899	0.9976275561	-0.1587158979	-0.8546369354	0.5241518906	0.7967880944	0.6508555301	-0.1828635668	-1.01233866	0.4136965067	-0.7273960974	-1.364536928	0.505275508	-1.428859558	0.1898533466	-0.08974191481	-2.028632265	-0.4550940629	-0.7784077721	-0.7736285109	1.623499982	1.935996538	0.7487002746	1.545140268	-0.0620987392	0.5679873807	0.1284192654	2.809845951	1.190095346	0.6046621273	-0.3653158349	1.382400319	0.1014479371	0.5972167257	2.110758105	0.1806903979	-0.9269610196	-0.6986893603	1.082240698	-0.02410189385	0.1894258502	-0.06025077257	0.20791127	-1.239393835	-0.6407834244	0.1879308167	-0.8596754331	0.6787903584	-1.23994023	0.3148188326	2.156376379	1.759209582	-0.2200286831	0.8402249217	-0.1726448017	-0.9594936571	-0.7340351779	0.2664328376	-0.7940710341	1.301505737	-0.2941715321	0.1213968101	0.6788490652	0.4206895208	0.2158902908	-0.6238969751	0.8848785151	-0.06910099153	1.821409407	-0.2820445265	-1.469073676	-0.537235273	2.612700772	0.01281324027	-0.9433300848	0.3903416053	-0.3501663756	0.4381193722	0.983609065	0.9357125924	0.2113105626	0.2184261517	-1.733951098	0.1411009767	0.07885207606	-0.8854703477	0.7325617313	1.389790714	-1.668218979	0.4327551117	-0.09819202711	-0.9734863091	0.4080161617	-0.9525204953	0.641200086	1.706982534	1.238358587	1.018714156	0.3982502676	-0.1719223273	-0.1749280633	1.051031883	0.6791002957	-0.827395047	0.3603640225	-0.6402686488	-1.136704679	-0.8910823779	1.819842866	1.222050505	0.6625418582	-1.956486809	-0.4065608295	0.2244739877	-1.069538529	-0.6725263493	0.3117071394	0.7772991895	0.7956270232	0.8858589884	-1.191471841	-1.2468091	-0.4519723651	-1.950630196	0.7116624894	-1.207928562	0.02406996465	0.8337848153	-0.5195233727	-0.9556225218	1.375856153	0.07266706529	-0.1881420606	0.9821376999	-0.4240916085	-0.6697869273	-0.4265219873	1.836750401
